"m:0","m:1","m:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.92526,0.0017714,0.37367,1,6.6164e-08,6.6164e-08,1.19e-07,1.52e-07
-0.933,0.001795,0.34749,1,6.6402e-08,6.6402e-08,1.19e-07,1.52e-07
-0.94074,0.0018185,0.32132,1,6.664e-08,6.664e-08,1.19e-07,1.52e-07
-0.94848,0.0018421,0.29514,1,6.6878e-08,6.6878e-08,1.19e-07,1.52e-07
-0.95621,0.0018657,0.26897,1,6.7116e-08,6.7116e-08,1.19e-07,1.52e-07
-0.96395,0.0018893,0.24279,1,6.7354e-08,6.7354e-08,1.19e-07,1.52e-07
-0.97169,0.0019129,0.21662,1,6.7592e-08,6.7592e-08,1.19e-07,1.52e-07
-0.97943,0.0019365,0.19044,1,6.783e-08,6.783e-08,1.19e-07,1.52e-07
-0.98538,0.001957,0.16361,1,6.8068e-08,6.8068e-08,1.19e-07,1.52e-07
-0.98688,0.0019696,0.13515,1,6.8306e-08,6.8306e-08,1.19e-07,1.52e-07
-0.98837,0.0019822,0.10669,1,6.8544e-08,6.8544e-08,1.19e-07,1.52e-07
-0.98987,0.0019948,0.078222,1,6.8782e-08,6.8782e-08,1.19e-07,1.52e-07
-0.99136,0.0020075,0.049758,1,6.902e-08,6.902e-08,1.19e-07,1.52e-07
-0.99286,0.0020201,0.021294,1,6.9258e-08,6.9258e-08,1.19e-07,1.52e-07
-0.99435,0.0020327,-0.0071698,1,6.9496e-08,6.9496e-08,1.19e-07,1.52e-07
-0.99585,0.0020453,-0.035634,1,6.9734e-08,6.9734e-08,1.19e-07,1.52e-07
-0.99734,0.0020579,-0.064098,1,6.9972e-08,6.9972e-08,1.19e-07,1.52e-07
-0.99297,0.0020588,-0.091715,1,7.021e-08,7.021e-08,1.19e-07,1.52e-07
-0.98781,0.0020581,-0.11922,1,7.0448e-08,7.0448e-08,1.19e-07,1.52e-07
-0.98265,0.0020573,-0.14672,1,7.0686e-08,7.0686e-08,1.19e-07,1.52e-07
-0.97749,0.0020566,-0.17423,1,7.0924e-08,7.0924e-08,1.19e-07,1.52e-07
-0.97234,0.0020559,-0.20173,1,7.1162e-08,7.1162e-08,1.19e-07,1.52e-07
-0.96718,0.0020552,-0.22924,1,7.14e-08,7.14e-08,1.19e-07,1.52e-07
-0.96202,0.0020544,-0.25674,1,7.1638e-08,7.1638e-08,1.19e-07,1.52e-07
-0.95686,0.0020537,-0.28425,1,7.1876e-08,7.1876e-08,1.19e-07,1.52e-07
-0.9492,0.0020473,-0.30994,1,7.2114e-08,7.2114e-08,1.19e-07,1.52e-07
-0.93882,0.0020347,-0.33368,1,7.2352e-08,7.2352e-08,1.19e-07,1.52e-07
-0.92845,0.002022,-0.35741,1,7.259e-08,7.259e-08,1.19e-07,1.52e-07
-0.91807,0.0020094,-0.38114,1,7.2828e-08,7.2828e-08,1.19e-07,1.52e-07
-0.90769,0.0019968,-0.40488,1,7.3066e-08,7.3066e-08,1.19e-07,1.52e-07
-0.89731,0.0019841,-0.42861,1,7.3304e-08,7.3304e-08,1.19e-07,1.52e-07
-0.88693,0.0019715,-0.45234,1,7.3542e-08,7.3542e-08,1.19e-07,1.52e-07
-0.87655,0.0019589,-0.47608,1,7.378e-08,7.378e-08,1.19e-07,1.52e-07
-0.86596,0.0019456,-0.49942,1,7.4018e-08,7.4018e-08,1.19e-07,1.52e-07
-0.85274,0.0019251,-0.51804,1,7.4256e-08,7.4256e-08,1.19e-07,1.52e-07
-0.83953,0.0019046,-0.53665,1,7.4494e-08,7.4494e-08,1.19e-07,1.52e-07
-0.82631,0.0018841,-0.55527,1,7.4732e-08,7.4732e-08,1.19e-07,1.52e-07
-0.8131,0.0018635,-0.57389,1,7.497e-08,7.497e-08,1.19e-07,1.52e-07
-0.79988,0.001843,-0.5925,1,7.5208e-08,7.5208e-08,1.19e-07,1.52e-07
-0.78667,0.0018225,-0.61112,1,7.5446e-08,7.5446e-08,1.19e-07,1.52e-07
-0.77345,0.001802,-0.62973,1,7.5684e-08,7.5684e-08,1.19e-07,1.52e-07
-0.76024,0.0017814,-0.64835,1,7.5922e-08,7.5922e-08,1.19e-07,1.52e-07
-0.7466,0.0017585,-0.66358,1,7.616e-08,7.616e-08,1.19e-07,1.52e-07
-0.73275,0.0017345,-0.67716,1,7.6398e-08,7.6398e-08,1.19e-07,1.52e-07
-0.71891,0.0017104,-0.69074,1,7.6636e-08,7.6636e-08,1.19e-07,1.52e-07
-0.70506,0.0016863,-0.70433,1,7.6874e-08,7.6874e-08,1.19e-07,1.52e-07
-0.69122,0.0016623,-0.71791,1,7.7112e-08,7.7112e-08,1.19e-07,1.52e-07
-0.67737,0.0016382,-0.73149,1,7.735e-08,7.735e-08,1.19e-07,1.52e-07
-0.66353,0.0016142,-0.74507,1,7.7588e-08,7.7588e-08,1.19e-07,1.52e-07
-0.64969,0.0015901,-0.75865,1,7.7826e-08,7.7826e-08,1.19e-07,1.52e-07
-0.63606,0.001566,-0.77112,1,7.8064e-08,7.8064e-08,1.19e-07,1.52e-07
-0.62305,0.0015417,-0.78054,1,7.8302e-08,7.8302e-08,1.19e-07,1.52e-07
-0.61004,0.0015173,-0.78996,1,7.854e-08,7.854e-08,1.19e-07,1.52e-07
-0.59703,0.001493,-0.79938,1,7.8778e-08,7.8778e-08,1.19e-07,1.52e-07
-0.58401,0.0014687,-0.8088,1,7.9016e-08,7.9016e-08,1.19e-07,1.52e-07
-0.571,0.0014444,-0.81823,1,7.9254e-08,7.9254e-08,1.19e-07,1.52e-07
-0.55799,0.0014201,-0.82765,1,7.9492e-08,7.9492e-08,1.19e-07,1.52e-07
-0.54498,0.0013958,-0.83707,1,7.973e-08,7.973e-08,1.19e-07,1.52e-07
-0.53196,0.0013715,-0.84649,1,7.9968e-08,7.9968e-08,1.19e-07,1.52e-07
-0.52029,0.0013486,-0.85323,1,8.0206e-08,8.0206e-08,1.19e-07,1.52e-07
-0.50883,0.001326,-0.85955,1,8.0444e-08,8.0444e-08,1.19e-07,1.52e-07
-0.49737,0.0013034,-0.86588,1,8.0682e-08,8.0682e-08,1.19e-07,1.52e-07
-0.48591,0.0012808,-0.8722,1,8.092e-08,8.092e-08,1.19e-07,1.52e-07
-0.47444,0.0012581,-0.87852,1,8.1158e-08,8.1158e-08,1.19e-07,1.52e-07
-0.46298,0.0012355,-0.88485,1,8.1396e-08,8.1396e-08,1.19e-07,1.52e-07
-0.45152,0.0012129,-0.89117,1,8.1634e-08,8.1634e-08,1.19e-07,1.52e-07
-0.44006,0.0011902,-0.89749,1,8.1872e-08,8.1872e-08,1.19e-07,1.52e-07
-0.4294,0.0011688,-0.90281,1,8.211e-08,8.211e-08,1.19e-07,1.52e-07
-0.4197,0.0011487,-0.90697,1,8.2348e-08,8.2348e-08,1.19e-07,1.52e-07
-0.40999,0.0011286,-0.91113,1,8.2586e-08,8.2586e-08,1.19e-07,1.52e-07
-0.40028,0.0011085,-0.91528,1,8.2824e-08,8.2824e-08,1.19e-07,1.52e-07
-0.39058,0.0010885,-0.91944,1,8.3062e-08,8.3062e-08,1.19e-07,1.52e-07
-0.38087,0.0010684,-0.9236,1,8.33e-08,8.33e-08,1.19e-07,1.52e-07
-0.37116,0.0010483,-0.92776,1,8.3538e-08,8.3538e-08,1.19e-07,1.52e-07
-0.36146,0.0010282,-0.93191,1,8.3776e-08,8.3776e-08,1.19e-07,1.52e-07
-0.35185,0.0010083,-0.93599,1,8.4014e-08,8.4014e-08,1.19e-07,1.52e-07
-0.34382,0.00099099,-0.93869,1,8.4252e-08,8.4252e-08,1.19e-07,1.52e-07
-0.3358,0.00097367,-0.94139,1,8.449e-08,8.449e-08,1.19e-07,1.52e-07
-0.32777,0.00095634,-0.94409,1,8.4728e-08,8.4728e-08,1.19e-07,1.52e-07
-0.31975,0.00093902,-0.94679,1,8.4966e-08,8.4966e-08,1.19e-07,1.52e-07
-0.31172,0.0009217,-0.94949,1,8.5204e-08,8.5204e-08,1.19e-07,1.52e-07
-0.3037,0.00090438,-0.95219,1,8.5442e-08,8.5442e-08,1.19e-07,1.52e-07
-0.29567,0.00088706,-0.95489,1,8.568e-08,8.568e-08,1.19e-07,1.52e-07
-0.28765,0.00086974,-0.95759,1,8.5918e-08,8.5918e-08,1.19e-07,1.52e-07
-0.28059,0.00085414,-0.95967,1,8.6156e-08,8.6156e-08,1.19e-07,1.52e-07
-0.27405,0.00083945,-0.96141,1,8.6394e-08,8.6394e-08,1.19e-07,1.52e-07
-0.26751,0.00082476,-0.96316,1,8.6632e-08,8.6632e-08,1.19e-07,1.52e-07
-0.26097,0.00081007,-0.9649,1,8.687e-08,8.687e-08,1.19e-07,1.52e-07
-0.25443,0.00079538,-0.96665,1,8.7108e-08,8.7108e-08,1.19e-07,1.52e-07
-0.24788,0.00078069,-0.96839,1,8.7346e-08,8.7346e-08,1.19e-07,1.52e-07
-0.24134,0.000766,-0.97014,1,8.7584e-08,8.7584e-08,1.19e-07,1.52e-07
-0.2348,0.00075131,-0.97188,1,8.7822e-08,8.7822e-08,1.19e-07,1.52e-07
-0.22858,0.00073721,-0.97347,1,8.806e-08,8.806e-08,1.19e-07,1.52e-07
-0.22329,0.00072488,-0.97459,1,8.8298e-08,8.8298e-08,1.19e-07,1.52e-07
-0.218,0.00071254,-0.97572,1,8.8536e-08,8.8536e-08,1.19e-07,1.52e-07
-0.21271,0.0007002,-0.97684,1,8.8774e-08,8.8774e-08,1.19e-07,1.52e-07
-0.20742,0.00068786,-0.97797,1,8.9012e-08,8.9012e-08,1.19e-07,1.52e-07
-0.20213,0.00067552,-0.97909,1,8.925e-08,8.925e-08,1.19e-07,1.52e-07
-0.19684,0.00066319,-0.98021,1,8.9488e-08,8.9488e-08,1.19e-07,1.52e-07
-0.19155,0.00065085,-0.98134,1,8.9726e-08,8.9726e-08,1.19e-07,1.52e-07
-0.18626,0.00063851,-0.98246,1,8.9964e-08,8.9964e-08,1.19e-07,1.52e-07
-0.18185,0.0006279,-0.98325,1,9.0202e-08,9.0202e-08,1.19e-07,1.52e-07
-0.17759,0.00061759,-0.98397,1,9.044e-08,9.044e-08,1.19e-07,1.52e-07
-0.17333,0.00060729,-0.9847,1,9.0678e-08,9.0678e-08,1.19e-07,1.52e-07
-0.16907,0.00059698,-0.98542,1,9.0916e-08,9.0916e-08,1.19e-07,1.52e-07
-0.16481,0.00058668,-0.98614,1,9.1154e-08,9.1154e-08,1.19e-07,1.52e-07
-0.16055,0.00057637,-0.98687,1,9.1392e-08,9.1392e-08,1.19e-07,1.52e-07
-0.1563,0.00056607,-0.98759,1,9.163e-08,9.163e-08,1.19e-07,1.52e-07
-0.15204,0.00055577,-0.98832,1,9.1868e-08,9.1868e-08,1.19e-07,1.52e-07
-0.14815,0.00054623,-0.98893,1,9.2106e-08,9.2106e-08,1.19e-07,1.52e-07
-0.14473,0.00053765,-0.9894,1,9.2344e-08,9.2344e-08,1.19e-07,1.52e-07
-0.1413,0.00052907,-0.98987,1,9.2582e-08,9.2582e-08,1.19e-07,1.52e-07
-0.13788,0.00052048,-0.99033,1,9.282e-08,9.282e-08,1.19e-07,1.52e-07
-0.13445,0.0005119,-0.9908,1,9.3058e-08,9.3058e-08,1.19e-07,1.52e-07
-0.13103,0.00050332,-0.99127,1,9.3296e-08,9.3296e-08,1.19e-07,1.52e-07
-0.12761,0.00049474,-0.99174,1,9.3534e-08,9.3534e-08,1.19e-07,1.52e-07
-0.12418,0.00048616,-0.99221,1,9.3772e-08,9.3772e-08,1.19e-07,1.52e-07
-0.12079,0.00047764,-0.99267,1,9.401e-08,9.401e-08,1.19e-07,1.52e-07
-0.11803,0.0004705,-0.99297,1,9.4248e-08,9.4248e-08,1.19e-07,1.52e-07
-0.11528,0.00046337,-0.99327,1,9.4486e-08,9.4486e-08,1.19e-07,1.52e-07
-0.11252,0.00045623,-0.99358,1,9.4724e-08,9.4724e-08,1.19e-07,1.52e-07
-0.10977,0.0004491,-0.99388,1,9.4962e-08,9.4962e-08,1.19e-07,1.52e-07
-0.10702,0.00044196,-0.99418,1,9.52e-08,9.52e-08,1.19e-07,1.52e-07
-0.10426,0.00043483,-0.99449,1,9.5438e-08,9.5438e-08,1.19e-07,1.52e-07
-0.10151,0.00042769,-0.99479,1,9.5676e-08,9.5676e-08,1.19e-07,1.52e-07
-0.098754,0.00042056,-0.99509,1,9.5914e-08,9.5914e-08,1.19e-07,1.52e-07
-0.096342,0.00041419,-0.99533,1,9.6152e-08,9.6152e-08,1.19e-07,1.52e-07
-0.094122,0.00040827,-0.99552,1,9.639e-08,9.639e-08,1.19e-07,1.52e-07
-0.091902,0.00040234,-0.99572,1,9.6628e-08,9.6628e-08,1.19e-07,1.52e-07
-0.089682,0.00039641,-0.99592,1,9.6866e-08,9.6866e-08,1.19e-07,1.52e-07
-0.087463,0.00039049,-0.99612,1,9.7104e-08,9.7104e-08,1.19e-07,1.52e-07
-0.085243,0.00038456,-0.99631,1,9.7342e-08,9.7342e-08,1.19e-07,1.52e-07
-0.083023,0.00037863,-0.99651,1,9.758e-08,9.758e-08,1.19e-07,1.52e-07
-0.080803,0.0003727,-0.99671,1,9.7818e-08,9.7818e-08,1.19e-07,1.52e-07
-0.078684,0.00036701,-0.99689,1,9.8056e-08,9.8056e-08,1.19e-07,1.52e-07
-0.076888,0.00036209,-0.99702,1,9.8294e-08,9.8294e-08,1.19e-07,1.52e-07
-0.075093,0.00035717,-0.99715,1,9.8532e-08,9.8532e-08,1.19e-07,1.52e-07
-0.073298,0.00035225,-0.99728,1,9.877e-08,9.877e-08,1.19e-07,1.52e-07
-0.071503,0.00034733,-0.99741,1,9.9008e-08,9.9008e-08,1.19e-07,1.52e-07
-0.069708,0.00034241,-0.99753,1,9.9246e-08,9.9246e-08,1.19e-07,1.52e-07
-0.067912,0.0003375,-0.99766,1,9.9484e-08,9.9484e-08,1.19e-07,1.52e-07
-0.066117,0.00033258,-0.99779,1,9.9722e-08,9.9722e-08,1.19e-07,1.52e-07
-0.064322,0.00032766,-0.99792,1,9.996e-08,9.996e-08,1.19e-07,1.52e-07
-0.062807,0.00032344,-0.99801,1,1.002e-07,1.002e-07,1.19e-07,1.52e-07
-0.061348,0.00031936,-0.9981,1,1.0044e-07,1.0044e-07,1.19e-07,1.52e-07
-0.059889,0.00031528,-0.99818,1,1.0067e-07,1.0067e-07,1.19e-07,1.52e-07
-0.05843,0.0003112,-0.99827,1,1.0091e-07,1.0091e-07,1.19e-07,1.52e-07
-0.056971,0.00030712,-0.99835,1,1.0115e-07,1.0115e-07,1.19e-07,1.52e-07
-0.055512,0.00030305,-0.99844,1,1.0139e-07,1.0139e-07,1.19e-07,1.52e-07
-0.054053,0.00029897,-0.99852,1,1.0163e-07,1.0163e-07,1.19e-07,1.52e-07
-0.052594,0.00029489,-0.99861,1,1.0186e-07,1.0186e-07,1.19e-07,1.52e-07
-0.051249,0.00029111,-0.99868,1,1.021e-07,1.021e-07,1.19e-07,1.52e-07
-0.050055,0.00028774,-0.99874,1,1.0234e-07,1.0234e-07,1.19e-07,1.52e-07
-0.048862,0.00028437,-0.99879,1,1.0258e-07,1.0258e-07,1.19e-07,1.52e-07
-0.047668,0.000281,-0.99885,1,1.0282e-07,1.0282e-07,1.19e-07,1.52e-07
-0.046475,0.00027763,-0.9989,1,1.0305e-07,1.0305e-07,1.19e-07,1.52e-07
-0.045281,0.00027425,-0.99896,1,1.0329e-07,1.0329e-07,1.19e-07,1.52e-07
-0.044088,0.00027088,-0.99902,1,1.0353e-07,1.0353e-07,1.19e-07,1.52e-07
-0.042894,0.00026751,-0.99907,1,1.0377e-07,1.0377e-07,1.19e-07,1.52e-07
-0.041706,0.00026415,-0.99913,1,1.0401e-07,1.0401e-07,1.19e-07,1.52e-07
-0.040721,0.00026137,-0.99916,1,1.0424e-07,1.0424e-07,1.19e-07,1.52e-07
-0.039737,0.0002586,-0.9992,1,1.0448e-07,1.0448e-07,1.19e-07,1.52e-07
-0.038752,0.00025582,-0.99924,1,1.0472e-07,1.0472e-07,1.19e-07,1.52e-07
-0.037767,0.00025304,-0.99927,1,1.0496e-07,1.0496e-07,1.19e-07,1.52e-07
-0.036783,0.00025027,-0.99931,1,1.052e-07,1.052e-07,1.19e-07,1.52e-07
-0.035798,0.00024749,-0.99935,1,1.0543e-07,1.0543e-07,1.19e-07,1.52e-07
-0.034813,0.00024471,-0.99939,1,1.0567e-07,1.0567e-07,1.19e-07,1.52e-07
-0.033828,0.00024194,-0.99942,1,1.0591e-07,1.0591e-07,1.19e-07,1.52e-07
-0.032945,0.00023947,-0.99945,1,1.0615e-07,1.0615e-07,1.19e-07,1.52e-07
-0.032124,0.0002372,-0.99948,1,1.0639e-07,1.0639e-07,1.19e-07,1.52e-07
-0.031302,0.00023493,-0.9995,1,1.0662e-07,1.0662e-07,1.19e-07,1.52e-07
-0.030481,0.00023266,-0.99953,1,1.0686e-07,1.0686e-07,1.19e-07,1.52e-07
-0.029659,0.00023039,-0.99955,1,1.071e-07,1.071e-07,1.19e-07,1.52e-07
-0.028838,0.00022812,-0.99958,1,1.0734e-07,1.0734e-07,1.19e-07,1.52e-07
-0.028016,0.00022585,-0.9996,1,1.0758e-07,1.0758e-07,1.19e-07,1.52e-07
-0.027194,0.00022358,-0.99963,1,1.0781e-07,1.0781e-07,1.19e-07,1.52e-07
-0.026401,0.00022141,-0.99965,1,1.0805e-07,1.0805e-07,1.19e-07,1.52e-07
-0.025705,0.00021957,-0.99967,1,1.0829e-07,1.0829e-07,1.19e-07,1.52e-07
-0.02501,0.00021774,-0.99968,1,1.0853e-07,1.0853e-07,1.19e-07,1.52e-07
-0.024315,0.00021591,-0.9997,1,1.0877e-07,1.0877e-07,1.19e-07,1.52e-07
-0.02362,0.00021407,-0.99971,1,1.09e-07,1.09e-07,1.19e-07,1.52e-07
-0.022925,0.00021224,-0.99973,1,1.0924e-07,1.0924e-07,1.19e-07,1.52e-07
-0.02223,0.00021041,-0.99975,1,1.0948e-07,1.0948e-07,1.19e-07,1.52e-07
-0.021535,0.00020857,-0.99976,1,1.0972e-07,1.0972e-07,1.19e-07,1.52e-07
-0.02084,0.00020674,-0.99978,1,1.0996e-07,1.0996e-07,1.19e-07,1.52e-07
-0.020223,0.00020521,-0.99979,1,1.1019e-07,1.1019e-07,1.19e-07,1.52e-07
-0.019624,0.00020376,-0.9998,1,1.1043e-07,1.1043e-07,1.19e-07,1.52e-07
-0.019026,0.00020231,-0.99981,1,1.1067e-07,1.1067e-07,1.19e-07,1.52e-07
-0.018427,0.00020085,-0.99983,1,1.1091e-07,1.1091e-07,1.19e-07,1.52e-07
-0.017828,0.0001994,-0.99984,1,1.1115e-07,1.1115e-07,1.19e-07,1.52e-07
-0.017229,0.00019795,-0.99985,1,1.1138e-07,1.1138e-07,1.19e-07,1.52e-07
-0.016631,0.00019649,-0.99986,1,1.1162e-07,1.1162e-07,1.19e-07,1.52e-07
-0.016032,0.00019504,-0.99987,1,1.1186e-07,1.1186e-07,1.19e-07,1.52e-07
-0.015463,0.00019373,-0.99988,1,1.121e-07,1.121e-07,1.19e-07,1.52e-07
-0.014935,0.00019261,-0.99989,1,1.1234e-07,1.1234e-07,1.19e-07,1.52e-07
-0.014408,0.00019149,-0.99989,1,1.1257e-07,1.1257e-07,1.19e-07,1.52e-07
-0.013881,0.00019038,-0.9999,1,1.1281e-07,1.1281e-07,1.19e-07,1.52e-07
-0.013354,0.00018926,-0.99991,1,1.1305e-07,1.1305e-07,1.19e-07,1.52e-07
-0.012827,0.00018815,-0.99991,1,1.1329e-07,1.1329e-07,1.19e-07,1.52e-07
-0.0123,0.00018703,-0.99992,1,1.1353e-07,1.1353e-07,1.19e-07,1.52e-07
-0.011772,0.00018591,-0.99993,1,1.1376e-07,1.1376e-07,1.19e-07,1.52e-07
-0.011246,0.0001848,-0.99994,1,1.14e-07,1.14e-07,1.19e-07,1.52e-07
-0.010769,0.00018399,-0.99994,1,1.1424e-07,1.1424e-07,1.19e-07,1.52e-07
-0.010292,0.00018318,-0.99994,1,1.1448e-07,1.1448e-07,1.19e-07,1.52e-07
-0.0098158,0.00018237,-0.99995,1,1.1472e-07,1.1472e-07,1.19e-07,1.52e-07
-0.0093392,0.00018156,-0.99995,1,1.1495e-07,1.1495e-07,1.19e-07,1.52e-07
-0.0088626,0.00018075,-0.99996,1,1.1519e-07,1.1519e-07,1.19e-07,1.52e-07
-0.008386,0.00017994,-0.99996,1,1.1543e-07,1.1543e-07,1.19e-07,1.52e-07
-0.0079093,0.00017913,-0.99997,1,1.1567e-07,1.1567e-07,1.19e-07,1.52e-07
-0.0074327,0.00017832,-0.99997,1,1.1591e-07,1.1591e-07,1.19e-07,1.52e-07
-0.0069756,0.00017768,-0.99997,1,1.1614e-07,1.1614e-07,1.19e-07,1.52e-07
-0.0065313,0.00017716,-0.99998,1,1.1638e-07,1.1638e-07,1.19e-07,1.52e-07
-0.0060869,0.00017663,-0.99998,1,1.1662e-07,1.1662e-07,1.19e-07,1.52e-07
-0.0056426,0.00017611,-0.99998,1,1.1686e-07,1.1686e-07,1.19e-07,1.52e-07
-0.0051982,0.00017558,-0.99998,1,1.171e-07,1.171e-07,1.19e-07,1.52e-07
-0.0047539,0.00017505,-0.99999,1,1.1733e-07,1.1733e-07,1.19e-07,1.52e-07
-0.0043095,0.00017453,-0.99999,1,1.1757e-07,1.1757e-07,1.19e-07,1.52e-07
-0.0038652,0.000174,-0.99999,1,1.1781e-07,1.1781e-07,1.19e-07,1.52e-07
-0.003424,0.00017353,-0.99999,1,1.1805e-07,1.1805e-07,1.19e-07,1.52e-07
-0.0029953,0.00017328,-0.99999,1,1.1829e-07,1.1829e-07,1.19e-07,1.52e-07
-0.0025666,0.00017302,-0.99999,1,1.1852e-07,1.1852e-07,1.19e-07,1.52e-07
-0.002138,0.00017277,-0.99999,1,1.1876e-07,1.1876e-07,1.19e-07,1.52e-07
-0.0017093,0.00017251,-1,1,1.19e-07,1.19e-07,1.19e-07,1.52e-07
-0.0012806,0.00017226,-1,1,1.1924e-07,1.1924e-07,1.19e-07,1.52e-07
-0.00085197,0.000172,-1,1,1.1948e-07,1.1948e-07,1.19e-07,1.52e-07
-0.00042329,0.00017175,-1,1,1.1971e-07,1.1971e-07,1.19e-07,1.52e-07
5.381e-06,0.00017149,-1,1,1.1995e-07,1.1995e-07,1.19e-07,1.52e-07
0.00043408,0.00017145,-1,1,1.2019e-07,1.2019e-07,1.19e-07,1.52e-07
0.00086283,0.00017146,-1,1,1.2043e-07,1.2043e-07,1.19e-07,1.52e-07
0.0012916,0.00017147,-1,1,1.2067e-07,1.2067e-07,1.19e-07,1.52e-07
0.0017203,0.00017149,-1,1,1.209e-07,1.209e-07,1.19e-07,1.52e-07
0.002149,0.0001715,-0.99999,1,1.2114e-07,1.2114e-07,1.19e-07,1.52e-07
0.0025778,0.00017151,-0.99999,1,1.2138e-07,1.2138e-07,1.19e-07,1.52e-07
0.0030065,0.00017152,-0.99999,1,1.2162e-07,1.2162e-07,1.19e-07,1.52e-07
0.0034353,0.00017153,-0.99999,1,1.2186e-07,1.2186e-07,1.19e-07,1.52e-07
0.0038702,0.00017165,-0.99999,1,1.2209e-07,1.2209e-07,1.19e-07,1.52e-07
0.0043148,0.00017193,-0.99999,1,1.2233e-07,1.2233e-07,1.19e-07,1.52e-07
0.0047594,0.00017221,-0.99999,1,1.2257e-07,1.2257e-07,1.19e-07,1.52e-07
0.005204,0.00017249,-0.99998,1,1.2281e-07,1.2281e-07,1.19e-07,1.52e-07
0.0056486,0.00017277,-0.99998,1,1.2305e-07,1.2305e-07,1.19e-07,1.52e-07
0.0060932,0.00017305,-0.99998,1,1.2328e-07,1.2328e-07,1.19e-07,1.52e-07
0.0065377,0.00017334,-0.99998,1,1.2352e-07,1.2352e-07,1.19e-07,1.52e-07
0.0069823,0.00017362,-0.99997,1,1.2376e-07,1.2376e-07,1.19e-07,1.52e-07
0.0074269,0.0001739,-0.99997,1,1.24e-07,1.24e-07,1.19e-07,1.52e-07
0.0079037,0.00017446,-0.99997,1,1.2424e-07,1.2424e-07,1.19e-07,1.52e-07
0.0083808,0.00017502,-0.99996,1,1.2447e-07,1.2447e-07,1.19e-07,1.52e-07
0.0088578,0.00017558,-0.99996,1,1.2471e-07,1.2471e-07,1.19e-07,1.52e-07
0.0093349,0.00017614,-0.99995,1,1.2495e-07,1.2495e-07,1.19e-07,1.52e-07
0.0098119,0.0001767,-0.99995,1,1.2519e-07,1.2519e-07,1.19e-07,1.52e-07
0.010289,0.00017726,-0.99994,1,1.2543e-07,1.2543e-07,1.19e-07,1.52e-07
0.010766,0.00017783,-0.99994,1,1.2566e-07,1.2566e-07,1.19e-07,1.52e-07
0.011243,0.00017839,-0.99993,1,1.259e-07,1.259e-07,1.19e-07,1.52e-07
0.01175,0.00017913,-0.99993,1,1.2614e-07,1.2614e-07,1.19e-07,1.52e-07
0.012278,0.00017999,-0.99992,1,1.2638e-07,1.2638e-07,1.19e-07,1.52e-07
0.012806,0.00018085,-0.99991,1,1.2662e-07,1.2662e-07,1.19e-07,1.52e-07
0.013334,0.00018171,-0.99991,1,1.2685e-07,1.2685e-07,1.19e-07,1.52e-07
0.013862,0.00018258,-0.9999,1,1.2709e-07,1.2709e-07,1.19e-07,1.52e-07
0.01439,0.00018344,-0.99989,1,1.2733e-07,1.2733e-07,1.19e-07,1.52e-07
0.014918,0.0001843,-0.99989,1,1.2757e-07,1.2757e-07,1.19e-07,1.52e-07
0.015446,0.00018516,-0.99988,1,1.2781e-07,1.2781e-07,1.19e-07,1.52e-07
0.015987,0.00018609,-0.99987,1,1.2804e-07,1.2804e-07,1.19e-07,1.52e-07
0.016587,0.00018728,-0.99986,1,1.2828e-07,1.2828e-07,1.19e-07,1.52e-07
0.017187,0.00018847,-0.99985,1,1.2852e-07,1.2852e-07,1.19e-07,1.52e-07
0.017787,0.00018967,-0.99984,1,1.2876e-07,1.2876e-07,1.19e-07,1.52e-07
0.018387,0.00019086,-0.99983,1,1.29e-07,1.29e-07,1.19e-07,1.52e-07
0.018987,0.00019205,-0.99981,1,1.2923e-07,1.2923e-07,1.19e-07,1.52e-07
0.019587,0.00019324,-0.9998,1,1.2947e-07,1.2947e-07,1.19e-07,1.52e-07
0.020187,0.00019444,-0.99979,1,1.2971e-07,1.2971e-07,1.19e-07,1.52e-07
0.020787,0.00019563,-0.99978,1,1.2995e-07,1.2995e-07,1.19e-07,1.52e-07
0.021463,0.00019711,-0.99977,1,1.3019e-07,1.3019e-07,1.19e-07,1.52e-07
0.02216,0.00019868,-0.99975,1,1.3042e-07,1.3042e-07,1.19e-07,1.52e-07
0.022857,0.00020024,-0.99973,1,1.3066e-07,1.3066e-07,1.19e-07,1.52e-07
0.023554,0.0002018,-0.99972,1,1.309e-07,1.309e-07,1.19e-07,1.52e-07
0.024251,0.00020337,-0.9997,1,1.3114e-07,1.3114e-07,1.19e-07,1.52e-07
0.024948,0.00020493,-0.99968,1,1.3138e-07,1.3138e-07,1.19e-07,1.52e-07
0.025645,0.00020649,-0.99967,1,1.3161e-07,1.3161e-07,1.19e-07,1.52e-07
0.026342,0.00020805,-0.99965,1,1.3185e-07,1.3185e-07,1.19e-07,1.52e-07
0.027087,0.00020978,-0.99963,1,1.3209e-07,1.3209e-07,1.19e-07,1.52e-07
0.027911,0.00021176,-0.9996,1,1.3233e-07,1.3233e-07,1.19e-07,1.52e-07
0.028736,0.00021375,-0.99958,1,1.3257e-07,1.3257e-07,1.19e-07,1.52e-07
0.02956,0.00021574,-0.99955,1,1.328e-07,1.328e-07,1.19e-07,1.52e-07
0.030384,0.00021772,-0.99953,1,1.3304e-07,1.3304e-07,1.19e-07,1.52e-07
