"B_demag.region2_zrange0_:0","B_demag.region2_zrange0_:1","B_demag.region2_zrange0_:2","Points:0","Points:1","Points:2"
1.4146e-06,-1.1727e-05,0.014638,0,0,0
-2.5534e-05,-1.173e-05,0.014637,2e-09,0,0
-5.2422e-05,-1.1746e-05,0.014636,4e-09,0,0
-7.9172e-05,-1.1775e-05,0.014632,6e-09,0,0
-0.0001057,-1.1817e-05,0.014628,8e-09,0,0
-0.00013194,-1.1872e-05,0.014622,1e-08,0,0
-0.00015781,-1.1939e-05,0.014616,1.2e-08,0,0
-0.00018323,-1.2019e-05,0.014607,1.4e-08,0,0
-0.00020812,-1.2111e-05,0.014598,1.6e-08,0,0
-0.00023242,-1.2216e-05,0.014587,1.8e-08,0,0
-0.00025604,-1.2332e-05,0.014575,2e-08,0,0
-0.00027892,-1.246e-05,0.014562,2.2e-08,0,0
-0.00030098,-1.26e-05,0.014548,2.4e-08,0,0
-0.00032217,-1.2751e-05,0.014532,2.6e-08,0,0
-0.0003424,-1.2913e-05,0.014516,2.8e-08,0,0
-0.00036162,-1.3085e-05,0.014498,3e-08,0,0
-0.00037976,-1.3267e-05,0.01448,3.2e-08,0,0
-0.00039676,-1.3458e-05,0.01446,3.4e-08,0,0
-0.00041256,-1.3659e-05,0.01444,3.6e-08,0,0
-0.00042712,-1.3869e-05,0.014419,3.8e-08,0,0
-0.00044037,-1.4087e-05,0.014397,4e-08,0,0
-0.00045227,-1.4313e-05,0.014374,4.2e-08,0,0
-0.00046277,-1.4545e-05,0.01435,4.4e-08,0,0
-0.00047182,-1.4785e-05,0.014326,4.6e-08,0,0
-0.00047939,-1.503e-05,0.014301,4.8e-08,0,0
-0.00048544,-1.5281e-05,0.014276,5e-08,0,0
-0.00048994,-1.5537e-05,0.01425,5.2e-08,0,0
-0.00049286,-1.5796e-05,0.014223,5.4e-08,0,0
-0.00049417,-1.6059e-05,0.014197,5.6e-08,0,0
-0.00049386,-1.6324e-05,0.014169,5.8e-08,0,0
-0.00049191,-1.659e-05,0.014142,6e-08,0,0
-0.00048832,-1.6858e-05,0.014114,6.2e-08,0,0
-0.00048307,-1.7126e-05,0.014086,6.4e-08,0,0
-0.0004762,-1.7393e-05,0.014058,6.6e-08,0,0
-0.00046771,-1.7658e-05,0.01403,6.8e-08,0,0
-0.00045768,-1.7921e-05,0.014001,7e-08,0,0
-0.00044617,-1.8181e-05,0.013972,7.2e-08,0,0
-0.00043332,-1.8436e-05,0.013943,7.4e-08,0,0
-0.00041931,-1.8687e-05,0.013914,7.6e-08,0,0
-0.00040435,-1.8932e-05,0.013885,7.8e-08,0,0
-0.00038871,-1.9171e-05,0.013855,8e-08,0,0
-0.00037259,-1.9404e-05,0.013826,8.2e-08,0,0
-0.00035616,-1.9629e-05,0.013797,8.4e-08,0,0
-0.00033954,-1.9847e-05,0.013769,8.6e-08,0,0
-0.00032275,-2.0057e-05,0.013742,8.8e-08,0,0
-0.00030578,-2.0258e-05,0.013716,9e-08,0,0
-0.00028862,-2.0449e-05,0.013691,9.2e-08,0,0
-0.0002712,-2.0631e-05,0.013667,9.4e-08,0,0
-0.00025349,-2.0802e-05,0.013645,9.6e-08,0,0
-0.00023543,-2.0962e-05,0.013625,9.8e-08,0,0
-0.00021702,-2.1111e-05,0.013606,1e-07,0,0
-0.00019821,-2.1248e-05,0.013589,1.02e-07,0,0
-0.00017903,-2.1372e-05,0.013574,1.04e-07,0,0
-0.00015946,-2.1484e-05,0.013561,1.06e-07,0,0
-0.00013952,-2.1583e-05,0.013549,1.08e-07,0,0
-0.00011924,-2.1668e-05,0.013539,1.1e-07,0,0
-9.8651e-05,-2.1739e-05,0.013531,1.12e-07,0,0
-7.7793e-05,-2.1796e-05,0.013524,1.14e-07,0,0
-5.6716e-05,-2.1839e-05,0.01352,1.16e-07,0,0
-3.5475e-05,-2.1867e-05,0.013517,1.18e-07,0,0
-1.4129e-05,-2.188e-05,0.013516,1.2e-07,0,0
7.261e-06,-2.1879e-05,0.013517,1.22e-07,0,0
2.8634e-05,-2.1862e-05,0.013519,1.24e-07,0,0
4.9932e-05,-2.183e-05,0.013524,1.26e-07,0,0
7.1098e-05,-2.1784e-05,0.01353,1.28e-07,0,0
9.208e-05,-2.1723e-05,0.013537,1.3e-07,0,0
0.00011283,-2.1648e-05,0.013547,1.32e-07,0,0
0.00013331,-2.1559e-05,0.013558,1.34e-07,0,0
0.00015348,-2.1456e-05,0.013571,1.36e-07,0,0
0.00017331,-2.134e-05,0.013586,1.38e-07,0,0
0.00019279,-2.1211e-05,0.013603,1.4e-07,0,0
0.00021191,-2.1069e-05,0.013621,1.42e-07,0,0
0.00023067,-2.0916e-05,0.013641,1.44e-07,0,0
0.00024909,-2.0751e-05,0.013662,1.46e-07,0,0
0.00026719,-2.0576e-05,0.013685,1.48e-07,0,0
0.00028501,-2.039e-05,0.013709,1.5e-07,0,0
0.0003026,-2.0195e-05,0.013734,1.52e-07,0,0
0.00031997,-1.999e-05,0.013761,1.54e-07,0,0
0.00033713,-1.9776e-05,0.013789,1.56e-07,0,0
0.00035407,-1.9554e-05,0.013817,1.58e-07,0,0
0.00037069,-1.9324e-05,0.013846,1.6e-07,0,0
0.00038686,-1.9087e-05,0.013875,1.62e-07,0,0
0.00040236,-1.8844e-05,0.013904,1.64e-07,0,0
0.00041696,-1.8594e-05,0.013933,1.66e-07,0,0
0.00043045,-1.8339e-05,0.013962,1.68e-07,0,0
0.00044264,-1.8079e-05,0.01399,1.7e-07,0,0
0.00045339,-1.7816e-05,0.014019,1.72e-07,0,0
0.00046261,-1.755e-05,0.014047,1.74e-07,0,0
0.00047024,-1.7282e-05,0.014075,1.76e-07,0,0
0.00047624,-1.7013e-05,0.014103,1.78e-07,0,0
0.00048061,-1.6744e-05,0.014131,1.8e-07,0,0
0.00048332,-1.6476e-05,0.014158,1.82e-07,0,0
0.0004844,-1.6209e-05,0.014185,1.84e-07,0,0
0.00048384,-1.5944e-05,0.014212,1.86e-07,0,0
0.00048167,-1.5682e-05,0.014239,1.88e-07,0,0
0.0004779,-1.5424e-05,0.014265,1.9e-07,0,0
0.00047258,-1.5171e-05,0.01429,1.92e-07,0,0
0.00046571,-1.4922e-05,0.014315,1.94e-07,0,0
0.00045735,-1.4679e-05,0.01434,1.96e-07,0,0
0.00044753,-1.4442e-05,0.014364,1.98e-07,0,0
0.00043628,-1.4212e-05,0.014387,2e-07,0,0
0.00042366,-1.3989e-05,0.014409,2.02e-07,0,0
0.00040972,-1.3775e-05,0.014431,2.04e-07,0,0
0.00039449,-1.3568e-05,0.014452,2.06e-07,0,0
0.00037805,-1.3371e-05,0.014472,2.08e-07,0,0
0.00036043,-1.3183e-05,0.014491,2.1e-07,0,0
0.00034172,-1.3005e-05,0.014508,2.12e-07,0,0
0.00032195,-1.2837e-05,0.014525,2.14e-07,0,0
0.00030121,-1.268e-05,0.014541,2.16e-07,0,0
0.00027955,-1.2535e-05,0.014556,2.18e-07,0,0
0.00025705,-1.24e-05,0.01457,2.2e-07,0,0
0.00023376,-1.2277e-05,0.014582,2.22e-07,0,0
0.00020978,-1.2166e-05,0.014593,2.24e-07,0,0
0.00018516,-1.2067e-05,0.014603,2.26e-07,0,0
0.00015997,-1.198e-05,0.014612,2.28e-07,0,0
0.00013431,-1.1906e-05,0.01462,2.3e-07,0,0
0.00010824,-1.1845e-05,0.014626,2.32e-07,0,0
8.1834e-05,-1.1796e-05,0.014631,2.34e-07,0,0
5.5177e-05,-1.176e-05,0.014634,2.36e-07,0,0
2.8344e-05,-1.1737e-05,0.014637,2.38e-07,0,0
1.4218e-06,-3.8634e-05,0.014636,0,2e-09,0
-2.5555e-05,-3.8645e-05,0.014636,2e-09,2e-09,0
-5.2472e-05,-3.8701e-05,0.014634,4e-09,2e-09,0
-7.925e-05,-3.8801e-05,0.014631,6e-09,2e-09,0
-0.00010581,-3.8945e-05,0.014627,8e-09,2e-09,0
-0.00013208,-3.9133e-05,0.014621,1e-08,2e-09,0
-0.00015797,-3.9364e-05,0.014614,1.2e-08,2e-09,0
-0.00018342,-3.9639e-05,0.014606,1.4e-08,2e-09,0
-0.00020834,-3.9955e-05,0.014597,1.6e-08,2e-09,0
-0.00023266,-4.0313e-05,0.014586,1.8e-08,2e-09,0
-0.00025631,-4.0713e-05,0.014574,2e-08,2e-09,0
-0.00027922,-4.1152e-05,0.014561,2.2e-08,2e-09,0
-0.00030131,-4.163e-05,0.014546,2.4e-08,2e-09,0
-0.00032251,-4.2147e-05,0.014531,2.6e-08,2e-09,0
-0.00034277,-4.27e-05,0.014515,2.8e-08,2e-09,0
-0.00036201,-4.3289e-05,0.014497,3e-08,2e-09,0
-0.00038017,-4.3912e-05,0.014478,3.2e-08,2e-09,0
-0.00039719,-4.4568e-05,0.014459,3.4e-08,2e-09,0
-0.00041302,-4.5256e-05,0.014438,3.6e-08,2e-09,0
-0.00042759,-4.5974e-05,0.014417,3.8e-08,2e-09,0
-0.00044086,-4.6719e-05,0.014395,4e-08,2e-09,0
-0.00045278,-4.7491e-05,0.014372,4.2e-08,2e-09,0
-0.00046329,-4.8288e-05,0.014348,4.4e-08,2e-09,0
-0.00047236,-4.9106e-05,0.014324,4.6e-08,2e-09,0
-0.00047994,-4.9946e-05,0.014299,4.8e-08,2e-09,0
-0.000486,-5.0803e-05,0.014274,5e-08,2e-09,0
-0.00049051,-5.1677e-05,0.014248,5.2e-08,2e-09,0
-0.00049344,-5.2564e-05,0.014221,5.4e-08,2e-09,0
-0.00049476,-5.3462e-05,0.014195,5.6e-08,2e-09,0
-0.00049445,-5.4369e-05,0.014167,5.8e-08,2e-09,0
-0.00049251,-5.5282e-05,0.01414,6e-08,2e-09,0
-0.00048891,-5.6198e-05,0.014112,6.2e-08,2e-09,0
-0.00048367,-5.7115e-05,0.014084,6.4e-08,2e-09,0
-0.00047679,-5.803e-05,0.014056,6.6e-08,2e-09,0
-0.00046831,-5.8939e-05,0.014028,6.8e-08,2e-09,0
-0.00045827,-5.9841e-05,0.013999,7e-08,2e-09,0
-0.00044675,-6.0731e-05,0.01397,7.2e-08,2e-09,0
-0.00043389,-6.1608e-05,0.013941,7.4e-08,2e-09,0
-0.00041987,-6.2468e-05,0.013912,7.6e-08,2e-09,0
-0.00040491,-6.3309e-05,0.013882,7.8e-08,2e-09,0
-0.00038925,-6.4128e-05,0.013853,8e-08,2e-09,0
-0.00037311,-6.4925e-05,0.013824,8.2e-08,2e-09,0
-0.00035667,-6.5696e-05,0.013795,8.4e-08,2e-09,0
-0.00034003,-6.644e-05,0.013767,8.6e-08,2e-09,0
-0.00032322,-6.7156e-05,0.013739,8.8e-08,2e-09,0
-0.00030624,-6.7841e-05,0.013713,9e-08,2e-09,0
-0.00028905,-6.8494e-05,0.013688,9.2e-08,2e-09,0
-0.00027161,-6.9113e-05,0.013665,9.4e-08,2e-09,0
-0.00025387,-6.9697e-05,0.013643,9.6e-08,2e-09,0
-0.00023579,-7.0243e-05,0.013622,9.8e-08,2e-09,0
-0.00021734,-7.0749e-05,0.013604,1e-07,2e-09,0
-0.00019851,-7.1215e-05,0.013587,1.02e-07,2e-09,0
-0.0001793,-7.1638e-05,0.013571,1.04e-07,2e-09,0
-0.00015969,-7.2018e-05,0.013558,1.06e-07,2e-09,0
-0.00013973,-7.2351e-05,0.013546,1.08e-07,2e-09,0
-0.00011941,-7.2638e-05,0.013536,1.1e-07,2e-09,0
-9.8793e-05,-7.2878e-05,0.013528,1.12e-07,2e-09,0
