"m:0","m:1","m:2","Points:0","Points:1","Points:2"
2.6971e-09,6.07e-10,1,0,0,1.52e-07
1.1046e-09,3.7056e-09,1,2e-09,0,1.52e-07
2.2061e-09,-7.889e-10,1,4e-09,0,1.52e-07
2.8877e-09,3.6232e-09,1,6e-09,0,1.52e-07
1.0283e-08,1.4392e-09,1,8e-09,0,1.52e-07
6.8139e-09,1.4006e-09,1,1e-08,0,1.52e-07
1.2466e-08,1.4475e-09,1,1.2e-08,0,1.52e-07
1.2799e-08,4.5434e-09,1,1.4e-08,0,1.52e-07
1.8688e-08,4.7535e-09,1,1.6e-08,0,1.52e-07
1.3504e-08,6.4798e-09,1,1.8e-08,0,1.52e-07
2.1012e-08,3.8078e-09,1,2e-08,0,1.52e-07
2.0833e-08,6.6301e-09,1,2.2e-08,0,1.52e-07
2.0476e-08,6.1832e-09,1,2.4e-08,0,1.52e-07
2.0085e-08,5.4385e-09,1,2.6e-08,0,1.52e-07
2.2076e-08,5.8872e-09,1,2.8e-08,0,1.52e-07
2.6496e-08,5.2826e-09,1,3e-08,0,1.52e-07
2.378e-08,4.4018e-09,1,3.2e-08,0,1.52e-07
2.932e-08,3.8565e-09,1,3.4e-08,0,1.52e-07
2.9734e-08,2.3742e-10,1,3.6e-08,0,1.52e-07
3.0139e-08,5.8714e-10,1,3.8e-08,0,1.52e-07
3.5661e-08,2.5254e-09,1,4e-08,0,1.52e-07
2.9868e-08,3.7428e-09,1,4.2e-08,0,1.52e-07
3.5327e-08,4.6525e-09,1,4.4e-08,0,1.52e-07
3.6412e-08,-7.733e-10,1,4.6e-08,0,1.52e-07
3.7298e-08,-4.4886e-09,1,4.8e-08,0,1.52e-07
3.8246e-08,1.3934e-10,1,5e-08,0,1.52e-07
3.9349e-08,-2.1978e-09,1,5.2e-08,0,1.52e-07
4.051e-08,-1.7075e-09,1,5.4e-08,0,1.52e-07
4.1078e-08,-4.0461e-09,1,5.6e-08,0,1.52e-07
4.1778e-08,-4.612e-09,1,5.8e-08,0,1.52e-07
4.2189e-08,-1.0582e-09,1,6e-08,0,1.52e-07
4.2664e-08,-3.4303e-09,1,6.2e-08,0,1.52e-07
4.308e-08,-4.6509e-09,1,6.4e-08,0,1.52e-07
4.3429e-08,-2.4873e-09,1,6.6e-08,0,1.52e-07
4.3267e-08,4.1717e-10,1,6.8e-08,0,1.52e-07
4.3004e-08,1.0501e-09,1,7e-08,0,1.52e-07
4.2451e-08,3.3339e-09,1,7.2e-08,0,1.52e-07
4.1836e-08,-5.5953e-10,1,7.4e-08,0,1.52e-07
4.1218e-08,5.1172e-09,1,7.6e-08,0,1.52e-07
3.9653e-08,2.2037e-09,1,7.8e-08,0,1.52e-07
3.8581e-08,-1.0041e-09,1,8e-08,0,1.52e-07
3.2099e-08,7.6322e-10,1,8.2e-08,0,1.52e-07
3.3225e-08,5.3501e-10,1,8.4e-08,0,1.52e-07
3.3219e-08,3.7017e-09,1,8.6e-08,0,1.52e-07
3.4398e-08,2.1802e-09,1,8.8e-08,0,1.52e-07
2.8404e-08,9.7432e-10,1,9e-08,0,1.52e-07
3.4265e-08,2.4293e-09,1,9.2e-08,0,1.52e-07
2.8796e-08,-8.0031e-10,1,9.4e-08,0,1.52e-07
2.7658e-08,-2.6396e-09,1,9.6e-08,0,1.52e-07
2.2035e-08,-1.6688e-10,1,9.8e-08,0,1.52e-07
2.0757e-08,3.8983e-10,1,1e-07,0,1.52e-07
1.6127e-08,3.0769e-09,1,1.02e-07,0,1.52e-07
1.8428e-08,3.5998e-09,1,1.04e-07,0,1.52e-07
1.9291e-08,4.1568e-09,1,1.06e-07,0,1.52e-07
1.5414e-08,4.4184e-09,1,1.08e-07,0,1.52e-07
1.3321e-08,3.0191e-10,1,1.1e-07,0,1.52e-07
5.8471e-09,1.0751e-09,1,1.12e-07,0,1.52e-07
6.0861e-09,6.0972e-09,1,1.14e-07,0,1.52e-07
2.5018e-09,4.437e-09,1,1.16e-07,0,1.52e-07
3.8448e-09,2.1107e-10,1,1.18e-07,0,1.52e-07
-1.4281e-09,1.1455e-09,1,1.2e-07,0,1.52e-07
-1.92e-09,4.0533e-09,1,1.22e-07,0,1.52e-07
-3.8768e-09,2.124e-09,1,1.24e-07,0,1.52e-07
-7.4675e-09,1.96e-09,1,1.26e-07,0,1.52e-07
-1.1171e-08,4.6411e-09,1,1.28e-07,0,1.52e-07
-1.2202e-08,2.2528e-09,1,1.3e-07,0,1.52e-07
-1.7476e-08,5.8945e-09,1,1.32e-07,0,1.52e-07
-1.7459e-08,6.7199e-09,1,1.34e-07,0,1.52e-07
-1.4584e-08,-4.198e-10,1,1.36e-07,0,1.52e-07
-2.0831e-08,-1.9204e-09,1,1.38e-07,0,1.52e-07
-2.0409e-08,-5.4258e-09,1,1.4e-07,0,1.52e-07
-2.533e-08,-4.1992e-09,1,1.42e-07,0,1.52e-07
-2.972e-08,3.3233e-10,1,1.44e-07,0,1.52e-07
-2.8393e-08,2.781e-10,1,1.46e-07,0,1.52e-07
-3.2032e-08,3.8375e-09,1,1.48e-07,0,1.52e-07
-2.8893e-08,2.7631e-09,1,1.5e-07,0,1.52e-07
-3.519e-08,1.3062e-09,1,1.52e-07,0,1.52e-07
-2.9059e-08,4.4188e-09,1,1.54e-07,0,1.52e-07
-3.6589e-08,4.4418e-09,1,1.56e-07,0,1.52e-07
-3.781e-08,4.6348e-09,1,1.58e-07,0,1.52e-07
-3.8504e-08,4.5381e-09,1,1.6e-07,0,1.52e-07
-3.8318e-08,7.0688e-09,1,1.62e-07,0,1.52e-07
-3.9506e-08,6.599e-09,1,1.64e-07,0,1.52e-07
-4.0176e-08,-5.4314e-10,1,1.66e-07,0,1.52e-07
-4.1386e-08,7.3812e-09,1,1.68e-07,0,1.52e-07
-4.1872e-08,2.1096e-09,1,1.7e-07,0,1.52e-07
-4.2357e-08,-1.594e-09,1,1.72e-07,0,1.52e-07
-4.2516e-08,2.1987e-09,1,1.74e-07,0,1.52e-07
-4.2585e-08,-1.0485e-09,1,1.76e-07,0,1.52e-07
-4.195e-08,5.6863e-10,1,1.78e-07,0,1.52e-07
-4.1389e-08,-1.2504e-09,1,1.8e-07,0,1.52e-07
-4.0594e-08,-1.7304e-09,1,1.82e-07,0,1.52e-07
-3.9753e-08,-1.0562e-09,1,1.84e-07,0,1.52e-07
-3.8791e-08,-1.2099e-10,1,1.86e-07,0,1.52e-07
-3.7733e-08,6.9448e-10,1,1.88e-07,0,1.52e-07
-3.5965e-08,2.6693e-10,1,1.9e-07,0,1.52e-07
-3.5289e-08,-3.1133e-10,1,1.92e-07,0,1.52e-07
-3.6237e-08,2.5406e-09,1,1.94e-07,0,1.52e-07
-3.5593e-08,8.2236e-11,1,1.96e-07,0,1.52e-07
-3.3525e-08,1.4365e-09,1,1.98e-07,0,1.52e-07
-3.1292e-08,2.134e-09,1,2e-07,0,1.52e-07
-3.0094e-08,2.9124e-09,1,2.02e-07,0,1.52e-07
-2.8304e-08,5.1831e-09,1,2.04e-07,0,1.52e-07
-2.7957e-08,1.8964e-09,1,2.06e-07,0,1.52e-07
-2.5945e-08,2.2798e-09,1,2.08e-07,0,1.52e-07
-2.436e-08,3.5796e-09,1,2.1e-07,0,1.52e-07
-2.2604e-08,4.4833e-09,1,2.12e-07,0,1.52e-07
-2.319e-08,6.7238e-10,1,2.14e-07,0,1.52e-07
-1.7367e-08,1.301e-09,1,2.16e-07,0,1.52e-07
-1.8071e-08,3.4259e-09,1,2.18e-07,0,1.52e-07
-1.3245e-08,-2.1719e-09,1,2.2e-07,0,1.52e-07
-1.4909e-08,2.8769e-09,1,2.22e-07,0,1.52e-07
-1.1554e-08,4.7797e-09,1,2.24e-07,0,1.52e-07
-1.2815e-08,-6.3199e-10,1,2.26e-07,0,1.52e-07
-1.1873e-08,-1.5334e-09,1,2.28e-07,0,1.52e-07
-8.0344e-09,2.4674e-09,1,2.3e-07,0,1.52e-07
-8.4255e-09,-2.1827e-11,1,2.32e-07,0,1.52e-07
-5.1705e-09,-3.6526e-09,1,2.34e-07,0,1.52e-07
-4.7792e-10,9.4806e-11,1,2.36e-07,0,1.52e-07
-1.9961e-09,-5.784e-10,1,2.38e-07,0,1.52e-07
9.1852e-10,3.2857e-09,1,0,2e-09,1.52e-07
1.6468e-09,3.0232e-09,1,2e-09,2e-09,1.52e-07
2.1387e-09,3.7667e-09,1,4e-09,2e-09,1.52e-07
8.979e-09,2.7896e-09,1,6e-09,2e-09,1.52e-07
7.1796e-09,2.6551e-09,1,8e-09,2e-09,1.52e-07
7.5384e-09,2.6071e-09,1,1e-08,2e-09,1.52e-07
1.1289e-08,3.5016e-09,1,1.2e-08,2e-09,1.52e-07
1.5632e-08,2.7042e-09,1,1.4e-08,2e-09,1.52e-07
1.3764e-08,6.9497e-09,1,1.6e-08,2e-09,1.52e-07
1.8387e-08,5.2628e-09,1,1.8e-08,2e-09,1.52e-07
1.7436e-08,6.5951e-09,1,2e-08,2e-09,1.52e-07
2.0876e-08,2.608e-09,1,2.2e-08,2e-09,1.52e-07
1.8712e-08,5.6587e-09,1,2.4e-08,2e-09,1.52e-07
2.0862e-08,8.1536e-09,1,2.6e-08,2e-09,1.52e-07
2.0896e-08,7.034e-09,1,2.8e-08,2e-09,1.52e-07
2.7967e-08,7.857e-09,1,3e-08,2e-09,1.52e-07
2.4507e-08,2.9266e-09,1,3.2e-08,2e-09,1.52e-07
3.0788e-08,6.5852e-09,1,3.4e-08,2e-09,1.52e-07
3.0113e-08,6.7679e-09,1,3.6e-08,2e-09,1.52e-07
3.0252e-08,6.16e-09,1,3.8e-08,2e-09,1.52e-07
3.1047e-08,7.1726e-09,1,4e-08,2e-09,1.52e-07
3.7071e-08,6.6113e-09,1,4.2e-08,2e-09,1.52e-07
3.1472e-08,4.5435e-09,1,4.4e-08,2e-09,1.52e-07
3.6754e-08,4.8303e-09,1,4.6e-08,2e-09,1.52e-07
3.7474e-08,4.4446e-09,1,4.8e-08,2e-09,1.52e-07
3.8287e-08,2.9659e-09,1,5e-08,2e-09,1.52e-07
3.9635e-08,2.8941e-09,1,5.2e-08,2e-09,1.52e-07
4.0728e-08,5.268e-09,1,5.4e-08,2e-09,1.52e-07
4.1056e-08,3.0267e-09,1,5.6e-08,2e-09,1.52e-07
4.1948e-08,5.6118e-09,1,5.8e-08,2e-09,1.52e-07
4.2286e-08,3.1489e-09,1,6e-08,2e-09,1.52e-07
4.2821e-08,3.8084e-09,1,6.2e-08,2e-09,1.52e-07
4.3288e-08,5.6109e-09,1,6.4e-08,2e-09,1.52e-07
4.3626e-08,7.7263e-09,1,6.6e-08,2e-09,1.52e-07
4.3507e-08,1.0968e-08,1,6.8e-08,2e-09,1.52e-07
4.3232e-08,1.0573e-08,1,7e-08,2e-09,1.52e-07
4.2638e-08,9.8208e-09,1,7.2e-08,2e-09,1.52e-07
4.1971e-08,9.2461e-09,1,7.4e-08,2e-09,1.52e-07
4.1263e-08,1.365e-08,1,7.6e-08,2e-09,1.52e-07
4.0273e-08,8.539e-09,1,7.8e-08,2e-09,1.52e-07
3.8288e-08,1.1105e-08,1,8e-08,2e-09,1.52e-07
3.3137e-08,1.218e-08,1,8.2e-08,2e-09,1.52e-07
3.3808e-08,1.0451e-08,1,8.4e-08,2e-09,1.52e-07
3.3571e-08,9.7977e-09,1,8.6e-08,2e-09,1.52e-07
2.9155e-08,1.4576e-08,1,8.8e-08,2e-09,1.52e-07
3.4754e-08,1.0793e-08,1,9e-08,2e-09,1.52e-07
2.9733e-08,7.4359e-09,1,9.2e-08,2e-09,1.52e-07
2.8814e-08,6.4283e-09,1,9.4e-08,2e-09,1.52e-07
2.8455e-08,7.8616e-09,1,9.6e-08,2e-09,1.52e-07
2.2784e-08,7.2044e-09,1,9.8e-08,2e-09,1.52e-07
2.1402e-08,1.0841e-08,1,1e-07,2e-09,1.52e-07
1.6186e-08,1.2634e-08,1,1.02e-07,2e-09,1.52e-07
1.6906e-08,1.2354e-08,1,1.04e-07,2e-09,1.52e-07
1.9613e-08,9.5709e-09,1,1.06e-07,2e-09,1.52e-07
1.6052e-08,1.3449e-08,1,1.08e-07,2e-09,1.52e-07
1.3487e-08,1.4032e-08,1,1.1e-07,2e-09,1.52e-07
6.2426e-09,1.2968e-08,1,1.12e-07,2e-09,1.52e-07
6.8551e-09,1.1917e-08,1,1.14e-07,2e-09,1.52e-07
2.3568e-09,1.0327e-08,1,1.16e-07,2e-09,1.52e-07
2.4271e-09,1.1836e-08,1,1.18e-07,2e-09,1.52e-07
-1.6626e-09,1.2214e-08,1,1.2e-07,2e-09,1.52e-07
2.3178e-09,1.351e-08,1,1.22e-07,2e-09,1.52e-07
-7.2938e-09,1.2222e-08,1,1.24e-07,2e-09,1.52e-07
-7.1742e-09,1.0154e-08,1,1.26e-07,2e-09,1.52e-07
-1.142e-08,1.2063e-08,1,1.28e-07,2e-09,1.52e-07
-1.2247e-08,1.1807e-08,1,1.3e-07,2e-09,1.52e-07
-1.8134e-08,1.4146e-08,1,1.32e-07,2e-09,1.52e-07
-1.6955e-08,1.6685e-08,1,1.34e-07,2e-09,1.52e-07
-1.5646e-08,1.1114e-08,1,1.36e-07,2e-09,1.52e-07
-1.9785e-08,1.0007e-08,1,1.38e-07,2e-09,1.52e-07
-1.9643e-08,7.0634e-09,1,1.4e-07,2e-09,1.52e-07
-2.5242e-08,7.8238e-09,1,1.42e-07,2e-09,1.52e-07
-2.9605e-08,8.7325e-09,1,1.44e-07,2e-09,1.52e-07
-2.9745e-08,1.1669e-08,1,1.46e-07,2e-09,1.52e-07
-2.736e-08,1.4706e-08,1,1.48e-07,2e-09,1.52e-07
-3.623e-08,1.0048e-08,1,1.5e-07,2e-09,1.52e-07
-2.9895e-08,1.3198e-08,1,1.52e-07,2e-09,1.52e-07
-3.4133e-08,1.22e-08,1,1.54e-07,2e-09,1.52e-07
-3.2861e-08,9.1462e-09,1,1.56e-07,2e-09,1.52e-07
-3.9228e-08,1.0819e-08,1,1.58e-07,2e-09,1.52e-07
-3.9245e-08,1.0936e-08,1,1.6e-07,2e-09,1.52e-07
-3.9359e-08,1.0511e-08,1,1.62e-07,2e-09,1.52e-07
-3.8981e-08,1.0544e-08,1,1.64e-07,2e-09,1.52e-07
-4.0379e-08,8.9127e-09,1,1.66e-07,2e-09,1.52e-07
-4.1005e-08,6.8936e-09,1,1.68e-07,2e-09,1.52e-07
-4.194e-08,8.0153e-09,1,1.7e-07,2e-09,1.52e-07
-4.2518e-08,7.9134e-09,1,1.72e-07,2e-09,1.52e-07
-4.2694e-08,6.69e-09,1,1.74e-07,2e-09,1.52e-07
-4.2609e-08,7.236e-09,1,1.76e-07,2e-09,1.52e-07
-4.2125e-08,6.6403e-09,1,1.78e-07,2e-09,1.52e-07
-4.153e-08,5.5467e-09,1,1.8e-07,2e-09,1.52e-07
-4.0709e-08,5.3292e-09,1,1.82e-07,2e-09,1.52e-07
-3.9929e-08,5.1335e-09,1,1.84e-07,2e-09,1.52e-07
-3.886e-08,5.0702e-09,1,1.86e-07,2e-09,1.52e-07
-3.7297e-08,5.0883e-09,1,1.88e-07,2e-09,1.52e-07
-3.6664e-08,4.1598e-09,1,1.9e-07,2e-09,1.52e-07
-3.5632e-08,6.3056e-09,1,1.92e-07,2e-09,1.52e-07
-3.6846e-08,6.2191e-09,1,1.94e-07,2e-09,1.52e-07
-3.5281e-08,4.97e-09,1,1.96e-07,2e-09,1.52e-07
-3.3132e-08,6.4507e-09,1,1.98e-07,2e-09,1.52e-07
-3.2125e-08,4.2606e-09,1,2e-07,2e-09,1.52e-07
-2.9561e-08,6.5387e-09,1,2.02e-07,2e-09,1.52e-07
-2.8673e-08,5.6089e-09,1,2.04e-07,2e-09,1.52e-07
-2.782e-08,4.0705e-09,1,2.06e-07,2e-09,1.52e-07
-2.3849e-08,2.4397e-09,1,2.08e-07,2e-09,1.52e-07
-2.7917e-08,6.2261e-09,1,2.1e-07,2e-09,1.52e-07
-2.2955e-08,1.5689e-09,1,2.12e-07,2e-09,1.52e-07
-2.1314e-08,4.4747e-09,1,2.14e-07,2e-09,1.52e-07
-1.6504e-08,4.5734e-10,1,2.16e-07,2e-09,1.52e-07
-1.693e-08,-3.8598e-10,1,2.18e-07,2e-09,1.52e-07
-1.7859e-08,2.3709e-09,1,2.2e-07,2e-09,1.52e-07
-1.2122e-08,2.0014e-09,1,2.22e-07,2e-09,1.52e-07
-1.3298e-08,2.3678e-09,1,2.24e-07,2e-09,1.52e-07
-1.355e-08,2.911e-09,1,2.26e-07,2e-09,1.52e-07
-1.1907e-08,2.4918e-09,1,2.28e-07,2e-09,1.52e-07
-1.0471e-08,3.7772e-10,1,2.3e-07,2e-09,1.52e-07
-4.7131e-09,1.0109e-09,1,2.32e-07,2e-09,1.52e-07
-4.6735e-09,3.4637e-10,1,2.34e-07,2e-09,1.52e-07
-5.0576e-09,-5.7894e-10,1,2.36e-07,2e-09,1.52e-07
2.1382e-09,-1.8597e-09,1,2.38e-07,2e-09,1.52e-07
1.3035e-09,3.3817e-09,1,0,4e-09,1.52e-07
4.4405e-10,1.4617e-09,1,2e-09,4e-09,1.52e-07
7.707e-09,2.2553e-09,1,4e-09,4e-09,1.52e-07
1.9773e-09,3.1349e-09,1,6e-09,4e-09,1.52e-07
1.2939e-08,3.8477e-09,1,8e-09,4e-09,1.52e-07
8.0048e-09,5.3395e-09,1,1e-08,4e-09,1.52e-07
1.1039e-08,4.7826e-09,1,1.2e-08,4e-09,1.52e-07
1.0032e-08,3.2366e-09,1,1.4e-08,4e-09,1.52e-07
1.6847e-08,1.3863e-09,1,1.6e-08,4e-09,1.52e-07
1.7513e-08,6.4036e-09,1,1.8e-08,4e-09,1.52e-07
1.8135e-08,4.0507e-09,1,2e-08,4e-09,1.52e-07
2.086e-08,7.7642e-09,1,2.2e-08,4e-09,1.52e-07
2.0858e-08,7.8185e-09,1,2.4e-08,4e-09,1.52e-07
1.9656e-08,1.2852e-08,1,2.6e-08,4e-09,1.52e-07
2.547e-08,8.3854e-09,1,2.8e-08,4e-09,1.52e-07
2.384e-08,9.6565e-09,1,3e-08,4e-09,1.52e-07
3.0027e-08,1.2179e-08,1,3.2e-08,4e-09,1.52e-07
2.7586e-08,1.0976e-08,1,3.4e-08,4e-09,1.52e-07
3.1002e-08,8.3303e-09,1,3.6e-08,4e-09,1.52e-07
3.0576e-08,7.503e-09,1,3.8e-08,4e-09,1.52e-07
3.1265e-08,1.0256e-08,1,4e-08,4e-09,1.52e-07
3.1792e-08,9.8626e-09,1,4.2e-08,4e-09,1.52e-07
3.9323e-08,7.6702e-09,1,4.4e-08,4e-09,1.52e-07
3.2814e-08,8.3751e-09,1,4.6e-08,4e-09,1.52e-07
3.7709e-08,7.924e-09,1,4.8e-08,4e-09,1.52e-07
3.9357e-08,8.6483e-09,1,5e-08,4e-09,1.52e-07
3.9545e-08,1.1412e-08,1,5.2e-08,4e-09,1.52e-07
4.1335e-08,8.1579e-09,1,5.4e-08,4e-09,1.52e-07
4.1505e-08,1.185e-08,1,5.6e-08,4e-09,1.52e-07
4.2324e-08,9.8892e-09,1,5.8e-08,4e-09,1.52e-07
4.28e-08,1.2471e-08,1,6e-08,4e-09,1.52e-07
4.3186e-08,1.0847e-08,1,6.2e-08,4e-09,1.52e-07
4.3601e-08,1.1617e-08,1,6.4e-08,4e-09,1.52e-07
4.3899e-08,9.5797e-09,1,6.6e-08,4e-09,1.52e-07
4.3818e-08,1.1795e-08,1,6.8e-08,4e-09,1.52e-07
4.3539e-08,1.7356e-08,1,7e-08,4e-09,1.52e-07
4.3059e-08,1.9194e-08,1,7.2e-08,4e-09,1.52e-07
4.2248e-08,2.013e-08,1,7.4e-08,4e-09,1.52e-07
4.1447e-08,1.9299e-08,1,7.6e-08,4e-09,1.52e-07
4.054e-08,2.0918e-08,1,7.8e-08,4e-09,1.52e-07
3.9352e-08,1.7083e-08,1,8e-08,4e-09,1.52e-07
3.7201e-08,1.6674e-08,1,8.2e-08,4e-09,1.52e-07
3.0779e-08,1.9134e-08,1,8.4e-08,4e-09,1.52e-07
3.3923e-08,1.7466e-08,1,8.6e-08,4e-09,1.52e-07
2.8614e-08,1.9022e-08,1,8.8e-08,4e-09,1.52e-07
3.3346e-08,1.8719e-08,1,9e-08,4e-09,1.52e-07
2.9477e-08,1.7326e-08,1,9.2e-08,4e-09,1.52e-07
2.9509e-08,1.9002e-08,1,9.4e-08,4e-09,1.52e-07
2.9301e-08,1.5513e-08,1,9.6e-08,4e-09,1.52e-07
2.3902e-08,1.8666e-08,1,9.8e-08,4e-09,1.52e-07
2.1354e-08,1.845e-08,1,1e-07,4e-09,1.52e-07
1.6096e-08,2.1813e-08,1,1.02e-07,4e-09,1.52e-07
2.0737e-08,2.0616e-08,1,1.04e-07,4e-09,1.52e-07
1.4925e-08,2.0491e-08,1,1.06e-07,4e-09,1.52e-07
1.5653e-08,1.8741e-08,1,1.08e-07,4e-09,1.52e-07
1.331e-08,2.3438e-08,1,1.1e-07,4e-09,1.52e-07
7.9288e-09,2.3335e-08,1,1.12e-07,4e-09,1.52e-07
7.4809e-09,2.3334e-08,1,1.14e-07,4e-09,1.52e-07
2.6291e-09,2.2333e-08,1,1.16e-07,4e-09,1.52e-07
2.2984e-09,2.4057e-08,1,1.18e-07,4e-09,1.52e-07
-2.621e-09,2.6166e-08,1,1.2e-07,4e-09,1.52e-07
1.775e-09,2.2578e-08,1,1.22e-07,4e-09,1.52e-07
-7.053e-09,2.0275e-08,1,1.24e-07,4e-09,1.52e-07
-7.7718e-09,2.041e-08,1,1.26e-07,4e-09,1.52e-07
-1.095e-08,2.2413e-08,1,1.28e-07,4e-09,1.52e-07
-1.2517e-08,2.1703e-08,1,1.3e-07,4e-09,1.52e-07
-1.7316e-08,2.5323e-08,1,1.32e-07,4e-09,1.52e-07
-1.3166e-08,2.5035e-08,1,1.34e-07,4e-09,1.52e-07
-1.9427e-08,1.98e-08,1,1.36e-07,4e-09,1.52e-07
-1.9947e-08,1.6724e-08,1,1.38e-07,4e-09,1.52e-07
-2.0619e-08,1.682e-08,1,1.4e-07,4e-09,1.52e-07
-2.5392e-08,1.6442e-08,1,1.42e-07,4e-09,1.52e-07
-3.065e-08,1.7514e-08,1,1.44e-07,4e-09,1.52e-07
-2.5701e-08,2.0227e-08,1,1.46e-07,4e-09,1.52e-07
-3.1415e-08,2.0824e-08,1,1.48e-07,4e-09,1.52e-07
-3.5493e-08,1.9679e-08,1,1.5e-07,4e-09,1.52e-07
-3.0357e-08,1.928e-08,1,1.52e-07,4e-09,1.52e-07
-3.3898e-08,1.6433e-08,1,1.54e-07,4e-09,1.52e-07
-3.7228e-08,1.4441e-08,1,1.56e-07,4e-09,1.52e-07
-3.5606e-08,1.4955e-08,1,1.58e-07,4e-09,1.52e-07
-4.0178e-08,1.8367e-08,1,1.6e-07,4e-09,1.52e-07
-3.8958e-08,1.9302e-08,1,1.62e-07,4e-09,1.52e-07
-4.0056e-08,1.6269e-08,1,1.64e-07,4e-09,1.52e-07
-4.0243e-08,1.7842e-08,1,1.66e-07,4e-09,1.52e-07
-4.1904e-08,1.2016e-08,1,1.68e-07,4e-09,1.52e-07
-4.2333e-08,9.2539e-09,1,1.7e-07,4e-09,1.52e-07
-4.2777e-08,1.1888e-08,1,1.72e-07,4e-09,1.52e-07
-4.2912e-08,1.021e-08,1,1.74e-07,4e-09,1.52e-07
-4.2754e-08,1.1539e-08,1,1.76e-07,4e-09,1.52e-07
-4.2315e-08,1.1084e-08,1,1.78e-07,4e-09,1.52e-07
-4.1775e-08,1.0875e-08,1,1.8e-07,4e-09,1.52e-07
-4.0998e-08,1.0969e-08,1,1.82e-07,4e-09,1.52e-07
-4.0407e-08,9.4652e-09,1,1.84e-07,4e-09,1.52e-07
-3.9308e-08,8.768e-09,1,1.86e-07,4e-09,1.52e-07
-3.8442e-08,8.2011e-09,1,1.88e-07,4e-09,1.52e-07
-3.7099e-08,7.4416e-09,1,1.9e-07,4e-09,1.52e-07
-3.7015e-08,9.4941e-09,1,1.92e-07,4e-09,1.52e-07
-3.6521e-08,6.8187e-09,1,1.94e-07,4e-09,1.52e-07
-3.5158e-08,8.7203e-09,1,1.96e-07,4e-09,1.52e-07
-3.3558e-08,1.0779e-08,1,1.98e-07,4e-09,1.52e-07
-2.8003e-08,1.2013e-08,1,2e-07,4e-09,1.52e-07
-3.322e-08,1.1417e-08,1,2.02e-07,4e-09,1.52e-07
-2.8221e-08,9.4254e-09,1,2.04e-07,4e-09,1.52e-07
-2.9093e-08,5.978e-09,1,2.06e-07,4e-09,1.52e-07
-2.407e-08,3.6447e-09,1,2.08e-07,4e-09,1.52e-07
-2.8329e-08,5.7335e-09,1,2.1e-07,4e-09,1.52e-07
-1.8354e-08,4.051e-09,1,2.12e-07,4e-09,1.52e-07
-2.4552e-08,5.2476e-09,1,2.14e-07,4e-09,1.52e-07
-1.9083e-08,2.7193e-09,1,2.16e-07,4e-09,1.52e-07
-1.7752e-08,2.0601e-09,1,2.18e-07,4e-09,1.52e-07
-1.4317e-08,2.9465e-09,1,2.2e-07,4e-09,1.52e-07
-1.4097e-08,3.9626e-09,1,2.22e-07,4e-09,1.52e-07
-1.4782e-08,-3.4633e-10,1,2.24e-07,4e-09,1.52e-07
-1.0875e-08,2.0781e-09,1,2.26e-07,4e-09,1.52e-07
-1.4356e-08,2.6247e-10,1,2.28e-07,4e-09,1.52e-07
-8.8913e-09,-3.8074e-10,1,2.3e-07,4e-09,1.52e-07
-3.5356e-09,1.9906e-09,1,2.32e-07,4e-09,1.52e-07
-5.5496e-09,1.5166e-09,1,2.34e-07,4e-09,1.52e-07
-8.3782e-10,3.5295e-09,1,2.36e-07,4e-09,1.52e-07
-4.3122e-09,1.6235e-09,1,2.38e-07,4e-09,1.52e-07
-1.6011e-09,2.4135e-09,1,0,6e-09,1.52e-07
4.4288e-09,5.1521e-09,1,2e-09,6e-09,1.52e-07
3.8403e-09,4.1939e-09,1,4e-09,6e-09,1.52e-07
8.2468e-09,6.8561e-09,1,6e-09,6e-09,1.52e-07
6.0261e-09,6.5142e-09,1,8e-09,6e-09,1.52e-07
9.1584e-09,4.9091e-09,1,1e-08,6e-09,1.52e-07
1.415e-08,7.6933e-09,1,1.2e-08,6e-09,1.52e-07
1.4133e-08,8.5521e-09,1,1.4e-08,6e-09,1.52e-07
1.2376e-08,6.0033e-09,1,1.6e-08,6e-09,1.52e-07
1.7234e-08,6.2664e-09,1,1.8e-08,6e-09,1.52e-07
1.7109e-08,8.398e-09,1,2e-08,6e-09,1.52e-07
2.177e-08,9.6446e-09,1,2.2e-08,6e-09,1.52e-07
2.0288e-08,1.2476e-08,1,2.4e-08,6e-09,1.52e-07
2.2256e-08,1.2738e-08,1,2.6e-08,6e-09,1.52e-07
2.5842e-08,1.3126e-08,1,2.8e-08,6e-09,1.52e-07
2.6655e-08,1.0579e-08,1,3e-08,6e-09,1.52e-07
2.4823e-08,1.313e-08,1,3.2e-08,6e-09,1.52e-07
3.2226e-08,1.2541e-08,1,3.4e-08,6e-09,1.52e-07
3.0991e-08,1.6879e-08,1,3.6e-08,6e-09,1.52e-07
3.1163e-08,1.3492e-08,1,3.8e-08,6e-09,1.52e-07
3.0956e-08,1.3325e-08,1,4e-08,6e-09,1.52e-07
3.6212e-08,1.3279e-08,1,4.2e-08,6e-09,1.52e-07
3.1132e-08,1.1992e-08,1,4.4e-08,6e-09,1.52e-07
3.811e-08,1.1573e-08,1,4.6e-08,6e-09,1.52e-07
3.8386e-08,1.0999e-08,1,4.8e-08,6e-09,1.52e-07
3.9083e-08,1.0601e-08,1,5e-08,6e-09,1.52e-07
4.1268e-08,1.1852e-08,1,5.2e-08,6e-09,1.52e-07
