"B_demag.region2_zrange299_:0","B_demag.region2_zrange299_:1","B_demag.region2_zrange299_:2","Points:0","Points:1","Points:2"
1.5325e-05,2.8635e-05,0.016171,0,0,0
7.2687e-05,2.8804e-05,0.01617,2e-09,0,0
0.00012986,2.902e-05,0.016166,4e-09,0,0
0.00018669,2.9284e-05,0.01616,6e-09,0,0
0.00024304,2.9594e-05,0.016152,8e-09,0,0
0.00029877,2.995e-05,0.016141,1e-08,0,0
0.00035372,3.0353e-05,0.016128,1.2e-08,0,0
0.00040777,3.08e-05,0.016114,1.4e-08,0,0
0.00046075,3.1292e-05,0.016097,1.6e-08,0,0
0.00051254,3.1827e-05,0.016078,1.8e-08,0,0
0.000563,3.2405e-05,0.016057,2e-08,0,0
0.00061199,3.3025e-05,0.016034,2.2e-08,0,0
0.00065937,3.3686e-05,0.016008,2.4e-08,0,0
0.00070501,3.4385e-05,0.015982,2.6e-08,0,0
0.00074879,3.5123e-05,0.015953,2.8e-08,0,0
0.00079057,3.5898e-05,0.015922,3e-08,0,0
0.00083024,3.6707e-05,0.01589,3.2e-08,0,0
0.00086767,3.755e-05,0.015856,3.4e-08,0,0
0.00090275,3.8424e-05,0.01582,3.6e-08,0,0
0.00093536,3.9328e-05,0.015783,3.8e-08,0,0
0.00096541,4.0259e-05,0.015745,4e-08,0,0
0.00099279,4.1216e-05,0.015705,4.2e-08,0,0
0.0010174,4.2196e-05,0.015664,4.4e-08,0,0
0.0010392,4.3196e-05,0.015622,4.6e-08,0,0
0.001058,4.4215e-05,0.01558,4.8e-08,0,0
0.0010738,4.5249e-05,0.015536,5e-08,0,0
0.0010865,4.6296e-05,0.015491,5.2e-08,0,0
0.0010961,4.7353e-05,0.015446,5.4e-08,0,0
0.0011025,4.8417e-05,0.0154,5.6e-08,0,0
0.0011057,4.9485e-05,0.015354,5.8e-08,0,0
0.0011056,5.0554e-05,0.015308,6e-08,0,0
0.0011022,5.1622e-05,0.015262,6.2e-08,0,0
0.0010955,5.2684e-05,0.015215,6.4e-08,0,0
0.0010856,5.3737e-05,0.015169,6.6e-08,0,0
0.0010724,5.4779e-05,0.015124,6.8e-08,0,0
0.001056,5.5807e-05,0.015079,7e-08,0,0
0.0010366,5.6816e-05,0.015035,7.2e-08,0,0
0.0010141,5.7805e-05,0.014992,7.4e-08,0,0
0.00098876,5.8769e-05,0.01495,7.6e-08,0,0
0.00096072,5.9705e-05,0.01491,7.8e-08,0,0
0.00093012,6.061e-05,0.014871,8e-08,0,0
0.00089713,6.148e-05,0.014833,8.2e-08,0,0
0.0008619,6.2313e-05,0.014796,8.4e-08,0,0
0.00082458,6.3105e-05,0.014762,8.6e-08,0,0
0.00078529,6.3853e-05,0.014728,8.8e-08,0,0
0.00074412,6.4555e-05,0.014697,9e-08,0,0
0.00070117,6.5207e-05,0.014667,9.2e-08,0,0
0.00065653,6.5808e-05,0.014638,9.4e-08,0,0
0.00061027,6.6355e-05,0.014611,9.6e-08,0,0
0.00056247,6.6847e-05,0.014586,9.8e-08,0,0
0.00051324,6.7281e-05,0.014563,1e-07,0,0
0.00046266,6.7656e-05,0.014542,1.02e-07,0,0
0.00041084,6.797e-05,0.014523,1.04e-07,0,0
0.00035791,6.8223e-05,0.014506,1.06e-07,0,0
0.00030398,6.8414e-05,0.014491,1.08e-07,0,0
0.00024919,6.8542e-05,0.014478,1.1e-07,0,0
0.00019368,6.8607e-05,0.014468,1.12e-07,0,0
