"B_demag.region2_zrange0_:0","B_demag.region2_zrange0_:1","B_demag.region2_zrange0_:2","Points:0","Points:1","Points:2"
-3.9934e-06,-1.4574e-05,0.014451,0,0,0
-3.5202e-05,-1.4581e-05,0.014451,2e-09,0,0
-6.6326e-05,-1.4603e-05,0.014449,4e-09,0,0
-9.7277e-05,-1.4641e-05,0.014445,6e-09,0,0
-0.00012796,-1.4696e-05,0.01444,8e-09,0,0
-0.00015829,-1.4766e-05,0.014433,1e-08,0,0
-0.00018818,-1.4852e-05,0.014424,1.2e-08,0,0
-0.00021753,-1.4954e-05,0.014415,1.4e-08,0,0
-0.00024626,-1.5071e-05,0.014403,1.6e-08,0,0
-0.00027428,-1.5203e-05,0.014391,1.8e-08,0,0
-0.00030151,-1.535e-05,0.014377,2e-08,0,0
-0.00032786,-1.5511e-05,0.014361,2.2e-08,0,0
-0.00035326,-1.5686e-05,0.014344,2.4e-08,0,0
-0.00037762,-1.5876e-05,0.014326,2.6e-08,0,0
-0.00040087,-1.6078e-05,0.014307,2.8e-08,0,0
-0.00042292,-1.6294e-05,0.014286,3e-08,0,0
-0.00044372,-1.6521e-05,0.014265,3.2e-08,0,0
-0.00046318,-1.6761e-05,0.014242,3.4e-08,0,0
-0.00048125,-1.7012e-05,0.014218,3.6e-08,0,0
-0.00049785,-1.7274e-05,0.014193,3.8e-08,0,0
-0.00051294,-1.7545e-05,0.014167,4e-08,0,0
-0.00052644,-1.7826e-05,0.01414,4.2e-08,0,0
-0.00053831,-1.8116e-05,0.014113,4.4e-08,0,0
-0.00054851,-1.8413e-05,0.014084,4.6e-08,0,0
-0.00055697,-1.8718e-05,0.014055,4.8e-08,0,0
-0.00056366,-1.9029e-05,0.014026,5e-08,0,0
-0.00056856,-1.9346e-05,0.013995,5.2e-08,0,0
-0.00057161,-1.9668e-05,0.013964,5.4e-08,0,0
-0.0005728,-1.9993e-05,0.013933,5.6e-08,0,0
-0.00057211,-2.0321e-05,0.013901,5.8e-08,0,0
-0.00056952,-2.0652e-05,0.013869,6e-08,0,0
-0.00056504,-2.0983e-05,0.013837,6.2e-08,0,0
-0.00055868,-2.1314e-05,0.013804,6.4e-08,0,0
-0.00055047,-2.1644e-05,0.013771,6.6e-08,0,0
-0.00054048,-2.1971e-05,0.013737,6.8e-08,0,0
-0.00052882,-2.2295e-05,0.013703,7e-08,0,0
-0.00051562,-2.2615e-05,0.013669,7.2e-08,0,0
-0.00050112,-2.293e-05,0.013635,7.4e-08,0,0
-0.00048555,-2.3238e-05,0.0136,7.6e-08,0,0
-0.00046917,-2.354e-05,0.013566,7.8e-08,0,0
-0.00045219,-2.3834e-05,0.013532,8e-08,0,0
-0.00043475,-2.4121e-05,0.013498,8.2e-08,0,0
-0.00041693,-2.4398e-05,0.013465,8.4e-08,0,0
-0.00039872,-2.4666e-05,0.013433,8.6e-08,0,0
-0.00038012,-2.4924e-05,0.013403,8.8e-08,0,0
-0.00036107,-2.5171e-05,0.013373,9e-08,0,0
-0.00034153,-2.5407e-05,0.013346,9.2e-08,0,0
-0.00032145,-2.563e-05,0.01332,9.4e-08,0,0
-0.00030081,-2.584e-05,0.013295,9.6e-08,0,0
-0.0002796,-2.6036e-05,0.013273,9.8e-08,0,0
-0.0002578,-2.6218e-05,0.013252,1e-07,0,0
-0.00023544,-2.6385e-05,0.013234,1.02e-07,0,0
-0.00021253,-2.6536e-05,0.013217,1.04e-07,0,0
-0.00018911,-2.6672e-05,0.013202,1.06e-07,0,0
-0.00016521,-2.679e-05,0.013189,1.08e-07,0,0
-0.00014089,-2.6892e-05,0.013178,1.1e-07,0,0
-0.00011619,-2.6977e-05,0.013169,1.12e-07,0,0
-9.1164e-05,-2.7044e-05,0.013163,1.14e-07,0,0
-6.5876e-05,-2.7092e-05,0.013158,1.16e-07,0,0
-4.0382e-05,-2.7123e-05,0.013155,1.18e-07,0,0
-1.4747e-05,-2.7136e-05,0.013154,1.2e-07,0,0
1.0963e-05,-2.7131e-05,0.013155,1.22e-07,0,0
3.6679e-05,-2.7107e-05,0.013159,1.24e-07,0,0
6.2327e-05,-2.7065e-05,0.013164,1.26e-07,0,0
8.7829e-05,-2.7005e-05,0.013171,1.28e-07,0,0
0.00011311,-2.6927e-05,0.01318,1.3e-07,0,0
0.00013809,-2.6832e-05,0.013192,1.32e-07,0,0
0.0001627,-2.6719e-05,0.013205,1.34e-07,0,0
0.00018688,-2.6589e-05,0.01322,1.36e-07,0,0
0.00021057,-2.6442e-05,0.013236,1.38e-07,0,0
0.00023374,-2.628e-05,0.013255,1.4e-07,0,0
0.00025634,-2.6102e-05,0.013275,1.42e-07,0,0
0.00027835,-2.5909e-05,0.013298,1.44e-07,0,0
0.00029977,-2.5702e-05,0.013322,1.46e-07,0,0
0.00032061,-2.5482e-05,0.013347,1.48e-07,0,0
