"B_demag.region2_zrange299_:0","B_demag.region2_zrange299_:1","B_demag.region2_zrange299_:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0042476,1.6174e-05,0.0099013,1,4.998e-08,4.998e-08,1.19e-07,0
0.0042549,1.6237e-05,0.0098705,1,5.0218e-08,5.0218e-08,1.19e-07,0
0.004262,1.6299e-05,0.0098396,1,5.0456e-08,5.0456e-08,1.19e-07,0
0.0042692,1.6361e-05,0.0098088,1,5.0694e-08,5.0694e-08,1.19e-07,0
0.0042763,1.6424e-05,0.009778,1,5.0932e-08,5.0932e-08,1.19e-07,0
0.0042835,1.6486e-05,0.0097471,1,5.117e-08,5.117e-08,1.19e-07,0
0.0042907,1.6549e-05,0.0097163,1,5.1408e-08,5.1408e-08,1.19e-07,0
0.0042978,1.6611e-05,0.0096854,1,5.1646e-08,5.1646e-08,1.19e-07,0
0.004305,1.6673e-05,0.0096546,1,5.1884e-08,5.1884e-08,1.19e-07,0
0.0043114,1.6736e-05,0.0096235,1,5.2122e-08,5.2122e-08,1.19e-07,0
0.0043172,1.6798e-05,0.0095921,1,5.236e-08,5.236e-08,1.19e-07,0
0.0043229,1.6861e-05,0.0095607,1,5.2598e-08,5.2598e-08,1.19e-07,0
0.0043287,1.6923e-05,0.0095293,1,5.2836e-08,5.2836e-08,1.19e-07,0
0.0043345,1.6986e-05,0.0094979,1,5.3074e-08,5.3074e-08,1.19e-07,0
0.0043402,1.7048e-05,0.0094666,1,5.3312e-08,5.3312e-08,1.19e-07,0
0.004346,1.7111e-05,0.0094352,1,5.355e-08,5.355e-08,1.19e-07,0
0.0043517,1.7173e-05,0.0094038,1,5.3788e-08,5.3788e-08,1.19e-07,0
0.0043573,1.7236e-05,0.0093724,1,5.4026e-08,5.4026e-08,1.19e-07,0
0.0043617,1.7298e-05,0.0093405,1,5.4264e-08,5.4264e-08,1.19e-07,0
0.004366,1.736e-05,0.0093087,1,5.4502e-08,5.4502e-08,1.19e-07,0
0.0043703,1.7422e-05,0.0092768,1,5.474e-08,5.474e-08,1.19e-07,0
0.0043746,1.7485e-05,0.009245,1,5.4978e-08,5.4978e-08,1.19e-07,0
0.0043789,1.7547e-05,0.0092132,1,5.5216e-08,5.5216e-08,1.19e-07,0
0.0043833,1.7609e-05,0.0091813,1,5.5454e-08,5.5454e-08,1.19e-07,0
0.0043876,1.7672e-05,0.0091495,1,5.5692e-08,5.5692e-08,1.19e-07,0
0.0043919,1.7734e-05,0.0091177,1,5.593e-08,5.593e-08,1.19e-07,0
0.0043952,1.7796e-05,0.0090856,1,5.6168e-08,5.6168e-08,1.19e-07,0
0.004398,1.7858e-05,0.0090534,1,5.6406e-08,5.6406e-08,1.19e-07,0
0.0044009,1.792e-05,0.0090212,1,5.6644e-08,5.6644e-08,1.19e-07,0
0.0044038,1.7982e-05,0.008989,1,5.6882e-08,5.6882e-08,1.19e-07,0
0.0044066,1.8044e-05,0.0089568,1,5.712e-08,5.712e-08,1.19e-07,0
0.0044095,1.8106e-05,0.0089246,1,5.7358e-08,5.7358e-08,1.19e-07,0
0.0044123,1.8168e-05,0.0088924,1,5.7596e-08,5.7596e-08,1.19e-07,0
0.0044152,1.823e-05,0.0088602,1,5.7834e-08,5.7834e-08,1.19e-07,0
0.0044176,1.8292e-05,0.0088279,1,5.8072e-08,5.8072e-08,1.19e-07,0
0.0044189,1.8353e-05,0.0087954,1,5.831e-08,5.831e-08,1.19e-07,0
0.0044203,1.8414e-05,0.008763,1,5.8548e-08,5.8548e-08,1.19e-07,0
0.0044216,1.8476e-05,0.0087305,1,5.8786e-08,5.8786e-08,1.19e-07,0
0.004423,1.8537e-05,0.008698,1,5.9024e-08,5.9024e-08,1.19e-07,0
0.0044243,1.8599e-05,0.0086656,1,5.9262e-08,5.9262e-08,1.19e-07,0
