"B_demag.region2_zrange299_:0","B_demag.region2_zrange299_:1","B_demag.region2_zrange299_:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.4461e-05,-1.0055e-06,0.014446,1,0,0,1.19e-07,0
8.0379e-05,-1.0192e-06,0.014445,1,2.38e-10,2.38e-10,1.19e-07,0
9.6297e-05,-1.0328e-06,0.014444,1,4.76e-10,4.76e-10,1.19e-07,0
0.00011222,-1.0465e-06,0.014443,1,7.14e-10,7.14e-10,1.19e-07,0
0.00012813,-1.0601e-06,0.014443,1,9.52e-10,9.52e-10,1.19e-07,0
0.00014405,-1.0737e-06,0.014442,1,1.19e-09,1.19e-09,1.19e-07,0
0.00015997,-1.0874e-06,0.014441,1,1.428e-09,1.428e-09,1.19e-07,0
0.00017589,-1.101e-06,0.01444,1,1.666e-09,1.666e-09,1.19e-07,0
0.00019181,-1.1147e-06,0.014439,1,1.904e-09,1.904e-09,1.19e-07,0
0.00020771,-1.1286e-06,0.014438,1,2.142e-09,2.142e-09,1.19e-07,0
0.0002236,-1.1426e-06,0.014436,1,2.38e-09,2.38e-09,1.19e-07,0
0.00023948,-1.1567e-06,0.014435,1,2.618e-09,2.618e-09,1.19e-07,0
0.00025537,-1.1707e-06,0.014433,1,2.856e-09,2.856e-09,1.19e-07,0
0.00027126,-1.1848e-06,0.014431,1,3.094e-09,3.094e-09,1.19e-07,0
0.00028715,-1.1988e-06,0.014429,1,3.332e-09,3.332e-09,1.19e-07,0
0.00030304,-1.2129e-06,0.014428,1,3.57e-09,3.57e-09,1.19e-07,0
0.00031893,-1.2269e-06,0.014426,1,3.808e-09,3.808e-09,1.19e-07,0
0.0003348,-1.2411e-06,0.014424,1,4.046e-09,4.046e-09,1.19e-07,0
0.00035063,-1.2556e-06,0.014422,1,4.284e-09,4.284e-09,1.19e-07,0
0.00036646,-1.27e-06,0.014419,1,4.522e-09,4.522e-09,1.19e-07,0
0.00038229,-1.2845e-06,0.014416,1,4.76e-09,4.76e-09,1.19e-07,0
0.00039812,-1.299e-06,0.014414,1,4.998e-09,4.998e-09,1.19e-07,0
0.00041395,-1.3135e-06,0.014411,1,5.236e-09,5.236e-09,1.19e-07,0
0.00042978,-1.328e-06,0.014409,1,5.474e-09,5.474e-09,1.19e-07,0
0.00044561,-1.3424e-06,0.014406,1,5.712e-09,5.712e-09,1.19e-07,0
0.00046144,-1.3569e-06,0.014404,1,5.95e-09,5.95e-09,1.19e-07,0
0.0004772,-1.3717e-06,0.0144,1,6.188e-09,6.188e-09,1.19e-07,0
0.00049294,-1.3866e-06,0.014397,1,6.426e-09,6.426e-09,1.19e-07,0
0.00050868,-1.4015e-06,0.014394,1,6.664e-09,6.664e-09,1.19e-07,0
0.00052442,-1.4165e-06,0.01439,1,6.902e-09,6.902e-09,1.19e-07,0
0.00054016,-1.4314e-06,0.014387,1,7.14e-09,7.14e-09,1.19e-07,0
0.0005559,-1.4463e-06,0.014383,1,7.378e-09,7.378e-09,1.19e-07,0
0.00057164,-1.4612e-06,0.01438,1,7.616e-09,7.616e-09,1.19e-07,0
0.00058739,-1.4761e-06,0.014376,1,7.854e-09,7.854e-09,1.19e-07,0
0.00060308,-1.4912e-06,0.014373,1,8.092e-09,8.092e-09,1.19e-07,0
0.00061871,-1.5065e-06,0.014368,1,8.33e-09,8.33e-09,1.19e-07,0
0.00063433,-1.5219e-06,0.014364,1,8.568e-09,8.568e-09,1.19e-07,0
0.00064995,-1.5372e-06,0.01436,1,8.806e-09,8.806e-09,1.19e-07,0
0.00066558,-1.5526e-06,0.014355,1,9.044e-09,9.044e-09,1.19e-07,0
0.0006812,-1.5679e-06,0.014351,1,9.282e-09,9.282e-09,1.19e-07,0
0.00069683,-1.5833e-06,0.014347,1,9.52e-09,9.52e-09,1.19e-07,0
0.00071245,-1.5986e-06,0.014342,1,9.758e-09,9.758e-09,1.19e-07,0
0.00072807,-1.614e-06,0.014338,1,9.996e-09,9.996e-09,1.19e-07,0
0.00074355,-1.6297e-06,0.014333,1,1.0234e-08,1.0234e-08,1.19e-07,0
0.00075903,-1.6455e-06,0.014328,1,1.0472e-08,1.0472e-08,1.19e-07,0
0.00077451,-1.6613e-06,0.014323,1,1.071e-08,1.071e-08,1.19e-07,0
0.00078998,-1.6771e-06,0.014317,1,1.0948e-08,1.0948e-08,1.19e-07,0
0.00080546,-1.6929e-06,0.014312,1,1.1186e-08,1.1186e-08,1.19e-07,0
0.00082094,-1.7087e-06,0.014307,1,1.1424e-08,1.1424e-08,1.19e-07,0
0.00083641,-1.7245e-06,0.014302,1,1.1662e-08,1.1662e-08,1.19e-07,0
0.00085189,-1.7403e-06,0.014297,1,1.19e-08,1.19e-08,1.19e-07,0
0.00086726,-1.7564e-06,0.014291,1,1.2138e-08,1.2138e-08,1.19e-07,0
0.00088256,-1.7726e-06,0.014285,1,1.2376e-08,1.2376e-08,1.19e-07,0
0.00089786,-1.7888e-06,0.014279,1,1.2614e-08,1.2614e-08,1.19e-07,0
0.00091316,-1.8051e-06,0.014273,1,1.2852e-08,1.2852e-08,1.19e-07,0
0.00092846,-1.8213e-06,0.014267,1,1.309e-08,1.309e-08,1.19e-07,0
0.00094376,-1.8376e-06,0.014261,1,1.3328e-08,1.3328e-08,1.19e-07,0
0.00095906,-1.8538e-06,0.014255,1,1.3566e-08,1.3566e-08,1.19e-07,0
0.00097436,-1.8701e-06,0.014249,1,1.3804e-08,1.3804e-08,1.19e-07,0
0.00098962,-1.8864e-06,0.014243,1,1.4042e-08,1.4042e-08,1.19e-07,0
0.0010047,-1.9031e-06,0.014236,1,1.428e-08,1.428e-08,1.19e-07,0
0.0010198,-1.9198e-06,0.014229,1,1.4518e-08,1.4518e-08,1.19e-07,0
0.0010349,-1.9365e-06,0.014222,1,1.4756e-08,1.4756e-08,1.19e-07,0
0.00105,-1.9532e-06,0.014215,1,1.4994e-08,1.4994e-08,1.19e-07,0
0.0010651,-1.9699e-06,0.014208,1,1.5232e-08,1.5232e-08,1.19e-07,0
0.0010802,-1.9866e-06,0.014201,1,1.547e-08,1.547e-08,1.19e-07,0
0.0010953,-2.0033e-06,0.014194,1,1.5708e-08,1.5708e-08,1.19e-07,0
0.0011103,-2.02e-06,0.014188,1,1.5946e-08,1.5946e-08,1.19e-07,0
0.0011253,-2.037e-06,0.01418,1,1.6184e-08,1.6184e-08,1.19e-07,0
0.0011401,-2.0542e-06,0.014172,1,1.6422e-08,1.6422e-08,1.19e-07,0
0.001155,-2.0713e-06,0.014165,1,1.666e-08,1.666e-08,1.19e-07,0
0.0011698,-2.0885e-06,0.014157,1,1.6898e-08,1.6898e-08,1.19e-07,0
0.0011847,-2.1056e-06,0.014149,1,1.7136e-08,1.7136e-08,1.19e-07,0
0.0011995,-2.1228e-06,0.014141,1,1.7374e-08,1.7374e-08,1.19e-07,0
0.0012144,-2.1399e-06,0.014134,1,1.7612e-08,1.7612e-08,1.19e-07,0
0.0012292,-2.1571e-06,0.014126,1,1.785e-08,1.785e-08,1.19e-07,0
0.001244,-2.1744e-06,0.014118,1,1.8088e-08,1.8088e-08,1.19e-07,0
0.0012585,-2.192e-06,0.014109,1,1.8326e-08,1.8326e-08,1.19e-07,0
0.0012731,-2.2096e-06,0.014101,1,1.8564e-08,1.8564e-08,1.19e-07,0
0.0012877,-2.2272e-06,0.014092,1,1.8802e-08,1.8802e-08,1.19e-07,0
0.0013023,-2.2448e-06,0.014083,1,1.904e-08,1.904e-08,1.19e-07,0
0.0013169,-2.2624e-06,0.014075,1,1.9278e-08,1.9278e-08,1.19e-07,0
0.0013314,-2.28e-06,0.014066,1,1.9516e-08,1.9516e-08,1.19e-07,0
0.001346,-2.2976e-06,0.014058,1,1.9754e-08,1.9754e-08,1.19e-07,0
0.0013606,-2.3152e-06,0.014049,1,1.9992e-08,1.9992e-08,1.19e-07,0
0.0013749,-2.3332e-06,0.01404,1,2.023e-08,2.023e-08,1.19e-07,0
0.0013891,-2.3512e-06,0.01403,1,2.0468e-08,2.0468e-08,1.19e-07,0
0.0014034,-2.3693e-06,0.014021,1,2.0706e-08,2.0706e-08,1.19e-07,0
0.0014177,-2.3873e-06,0.014011,1,2.0944e-08,2.0944e-08,1.19e-07,0
0.001432,-2.4054e-06,0.014002,1,2.1182e-08,2.1182e-08,1.19e-07,0
0.0014462,-2.4234e-06,0.013992,1,2.142e-08,2.142e-08,1.19e-07,0
0.0014605,-2.4415e-06,0.013983,1,2.1658e-08,2.1658e-08,1.19e-07,0
0.0014748,-2.4595e-06,0.013974,1,2.1896e-08,2.1896e-08,1.19e-07,0
0.0014889,-2.4778e-06,0.013964,1,2.2134e-08,2.2134e-08,1.19e-07,0
0.0015028,-2.4963e-06,0.013953,1,2.2372e-08,2.2372e-08,1.19e-07,0
0.0015167,-2.5147e-06,0.013943,1,2.261e-08,2.261e-08,1.19e-07,0
0.0015307,-2.5332e-06,0.013933,1,2.2848e-08,2.2848e-08,1.19e-07,0
0.0015446,-2.5517e-06,0.013923,1,2.3086e-08,2.3086e-08,1.19e-07,0
0.0015586,-2.5701e-06,0.013912,1,2.3324e-08,2.3324e-08,1.19e-07,0
0.0015725,-2.5886e-06,0.013902,1,2.3562e-08,2.3562e-08,1.19e-07,0
0.0015864,-2.6071e-06,0.013892,1,2.38e-08,2.38e-08,1.19e-07,0
0.0016003,-2.6256e-06,0.013882,1,2.4038e-08,2.4038e-08,1.19e-07,0
0.0016139,-2.6445e-06,0.01387,1,2.4276e-08,2.4276e-08,1.19e-07,0
0.0016274,-2.6634e-06,0.013859,1,2.4514e-08,2.4514e-08,1.19e-07,0
0.001641,-2.6823e-06,0.013848,1,2.4752e-08,2.4752e-08,1.19e-07,0
0.0016546,-2.7012e-06,0.013837,1,2.499e-08,2.499e-08,1.19e-07,0
0.0016681,-2.7201e-06,0.013826,1,2.5228e-08,2.5228e-08,1.19e-07,0
0.0016817,-2.7389e-06,0.013815,1,2.5466e-08,2.5466e-08,1.19e-07,0
