"B_demag.region2_zrange0_:0","B_demag.region2_zrange0_:1","B_demag.region2_zrange0_:2","Points:0","Points:1","Points:2"
-9.632e-06,-1.9585e-05,0.014165,0,0,0
-4.6563e-05,-1.9597e-05,0.014164,2e-09,0,0
-8.3386e-05,-1.9633e-05,0.014161,4e-09,0,0
-0.00011999,-1.9692e-05,0.014156,6e-09,0,0
-0.00015627,-1.9775e-05,0.01415,8e-09,0,0
-0.00019212,-1.9881e-05,0.014141,1e-08,0,0
-0.00022743,-2.001e-05,0.014131,1.2e-08,0,0
-0.00026209,-2.0162e-05,0.01412,1.4e-08,0,0
-0.00029601,-2.0336e-05,0.014106,1.6e-08,0,0
-0.00032907,-2.0532e-05,0.014091,1.8e-08,0,0
-0.00036119,-2.0749e-05,0.014074,2e-08,0,0
-0.00039225,-2.0988e-05,0.014055,2.2e-08,0,0
-0.00042216,-2.1247e-05,0.014035,2.4e-08,0,0
-0.00045084,-2.1526e-05,0.014013,2.6e-08,0,0
-0.00047818,-2.1825e-05,0.01399,2.8e-08,0,0
-0.00050409,-2.2142e-05,0.013965,3e-08,0,0
-0.0005285,-2.2477e-05,0.013939,3.2e-08,0,0
-0.00055133,-2.2829e-05,0.013912,3.4e-08,0,0
-0.00057248,-2.3198e-05,0.013883,3.6e-08,0,0
-0.00059189,-2.3581e-05,0.013853,3.8e-08,0,0
-0.00060948,-2.398e-05,0.013822,4e-08,0,0
-0.00062519,-2.4392e-05,0.01379,4.2e-08,0,0
-0.00063896,-2.4816e-05,0.013757,4.4e-08,0,0
-0.00065072,-2.5252e-05,0.013723,4.6e-08,0,0
-0.00066043,-2.5698e-05,0.013688,4.8e-08,0,0
-0.00066804,-2.6153e-05,0.013652,5e-08,0,0
-0.0006735,-2.6615e-05,0.013616,5.2e-08,0,0
-0.00067679,-2.7085e-05,0.013579,5.4e-08,0,0
-0.00067787,-2.756e-05,0.013541,5.6e-08,0,0
-0.00067674,-2.8039e-05,0.013503,5.8e-08,0,0
-0.0006734,-2.852e-05,0.013464,6e-08,0,0
-0.00066786,-2.9003e-05,0.013424,6.2e-08,0,0
-0.0006602,-2.9485e-05,0.013385,6.4e-08,0,0
-0.0006505,-2.9965e-05,0.013344,6.6e-08,0,0
-0.00063892,-3.0442e-05,0.013303,6.8e-08,0,0
-0.00062566,-3.0914e-05,0.013262,7e-08,0,0
-0.00061098,-3.138e-05,0.013221,7.2e-08,0,0
-0.00059514,-3.1838e-05,0.013179,7.4e-08,0,0
-0.00057837,-3.2287e-05,0.013138,7.6e-08,0,0
-0.00056082,-3.2725e-05,0.013096,7.8e-08,0,0
-0.00054256,-3.3153e-05,0.013056,8e-08,0,0
-0.00052361,-3.357e-05,0.013017,8.2e-08,0,0
-0.00050393,-3.3973e-05,0.012979,8.4e-08,0,0
-0.00048348,-3.4363e-05,0.012942,8.6e-08,0,0
-0.0004622,-3.4738e-05,0.012907,8.8e-08,0,0
-0.00044005,-3.5096e-05,0.012874,9e-08,0,0
-0.000417,-3.5438e-05,0.012843,9.2e-08,0,0
-0.00039305,-3.5762e-05,0.012813,9.4e-08,0,0
-0.00036819,-3.6066e-05,0.012786,9.6e-08,0,0
-0.00034244,-3.635e-05,0.01276,9.8e-08,0,0
-0.00031585,-3.6613e-05,0.012737,1e-07,0,0
-0.00028845,-3.6853e-05,0.012716,1.02e-07,0,0
-0.00026029,-3.707e-05,0.012697,1.04e-07,0,0
-0.00023145,-3.7264e-05,0.01268,1.06e-07,0,0
-0.00020198,-3.7433e-05,0.012665,1.08e-07,0,0
-0.00017196,-3.7577e-05,0.012653,1.1e-07,0,0
-0.00014147,-3.7696e-05,0.012643,1.12e-07,0,0
-0.00011059,-3.7788e-05,0.012635,1.14e-07,0,0
-7.9414e-05,-3.7854e-05,0.01263,1.16e-07,0,0
-4.8019e-05,-3.7894e-05,0.012626,1.18e-07,0,0
-1.6495e-05,-3.7907e-05,0.012626,1.2e-07,0,0
1.507e-05,-3.7893e-05,0.012627,1.22e-07,0,0
4.659e-05,-3.7853e-05,0.012631,1.24e-07,0,0
7.7979e-05,-3.7786e-05,0.012637,1.26e-07,0,0
0.00010916,-3.7692e-05,0.012646,1.28e-07,0,0
0.00014004,-3.7572e-05,0.012657,1.3e-07,0,0
0.00017054,-3.7427e-05,0.01267,1.32e-07,0,0
0.00020059,-3.7256e-05,0.012685,1.34e-07,0,0
0.00023011,-3.7061e-05,0.012703,1.36e-07,0,0
0.00025901,-3.6841e-05,0.012723,1.38e-07,0,0
0.00028722,-3.6599e-05,0.012744,1.4e-07,0,0
0.00031466,-3.6334e-05,0.012768,1.42e-07,0,0
0.00034128,-3.6048e-05,0.012794,1.44e-07,0,0
0.00036701,-3.5741e-05,0.012821,1.46e-07,0,0
0.00039182,-3.5416e-05,0.012851,1.48e-07,0,0
0.0004157,-3.5072e-05,0.012882,1.5e-07,0,0
0.00043865,-3.4712e-05,0.012916,1.52e-07,0,0
0.00046068,-3.4335e-05,0.01295,1.54e-07,0,0
0.00048183,-3.3944e-05,0.012987,1.56e-07,0,0
0.00050214,-3.354e-05,0.013024,1.58e-07,0,0
0.00052165,-3.3122e-05,0.013063,1.6e-07,0,0
0.00054038,-3.2693e-05,0.013103,1.62e-07,0,0
0.00055833,-3.2254e-05,0.013144,1.64e-07,0,0
0.00057541,-3.1805e-05,0.013185,1.66e-07,0,0
0.00059147,-3.1348e-05,0.013226,1.68e-07,0,0
0.00060629,-3.0883e-05,0.013267,1.7e-07,0,0
0.00061963,-3.0412e-05,0.013308,1.72e-07,0,0
0.00063126,-2.9936e-05,0.013349,1.74e-07,0,0
0.00064098,-2.9457e-05,0.013389,1.76e-07,0,0
0.00064864,-2.8976e-05,0.013428,1.78e-07,0,0
0.00065417,-2.8494e-05,0.013467,1.8e-07,0,0
0.0006575,-2.8014e-05,0.013506,1.82e-07,0,0
0.00065862,-2.7536e-05,0.013544,1.84e-07,0,0
0.00065753,-2.7061e-05,0.013581,1.86e-07,0,0
0.00065423,-2.6593e-05,0.013618,1.88e-07,0,0
0.00064876,-2.613e-05,0.013655,1.9e-07,0,0
0.00064115,-2.5676e-05,0.01369,1.92e-07,0,0
0.00063144,-2.5231e-05,0.013725,1.94e-07,0,0
0.00061967,-2.4796e-05,0.013759,1.96e-07,0,0
0.00060591,-2.4372e-05,0.013792,1.98e-07,0,0
0.00059019,-2.3961e-05,0.013824,2e-07,0,0
0.0005726,-2.3564e-05,0.013855,2.02e-07,0,0
0.00055319,-2.3181e-05,0.013884,2.04e-07,0,0
0.00053204,-2.2813e-05,0.013913,2.06e-07,0,0
0.00050922,-2.2462e-05,0.01394,2.08e-07,0,0
0.00048481,-2.2128e-05,0.013966,2.1e-07,0,0
0.0004589,-2.1812e-05,0.013991,2.12e-07,0,0
0.00043156,-2.1514e-05,0.014014,2.14e-07,0,0
0.00040289,-2.1236e-05,0.014036,2.16e-07,0,0
0.00037297,-2.0978e-05,0.014056,2.18e-07,0,0
0.00034191,-2.074e-05,0.014074,2.2e-07,0,0
0.0003098,-2.0524e-05,0.014091,2.22e-07,0,0
0.00027674,-2.0329e-05,0.014107,2.24e-07,0,0
0.00024282,-2.0156e-05,0.01412,2.26e-07,0,0
0.00020816,-2.0005e-05,0.014132,2.28e-07,0,0
0.00017285,-1.9877e-05,0.014142,2.3e-07,0,0
