"B_demag.region2_zrange0_:0","B_demag.region2_zrange0_:1","B_demag.region2_zrange0_:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0011621,3.9646e-06,0.011617,1,3.5224e-08,3.5224e-08,1.19e-07,0
-0.0011677,3.9692e-06,0.011608,1,3.5462e-08,3.5462e-08,1.19e-07,0
-0.0011732,3.9737e-06,0.0116,1,3.57e-08,3.57e-08,1.19e-07,0
-0.0011787,3.9783e-06,0.011591,1,3.5938e-08,3.5938e-08,1.19e-07,0
-0.001184,3.983e-06,0.011583,1,3.6176e-08,3.6176e-08,1.19e-07,0
-0.0011891,3.9878e-06,0.011574,1,3.6414e-08,3.6414e-08,1.19e-07,0
-0.0011943,3.9925e-06,0.011565,1,3.6652e-08,3.6652e-08,1.19e-07,0
-0.0011994,3.9973e-06,0.011556,1,3.689e-08,3.689e-08,1.19e-07,0
-0.0012045,4.0021e-06,0.011547,1,3.7128e-08,3.7128e-08,1.19e-07,0
-0.0012097,4.0068e-06,0.011539,1,3.7366e-08,3.7366e-08,1.19e-07,0
-0.0012148,4.0116e-06,0.01153,1,3.7604e-08,3.7604e-08,1.19e-07,0
-0.00122,4.0164e-06,0.011521,1,3.7842e-08,3.7842e-08,1.19e-07,0
-0.001225,4.0212e-06,0.011512,1,3.808e-08,3.808e-08,1.19e-07,0
-0.0012297,4.0261e-06,0.011503,1,3.8318e-08,3.8318e-08,1.19e-07,0
-0.0012345,4.0311e-06,0.011494,1,3.8556e-08,3.8556e-08,1.19e-07,0
-0.0012392,4.036e-06,0.011484,1,3.8794e-08,3.8794e-08,1.19e-07,0
-0.0012439,4.041e-06,0.011475,1,3.9032e-08,3.9032e-08,1.19e-07,0
-0.0012487,4.0459e-06,0.011466,1,3.927e-08,3.927e-08,1.19e-07,0
-0.0012534,4.0509e-06,0.011457,1,3.9508e-08,3.9508e-08,1.19e-07,0
-0.0012582,4.0558e-06,0.011448,1,3.9746e-08,3.9746e-08,1.19e-07,0
-0.0012629,4.0608e-06,0.011438,1,3.9984e-08,3.9984e-08,1.19e-07,0
-0.0012673,4.0659e-06,0.011429,1,4.0222e-08,4.0222e-08,1.19e-07,0
-0.0012716,4.071e-06,0.011419,1,4.046e-08,4.046e-08,1.19e-07,0
-0.0012759,4.0762e-06,0.01141,1,4.0698e-08,4.0698e-08,1.19e-07,0
-0.0012802,4.0813e-06,0.0114,1,4.0936e-08,4.0936e-08,1.19e-07,0
-0.0012845,4.0864e-06,0.011391,1,4.1174e-08,4.1174e-08,1.19e-07,0
-0.0012889,4.0915e-06,0.011381,1,4.1412e-08,4.1412e-08,1.19e-07,0
-0.0012932,4.0967e-06,0.011372,1,4.165e-08,4.165e-08,1.19e-07,0
-0.0012975,4.1018e-06,0.011362,1,4.1888e-08,4.1888e-08,1.19e-07,0
-0.0013016,4.107e-06,0.011353,1,4.2126e-08,4.2126e-08,1.19e-07,0
-0.0013055,4.1123e-06,0.011343,1,4.2364e-08,4.2364e-08,1.19e-07,0
-0.0013094,4.1176e-06,0.011333,1,4.2602e-08,4.2602e-08,1.19e-07,0
-0.0013133,4.1229e-06,0.011323,1,4.284e-08,4.284e-08,1.19e-07,0
-0.0013172,4.1281e-06,0.011313,1,4.3078e-08,4.3078e-08,1.19e-07,0
-0.001321,4.1334e-06,0.011304,1,4.3316e-08,4.3316e-08,1.19e-07,0
-0.0013249,4.1387e-06,0.011294,1,4.3554e-08,4.3554e-08,1.19e-07,0
-0.0013288,4.144e-06,0.011284,1,4.3792e-08,4.3792e-08,1.19e-07,0
-0.0013326,4.1493e-06,0.011274,1,4.403e-08,4.403e-08,1.19e-07,0
-0.0013361,4.1548e-06,0.011264,1,4.4268e-08,4.4268e-08,1.19e-07,0
-0.0013395,4.1602e-06,0.011254,1,4.4506e-08,4.4506e-08,1.19e-07,0
-0.001343,4.1656e-06,0.011244,1,4.4744e-08,4.4744e-08,1.19e-07,0
-0.0013464,4.1711e-06,0.011234,1,4.4982e-08,4.4982e-08,1.19e-07,0
-0.0013498,4.1765e-06,0.011224,1,4.522e-08,4.522e-08,1.19e-07,0
-0.0013533,4.1819e-06,0.011214,1,4.5458e-08,4.5458e-08,1.19e-07,0
-0.0013567,4.1874e-06,0.011203,1,4.5696e-08,4.5696e-08,1.19e-07,0
-0.0013602,4.1928e-06,0.011193,1,4.5934e-08,4.5934e-08,1.19e-07,0
-0.0013633,4.1984e-06,0.011183,1,4.6172e-08,4.6172e-08,1.19e-07,0
-0.0013662,4.2039e-06,0.011173,1,4.641e-08,4.641e-08,1.19e-07,0
-0.0013692,4.2095e-06,0.011162,1,4.6648e-08,4.6648e-08,1.19e-07,0
-0.0013722,4.2151e-06,0.011152,1,4.6886e-08,4.6886e-08,1.19e-07,0
-0.0013752,4.2207e-06,0.011142,1,4.7124e-08,4.7124e-08,1.19e-07,0
-0.0013781,4.2262e-06,0.011131,1,4.7362e-08,4.7362e-08,1.19e-07,0
-0.0013811,4.2318e-06,0.011121,1,4.76e-08,4.76e-08,1.19e-07,0
-0.0013841,4.2374e-06,0.011111,1,4.7838e-08,4.7838e-08,1.19e-07,0
-0.0013869,4.243e-06,0.0111,1,4.8076e-08,4.8076e-08,1.19e-07,0
-0.0013894,4.2487e-06,0.011089,1,4.8314e-08,4.8314e-08,1.19e-07,0
-0.0013919,4.2544e-06,0.011079,1,4.8552e-08,4.8552e-08,1.19e-07,0
-0.0013944,4.2601e-06,0.011068,1,4.879e-08,4.879e-08,1.19e-07,0
-0.0013969,4.2658e-06,0.011058,1,4.9028e-08,4.9028e-08,1.19e-07,0
-0.0013994,4.2715e-06,0.011047,1,4.9266e-08,4.9266e-08,1.19e-07,0
-0.0014019,4.2772e-06,0.011036,1,4.9504e-08,4.9504e-08,1.19e-07,0
-0.0014044,4.2829e-06,0.011026,1,4.9742e-08,4.9742e-08,1.19e-07,0
-0.0014069,4.2886e-06,0.011015,1,4.998e-08,4.998e-08,1.19e-07,0
-0.0014089,4.2945e-06,0.011004,1,5.0218e-08,5.0218e-08,1.19e-07,0
-0.001411,4.3003e-06,0.010994,1,5.0456e-08,5.0456e-08,1.19e-07,0
-0.001413,4.3061e-06,0.010983,1,5.0694e-08,5.0694e-08,1.19e-07,0
-0.001415,4.3119e-06,0.010972,1,5.0932e-08,5.0932e-08,1.19e-07,0
-0.001417,4.3177e-06,0.010961,1,5.117e-08,5.117e-08,1.19e-07,0
-0.001419,4.3236e-06,0.01095,1,5.1408e-08,5.1408e-08,1.19e-07,0
-0.001421,4.3294e-06,0.010939,1,5.1646e-08,5.1646e-08,1.19e-07,0
-0.001423,4.3352e-06,0.010929,1,5.1884e-08,5.1884e-08,1.19e-07,0
-0.0014248,4.3411e-06,0.010918,1,5.2122e-08,5.2122e-08,1.19e-07,0
-0.0014263,4.347e-06,0.010907,1,5.236e-08,5.236e-08,1.19e-07,0
-0.0014278,4.3529e-06,0.010896,1,5.2598e-08,5.2598e-08,1.19e-07,0
-0.0014293,4.3589e-06,0.010885,1,5.2836e-08,5.2836e-08,1.19e-07,0
-0.0014308,4.3648e-06,0.010874,1,5.3074e-08,5.3074e-08,1.19e-07,0
-0.0014324,4.3707e-06,0.010863,1,5.3312e-08,5.3312e-08,1.19e-07,0
-0.0014339,4.3766e-06,0.010852,1,5.355e-08,5.355e-08,1.19e-07,0
-0.0014354,4.3826e-06,0.010841,1,5.3788e-08,5.3788e-08,1.19e-07,0
-0.0014368,4.3885e-06,0.010829,1,5.4026e-08,5.4026e-08,1.19e-07,0
-0.0014379,4.3945e-06,0.010818,1,5.4264e-08,5.4264e-08,1.19e-07,0
-0.0014389,4.4005e-06,0.010807,1,5.4502e-08,5.4502e-08,1.19e-07,0
-0.0014399,4.4066e-06,0.010796,1,5.474e-08,5.474e-08,1.19e-07,0
-0.0014409,4.4126e-06,0.010785,1,5.4978e-08,5.4978e-08,1.19e-07,0
-0.0014419,4.4186e-06,0.010773,1,5.5216e-08,5.5216e-08,1.19e-07,0
-0.0014429,4.4246e-06,0.010762,1,5.5454e-08,5.5454e-08,1.19e-07,0
-0.0014439,4.4306e-06,0.010751,1,5.5692e-08,5.5692e-08,1.19e-07,0
-0.0014449,4.4367e-06,0.01074,1,5.593e-08,5.593e-08,1.19e-07,0
-0.0014456,4.4427e-06,0.010729,1,5.6168e-08,5.6168e-08,1.19e-07,0
-0.0014461,4.4488e-06,0.010717,1,5.6406e-08,5.6406e-08,1.19e-07,0
-0.0014466,4.455e-06,0.010706,1,5.6644e-08,5.6644e-08,1.19e-07,0
-0.0014471,4.4611e-06,0.010695,1,5.6882e-08,5.6882e-08,1.19e-07,0
-0.0014476,4.4672e-06,0.010683,1,5.712e-08,5.712e-08,1.19e-07,0
-0.0014481,4.4733e-06,0.010672,1,5.7358e-08,5.7358e-08,1.19e-07,0
-0.0014486,4.4794e-06,0.01066,1,5.7596e-08,5.7596e-08,1.19e-07,0
-0.0014491,4.4855e-06,0.010649,1,5.7834e-08,5.7834e-08,1.19e-07,0
-0.0014494,4.4916e-06,0.010638,1,5.8072e-08,5.8072e-08,1.19e-07,0
-0.0014494,4.4978e-06,0.010626,1,5.831e-08,5.831e-08,1.19e-07,0
-0.0014494,4.504e-06,0.010615,1,5.8548e-08,5.8548e-08,1.19e-07,0
-0.0014494,4.5101e-06,0.010603,1,5.8786e-08,5.8786e-08,1.19e-07,0
-0.0014494,4.5163e-06,0.010592,1,5.9024e-08,5.9024e-08,1.19e-07,0
-0.0014494,4.5225e-06,0.01058,1,5.9262e-08,5.9262e-08,1.19e-07,0
-0.0014494,4.5287e-06,0.010569,1,5.95e-08,5.95e-08,1.19e-07,0
-0.0014494,4.5349e-06,0.010557,1,5.9738e-08,5.9738e-08,1.19e-07,0
-0.0014494,4.541e-06,0.010546,1,5.9976e-08,5.9976e-08,1.19e-07,0
-0.0014489,4.5473e-06,0.010534,1,6.0214e-08,6.0214e-08,1.19e-07,0
-0.0014484,4.5535e-06,0.010523,1,6.0452e-08,6.0452e-08,1.19e-07,0
-0.0014479,4.5598e-06,0.010511,1,6.069e-08,6.069e-08,1.19e-07,0
-0.0014474,4.566e-06,0.010499,1,6.0928e-08,6.0928e-08,1.19e-07,0
-0.0014468,4.5723e-06,0.010488,1,6.1166e-08,6.1166e-08,1.19e-07,0
-0.0014463,4.5785e-06,0.010476,1,6.1404e-08,6.1404e-08,1.19e-07,0
-0.0014458,4.5848e-06,0.010465,1,6.1642e-08,6.1642e-08,1.19e-07,0
-0.0014453,4.591e-06,0.010453,1,6.188e-08,6.188e-08,1.19e-07,0
-0.0014445,4.5973e-06,0.010441,1,6.2118e-08,6.2118e-08,1.19e-07,0
-0.0014435,4.6036e-06,0.01043,1,6.2356e-08,6.2356e-08,1.19e-07,0
-0.0014425,4.6099e-06,0.010418,1,6.2594e-08,6.2594e-08,1.19e-07,0
-0.0014415,4.6162e-06,0.010406,1,6.2832e-08,6.2832e-08,1.19e-07,0
-0.0014405,4.6225e-06,0.010394,1,6.307e-08,6.307e-08,1.19e-07,0
-0.0014395,4.6288e-06,0.010383,1,6.3308e-08,6.3308e-08,1.19e-07,0
-0.0014384,4.6351e-06,0.010371,1,6.3546e-08,6.3546e-08,1.19e-07,0
-0.0014374,4.6414e-06,0.010359,1,6.3784e-08,6.3784e-08,1.19e-07,0
-0.0014364,4.6477e-06,0.010348,1,6.4022e-08,6.4022e-08,1.19e-07,0
-0.0014349,4.6541e-06,0.010336,1,6.426e-08,6.426e-08,1.19e-07,0
-0.0014334,4.6604e-06,0.010324,1,6.4498e-08,6.4498e-08,1.19e-07,0
-0.0014319,4.6668e-06,0.010312,1,6.4736e-08,6.4736e-08,1.19e-07,0
-0.0014304,4.6731e-06,0.010301,1,6.4974e-08,6.4974e-08,1.19e-07,0
-0.0014289,4.6795e-06,0.010289,1,6.5212e-08,6.5212e-08,1.19e-07,0
-0.0014274,4.6859e-06,0.010277,1,6.545e-08,6.545e-08,1.19e-07,0
-0.0014259,4.6922e-06,0.010265,1,6.5688e-08,6.5688e-08,1.19e-07,0
-0.0014244,4.6986e-06,0.010253,1,6.5926e-08,6.5926e-08,1.19e-07,0
-0.0014226,4.7049e-06,0.010242,1,6.6164e-08,6.6164e-08,1.19e-07,0
-0.0014207,4.7113e-06,0.01023,1,6.6402e-08,6.6402e-08,1.19e-07,0
-0.0014187,4.7177e-06,0.010218,1,6.664e-08,6.664e-08,1.19e-07,0
-0.0014168,4.7241e-06,0.010206,1,6.6878e-08,6.6878e-08,1.19e-07,0
-0.0014148,4.7305e-06,0.010194,1,6.7116e-08,6.7116e-08,1.19e-07,0
-0.0014129,4.7369e-06,0.010183,1,6.7354e-08,6.7354e-08,1.19e-07,0
-0.0014109,4.7433e-06,0.010171,1,6.7592e-08,6.7592e-08,1.19e-07,0
-0.001409,4.7497e-06,0.010159,1,6.783e-08,6.783e-08,1.19e-07,0
-0.0014069,4.7561e-06,0.010147,1,6.8068e-08,6.8068e-08,1.19e-07,0
-0.0014045,4.7625e-06,0.010135,1,6.8306e-08,6.8306e-08,1.19e-07,0
-0.0014021,4.7689e-06,0.010123,1,6.8544e-08,6.8544e-08,1.19e-07,0
-0.0013997,4.7753e-06,0.010112,1,6.8782e-08,6.8782e-08,1.19e-07,0
-0.0013974,4.7818e-06,0.0101,1,6.902e-08,6.902e-08,1.19e-07,0
-0.001395,4.7882e-06,0.010088,1,6.9258e-08,6.9258e-08,1.19e-07,0
