"m:0","m:1","m:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.6199e-08,1.5971e-09,1,1,6.664e-09,6.664e-09,1.19e-07,1.52e-07
3.7181e-08,1.6232e-09,1,1,6.902e-09,6.902e-09,1.19e-07,1.52e-07
3.8163e-08,1.6494e-09,1,1,7.14e-09,7.14e-09,1.19e-07,1.52e-07
3.9144e-08,1.6756e-09,1,1,7.378e-09,7.378e-09,1.19e-07,1.52e-07
4.0126e-08,1.7017e-09,1,1,7.616e-09,7.616e-09,1.19e-07,1.52e-07
4.1107e-08,1.7279e-09,1,1,7.854e-09,7.854e-09,1.19e-07,1.52e-07
4.2128e-08,1.637e-09,1,1,8.092e-09,8.092e-09,1.19e-07,1.52e-07
4.3211e-08,1.3604e-09,1,1,8.33e-09,8.33e-09,1.19e-07,1.52e-07
4.4295e-08,1.0838e-09,1,1,8.568e-09,8.568e-09,1.19e-07,1.52e-07
4.5378e-08,8.0717e-10,1,1,8.806e-09,8.806e-09,1.19e-07,1.52e-07
4.6461e-08,5.3054e-10,1,1,9.044e-09,9.044e-09,1.19e-07,1.52e-07
4.7544e-08,2.5392e-10,1,1,9.282e-09,9.282e-09,1.19e-07,1.52e-07
4.8627e-08,-2.2707e-11,1,1,9.52e-09,9.52e-09,1.19e-07,1.52e-07
4.9711e-08,-2.9933e-10,1,1,9.758e-09,9.758e-09,1.19e-07,1.52e-07
5.0794e-08,-5.7596e-10,1,1,9.996e-09,9.996e-09,1.19e-07,1.52e-07
5.1801e-08,-1.1282e-09,1,1,1.0234e-08,1.0234e-08,1.19e-07,1.52e-07
5.2806e-08,-1.6852e-09,1,1,1.0472e-08,1.0472e-08,1.19e-07,1.52e-07
5.3812e-08,-2.2421e-09,1,1,1.071e-08,1.071e-08,1.19e-07,1.52e-07
5.4817e-08,-2.7991e-09,1,1,1.0948e-08,1.0948e-08,1.19e-07,1.52e-07
5.5823e-08,-3.3561e-09,1,1,1.1186e-08,1.1186e-08,1.19e-07,1.52e-07
5.6828e-08,-3.913e-09,1,1,1.1424e-08,1.1424e-08,1.19e-07,1.52e-07
5.7834e-08,-4.47e-09,1,1,1.1662e-08,1.1662e-08,1.19e-07,1.52e-07
5.8839e-08,-5.0269e-09,1,1,1.19e-08,1.19e-08,1.19e-07,1.52e-07
5.9864e-08,-5.2835e-09,1,1,1.2138e-08,1.2138e-08,1.19e-07,1.52e-07
6.0904e-08,-5.3224e-09,1,1,1.2376e-08,1.2376e-08,1.19e-07,1.52e-07
6.1944e-08,-5.3613e-09,1,1,1.2614e-08,1.2614e-08,1.19e-07,1.52e-07
6.2984e-08,-5.4002e-09,1,1,1.2852e-08,1.2852e-08,1.19e-07,1.52e-07
6.4023e-08,-5.4391e-09,1,1,1.309e-08,1.309e-08,1.19e-07,1.52e-07
6.5063e-08,-5.4781e-09,1,1,1.3328e-08,1.3328e-08,1.19e-07,1.52e-07
6.6103e-08,-5.517e-09,1,1,1.3566e-08,1.3566e-08,1.19e-07,1.52e-07
6.7143e-08,-5.5559e-09,1,1,1.3804e-08,1.3804e-08,1.19e-07,1.52e-07
6.8185e-08,-5.5698e-09,1,1,1.4042e-08,1.4042e-08,1.19e-07,1.52e-07
6.9237e-08,-5.467e-09,1,1,1.428e-08,1.428e-08,1.19e-07,1.52e-07
7.0288e-08,-5.3642e-09,1,1,1.4518e-08,1.4518e-08,1.19e-07,1.52e-07
7.134e-08,-5.2614e-09,1,1,1.4756e-08,1.4756e-08,1.19e-07,1.52e-07
7.2392e-08,-5.1587e-09,1,1,1.4994e-08,1.4994e-08,1.19e-07,1.52e-07
7.3444e-08,-5.0559e-09,1,1,1.5232e-08,1.5232e-08,1.19e-07,1.52e-07
7.4496e-08,-4.9531e-09,1,1,1.547e-08,1.547e-08,1.19e-07,1.52e-07
7.5548e-08,-4.8503e-09,1,1,1.5708e-08,1.5708e-08,1.19e-07,1.52e-07
7.66e-08,-4.7475e-09,1,1,1.5946e-08,1.5946e-08,1.19e-07,1.52e-07
7.7626e-08,-4.5872e-09,1,1,1.6184e-08,1.6184e-08,1.19e-07,1.52e-07
7.8644e-08,-4.4101e-09,1,1,1.6422e-08,1.6422e-08,1.19e-07,1.52e-07
7.9663e-08,-4.2329e-09,1,1,1.666e-08,1.666e-08,1.19e-07,1.52e-07
8.0682e-08,-4.0557e-09,1,1,1.6898e-08,1.6898e-08,1.19e-07,1.52e-07
8.17e-08,-3.8785e-09,1,1,1.7136e-08,1.7136e-08,1.19e-07,1.52e-07
8.2719e-08,-3.7014e-09,1,1,1.7374e-08,1.7374e-08,1.19e-07,1.52e-07
8.3737e-08,-3.5242e-09,1,1,1.7612e-08,1.7612e-08,1.19e-07,1.52e-07
8.4756e-08,-3.347e-09,1,1,1.785e-08,1.785e-08,1.19e-07,1.52e-07
8.5753e-08,-3.2612e-09,1,1,1.8088e-08,1.8088e-08,1.19e-07,1.52e-07
8.6714e-08,-3.3312e-09,1,1,1.8326e-08,1.8326e-08,1.19e-07,1.52e-07
8.7675e-08,-3.4013e-09,1,1,1.8564e-08,1.8564e-08,1.19e-07,1.52e-07
8.8636e-08,-3.4713e-09,1,1,1.8802e-08,1.8802e-08,1.19e-07,1.52e-07
8.9597e-08,-3.5413e-09,1,1,1.904e-08,1.904e-08,1.19e-07,1.52e-07
9.0558e-08,-3.6113e-09,1,1,1.9278e-08,1.9278e-08,1.19e-07,1.52e-07
9.1519e-08,-3.6813e-09,1,1,1.9516e-08,1.9516e-08,1.19e-07,1.52e-07
9.248e-08,-3.7513e-09,1,1,1.9754e-08,1.9754e-08,1.19e-07,1.52e-07
9.3441e-08,-3.8213e-09,1,1,1.9992e-08,1.9992e-08,1.19e-07,1.52e-07
9.4271e-08,-3.761e-09,1,1,2.023e-08,2.023e-08,1.19e-07,1.52e-07
9.5097e-08,-3.6962e-09,1,1,2.0468e-08,2.0468e-08,1.19e-07,1.52e-07
9.5923e-08,-3.6314e-09,1,1,2.0706e-08,2.0706e-08,1.19e-07,1.52e-07
9.6749e-08,-3.5666e-09,1,1,2.0944e-08,2.0944e-08,1.19e-07,1.52e-07
9.7575e-08,-3.5018e-09,1,1,2.1182e-08,2.1182e-08,1.19e-07,1.52e-07
9.8401e-08,-3.4369e-09,1,1,2.142e-08,2.142e-08,1.19e-07,1.52e-07
9.9227e-08,-3.3721e-09,1,1,2.1658e-08,2.1658e-08,1.19e-07,1.52e-07
1.0005e-07,-3.3073e-09,1,1,2.1896e-08,2.1896e-08,1.19e-07,1.52e-07
1.012e-07,-3.298e-09,1,1,2.2134e-08,2.2134e-08,1.19e-07,1.52e-07
1.026e-07,-3.3319e-09,1,1,2.2372e-08,2.2372e-08,1.19e-07,1.52e-07
1.0399e-07,-3.3658e-09,1,1,2.261e-08,2.261e-08,1.19e-07,1.52e-07
1.0539e-07,-3.3996e-09,1,1,2.2848e-08,2.2848e-08,1.19e-07,1.52e-07
1.0679e-07,-3.4335e-09,1,1,2.3086e-08,2.3086e-08,1.19e-07,1.52e-07
1.0818e-07,-3.4674e-09,1,1,2.3324e-08,2.3324e-08,1.19e-07,1.52e-07
1.0958e-07,-3.5012e-09,1,1,2.3562e-08,2.3562e-08,1.19e-07,1.52e-07
1.1097e-07,-3.5351e-09,1,1,2.38e-08,2.38e-08,1.19e-07,1.52e-07
1.122e-07,-3.5648e-09,1,1,2.4038e-08,2.4038e-08,1.19e-07,1.52e-07
1.1255e-07,-3.5724e-09,1,1,2.4276e-08,2.4276e-08,1.19e-07,1.52e-07
1.1289e-07,-3.5801e-09,1,1,2.4514e-08,2.4514e-08,1.19e-07,1.52e-07
1.1324e-07,-3.5878e-09,1,1,2.4752e-08,2.4752e-08,1.19e-07,1.52e-07
1.1358e-07,-3.5954e-09,1,1,2.499e-08,2.499e-08,1.19e-07,1.52e-07
1.1393e-07,-3.6031e-09,1,1,2.5228e-08,2.5228e-08,1.19e-07,1.52e-07
1.1427e-07,-3.6107e-09,1,1,2.5466e-08,2.5466e-08,1.19e-07,1.52e-07
1.1462e-07,-3.6184e-09,1,1,2.5704e-08,2.5704e-08,1.19e-07,1.52e-07
1.1496e-07,-3.626e-09,1,1,2.5942e-08,2.5942e-08,1.19e-07,1.52e-07
1.159e-07,-3.5417e-09,1,1,2.618e-08,2.618e-08,1.19e-07,1.52e-07
1.1703e-07,-3.4278e-09,1,1,2.6418e-08,2.6418e-08,1.19e-07,1.52e-07
1.1816e-07,-3.3138e-09,1,1,2.6656e-08,2.6656e-08,1.19e-07,1.52e-07
1.193e-07,-3.1998e-09,1,1,2.6894e-08,2.6894e-08,1.19e-07,1.52e-07
1.2043e-07,-3.0859e-09,1,1,2.7132e-08,2.7132e-08,1.19e-07,1.52e-07
1.2156e-07,-2.9719e-09,1,1,2.737e-08,2.737e-08,1.19e-07,1.52e-07
1.2269e-07,-2.858e-09,1,1,2.7608e-08,2.7608e-08,1.19e-07,1.52e-07
1.2382e-07,-2.744e-09,1,1,2.7846e-08,2.7846e-08,1.19e-07,1.52e-07
1.2479e-07,-2.6735e-09,1,1,2.8084e-08,2.8084e-08,1.19e-07,1.52e-07
1.2548e-07,-2.6825e-09,1,1,2.8322e-08,2.8322e-08,1.19e-07,1.52e-07
1.2616e-07,-2.6916e-09,1,1,2.856e-08,2.856e-08,1.19e-07,1.52e-07
1.2684e-07,-2.7006e-09,1,1,2.8798e-08,2.8798e-08,1.19e-07,1.52e-07
1.2752e-07,-2.7097e-09,1,1,2.9036e-08,2.9036e-08,1.19e-07,1.52e-07
1.282e-07,-2.7187e-09,1,1,2.9274e-08,2.9274e-08,1.19e-07,1.52e-07
1.2888e-07,-2.7278e-09,1,1,2.9512e-08,2.9512e-08,1.19e-07,1.52e-07
1.2956e-07,-2.7368e-09,1,1,2.975e-08,2.975e-08,1.19e-07,1.52e-07
1.3025e-07,-2.7459e-09,1,1,2.9988e-08,2.9988e-08,1.19e-07,1.52e-07
1.31e-07,-2.8416e-09,1,1,3.0226e-08,3.0226e-08,1.19e-07,1.52e-07
1.3176e-07,-2.942e-09,1,1,3.0464e-08,3.0464e-08,1.19e-07,1.52e-07
1.3253e-07,-3.0424e-09,1,1,3.0702e-08,3.0702e-08,1.19e-07,1.52e-07
1.3329e-07,-3.1427e-09,1,1,3.094e-08,3.094e-08,1.19e-07,1.52e-07
1.3405e-07,-3.2431e-09,1,1,3.1178e-08,3.1178e-08,1.19e-07,1.52e-07
1.3481e-07,-3.3435e-09,1,1,3.1416e-08,3.1416e-08,1.19e-07,1.52e-07
1.3557e-07,-3.4438e-09,1,1,3.1654e-08,3.1654e-08,1.19e-07,1.52e-07
1.3633e-07,-3.5442e-09,1,1,3.1892e-08,3.1892e-08,1.19e-07,1.52e-07
1.3727e-07,-3.5134e-09,1,1,3.213e-08,3.213e-08,1.19e-07,1.52e-07
1.3836e-07,-3.3737e-09,1,1,3.2368e-08,3.2368e-08,1.19e-07,1.52e-07
1.3944e-07,-3.2339e-09,1,1,3.2606e-08,3.2606e-08,1.19e-07,1.52e-07
1.4053e-07,-3.0942e-09,1,1,3.2844e-08,3.2844e-08,1.19e-07,1.52e-07
1.4161e-07,-2.9545e-09,1,1,3.3082e-08,3.3082e-08,1.19e-07,1.52e-07
1.427e-07,-2.8147e-09,1,1,3.332e-08,3.332e-08,1.19e-07,1.52e-07
1.4379e-07,-2.675e-09,1,1,3.3558e-08,3.3558e-08,1.19e-07,1.52e-07
1.4487e-07,-2.5352e-09,1,1,3.3796e-08,3.3796e-08,1.19e-07,1.52e-07
1.4587e-07,-2.4181e-09,1,1,3.4034e-08,3.4034e-08,1.19e-07,1.52e-07
1.4632e-07,-2.4364e-09,1,1,3.4272e-08,3.4272e-08,1.19e-07,1.52e-07
1.4678e-07,-2.4548e-09,1,1,3.451e-08,3.451e-08,1.19e-07,1.52e-07
1.4724e-07,-2.4731e-09,1,1,3.4748e-08,3.4748e-08,1.19e-07,1.52e-07
1.4769e-07,-2.4915e-09,1,1,3.4986e-08,3.4986e-08,1.19e-07,1.52e-07
1.4815e-07,-2.5098e-09,1,1,3.5224e-08,3.5224e-08,1.19e-07,1.52e-07
1.4861e-07,-2.5282e-09,1,1,3.5462e-08,3.5462e-08,1.19e-07,1.52e-07
1.4906e-07,-2.5465e-09,1,1,3.57e-08,3.57e-08,1.19e-07,1.52e-07
1.4952e-07,-2.5649e-09,1,1,3.5938e-08,3.5938e-08,1.19e-07,1.52e-07
1.5029e-07,-2.4058e-09,1,1,3.6176e-08,3.6176e-08,1.19e-07,1.52e-07
1.5117e-07,-2.1842e-09,1,1,3.6414e-08,3.6414e-08,1.19e-07,1.52e-07
1.5205e-07,-1.9627e-09,1,1,3.6652e-08,3.6652e-08,1.19e-07,1.52e-07
1.5293e-07,-1.7411e-09,1,1,3.689e-08,3.689e-08,1.19e-07,1.52e-07
1.5381e-07,-1.5195e-09,1,1,3.7128e-08,3.7128e-08,1.19e-07,1.52e-07
1.5469e-07,-1.2979e-09,1,1,3.7366e-08,3.7366e-08,1.19e-07,1.52e-07
1.5557e-07,-1.0764e-09,1,1,3.7604e-08,3.7604e-08,1.19e-07,1.52e-07
1.5644e-07,-8.5478e-10,1,1,3.7842e-08,3.7842e-08,1.19e-07,1.52e-07
1.5722e-07,-8.0152e-10,1,1,3.808e-08,3.808e-08,1.19e-07,1.52e-07
1.5781e-07,-1.0807e-09,1,1,3.8318e-08,3.8318e-08,1.19e-07,1.52e-07
1.5839e-07,-1.3599e-09,1,1,3.8556e-08,3.8556e-08,1.19e-07,1.52e-07
1.5898e-07,-1.639e-09,1,1,3.8794e-08,3.8794e-08,1.19e-07,1.52e-07
1.5956e-07,-1.9182e-09,1,1,3.9032e-08,3.9032e-08,1.19e-07,1.52e-07
1.6015e-07,-2.1974e-09,1,1,3.927e-08,3.927e-08,1.19e-07,1.52e-07
1.6073e-07,-2.4766e-09,1,1,3.9508e-08,3.9508e-08,1.19e-07,1.52e-07
1.6131e-07,-2.7557e-09,1,1,3.9746e-08,3.9746e-08,1.19e-07,1.52e-07
1.619e-07,-3.0349e-09,1,1,3.9984e-08,3.9984e-08,1.19e-07,1.52e-07
1.6252e-07,-2.6113e-09,1,1,4.0222e-08,4.0222e-08,1.19e-07,1.52e-07
1.6314e-07,-2.137e-09,1,1,4.046e-08,4.046e-08,1.19e-07,1.52e-07
1.6377e-07,-1.6627e-09,1,1,4.0698e-08,4.0698e-08,1.19e-07,1.52e-07
1.6439e-07,-1.1884e-09,1,1,4.0936e-08,4.0936e-08,1.19e-07,1.52e-07
1.6502e-07,-7.1407e-10,1,1,4.1174e-08,4.1174e-08,1.19e-07,1.52e-07
1.6564e-07,-2.3976e-10,1,1,4.1412e-08,4.1412e-08,1.19e-07,1.52e-07
1.6627e-07,2.3454e-10,1,1,4.165e-08,4.165e-08,1.19e-07,1.52e-07
1.6689e-07,7.0884e-10,1,1,4.1888e-08,4.1888e-08,1.19e-07,1.52e-07
1.6751e-07,9.7206e-10,1,1,4.2126e-08,4.2126e-08,1.19e-07,1.52e-07
1.6813e-07,1.0477e-09,1,1,4.2364e-08,4.2364e-08,1.19e-07,1.52e-07
1.6876e-07,1.1233e-09,1,1,4.2602e-08,4.2602e-08,1.19e-07,1.52e-07
1.6938e-07,1.1989e-09,1,1,4.284e-08,4.284e-08,1.19e-07,1.52e-07
1.7e-07,1.2745e-09,1,1,4.3078e-08,4.3078e-08,1.19e-07,1.52e-07
1.7062e-07,1.35e-09,1,1,4.3316e-08,4.3316e-08,1.19e-07,1.52e-07
1.7124e-07,1.4256e-09,1,1,4.3554e-08,4.3554e-08,1.19e-07,1.52e-07
1.7186e-07,1.5012e-09,1,1,4.3792e-08,4.3792e-08,1.19e-07,1.52e-07
1.7241e-07,1.6074e-09,1,1,4.403e-08,4.403e-08,1.19e-07,1.52e-07
1.7247e-07,1.9257e-09,1,1,4.4268e-08,4.4268e-08,1.19e-07,1.52e-07
1.7254e-07,2.244e-09,1,1,4.4506e-08,4.4506e-08,1.19e-07,1.52e-07
1.726e-07,2.5623e-09,1,1,4.4744e-08,4.4744e-08,1.19e-07,1.52e-07
1.7266e-07,2.8806e-09,1,1,4.4982e-08,4.4982e-08,1.19e-07,1.52e-07
1.7273e-07,3.1989e-09,1,1,4.522e-08,4.522e-08,1.19e-07,1.52e-07
1.7279e-07,3.5172e-09,1,1,4.5458e-08,4.5458e-08,1.19e-07,1.52e-07
1.7286e-07,3.8355e-09,1,1,4.5696e-08,4.5696e-08,1.19e-07,1.52e-07
1.7292e-07,4.1538e-09,1,1,4.5934e-08,4.5934e-08,1.19e-07,1.52e-07
1.7337e-07,4.118e-09,1,1,4.6172e-08,4.6172e-08,1.19e-07,1.52e-07
1.7397e-07,3.9464e-09,1,1,4.641e-08,4.641e-08,1.19e-07,1.52e-07
1.7457e-07,3.7747e-09,1,1,4.6648e-08,4.6648e-08,1.19e-07,1.52e-07
1.7517e-07,3.6031e-09,1,1,4.6886e-08,4.6886e-08,1.19e-07,1.52e-07
1.7577e-07,3.4315e-09,1,1,4.7124e-08,4.7124e-08,1.19e-07,1.52e-07
1.7637e-07,3.2598e-09,1,1,4.7362e-08,4.7362e-08,1.19e-07,1.52e-07
1.7696e-07,3.0882e-09,1,1,4.76e-08,4.76e-08,1.19e-07,1.52e-07
1.7756e-07,2.9165e-09,1,1,4.7838e-08,4.7838e-08,1.19e-07,1.52e-07
1.782e-07,2.7855e-09,1,1,4.8076e-08,4.8076e-08,1.19e-07,1.52e-07
1.789e-07,2.7411e-09,1,1,4.8314e-08,4.8314e-08,1.19e-07,1.52e-07
1.7961e-07,2.6966e-09,1,1,4.8552e-08,4.8552e-08,1.19e-07,1.52e-07
1.8031e-07,2.6522e-09,1,1,4.879e-08,4.879e-08,1.19e-07,1.52e-07
1.8102e-07,2.6077e-09,1,1,4.9028e-08,4.9028e-08,1.19e-07,1.52e-07
1.8173e-07,2.5633e-09,1,1,4.9266e-08,4.9266e-08,1.19e-07,1.52e-07
1.8243e-07,2.5188e-09,1,1,4.9504e-08,4.9504e-08,1.19e-07,1.52e-07
1.8314e-07,2.4743e-09,1,1,4.9742e-08,4.9742e-08,1.19e-07,1.52e-07
1.8385e-07,2.4299e-09,1,1,4.998e-08,4.998e-08,1.19e-07,1.52e-07
1.8397e-07,2.3699e-09,1,1,5.0218e-08,5.0218e-08,1.19e-07,1.52e-07
1.8404e-07,2.3086e-09,1,1,5.0456e-08,5.0456e-08,1.19e-07,1.52e-07
1.8411e-07,2.2472e-09,1,1,5.0694e-08,5.0694e-08,1.19e-07,1.52e-07
1.8418e-07,2.1858e-09,1,1,5.0932e-08,5.0932e-08,1.19e-07,1.52e-07
1.8425e-07,2.1244e-09,1,1,5.117e-08,5.117e-08,1.19e-07,1.52e-07
1.8433e-07,2.063e-09,1,1,5.1408e-08,5.1408e-08,1.19e-07,1.52e-07
1.844e-07,2.0017e-09,1,1,5.1646e-08,5.1646e-08,1.19e-07,1.52e-07
1.8447e-07,1.9403e-09,1,1,5.1884e-08,5.1884e-08,1.19e-07,1.52e-07
1.8454e-07,1.8428e-09,1,1,5.2122e-08,5.2122e-08,1.19e-07,1.52e-07
1.8462e-07,1.7109e-09,1,1,5.236e-08,5.236e-08,1.19e-07,1.52e-07
1.847e-07,1.579e-09,1,1,5.2598e-08,5.2598e-08,1.19e-07,1.52e-07
1.8478e-07,1.4471e-09,1,1,5.2836e-08,5.2836e-08,1.19e-07,1.52e-07
1.8486e-07,1.3153e-09,1,1,5.3074e-08,5.3074e-08,1.19e-07,1.52e-07
1.8495e-07,1.1834e-09,1,1,5.3312e-08,5.3312e-08,1.19e-07,1.52e-07
1.8503e-07,1.0515e-09,1,1,5.355e-08,5.355e-08,1.19e-07,1.52e-07
1.8511e-07,9.1965e-10,1,1,5.3788e-08,5.3788e-08,1.19e-07,1.52e-07
1.8524e-07,8.1556e-10,1,1,5.4026e-08,5.4026e-08,1.19e-07,1.52e-07
1.8586e-07,9.3797e-10,1,1,5.4264e-08,5.4264e-08,1.19e-07,1.52e-07
1.8648e-07,1.0604e-09,1,1,5.4502e-08,5.4502e-08,1.19e-07,1.52e-07
1.871e-07,1.1828e-09,1,1,5.474e-08,5.474e-08,1.19e-07,1.52e-07
1.8772e-07,1.3052e-09,1,1,5.4978e-08,5.4978e-08,1.19e-07,1.52e-07
1.8834e-07,1.4276e-09,1,1,5.5216e-08,5.5216e-08,1.19e-07,1.52e-07
1.8896e-07,1.5501e-09,1,1,5.5454e-08,5.5454e-08,1.19e-07,1.52e-07
1.8958e-07,1.6725e-09,1,1,5.5692e-08,5.5692e-08,1.19e-07,1.52e-07
1.9019e-07,1.7949e-09,1,1,5.593e-08,5.593e-08,1.19e-07,1.52e-07
1.9046e-07,1.8459e-09,1,1,5.6168e-08,5.6168e-08,1.19e-07,1.52e-07
1.9057e-07,1.8672e-09,1,1,5.6406e-08,5.6406e-08,1.19e-07,1.52e-07
1.9068e-07,1.8885e-09,1,1,5.6644e-08,5.6644e-08,1.19e-07,1.52e-07
1.908e-07,1.9098e-09,1,1,5.6882e-08,5.6882e-08,1.19e-07,1.52e-07
1.9091e-07,1.931e-09,1,1,5.712e-08,5.712e-08,1.19e-07,1.52e-07
1.9102e-07,1.9523e-09,1,1,5.7358e-08,5.7358e-08,1.19e-07,1.52e-07
1.9113e-07,1.9736e-09,1,1,5.7596e-08,5.7596e-08,1.19e-07,1.52e-07
1.9125e-07,1.9949e-09,1,1,5.7834e-08,5.7834e-08,1.19e-07,1.52e-07
1.913e-07,2.0004e-09,1,1,5.8072e-08,5.8072e-08,1.19e-07,1.52e-07
1.9122e-07,1.9698e-09,1,1,5.831e-08,5.831e-08,1.19e-07,1.52e-07
1.9114e-07,1.9391e-09,1,1,5.8548e-08,5.8548e-08,1.19e-07,1.52e-07
1.9107e-07,1.9084e-09,1,1,5.8786e-08,5.8786e-08,1.19e-07,1.52e-07
1.9099e-07,1.8777e-09,1,1,5.9024e-08,5.9024e-08,1.19e-07,1.52e-07
1.9091e-07,1.847e-09,1,1,5.9262e-08,5.9262e-08,1.19e-07,1.52e-07
1.9083e-07,1.8163e-09,1,1,5.95e-08,5.95e-08,1.19e-07,1.52e-07
1.9075e-07,1.7856e-09,1,1,5.9738e-08,5.9738e-08,1.19e-07,1.52e-07
1.9067e-07,1.7549e-09,1,1,5.9976e-08,5.9976e-08,1.19e-07,1.52e-07
1.9069e-07,1.4391e-09,1,1,6.0214e-08,6.0214e-08,1.19e-07,1.52e-07
1.9072e-07,1.0914e-09,1,1,6.0452e-08,6.0452e-08,1.19e-07,1.52e-07
1.9076e-07,7.4362e-10,1,1,6.069e-08,6.069e-08,1.19e-07,1.52e-07
1.9079e-07,3.9587e-10,1,1,6.0928e-08,6.0928e-08,1.19e-07,1.52e-07
1.9082e-07,4.8128e-11,1,1,6.1166e-08,6.1166e-08,1.19e-07,1.52e-07
1.9085e-07,-2.9962e-10,1,1,6.1404e-08,6.1404e-08,1.19e-07,1.52e-07
1.9089e-07,-6.4736e-10,1,1,6.1642e-08,6.1642e-08,1.19e-07,1.52e-07
1.9092e-07,-9.9511e-10,1,1,6.188e-08,6.188e-08,1.19e-07,1.52e-07
1.9093e-07,-1.1985e-09,1,1,6.2118e-08,6.2118e-08,1.19e-07,1.52e-07
1.9093e-07,-1.255e-09,1,1,6.2356e-08,6.2356e-08,1.19e-07,1.52e-07
1.9093e-07,-1.3115e-09,1,1,6.2594e-08,6.2594e-08,1.19e-07,1.52e-07
1.9094e-07,-1.368e-09,1,1,6.2832e-08,6.2832e-08,1.19e-07,1.52e-07
1.9094e-07,-1.4245e-09,1,1,6.307e-08,6.307e-08,1.19e-07,1.52e-07
1.9094e-07,-1.4811e-09,1,1,6.3308e-08,6.3308e-08,1.19e-07,1.52e-07
1.9094e-07,-1.5376e-09,1,1,6.3546e-08,6.3546e-08,1.19e-07,1.52e-07
1.9094e-07,-1.5941e-09,1,1,6.3784e-08,6.3784e-08,1.19e-07,1.52e-07
1.9092e-07,-1.6267e-09,1,1,6.4022e-08,6.4022e-08,1.19e-07,1.52e-07
1.9068e-07,-1.425e-09,1,1,6.426e-08,6.426e-08,1.19e-07,1.52e-07
1.9043e-07,-1.2232e-09,1,1,6.4498e-08,6.4498e-08,1.19e-07,1.52e-07
1.9019e-07,-1.0214e-09,1,1,6.4736e-08,6.4736e-08,1.19e-07,1.52e-07
1.8995e-07,-8.1967e-10,1,1,6.4974e-08,6.4974e-08,1.19e-07,1.52e-07
1.8971e-07,-6.1791e-10,1,1,6.5212e-08,6.5212e-08,1.19e-07,1.52e-07
1.8947e-07,-4.1614e-10,1,1,6.545e-08,6.545e-08,1.19e-07,1.52e-07
1.8923e-07,-2.1438e-10,1,1,6.5688e-08,6.5688e-08,1.19e-07,1.52e-07
1.8899e-07,-1.2611e-11,1,1,6.5926e-08,6.5926e-08,1.19e-07,1.52e-07
1.888e-07,1.3712e-10,1,1,6.6164e-08,6.6164e-08,1.19e-07,1.52e-07
