"B_demag.region2_zrange0_:0","B_demag.region2_zrange0_:1","B_demag.region2_zrange0_:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.00051463,-3.4299e-06,0.013351,1,2.1182e-08,2.1182e-08,1.19e-07,0
-0.00051997,-3.4336e-06,0.013348,1,2.142e-08,2.142e-08,1.19e-07,0
-0.00052531,-3.4374e-06,0.013344,1,2.1658e-08,2.1658e-08,1.19e-07,0
-0.00053065,-3.4411e-06,0.013341,1,2.1896e-08,2.1896e-08,1.19e-07,0
-0.0005359,-3.445e-06,0.013337,1,2.2134e-08,2.2134e-08,1.19e-07,0
-0.00054108,-3.4491e-06,0.013333,1,2.2372e-08,2.2372e-08,1.19e-07,0
-0.00054626,-3.4532e-06,0.013329,1,2.261e-08,2.261e-08,1.19e-07,0
-0.00055144,-3.4573e-06,0.013325,1,2.2848e-08,2.2848e-08,1.19e-07,0
-0.00055662,-3.4614e-06,0.013321,1,2.3086e-08,2.3086e-08,1.19e-07,0
-0.0005618,-3.4655e-06,0.013317,1,2.3324e-08,2.3324e-08,1.19e-07,0
-0.00056698,-3.4695e-06,0.013313,1,2.3562e-08,2.3562e-08,1.19e-07,0
-0.00057216,-3.4736e-06,0.013309,1,2.38e-08,2.38e-08,1.19e-07,0
-0.00057731,-3.4778e-06,0.013305,1,2.4038e-08,2.4038e-08,1.19e-07,0
-0.00058232,-3.4822e-06,0.013301,1,2.4276e-08,2.4276e-08,1.19e-07,0
-0.00058732,-3.4866e-06,0.013297,1,2.4514e-08,2.4514e-08,1.19e-07,0
-0.00059233,-3.491e-06,0.013292,1,2.4752e-08,2.4752e-08,1.19e-07,0
-0.00059734,-3.4954e-06,0.013288,1,2.499e-08,2.499e-08,1.19e-07,0
-0.00060234,-3.4998e-06,0.013284,1,2.5228e-08,2.5228e-08,1.19e-07,0
-0.00060735,-3.5042e-06,0.01328,1,2.5466e-08,2.5466e-08,1.19e-07,0
-0.00061235,-3.5086e-06,0.013275,1,2.5704e-08,2.5704e-08,1.19e-07,0
-0.00061736,-3.5131e-06,0.013271,1,2.5942e-08,2.5942e-08,1.19e-07,0
-0.00062222,-3.5177e-06,0.013266,1,2.618e-08,2.618e-08,1.19e-07,0
-0.00062704,-3.5224e-06,0.013262,1,2.6418e-08,2.6418e-08,1.19e-07,0
-0.00063186,-3.5272e-06,0.013257,1,2.6656e-08,2.6656e-08,1.19e-07,0
-0.00063668,-3.5319e-06,0.013253,1,2.6894e-08,2.6894e-08,1.19e-07,0
-0.00064149,-3.5366e-06,0.013248,1,2.7132e-08,2.7132e-08,1.19e-07,0
-0.00064631,-3.5414e-06,0.013244,1,2.737e-08,2.737e-08,1.19e-07,0
-0.00065113,-3.5461e-06,0.013239,1,2.7608e-08,2.7608e-08,1.19e-07,0
-0.00065595,-3.5508e-06,0.013234,1,2.7846e-08,2.7846e-08,1.19e-07,0
-0.00066069,-3.5557e-06,0.01323,1,2.8084e-08,2.8084e-08,1.19e-07,0
-0.00066531,-3.5607e-06,0.013225,1,2.8322e-08,2.8322e-08,1.19e-07,0
-0.00066992,-3.5658e-06,0.01322,1,2.856e-08,2.856e-08,1.19e-07,0
-0.00067454,-3.5708e-06,0.013215,1,2.8798e-08,2.8798e-08,1.19e-07,0
-0.00067916,-3.5759e-06,0.01321,1,2.9036e-08,2.9036e-08,1.19e-07,0
-0.00068377,-3.5809e-06,0.013205,1,2.9274e-08,2.9274e-08,1.19e-07,0
-0.00068839,-3.586e-06,0.0132,1,2.9512e-08,2.9512e-08,1.19e-07,0
-0.000693,-3.591e-06,0.013196,1,2.975e-08,2.975e-08,1.19e-07,0
-0.00069762,-3.596e-06,0.013191,1,2.9988e-08,2.9988e-08,1.19e-07,0
-0.00070203,-3.6014e-06,0.013186,1,3.0226e-08,3.0226e-08,1.19e-07,0
-0.00070643,-3.6067e-06,0.01318,1,3.0464e-08,3.0464e-08,1.19e-07,0
-0.00071083,-3.6121e-06,0.013175,1,3.0702e-08,3.0702e-08,1.19e-07,0
-0.00071523,-3.6174e-06,0.01317,1,3.094e-08,3.094e-08,1.19e-07,0
-0.00071963,-3.6228e-06,0.013165,1,3.1178e-08,3.1178e-08,1.19e-07,0
-0.00072403,-3.6281e-06,0.01316,1,3.1416e-08,3.1416e-08,1.19e-07,0
-0.00072843,-3.6334e-06,0.013155,1,3.1654e-08,3.1654e-08,1.19e-07,0
-0.00073283,-3.6388e-06,0.013149,1,3.1892e-08,3.1892e-08,1.19e-07,0
-0.0007371,-3.6443e-06,0.013144,1,3.213e-08,3.213e-08,1.19e-07,0
-0.00074127,-3.6499e-06,0.013139,1,3.2368e-08,3.2368e-08,1.19e-07,0
-0.00074544,-3.6556e-06,0.013133,1,3.2606e-08,3.2606e-08,1.19e-07,0
-0.00074962,-3.6612e-06,0.013128,1,3.2844e-08,3.2844e-08,1.19e-07,0
-0.00075379,-3.6668e-06,0.013122,1,3.3082e-08,3.3082e-08,1.19e-07,0
-0.00075796,-3.6725e-06,0.013117,1,3.332e-08,3.332e-08,1.19e-07,0
-0.00076213,-3.6781e-06,0.013111,1,3.3558e-08,3.3558e-08,1.19e-07,0
-0.0007663,-3.6837e-06,0.013106,1,3.3796e-08,3.3796e-08,1.19e-07,0
-0.00077043,-3.6894e-06,0.0131,1,3.4034e-08,3.4034e-08,1.19e-07,0
-0.00077436,-3.6953e-06,0.013095,1,3.4272e-08,3.4272e-08,1.19e-07,0
-0.00077829,-3.7012e-06,0.013089,1,3.451e-08,3.451e-08,1.19e-07,0
-0.00078222,-3.7071e-06,0.013083,1,3.4748e-08,3.4748e-08,1.19e-07,0
-0.00078615,-3.713e-06,0.013078,1,3.4986e-08,3.4986e-08,1.19e-07,0
-0.00079008,-3.719e-06,0.013072,1,3.5224e-08,3.5224e-08,1.19e-07,0
-0.00079401,-3.7249e-06,0.013066,1,3.5462e-08,3.5462e-08,1.19e-07,0
-0.00079794,-3.7308e-06,0.01306,1,3.57e-08,3.57e-08,1.19e-07,0
-0.00080187,-3.7367e-06,0.013055,1,3.5938e-08,3.5938e-08,1.19e-07,0
-0.00080561,-3.7428e-06,0.013049,1,3.6176e-08,3.6176e-08,1.19e-07,0
-0.00080928,-3.749e-06,0.013043,1,3.6414e-08,3.6414e-08,1.19e-07,0
-0.00081295,-3.7551e-06,0.013037,1,3.6652e-08,3.6652e-08,1.19e-07,0
-0.00081663,-3.7613e-06,0.013031,1,3.689e-08,3.689e-08,1.19e-07,0
-0.0008203,-3.7675e-06,0.013025,1,3.7128e-08,3.7128e-08,1.19e-07,0
-0.00082398,-3.7737e-06,0.013019,1,3.7366e-08,3.7366e-08,1.19e-07,0
-0.00082765,-3.7799e-06,0.013013,1,3.7604e-08,3.7604e-08,1.19e-07,0
-0.00083133,-3.786e-06,0.013007,1,3.7842e-08,3.7842e-08,1.19e-07,0
-0.00083491,-3.7923e-06,0.013001,1,3.808e-08,3.808e-08,1.19e-07,0
-0.00083832,-3.7987e-06,0.012995,1,3.8318e-08,3.8318e-08,1.19e-07,0
-0.00084172,-3.8052e-06,0.012988,1,3.8556e-08,3.8556e-08,1.19e-07,0
-0.00084513,-3.8116e-06,0.012982,1,3.8794e-08,3.8794e-08,1.19e-07,0
-0.00084854,-3.818e-06,0.012976,1,3.9032e-08,3.9032e-08,1.19e-07,0
-0.00085194,-3.8244e-06,0.01297,1,3.927e-08,3.927e-08,1.19e-07,0
-0.00085535,-3.8309e-06,0.012963,1,3.9508e-08,3.9508e-08,1.19e-07,0
-0.00085876,-3.8373e-06,0.012957,1,3.9746e-08,3.9746e-08,1.19e-07,0
-0.00086217,-3.8437e-06,0.012951,1,3.9984e-08,3.9984e-08,1.19e-07,0
-0.00086531,-3.8504e-06,0.012945,1,4.0222e-08,4.0222e-08,1.19e-07,0
-0.00086844,-3.857e-06,0.012938,1,4.046e-08,4.046e-08,1.19e-07,0
-0.00087157,-3.8637e-06,0.012932,1,4.0698e-08,4.0698e-08,1.19e-07,0
-0.0008747,-3.8704e-06,0.012925,1,4.0936e-08,4.0936e-08,1.19e-07,0
-0.00087783,-3.877e-06,0.012919,1,4.1174e-08,4.1174e-08,1.19e-07,0
-0.00088095,-3.8837e-06,0.012912,1,4.1412e-08,4.1412e-08,1.19e-07,0
-0.00088408,-3.8904e-06,0.012906,1,4.165e-08,4.165e-08,1.19e-07,0
-0.00088721,-3.897e-06,0.012899,1,4.1888e-08,4.1888e-08,1.19e-07,0
-0.00089018,-3.9038e-06,0.012893,1,4.2126e-08,4.2126e-08,1.19e-07,0
