"B_demag.region2_zrange299_:0","B_demag.region2_zrange299_:1","B_demag.region2_zrange299_:2","Points:0","Points:1","Points:2"
2.3287e-05,3.1423e-05,0.016196,0,0,0
8.4854e-05,3.1539e-05,0.016194,2e-09,0,0
0.0001462,3.1706e-05,0.016189,4e-09,0,0
0.00020716,3.1924e-05,0.016183,6e-09,0,0
0.00026759,3.2191e-05,0.016173,8e-09,0,0
0.00032733,3.2509e-05,0.016162,1e-08,0,0
0.00038623,3.2876e-05,0.016148,1.2e-08,0,0
0.00044413,3.3291e-05,0.016132,1.4e-08,0,0
0.00050087,3.3755e-05,0.016113,1.6e-08,0,0
0.00055632,3.4266e-05,0.016093,1.8e-08,0,0
0.00061031,3.4824e-05,0.01607,2e-08,0,0
0.00066271,3.5427e-05,0.016045,2.2e-08,0,0
0.00071337,3.6074e-05,0.016018,2.4e-08,0,0
0.00076214,3.6765e-05,0.015988,2.6e-08,0,0
0.0008089,3.7498e-05,0.015957,2.8e-08,0,0
0.00085349,3.8272e-05,0.015924,3e-08,0,0
0.0008958,3.9084e-05,0.015889,3.2e-08,0,0
0.0009357,3.9934e-05,0.015853,3.4e-08,0,0
0.00097305,4.082e-05,0.015814,3.6e-08,0,0
0.0010077,4.1739e-05,0.015774,3.8e-08,0,0
0.0010397,4.2691e-05,0.015733,4e-08,0,0
0.0010687,4.3671e-05,0.01569,4.2e-08,0,0
0.0010948,4.4679e-05,0.015646,4.4e-08,0,0
0.0011178,4.5712e-05,0.015601,4.6e-08,0,0
0.0011376,4.6767e-05,0.015554,4.8e-08,0,0
0.0011542,4.7843e-05,0.015507,5e-08,0,0
0.0011674,4.8935e-05,0.015459,5.2e-08,0,0
0.0011773,5.0042e-05,0.015411,5.4e-08,0,0
0.0011838,5.116e-05,0.015361,5.6e-08,0,0
0.0011868,5.2287e-05,0.015312,5.8e-08,0,0
0.0011862,5.3419e-05,0.015262,6e-08,0,0
0.0011822,5.4554e-05,0.015213,6.2e-08,0,0
0.0011747,5.5687e-05,0.015163,6.4e-08,0,0
0.0011636,5.6816e-05,0.015114,6.6e-08,0,0
0.0011492,5.7938e-05,0.015065,6.8e-08,0,0
0.0011313,5.9049e-05,0.015017,7e-08,0,0
0.0011101,6.0146e-05,0.01497,7.2e-08,0,0
0.0010858,6.1226e-05,0.014924,7.4e-08,0,0
0.0010585,6.2285e-05,0.014879,7.6e-08,0,0
0.0010284,6.3319e-05,0.014836,7.8e-08,0,0
0.00099549,6.4324e-05,0.014794,8e-08,0,0
0.0009601,6.5298e-05,0.014754,8.2e-08,0,0
0.00092233,6.6237e-05,0.014715,8.4e-08,0,0
0.0008823,6.7137e-05,0.014677,8.6e-08,0,0
0.00084012,6.7994e-05,0.014642,8.8e-08,0,0
0.0007959,6.8807e-05,0.014608,9e-08,0,0
0.00074971,6.9571e-05,0.014575,9.2e-08,0,0
0.00070165,7.0284e-05,0.014544,9.4e-08,0,0
0.0006518,7.0943e-05,0.014516,9.6e-08,0,0
0.00060026,7.1547e-05,0.014489,9.8e-08,0,0
0.00054713,7.2092e-05,0.014464,1e-07,0,0
0.00049251,7.2577e-05,0.014441,1.02e-07,0,0
0.00043655,7.3001e-05,0.014421,1.04e-07,0,0
0.00037935,7.3361e-05,0.014402,1.06e-07,0,0
0.00032108,7.3657e-05,0.014386,1.08e-07,0,0
0.00026187,7.3887e-05,0.014373,1.1e-07,0,0
0.0002019,7.4052e-05,0.014362,1.12e-07,0,0
0.00014132,7.4149e-05,0.014354,1.14e-07,0,0
8.0302e-05,7.4179e-05,0.014348,1.16e-07,0,0
1.903e-05,7.4142e-05,0.014345,1.18e-07,0,0
-4.2321e-05,7.4039e-05,0.014345,1.2e-07,0,0
-0.00010357,7.3869e-05,0.014347,1.22e-07,0,0
-0.00016454,7.3633e-05,0.014352,1.24e-07,0,0
-0.00022504,7.3333e-05,0.014359,1.26e-07,0,0
-0.00028491,7.297e-05,0.014369,1.28e-07,0,0
-0.00034397,7.2545e-05,0.014382,1.3e-07,0,0
-0.00040205,7.2059e-05,0.014397,1.32e-07,0,0
-0.000459,7.1515e-05,0.014415,1.34e-07,0,0
-0.00051466,7.0914e-05,0.014435,1.36e-07,0,0
-0.0005689,7.0258e-05,0.014457,1.38e-07,0,0
-0.00062158,6.9551e-05,0.014482,1.4e-07,0,0
-0.00067258,6.8794e-05,0.014508,1.42e-07,0,0
-0.00072181,6.799e-05,0.014537,1.44e-07,0,0
-0.00076916,6.7143e-05,0.014567,1.46e-07,0,0
-0.00081454,6.6253e-05,0.014599,1.48e-07,0,0
-0.00085788,6.5326e-05,0.014633,1.5e-07,0,0
-0.00089911,6.4364e-05,0.014668,1.52e-07,0,0
-0.00093814,6.3371e-05,0.014705,1.54e-07,0,0
-0.0009749,6.2349e-05,0.014744,1.56e-07,0,0
-0.0010093,6.1302e-05,0.014784,1.58e-07,0,0
-0.0010412,6.0235e-05,0.014825,1.6e-07,0,0
-0.0010706,5.915e-05,0.014868,1.62e-07,0,0
-0.0010971,5.8052e-05,0.014912,1.64e-07,0,0
-0.0011209,5.6943e-05,0.014957,1.66e-07,0,0
-0.0011415,5.5827e-05,0.015003,1.68e-07,0,0
-0.0011591,5.4707e-05,0.015051,1.7e-07,0,0
-0.0011733,5.3586e-05,0.015099,1.72e-07,0,0
-0.0011842,5.2468e-05,0.015148,1.74e-07,0,0
