"B_demag.region2_zrange299_:0","B_demag.region2_zrange299_:1","B_demag.region2_zrange299_:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0016842,-5.1198e-06,0.013796,1,2.4752e-08,2.4752e-08,1.19e-07,0
0.001698,-5.1544e-06,0.013784,1,2.499e-08,2.499e-08,1.19e-07,0
0.0017119,-5.1889e-06,0.013773,1,2.5228e-08,2.5228e-08,1.19e-07,0
0.0017257,-5.2235e-06,0.013762,1,2.5466e-08,2.5466e-08,1.19e-07,0
0.0017395,-5.2581e-06,0.01375,1,2.5704e-08,2.5704e-08,1.19e-07,0
0.0017534,-5.2927e-06,0.013739,1,2.5942e-08,2.5942e-08,1.19e-07,0
0.0017669,-5.3279e-06,0.013727,1,2.618e-08,2.618e-08,1.19e-07,0
0.0017803,-5.3633e-06,0.013715,1,2.6418e-08,2.6418e-08,1.19e-07,0
0.0017937,-5.3987e-06,0.013703,1,2.6656e-08,2.6656e-08,1.19e-07,0
0.0018071,-5.4341e-06,0.01369,1,2.6894e-08,2.6894e-08,1.19e-07,0
0.0018206,-5.4694e-06,0.013678,1,2.7132e-08,2.7132e-08,1.19e-07,0
0.001834,-5.5048e-06,0.013666,1,2.737e-08,2.737e-08,1.19e-07,0
0.0018474,-5.5402e-06,0.013654,1,2.7608e-08,2.7608e-08,1.19e-07,0
0.0018608,-5.5756e-06,0.013642,1,2.7846e-08,2.7846e-08,1.19e-07,0
0.0018741,-5.6113e-06,0.013629,1,2.8084e-08,2.8084e-08,1.19e-07,0
0.001887,-5.6474e-06,0.013616,1,2.8322e-08,2.8322e-08,1.19e-07,0
0.0019,-5.6835e-06,0.013603,1,2.856e-08,2.856e-08,1.19e-07,0
0.0019129,-5.7197e-06,0.01359,1,2.8798e-08,2.8798e-08,1.19e-07,0
0.0019259,-5.7558e-06,0.013577,1,2.9036e-08,2.9036e-08,1.19e-07,0
0.0019389,-5.792e-06,0.013564,1,2.9274e-08,2.9274e-08,1.19e-07,0
0.0019518,-5.8281e-06,0.013551,1,2.9512e-08,2.9512e-08,1.19e-07,0
0.0019648,-5.8643e-06,0.013538,1,2.975e-08,2.975e-08,1.19e-07,0
0.0019777,-5.9004e-06,0.013525,1,2.9988e-08,2.9988e-08,1.19e-07,0
0.0019902,-5.9372e-06,0.013511,1,3.0226e-08,3.0226e-08,1.19e-07,0
0.0020027,-5.9741e-06,0.013498,1,3.0464e-08,3.0464e-08,1.19e-07,0
0.0020152,-6.0109e-06,0.013484,1,3.0702e-08,3.0702e-08,1.19e-07,0
0.0020276,-6.0478e-06,0.01347,1,3.094e-08,3.094e-08,1.19e-07,0
0.0020401,-6.0846e-06,0.013456,1,3.1178e-08,3.1178e-08,1.19e-07,0
0.0020526,-6.1214e-06,0.013442,1,3.1416e-08,3.1416e-08,1.19e-07,0
0.002065,-6.1583e-06,0.013429,1,3.1654e-08,3.1654e-08,1.19e-07,0
0.0020775,-6.1951e-06,0.013415,1,3.1892e-08,3.1892e-08,1.19e-07,0
0.0020897,-6.2323e-06,0.013401,1,3.213e-08,3.213e-08,1.19e-07,0
0.0021016,-6.2698e-06,0.013386,1,3.2368e-08,3.2368e-08,1.19e-07,0
0.0021136,-6.3073e-06,0.013371,1,3.2606e-08,3.2606e-08,1.19e-07,0
0.0021255,-6.3448e-06,0.013357,1,3.2844e-08,3.2844e-08,1.19e-07,0
0.0021375,-6.3822e-06,0.013342,1,3.3082e-08,3.3082e-08,1.19e-07,0
0.0021494,-6.4197e-06,0.013328,1,3.332e-08,3.332e-08,1.19e-07,0
0.0021613,-6.4572e-06,0.013313,1,3.3558e-08,3.3558e-08,1.19e-07,0
0.0021733,-6.4947e-06,0.013299,1,3.3796e-08,3.3796e-08,1.19e-07,0
0.0021851,-6.5322e-06,0.013284,1,3.4034e-08,3.4034e-08,1.19e-07,0
0.0021965,-6.5703e-06,0.013269,1,3.4272e-08,3.4272e-08,1.19e-07,0
0.0022079,-6.6083e-06,0.013253,1,3.451e-08,3.451e-08,1.19e-07,0
0.0022193,-6.6463e-06,0.013238,1,3.4748e-08,3.4748e-08,1.19e-07,0
0.0022306,-6.6844e-06,0.013223,1,3.4986e-08,3.4986e-08,1.19e-07,0
0.002242,-6.7224e-06,0.013207,1,3.5224e-08,3.5224e-08,1.19e-07,0
0.0022534,-6.7604e-06,0.013192,1,3.5462e-08,3.5462e-08,1.19e-07,0
0.0022648,-6.7985e-06,0.013177,1,3.57e-08,3.57e-08,1.19e-07,0
0.0022761,-6.8365e-06,0.013161,1,3.5938e-08,3.5938e-08,1.19e-07,0
0.0022871,-6.8749e-06,0.013146,1,3.6176e-08,3.6176e-08,1.19e-07,0
0.0022978,-6.9134e-06,0.01313,1,3.6414e-08,3.6414e-08,1.19e-07,0
