"m:0","m:1","m:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.33692,-0.00067359,0.94087,1,6.4498e-08,6.4498e-08,1.19e-07,1.52e-07
-0.34587,-0.00069441,0.93746,1,6.4736e-08,6.4736e-08,1.19e-07,1.52e-07
-0.35483,-0.00071523,0.93404,1,6.4974e-08,6.4974e-08,1.19e-07,1.52e-07
-0.36378,-0.00073605,0.93063,1,6.5212e-08,6.5212e-08,1.19e-07,1.52e-07
-0.37273,-0.00075687,0.92722,1,6.545e-08,6.545e-08,1.19e-07,1.52e-07
-0.38168,-0.0007777,0.92381,1,6.5688e-08,6.5688e-08,1.19e-07,1.52e-07
-0.39063,-0.00079852,0.92039,1,6.5926e-08,6.5926e-08,1.19e-07,1.52e-07
-0.40086,-0.00082313,0.91569,1,6.6164e-08,6.6164e-08,1.19e-07,1.52e-07
-0.41167,-0.00084946,0.9104,1,6.6402e-08,6.6402e-08,1.19e-07,1.52e-07
-0.42248,-0.00087578,0.90511,1,6.664e-08,6.664e-08,1.19e-07,1.52e-07
-0.43329,-0.00090211,0.89982,1,6.6878e-08,6.6878e-08,1.19e-07,1.52e-07
-0.4441,-0.00092843,0.89453,1,6.7116e-08,6.7116e-08,1.19e-07,1.52e-07
-0.45491,-0.00095476,0.88924,1,6.7354e-08,6.7354e-08,1.19e-07,1.52e-07
-0.46572,-0.00098108,0.88395,1,6.7592e-08,6.7592e-08,1.19e-07,1.52e-07
-0.47653,-0.0010074,0.87866,1,6.783e-08,6.783e-08,1.19e-07,1.52e-07
-0.48786,-0.0010355,0.87258,1,6.8068e-08,6.8068e-08,1.19e-07,1.52e-07
-0.50048,-0.0010679,0.86451,1,6.8306e-08,6.8306e-08,1.19e-07,1.52e-07
-0.51311,-0.0011003,0.85644,1,6.8544e-08,6.8544e-08,1.19e-07,1.52e-07
-0.52573,-0.0011327,0.84837,1,6.8782e-08,6.8782e-08,1.19e-07,1.52e-07
-0.53836,-0.0011652,0.8403,1,6.902e-08,6.902e-08,1.19e-07,1.52e-07
-0.55098,-0.0011976,0.83223,1,6.9258e-08,6.9258e-08,1.19e-07,1.52e-07
-0.56361,-0.00123,0.82416,1,6.9496e-08,6.9496e-08,1.19e-07,1.52e-07
-0.57623,-0.0012624,0.81609,1,6.9734e-08,6.9734e-08,1.19e-07,1.52e-07
-0.58886,-0.0012949,0.80802,1,6.9972e-08,6.9972e-08,1.19e-07,1.52e-07
-0.60265,-0.0013324,0.79651,1,7.021e-08,7.021e-08,1.19e-07,1.52e-07
-0.6166,-0.0013706,0.78454,1,7.0448e-08,7.0448e-08,1.19e-07,1.52e-07
-0.63056,-0.0014088,0.77257,1,7.0686e-08,7.0686e-08,1.19e-07,1.52e-07
-0.64451,-0.001447,0.7606,1,7.0924e-08,7.0924e-08,1.19e-07,1.52e-07
-0.65846,-0.0014852,0.74863,1,7.1162e-08,7.1162e-08,1.19e-07,1.52e-07
-0.67241,-0.0015234,0.73666,1,7.14e-08,7.14e-08,1.19e-07,1.52e-07
-0.68636,-0.0015616,0.72469,1,7.1638e-08,7.1638e-08,1.19e-07,1.52e-07
-0.70031,-0.0015998,0.71272,1,7.1876e-08,7.1876e-08,1.19e-07,1.52e-07
-0.71431,-0.0016397,0.69836,1,7.2114e-08,7.2114e-08,1.19e-07,1.52e-07
-0.72836,-0.0016816,0.6814,1,7.2352e-08,7.2352e-08,1.19e-07,1.52e-07
-0.7424,-0.0017234,0.66443,1,7.259e-08,7.259e-08,1.19e-07,1.52e-07
-0.75645,-0.0017653,0.64747,1,7.2828e-08,7.2828e-08,1.19e-07,1.52e-07
-0.7705,-0.0018071,0.6305,1,7.3066e-08,7.3066e-08,1.19e-07,1.52e-07
-0.78455,-0.001849,0.61354,1,7.3304e-08,7.3304e-08,1.19e-07,1.52e-07
-0.7986,-0.0018909,0.59658,1,7.3542e-08,7.3542e-08,1.19e-07,1.52e-07
-0.81265,-0.0019327,0.57961,1,7.378e-08,7.378e-08,1.19e-07,1.52e-07
-0.82654,-0.0019745,0.56223,1,7.4018e-08,7.4018e-08,1.19e-07,1.52e-07
-0.83857,-0.0020152,0.53976,1,7.4256e-08,7.4256e-08,1.19e-07,1.52e-07
-0.8506,-0.002056,0.5173,1,7.4494e-08,7.4494e-08,1.19e-07,1.52e-07
-0.86264,-0.0020967,0.49483,1,7.4732e-08,7.4732e-08,1.19e-07,1.52e-07
-0.87467,-0.0021375,0.47236,1,7.497e-08,7.497e-08,1.19e-07,1.52e-07
-0.8867,-0.0021783,0.4499,1,7.5208e-08,7.5208e-08,1.19e-07,1.52e-07
-0.89873,-0.002219,0.42743,1,7.5446e-08,7.5446e-08,1.19e-07,1.52e-07
-0.91076,-0.0022598,0.40496,1,7.5684e-08,7.5684e-08,1.19e-07,1.52e-07
-0.92279,-0.0023005,0.3825,1,7.5922e-08,7.5922e-08,1.19e-07,1.52e-07
-0.9317,-0.0023358,0.35691,1,7.616e-08,7.616e-08,1.19e-07,1.52e-07
-0.93909,-0.0023684,0.32979,1,7.6398e-08,7.6398e-08,1.19e-07,1.52e-07
-0.94648,-0.002401,0.30268,1,7.6636e-08,7.6636e-08,1.19e-07,1.52e-07
-0.95387,-0.0024336,0.27556,1,7.6874e-08,7.6874e-08,1.19e-07,1.52e-07
-0.96125,-0.0024662,0.24845,1,7.7112e-08,7.7112e-08,1.19e-07,1.52e-07
-0.96864,-0.0024988,0.22133,1,7.735e-08,7.735e-08,1.19e-07,1.52e-07
-0.97603,-0.0025314,0.19422,1,7.7588e-08,7.7588e-08,1.19e-07,1.52e-07
-0.98342,-0.0025639,0.1671,1,7.7826e-08,7.7826e-08,1.19e-07,1.52e-07
-0.98901,-0.0025925,0.13943,1,7.8064e-08,7.8064e-08,1.19e-07,1.52e-07
-0.98973,-0.00261,0.11025,1,7.8302e-08,7.8302e-08,1.19e-07,1.52e-07
-0.99046,-0.0026275,0.081063,1,7.854e-08,7.854e-08,1.19e-07,1.52e-07
-0.99118,-0.002645,0.051878,1,7.8778e-08,7.8778e-08,1.19e-07,1.52e-07
-0.9919,-0.0026625,0.022693,1,7.9016e-08,7.9016e-08,1.19e-07,1.52e-07
-0.99262,-0.00268,-0.0064926,1,7.9254e-08,7.9254e-08,1.19e-07,1.52e-07
-0.99334,-0.0026975,-0.035677,1,7.9492e-08,7.9492e-08,1.19e-07,1.52e-07
-0.99406,-0.002715,-0.064863,1,7.973e-08,7.973e-08,1.19e-07,1.52e-07
-0.99479,-0.0027325,-0.094048,1,7.9968e-08,7.9968e-08,1.19e-07,1.52e-07
-0.98956,-0.0027343,-0.122,1,8.0206e-08,8.0206e-08,1.19e-07,1.52e-07
-0.98342,-0.0027336,-0.14975,1,8.0444e-08,8.0444e-08,1.19e-07,1.52e-07
-0.97727,-0.0027329,-0.17751,1,8.0682e-08,8.0682e-08,1.19e-07,1.52e-07
-0.97112,-0.0027322,-0.20527,1,8.092e-08,8.092e-08,1.19e-07,1.52e-07
-0.96498,-0.0027315,-0.23302,1,8.1158e-08,8.1158e-08,1.19e-07,1.52e-07
-0.95883,-0.0027308,-0.26078,1,8.1396e-08,8.1396e-08,1.19e-07,1.52e-07
-0.95268,-0.0027301,-0.28854,1,8.1634e-08,8.1634e-08,1.19e-07,1.52e-07
-0.94654,-0.0027294,-0.31629,1,8.1872e-08,8.1872e-08,1.19e-07,1.52e-07
-0.93802,-0.0027214,-0.34208,1,8.211e-08,8.211e-08,1.19e-07,1.52e-07
-0.92675,-0.0027048,-0.36558,1,8.2348e-08,8.2348e-08,1.19e-07,1.52e-07
-0.91548,-0.0026882,-0.38907,1,8.2586e-08,8.2586e-08,1.19e-07,1.52e-07
-0.9042,-0.0026716,-0.41257,1,8.2824e-08,8.2824e-08,1.19e-07,1.52e-07
-0.89293,-0.0026549,-0.43607,1,8.3062e-08,8.3062e-08,1.19e-07,1.52e-07
-0.88166,-0.0026383,-0.45956,1,8.33e-08,8.33e-08,1.19e-07,1.52e-07
-0.87039,-0.0026217,-0.48306,1,8.3538e-08,8.3538e-08,1.19e-07,1.52e-07
-0.85912,-0.0026051,-0.50655,1,8.3776e-08,8.3776e-08,1.19e-07,1.52e-07
-0.84769,-0.0025879,-0.52973,1,8.4014e-08,8.4014e-08,1.19e-07,1.52e-07
-0.83388,-0.002561,-0.5478,1,8.4252e-08,8.4252e-08,1.19e-07,1.52e-07
-0.82007,-0.0025341,-0.56586,1,8.449e-08,8.449e-08,1.19e-07,1.52e-07
-0.80626,-0.0025072,-0.58393,1,8.4728e-08,8.4728e-08,1.19e-07,1.52e-07
-0.79245,-0.0024803,-0.602,1,8.4966e-08,8.4966e-08,1.19e-07,1.52e-07
-0.77864,-0.0024534,-0.62006,1,8.5204e-08,8.5204e-08,1.19e-07,1.52e-07
-0.76483,-0.0024266,-0.63813,1,8.5442e-08,8.5442e-08,1.19e-07,1.52e-07
-0.75102,-0.0023997,-0.65619,1,8.568e-08,8.568e-08,1.19e-07,1.52e-07
-0.73721,-0.0023728,-0.67426,1,8.5918e-08,8.5918e-08,1.19e-07,1.52e-07
-0.7232,-0.002343,-0.68896,1,8.6156e-08,8.6156e-08,1.19e-07,1.52e-07
-0.70909,-0.0023117,-0.7019,1,8.6394e-08,8.6394e-08,1.19e-07,1.52e-07
-0.69498,-0.0022805,-0.71484,1,8.6632e-08,8.6632e-08,1.19e-07,1.52e-07
-0.68086,-0.0022492,-0.72777,1,8.687e-08,8.687e-08,1.19e-07,1.52e-07
-0.66675,-0.0022179,-0.74071,1,8.7108e-08,8.7108e-08,1.19e-07,1.52e-07
-0.65264,-0.0021866,-0.75364,1,8.7346e-08,8.7346e-08,1.19e-07,1.52e-07
-0.63853,-0.0021554,-0.76658,1,8.7584e-08,8.7584e-08,1.19e-07,1.52e-07
-0.62441,-0.0021241,-0.77951,1,8.7822e-08,8.7822e-08,1.19e-07,1.52e-07
-0.61057,-0.0020928,-0.79141,1,8.806e-08,8.806e-08,1.19e-07,1.52e-07
-0.59755,-0.0020614,-0.80023,1,8.8298e-08,8.8298e-08,1.19e-07,1.52e-07
-0.58452,-0.00203,-0.80905,1,8.8536e-08,8.8536e-08,1.19e-07,1.52e-07
-0.57149,-0.0019986,-0.81788,1,8.8774e-08,8.8774e-08,1.19e-07,1.52e-07
-0.55847,-0.0019672,-0.8267,1,8.9012e-08,8.9012e-08,1.19e-07,1.52e-07
-0.54544,-0.0019358,-0.83552,1,8.925e-08,8.925e-08,1.19e-07,1.52e-07
-0.53241,-0.0019045,-0.84434,1,8.9488e-08,8.9488e-08,1.19e-07,1.52e-07
-0.51939,-0.0018731,-0.85316,1,8.9726e-08,8.9726e-08,1.19e-07,1.52e-07
-0.50636,-0.0018417,-0.86198,1,8.9964e-08,8.9964e-08,1.19e-07,1.52e-07
-0.49478,-0.0018123,-0.86826,1,9.0202e-08,9.0202e-08,1.19e-07,1.52e-07
-0.48346,-0.0017832,-0.87409,1,9.044e-08,9.044e-08,1.19e-07,1.52e-07
-0.47214,-0.0017541,-0.87992,1,9.0678e-08,9.0678e-08,1.19e-07,1.52e-07
-0.46082,-0.0017251,-0.88575,1,9.0916e-08,9.0916e-08,1.19e-07,1.52e-07
-0.4495,-0.001696,-0.89158,1,9.1154e-08,9.1154e-08,1.19e-07,1.52e-07
-0.43818,-0.001667,-0.89741,1,9.1392e-08,9.1392e-08,1.19e-07,1.52e-07
-0.42686,-0.0016379,-0.90324,1,9.163e-08,9.163e-08,1.19e-07,1.52e-07
-0.41553,-0.0016088,-0.90907,1,9.1868e-08,9.1868e-08,1.19e-07,1.52e-07
-0.40503,-0.0015813,-0.91399,1,9.2106e-08,9.2106e-08,1.19e-07,1.52e-07
-0.39554,-0.0015556,-0.91777,1,9.2344e-08,9.2344e-08,1.19e-07,1.52e-07
-0.38605,-0.0015299,-0.92155,1,9.2582e-08,9.2582e-08,1.19e-07,1.52e-07
-0.37656,-0.0015042,-0.92533,1,9.282e-08,9.282e-08,1.19e-07,1.52e-07
-0.36707,-0.0014785,-0.92911,1,9.3058e-08,9.3058e-08,1.19e-07,1.52e-07
-0.35758,-0.0014528,-0.93289,1,9.3296e-08,9.3296e-08,1.19e-07,1.52e-07
-0.34809,-0.0014271,-0.93667,1,9.3534e-08,9.3534e-08,1.19e-07,1.52e-07
-0.3386,-0.0014014,-0.94045,1,9.3772e-08,9.3772e-08,1.19e-07,1.52e-07
-0.32918,-0.0013759,-0.94417,1,9.401e-08,9.401e-08,1.19e-07,1.52e-07
-0.3214,-0.0013538,-0.9466,1,9.4248e-08,9.4248e-08,1.19e-07,1.52e-07
-0.31361,-0.0013317,-0.94902,1,9.4486e-08,9.4486e-08,1.19e-07,1.52e-07
-0.30582,-0.0013096,-0.95144,1,9.4724e-08,9.4724e-08,1.19e-07,1.52e-07
-0.29804,-0.0012875,-0.95387,1,9.4962e-08,9.4962e-08,1.19e-07,1.52e-07
-0.29025,-0.0012655,-0.95629,1,9.52e-08,9.52e-08,1.19e-07,1.52e-07
-0.28247,-0.0012434,-0.95872,1,9.5438e-08,9.5438e-08,1.19e-07,1.52e-07
-0.27468,-0.0012213,-0.96114,1,9.5676e-08,9.5676e-08,1.19e-07,1.52e-07
-0.26689,-0.0011992,-0.96356,1,9.5914e-08,9.5914e-08,1.19e-07,1.52e-07
-0.26005,-0.0011793,-0.96543,1,9.6152e-08,9.6152e-08,1.19e-07,1.52e-07
-0.25374,-0.0011606,-0.96697,1,9.639e-08,9.639e-08,1.19e-07,1.52e-07
-0.24743,-0.001142,-0.96852,1,9.6628e-08,9.6628e-08,1.19e-07,1.52e-07
-0.24111,-0.0011233,-0.97007,1,9.6866e-08,9.6866e-08,1.19e-07,1.52e-07
-0.2348,-0.0011046,-0.97161,1,9.7104e-08,9.7104e-08,1.19e-07,1.52e-07
-0.22849,-0.001086,-0.97316,1,9.7342e-08,9.7342e-08,1.19e-07,1.52e-07
-0.22218,-0.0010673,-0.9747,1,9.758e-08,9.758e-08,1.19e-07,1.52e-07
-0.21587,-0.0010486,-0.97625,1,9.7818e-08,9.7818e-08,1.19e-07,1.52e-07
-0.20984,-0.0010307,-0.97766,1,9.8056e-08,9.8056e-08,1.19e-07,1.52e-07
-0.20476,-0.001015,-0.97865,1,9.8294e-08,9.8294e-08,1.19e-07,1.52e-07
-0.19968,-0.00099944,-0.97963,1,9.8532e-08,9.8532e-08,1.19e-07,1.52e-07
-0.19459,-0.00098382,-0.98062,1,9.877e-08,9.877e-08,1.19e-07,1.52e-07
-0.18951,-0.00096821,-0.9816,1,9.9008e-08,9.9008e-08,1.19e-07,1.52e-07
-0.18442,-0.0009526,-0.98258,1,9.9246e-08,9.9246e-08,1.19e-07,1.52e-07
-0.17934,-0.00093699,-0.98357,1,9.9484e-08,9.9484e-08,1.19e-07,1.52e-07
-0.17425,-0.00092137,-0.98455,1,9.9722e-08,9.9722e-08,1.19e-07,1.52e-07
-0.16917,-0.00090576,-0.98553,1,9.996e-08,9.996e-08,1.19e-07,1.52e-07
-0.16491,-0.00089235,-0.98622,1,1.002e-07,1.002e-07,1.19e-07,1.52e-07
-0.16083,-0.00087939,-0.98685,1,1.0044e-07,1.0044e-07,1.19e-07,1.52e-07
-0.15674,-0.00086643,-0.98747,1,1.0067e-07,1.0067e-07,1.19e-07,1.52e-07
-0.15265,-0.00085347,-0.9881,1,1.0091e-07,1.0091e-07,1.19e-07,1.52e-07
-0.14856,-0.00084051,-0.98872,1,1.0115e-07,1.0115e-07,1.19e-07,1.52e-07
-0.14448,-0.00082754,-0.98935,1,1.0139e-07,1.0139e-07,1.19e-07,1.52e-07
-0.14039,-0.00081458,-0.98998,1,1.0163e-07,1.0163e-07,1.19e-07,1.52e-07
-0.1363,-0.00080162,-0.9906,1,1.0186e-07,1.0186e-07,1.19e-07,1.52e-07
-0.13256,-0.00078963,-0.99113,1,1.021e-07,1.021e-07,1.19e-07,1.52e-07
-0.12927,-0.00077893,-0.99153,1,1.0234e-07,1.0234e-07,1.19e-07,1.52e-07
-0.12598,-0.00076824,-0.99193,1,1.0258e-07,1.0258e-07,1.19e-07,1.52e-07
-0.12269,-0.00075754,-0.99233,1,1.0282e-07,1.0282e-07,1.19e-07,1.52e-07
-0.1194,-0.00074685,-0.99273,1,1.0305e-07,1.0305e-07,1.19e-07,1.52e-07
-0.11611,-0.00073615,-0.99312,1,1.0329e-07,1.0329e-07,1.19e-07,1.52e-07
-0.11282,-0.00072546,-0.99352,1,1.0353e-07,1.0353e-07,1.19e-07,1.52e-07
-0.10953,-0.00071476,-0.99392,1,1.0377e-07,1.0377e-07,1.19e-07,1.52e-07
-0.10626,-0.00070411,-0.99432,1,1.0401e-07,1.0401e-07,1.19e-07,1.52e-07
-0.1036,-0.00069534,-0.99457,1,1.0424e-07,1.0424e-07,1.19e-07,1.52e-07
-0.10094,-0.00068657,-0.99483,1,1.0448e-07,1.0448e-07,1.19e-07,1.52e-07
-0.098287,-0.0006778,-0.99508,1,1.0472e-07,1.0472e-07,1.19e-07,1.52e-07
-0.09563,-0.00066904,-0.99534,1,1.0496e-07,1.0496e-07,1.19e-07,1.52e-07
-0.092974,-0.00066026,-0.99559,1,1.052e-07,1.052e-07,1.19e-07,1.52e-07
-0.090317,-0.0006515,-0.99584,1,1.0543e-07,1.0543e-07,1.19e-07,1.52e-07
-0.08766,-0.00064273,-0.9961,1,1.0567e-07,1.0567e-07,1.19e-07,1.52e-07
-0.085003,-0.00063396,-0.99635,1,1.0591e-07,1.0591e-07,1.19e-07,1.52e-07
-0.082655,-0.0006262,-0.99655,1,1.0615e-07,1.0615e-07,1.19e-07,1.52e-07
-0.080494,-0.00061907,-0.99671,1,1.0639e-07,1.0639e-07,1.19e-07,1.52e-07
-0.078334,-0.00061194,-0.99688,1,1.0662e-07,1.0662e-07,1.19e-07,1.52e-07
-0.076173,-0.00060481,-0.99704,1,1.0686e-07,1.0686e-07,1.19e-07,1.52e-07
-0.074013,-0.00059767,-0.9972,1,1.071e-07,1.071e-07,1.19e-07,1.52e-07
-0.071852,-0.00059054,-0.99736,1,1.0734e-07,1.0734e-07,1.19e-07,1.52e-07
-0.069692,-0.00058341,-0.99753,1,1.0758e-07,1.0758e-07,1.19e-07,1.52e-07
-0.067531,-0.00057628,-0.99769,1,1.0781e-07,1.0781e-07,1.19e-07,1.52e-07
-0.065455,-0.00056945,-0.99784,1,1.0805e-07,1.0805e-07,1.19e-07,1.52e-07
-0.06368,-0.00056372,-0.99794,1,1.0829e-07,1.0829e-07,1.19e-07,1.52e-07
-0.061905,-0.00055798,-0.99805,1,1.0853e-07,1.0853e-07,1.19e-07,1.52e-07
-0.06013,-0.00055225,-0.99815,1,1.0877e-07,1.0877e-07,1.19e-07,1.52e-07
-0.058355,-0.00054652,-0.99826,1,1.09e-07,1.09e-07,1.19e-07,1.52e-07
-0.05658,-0.00054078,-0.99836,1,1.0924e-07,1.0924e-07,1.19e-07,1.52e-07
-0.054805,-0.00053505,-0.99846,1,1.0948e-07,1.0948e-07,1.19e-07,1.52e-07
-0.05303,-0.00052932,-0.99857,1,1.0972e-07,1.0972e-07,1.19e-07,1.52e-07
-0.051256,-0.00052359,-0.99867,1,1.0996e-07,1.0996e-07,1.19e-07,1.52e-07
-0.049721,-0.00051884,-0.99875,1,1.1019e-07,1.1019e-07,1.19e-07,1.52e-07
-0.048242,-0.00051431,-0.99881,1,1.1043e-07,1.1043e-07,1.19e-07,1.52e-07
-0.046762,-0.00050979,-0.99888,1,1.1067e-07,1.1067e-07,1.19e-07,1.52e-07
-0.045283,-0.00050527,-0.99894,1,1.1091e-07,1.1091e-07,1.19e-07,1.52e-07
-0.043803,-0.00050074,-0.99901,1,1.1115e-07,1.1115e-07,1.19e-07,1.52e-07
-0.042324,-0.00049622,-0.99908,1,1.1138e-07,1.1138e-07,1.19e-07,1.52e-07
-0.040844,-0.00049169,-0.99914,1,1.1162e-07,1.1162e-07,1.19e-07,1.52e-07
-0.039365,-0.00048717,-0.99921,1,1.1186e-07,1.1186e-07,1.19e-07,1.52e-07
-0.037976,-0.00048308,-0.99927,1,1.121e-07,1.121e-07,1.19e-07,1.52e-07
-0.036718,-0.00047962,-0.99931,1,1.1234e-07,1.1234e-07,1.19e-07,1.52e-07
-0.035459,-0.00047615,-0.99935,1,1.1257e-07,1.1257e-07,1.19e-07,1.52e-07
-0.034201,-0.00047268,-0.99939,1,1.1281e-07,1.1281e-07,1.19e-07,1.52e-07
-0.032942,-0.00046922,-0.99943,1,1.1305e-07,1.1305e-07,1.19e-07,1.52e-07
-0.031684,-0.00046575,-0.99948,1,1.1329e-07,1.1329e-07,1.19e-07,1.52e-07
-0.030426,-0.00046229,-0.99952,1,1.1353e-07,1.1353e-07,1.19e-07,1.52e-07
-0.029167,-0.00045882,-0.99956,1,1.1376e-07,1.1376e-07,1.19e-07,1.52e-07
-0.02791,-0.00045537,-0.9996,1,1.14e-07,1.14e-07,1.19e-07,1.52e-07
-0.026811,-0.00045285,-0.99963,1,1.1424e-07,1.1424e-07,1.19e-07,1.52e-07
-0.025711,-0.00045033,-0.99965,1,1.1448e-07,1.1448e-07,1.19e-07,1.52e-07
-0.024612,-0.00044781,-0.99968,1,1.1472e-07,1.1472e-07,1.19e-07,1.52e-07
-0.023513,-0.00044529,-0.9997,1,1.1495e-07,1.1495e-07,1.19e-07,1.52e-07
-0.022413,-0.00044277,-0.99973,1,1.1519e-07,1.1519e-07,1.19e-07,1.52e-07
-0.021314,-0.00044025,-0.99976,1,1.1543e-07,1.1543e-07,1.19e-07,1.52e-07
-0.020214,-0.00043773,-0.99978,1,1.1567e-07,1.1567e-07,1.19e-07,1.52e-07
-0.019115,-0.00043521,-0.99981,1,1.1591e-07,1.1591e-07,1.19e-07,1.52e-07
-0.01808,-0.00043321,-0.99983,1,1.1614e-07,1.1614e-07,1.19e-07,1.52e-07
-0.017086,-0.00043155,-0.99984,1,1.1638e-07,1.1638e-07,1.19e-07,1.52e-07
-0.016092,-0.0004299,-0.99986,1,1.1662e-07,1.1662e-07,1.19e-07,1.52e-07
-0.015099,-0.00042824,-0.99987,1,1.1686e-07,1.1686e-07,1.19e-07,1.52e-07
-0.014105,-0.00042659,-0.99988,1,1.171e-07,1.171e-07,1.19e-07,1.52e-07
-0.013111,-0.00042493,-0.9999,1,1.1733e-07,1.1733e-07,1.19e-07,1.52e-07
-0.012118,-0.00042327,-0.99991,1,1.1757e-07,1.1757e-07,1.19e-07,1.52e-07
-0.011124,-0.00042162,-0.99993,1,1.1781e-07,1.1781e-07,1.19e-07,1.52e-07
-0.010142,-0.00042013,-0.99994,1,1.1805e-07,1.1805e-07,1.19e-07,1.52e-07
-0.0092068,-0.00041928,-0.99995,1,1.1829e-07,1.1829e-07,1.19e-07,1.52e-07
-0.0082714,-0.00041844,-0.99995,1,1.1852e-07,1.1852e-07,1.19e-07,1.52e-07
-0.007336,-0.00041759,-0.99996,1,1.1876e-07,1.1876e-07,1.19e-07,1.52e-07
-0.0064006,-0.00041675,-0.99996,1,1.19e-07,1.19e-07,1.19e-07,1.52e-07
-0.0054652,-0.0004159,-0.99997,1,1.1924e-07,1.1924e-07,1.19e-07,1.52e-07
-0.0045298,-0.00041506,-0.99998,1,1.1948e-07,1.1948e-07,1.19e-07,1.52e-07
-0.0035944,-0.00041422,-0.99998,1,1.1971e-07,1.1971e-07,1.19e-07,1.52e-07
-0.002659,-0.00041337,-0.99999,1,1.1995e-07,1.1995e-07,1.19e-07,1.52e-07
-0.0017348,-0.00041315,-0.99999,1,1.2019e-07,1.2019e-07,1.19e-07,1.52e-07
-0.00081341,-0.0004131,-0.99999,1,1.2043e-07,1.2043e-07,1.19e-07,1.52e-07
0.00010798,-0.00041304,-0.99999,1,1.2067e-07,1.2067e-07,1.19e-07,1.52e-07
0.0010294,-0.00041298,-0.99998,1,1.209e-07,1.209e-07,1.19e-07,1.52e-07
0.0019507,-0.00041292,-0.99998,1,1.2114e-07,1.2114e-07,1.19e-07,1.52e-07
0.0028721,-0.00041286,-0.99998,1,1.2138e-07,1.2138e-07,1.19e-07,1.52e-07
0.0037935,-0.00041281,-0.99998,1,1.2162e-07,1.2162e-07,1.19e-07,1.52e-07
0.0047149,-0.00041275,-0.99998,1,1.2186e-07,1.2186e-07,1.19e-07,1.52e-07
0.0056479,-0.000413,-0.99998,1,1.2209e-07,1.2209e-07,1.19e-07,1.52e-07
0.0065987,-0.00041373,-0.99997,1,1.2233e-07,1.2233e-07,1.19e-07,1.52e-07
0.0075496,-0.00041446,-0.99996,1,1.2257e-07,1.2257e-07,1.19e-07,1.52e-07
0.0085005,-0.00041519,-0.99995,1,1.2281e-07,1.2281e-07,1.19e-07,1.52e-07
0.0094513,-0.00041592,-0.99994,1,1.2305e-07,1.2305e-07,1.19e-07,1.52e-07
0.010402,-0.00041665,-0.99993,1,1.2328e-07,1.2328e-07,1.19e-07,1.52e-07
0.011353,-0.00041738,-0.99992,1,1.2352e-07,1.2352e-07,1.19e-07,1.52e-07
0.012304,-0.00041811,-0.99991,1,1.2376e-07,1.2376e-07,1.19e-07,1.52e-07
0.013255,-0.00041883,-0.9999,1,1.24e-07,1.24e-07,1.19e-07,1.52e-07
0.014279,-0.00042037,-0.99989,1,1.2424e-07,1.2424e-07,1.19e-07,1.52e-07
0.015305,-0.00042191,-0.99987,1,1.2447e-07,1.2447e-07,1.19e-07,1.52e-07
0.01633,-0.00042346,-0.99985,1,1.2471e-07,1.2471e-07,1.19e-07,1.52e-07
0.017356,-0.000425,-0.99983,1,1.2495e-07,1.2495e-07,1.19e-07,1.52e-07
0.018381,-0.00042654,-0.99981,1,1.2519e-07,1.2519e-07,1.19e-07,1.52e-07
0.019407,-0.00042809,-0.9998,1,1.2543e-07,1.2543e-07,1.19e-07,1.52e-07
0.020432,-0.00042963,-0.99978,1,1.2566e-07,1.2566e-07,1.19e-07,1.52e-07
0.021458,-0.00043117,-0.99976,1,1.259e-07,1.259e-07,1.19e-07,1.52e-07
0.022556,-0.00043323,-0.99973,1,1.2614e-07,1.2614e-07,1.19e-07,1.52e-07
0.023705,-0.00043564,-0.9997,1,1.2638e-07,1.2638e-07,1.19e-07,1.52e-07
0.024854,-0.00043805,-0.99967,1,1.2662e-07,1.2662e-07,1.19e-07,1.52e-07
0.026004,-0.00044046,-0.99964,1,1.2685e-07,1.2685e-07,1.19e-07,1.52e-07
0.027153,-0.00044287,-0.99961,1,1.2709e-07,1.2709e-07,1.19e-07,1.52e-07
0.028302,-0.00044528,-0.99958,1,1.2733e-07,1.2733e-07,1.19e-07,1.52e-07
0.029452,-0.0004477,-0.99955,1,1.2757e-07,1.2757e-07,1.19e-07,1.52e-07
0.030601,-0.00045011,-0.99952,1,1.2781e-07,1.2781e-07,1.19e-07,1.52e-07
0.031783,-0.0004527,-0.99948,1,1.2804e-07,1.2804e-07,1.19e-07,1.52e-07
0.033113,-0.00045606,-0.99943,1,1.2828e-07,1.2828e-07,1.19e-07,1.52e-07
0.034442,-0.00045942,-0.99939,1,1.2852e-07,1.2852e-07,1.19e-07,1.52e-07
0.035771,-0.00046278,-0.99934,1,1.2876e-07,1.2876e-07,1.19e-07,1.52e-07
0.037101,-0.00046615,-0.99929,1,1.29e-07,1.29e-07,1.19e-07,1.52e-07
0.03843,-0.00046951,-0.99924,1,1.2923e-07,1.2923e-07,1.19e-07,1.52e-07
0.039759,-0.00047287,-0.99919,1,1.2947e-07,1.2947e-07,1.19e-07,1.52e-07
0.041089,-0.00047624,-0.99914,1,1.2971e-07,1.2971e-07,1.19e-07,1.52e-07
0.042418,-0.0004796,-0.99909,1,1.2995e-07,1.2995e-07,1.19e-07,1.52e-07
0.043939,-0.0004838,-0.99902,1,1.3019e-07,1.3019e-07,1.19e-07,1.52e-07
