"B_demag.region2_zrange299_:0","B_demag.region2_zrange299_:1","B_demag.region2_zrange299_:2","Points:0","Points:1","Points:2"
1.8244e-11,2.6194e-11,0.015788,0,0,0
3.2802e-11,2.619e-11,0.015788,2e-09,0,0
4.7058e-11,2.6187e-11,0.015788,4e-09,0,0
6.0974e-11,2.6185e-11,0.015788,6e-09,0,0
7.4514e-11,2.6185e-11,0.015788,8e-09,0,0
8.7643e-11,2.6187e-11,0.015788,1e-08,0,0
1.0055e-10,2.619e-11,0.015788,1.2e-08,0,0
1.1321e-10,2.6195e-11,0.015788,1.4e-08,0,0
1.2582e-10,2.6201e-11,0.015788,1.6e-08,0,0
1.3835e-10,2.6208e-11,0.015788,1.8e-08,0,0
1.5075e-10,2.6215e-11,0.015788,2e-08,0,0
1.6301e-10,2.6224e-11,0.015788,2.2e-08,0,0
1.746e-10,2.6235e-11,0.015788,2.4e-08,0,0
1.8549e-10,2.6246e-11,0.015788,2.6e-08,0,0
1.9566e-10,2.6258e-11,0.015788,2.8e-08,0,0
2.0507e-10,2.6271e-11,0.015788,3e-08,0,0
2.1394e-10,2.6284e-11,0.015788,3.2e-08,0,0
2.2225e-10,2.63e-11,0.015788,3.4e-08,0,0
2.302e-10,2.6316e-11,0.015788,3.6e-08,0,0
2.3778e-10,2.6333e-11,0.015788,3.8e-08,0,0
2.4497e-10,2.6348e-11,0.015788,4e-08,0,0
2.5175e-10,2.6366e-11,0.015788,4.2e-08,0,0
2.5763e-10,2.6382e-11,0.015788,4.4e-08,0,0
2.6257e-10,2.64e-11,0.015788,4.6e-08,0,0
2.6659e-10,2.6417e-11,0.015788,4.8e-08,0,0
2.6967e-10,2.6435e-11,0.015788,5e-08,0,0
2.7204e-10,2.6452e-11,0.015788,5.2e-08,0,0
2.7369e-10,2.6469e-11,0.015788,5.4e-08,0,0
2.7485e-10,2.6487e-11,0.015788,5.6e-08,0,0
2.7553e-10,2.6505e-11,0.015788,5.8e-08,0,0
2.7573e-10,2.6523e-11,0.015788,6e-08,0,0
2.7544e-10,2.6541e-11,0.015788,6.2e-08,0,0
2.742e-10,2.6559e-11,0.015788,6.4e-08,0,0
2.72e-10,2.6574e-11,0.015788,6.6e-08,0,0
2.6885e-10,2.6589e-11,0.015788,6.8e-08,0,0
2.6477e-10,2.6605e-11,0.015788,7e-08,0,0
2.6001e-10,2.662e-11,0.015788,7.2e-08,0,0
2.5457e-10,2.6636e-11,0.015788,7.4e-08,0,0
2.4871e-10,2.665e-11,0.015788,7.6e-08,0,0
2.4246e-10,2.6665e-11,0.015788,7.8e-08,0,0
2.3582e-10,2.6679e-11,0.015788,8e-08,0,0
2.2881e-10,2.6692e-11,0.015788,8.2e-08,0,0
2.2099e-10,2.6704e-11,0.015788,8.4e-08,0,0
2.1236e-10,2.6717e-11,0.015788,8.6e-08,0,0
2.0296e-10,2.6729e-11,0.015788,8.8e-08,0,0
1.9281e-10,2.674e-11,0.015788,9e-08,0,0
1.8218e-10,2.6751e-11,0.015788,9.2e-08,0,0
1.711e-10,2.676e-11,0.015788,9.4e-08,0,0
1.5982e-10,2.6769e-11,0.015788,9.6e-08,0,0
1.4839e-10,2.6778e-11,0.015788,9.8e-08,0,0
1.3684e-10,2.6787e-11,0.015788,1e-07,0,0
1.2519e-10,2.6795e-11,0.015788,1.02e-07,0,0
1.13e-10,2.6803e-11,0.015788,1.04e-07,0,0
1.0031e-10,2.681e-11,0.015788,1.06e-07,0,0
8.7143e-11,2.6816e-11,0.015788,1.08e-07,0,0
7.3538e-11,2.6821e-11,0.015788,1.1e-07,0,0
5.9775e-11,2.6826e-11,0.015788,1.12e-07,0,0
4.5883e-11,2.6831e-11,0.015788,1.14e-07,0,0
3.2133e-11,2.6835e-11,0.015788,1.16e-07,0,0
1.8569e-11,2.6839e-11,0.015788,1.18e-07,0,0
5.2216e-12,2.6843e-11,0.015788,1.2e-07,0,0
-7.8622e-12,2.6847e-11,0.015788,1.22e-07,0,0
-2.1138e-11,2.6851e-11,0.015788,1.24e-07,0,0
-3.4568e-11,2.6853e-11,0.015788,1.26e-07,0,0
-4.8108e-11,2.6855e-11,0.015788,1.28e-07,0,0
-6.1731e-11,2.6856e-11,0.015788,1.3e-07,0,0
-7.5155e-11,2.6857e-11,0.015788,1.32e-07,0,0
-8.8356e-11,2.6855e-11,0.015788,1.34e-07,0,0
-1.0105e-10,2.6854e-11,0.015788,1.36e-07,0,0
-1.1321e-10,2.6852e-11,0.015788,1.38e-07,0,0
-1.248e-10,2.685e-11,0.015788,1.4e-07,0,0
-1.3578e-10,2.6847e-11,0.015788,1.42e-07,0,0
-1.4661e-10,2.6845e-11,0.015788,1.44e-07,0,0
-1.5726e-10,2.6842e-11,0.015788,1.46e-07,0,0
-1.677e-10,2.6837e-11,0.015788,1.48e-07,0,0
-1.7789e-10,2.6832e-11,0.015788,1.5e-07,0,0
-1.8758e-10,2.6826e-11,0.015788,1.52e-07,0,0
-1.9673e-10,2.6819e-11,0.015788,1.54e-07,0,0
-2.0508e-10,2.6812e-11,0.015788,1.56e-07,0,0
-2.1262e-10,2.6804e-11,0.015788,1.58e-07,0,0
-2.193e-10,2.6795e-11,0.015788,1.6e-07,0,0
-2.2513e-10,2.6786e-11,0.015788,1.62e-07,0,0
-2.3055e-10,2.6775e-11,0.015788,1.64e-07,0,0
-2.3556e-10,2.6764e-11,0.015788,1.66e-07,0,0
-2.4014e-10,2.6752e-11,0.015788,1.68e-07,0,0
-2.4426e-10,2.674e-11,0.015788,1.7e-07,0,0
-2.4769e-10,2.6727e-11,0.015788,1.72e-07,0,0
-2.5041e-10,2.6713e-11,0.015788,1.74e-07,0,0
-2.5219e-10,2.6698e-11,0.015788,1.76e-07,0,0
-2.53e-10,2.6683e-11,0.015788,1.78e-07,0,0
-2.5284e-10,2.6665e-11,0.015788,1.8e-07,0,0
