"B_demag.region2_zrange299_:0","B_demag.region2_zrange299_:1","B_demag.region2_zrange299_:2","Points:0","Points:1","Points:2"
5.304e-05,3.8831e-05,0.016314,0,0,0
0.00013404,3.8783e-05,0.016311,2e-09,0,0
0.00021469,3.879e-05,0.016304,4e-09,0,0
0.00029477,3.8852e-05,0.016294,6e-09,0,0
0.0003741,3.897e-05,0.016281,8e-09,0,0
0.00045245,3.9142e-05,0.016265,1e-08,0,0
0.00052963,3.937e-05,0.016246,1.2e-08,0,0
0.00060543,3.9651e-05,0.016223,1.4e-08,0,0
0.00067966,3.9987e-05,0.016198,1.6e-08,0,0
0.00075212,4.0375e-05,0.01617,1.8e-08,0,0
0.00082261,4.0816e-05,0.016138,2e-08,0,0
0.00089093,4.1309e-05,0.016104,2.2e-08,0,0
0.00095691,4.1852e-05,0.016068,2.4e-08,0,0
0.0010203,4.2445e-05,0.016028,2.6e-08,0,0
0.0010811,4.3086e-05,0.015986,2.8e-08,0,0
0.0011389,4.3774e-05,0.015942,3e-08,0,0
0.0011936,4.4508e-05,0.015895,3.2e-08,0,0
0.0012452,4.5286e-05,0.015845,3.4e-08,0,0
0.0012933,4.6108e-05,0.015794,3.6e-08,0,0
0.0013379,4.697e-05,0.01574,3.8e-08,0,0
0.0013788,4.7871e-05,0.015685,4e-08,0,0
0.0014158,4.881e-05,0.015628,4.2e-08,0,0
0.0014489,4.9784e-05,0.015569,4.4e-08,0,0
0.0014779,5.0792e-05,0.015509,4.6e-08,0,0
0.0015027,5.183e-05,0.015447,4.8e-08,0,0
0.0015232,5.2897e-05,0.015384,5e-08,0,0
0.0015394,5.399e-05,0.015321,5.2e-08,0,0
0.001551,5.5107e-05,0.015256,5.4e-08,0,0
0.0015582,5.6246e-05,0.015191,5.6e-08,0,0
0.0015608,5.7402e-05,0.015126,5.8e-08,0,0
0.0015589,5.8574e-05,0.015061,6e-08,0,0
0.0015524,5.9759e-05,0.014995,6.2e-08,0,0
0.0015414,6.0954e-05,0.01493,6.4e-08,0,0
0.0015259,6.2155e-05,0.014866,6.6e-08,0,0
0.0015061,6.3361e-05,0.014803,6.8e-08,0,0
0.0014821,6.4567e-05,0.01474,7e-08,0,0
0.0014541,6.577e-05,0.014679,7.2e-08,0,0
0.0014221,6.6968e-05,0.014619,7.4e-08,0,0
0.0013863,6.8156e-05,0.01456,7.6e-08,0,0
0.001347,6.933e-05,0.014503,7.8e-08,0,0
