"m:0","m:1","m:2","Points:0","Points:1","Points:2"
0.00045489,-0.0003213,1,1.26e-07,0,1.52e-07
0.00062421,-0.00031918,1,1.28e-07,0,1.52e-07
0.00079046,-0.00031642,1,1.3e-07,0,1.52e-07
0.00095289,-0.00031303,1,1.32e-07,0,1.52e-07
0.0011108,-0.00030905,1,1.34e-07,0,1.52e-07
0.0012635,-0.00030451,1,1.36e-07,0,1.52e-07
0.0014103,-0.00029945,1,1.38e-07,0,1.52e-07
0.0015508,-0.00029389,1,1.4e-07,0,1.52e-07
0.0016842,-0.0002879,1,1.42e-07,0,1.52e-07
0.0018103,-0.0002815,1,1.44e-07,0,1.52e-07
0.0019286,-0.00027475,1,1.46e-07,0,1.52e-07
0.0020388,-0.00026768,1,1.48e-07,0,1.52e-07
0.0021406,-0.00026036,1,1.5e-07,0,1.52e-07
0.0022338,-0.00025281,1,1.52e-07,0,1.52e-07
0.0023182,-0.00024508,1,1.54e-07,0,1.52e-07
0.0023938,-0.00023723,1,1.56e-07,0,1.52e-07
0.0024605,-0.00022928,1,1.58e-07,0,1.52e-07
0.0025183,-0.00022129,1,1.6e-07,0,1.52e-07
0.0025671,-0.00021328,1,1.62e-07,0,1.52e-07
0.0026071,-0.00020529,1,1.64e-07,0,1.52e-07
0.0026385,-0.00019735,1,1.66e-07,0,1.52e-07
0.0026612,-0.0001895,1,1.68e-07,0,1.52e-07
0.0026754,-0.00018176,1,1.7e-07,0,1.52e-07
0.0026815,-0.00017414,1,1.72e-07,0,1.52e-07
0.0026796,-0.00016669,1,1.74e-07,0,1.52e-07
0.0026699,-0.00015941,1,1.76e-07,0,1.52e-07
0.0026528,-0.00015232,1,1.78e-07,0,1.52e-07
0.0026286,-0.00014544,1,1.8e-07,0,1.52e-07
0.0025975,-0.00013877,1,1.82e-07,0,1.52e-07
0.0025599,-0.00013232,1,1.84e-07,0,1.52e-07
0.0025161,-0.00012612,1,1.86e-07,0,1.52e-07
0.0024664,-0.00012015,1,1.88e-07,0,1.52e-07
0.0024112,-0.00011442,1,1.9e-07,0,1.52e-07
0.0023507,-0.00010895,1,1.92e-07,0,1.52e-07
0.0022854,-0.00010373,1,1.94e-07,0,1.52e-07
0.0022154,-9.8749e-05,1,1.96e-07,0,1.52e-07
0.0021411,-9.4024e-05,1,1.98e-07,0,1.52e-07
0.0020629,-8.9547e-05,1,2e-07,0,1.52e-07
0.0019809,-8.532e-05,1,2.02e-07,0,1.52e-07
0.0018955,-8.1332e-05,1,2.04e-07,0,1.52e-07
0.0018069,-7.7587e-05,1,2.06e-07,0,1.52e-07
0.0017153,-7.4074e-05,1,2.08e-07,0,1.52e-07
0.0016211,-7.0804e-05,1,2.1e-07,0,1.52e-07
0.0015244,-6.7759e-05,1,2.12e-07,0,1.52e-07
0.0014255,-6.4943e-05,1,2.14e-07,0,1.52e-07
0.0013245,-6.2346e-05,1,2.16e-07,0,1.52e-07
0.0012217,-5.9972e-05,1,2.18e-07,0,1.52e-07
0.0011173,-5.7808e-05,1,2.2e-07,0,1.52e-07
0.0010114,-5.5859e-05,1,2.22e-07,0,1.52e-07
0.00090413,-5.4113e-05,1,2.24e-07,0,1.52e-07
0.00079576,-5.2574e-05,1,2.26e-07,0,1.52e-07
0.00068639,-5.1238e-05,1,2.28e-07,0,1.52e-07
0.00057617,-5.0098e-05,1,2.3e-07,0,1.52e-07
0.00046525,-4.9158e-05,1,2.32e-07,0,1.52e-07
0.00035376,-4.841e-05,1,2.34e-07,0,1.52e-07
0.00024183,-4.7856e-05,1,2.36e-07,0,1.52e-07
0.00012959,-4.7494e-05,1,2.38e-07,0,1.52e-07
1.7281e-05,-0.00015919,1,0,2e-09,1.52e-07
-9.5618e-05,-0.00015936,1,2e-09,2e-09,1.52e-07
-0.00020845,-0.00016017,1,4e-09,2e-09,1.52e-07
-0.00032109,-0.00016163,1,6e-09,2e-09,1.52e-07
-0.00043341,-0.00016374,1,8e-09,2e-09,1.52e-07
-0.00054527,-0.00016651,1,1e-08,2e-09,1.52e-07
-0.00065655,-0.00016995,1,1.2e-08,2e-09,1.52e-07
-0.00076711,-0.00017406,1,1.4e-08,2e-09,1.52e-07
-0.00087679,-0.00017884,1,1.6e-08,2e-09,1.52e-07
-0.00098544,-0.00018431,1,1.8e-08,2e-09,1.52e-07
-0.0010929,-0.00019048,1,2e-08,2e-09,1.52e-07
-0.0011991,-0.00019736,1,2.2e-08,2e-09,1.52e-07
-0.0013037,-0.00020497,1,2.4e-08,2e-09,1.52e-07
-0.0014066,-0.0002133,1,2.6e-08,2e-09,1.52e-07
-0.0015076,-0.00022239,1,2.8e-08,2e-09,1.52e-07
-0.0016065,-0.00023224,1,3e-08,2e-09,1.52e-07
-0.0017031,-0.00024286,1,3.2e-08,2e-09,1.52e-07
-0.0017971,-0.00025428,1,3.4e-08,2e-09,1.52e-07
-0.0018883,-0.00026649,1,3.6e-08,2e-09,1.52e-07
-0.0019765,-0.00027952,1,3.8e-08,2e-09,1.52e-07
-0.0020614,-0.00029338,1,4e-08,2e-09,1.52e-07
-0.0021427,-0.00030808,1,4.2e-08,2e-09,1.52e-07
-0.0022202,-0.00032361,1,4.4e-08,2e-09,1.52e-07
-0.0022935,-0.00034,1,4.6e-08,2e-09,1.52e-07
-0.0023623,-0.00035724,1,4.8e-08,2e-09,1.52e-07
-0.0024263,-0.00037533,1,5e-08,2e-09,1.52e-07
-0.0024853,-0.00039428,1,5.2e-08,2e-09,1.52e-07
-0.0025389,-0.00041407,1,5.4e-08,2e-09,1.52e-07
-0.0025866,-0.0004347,1,5.6e-08,2e-09,1.52e-07
-0.0026284,-0.00045613,1,5.8e-08,2e-09,1.52e-07
-0.0026637,-0.00047836,1,6e-08,2e-09,1.52e-07
-0.0026922,-0.00050136,1,6.2e-08,2e-09,1.52e-07
-0.0027137,-0.00052509,1,6.4e-08,2e-09,1.52e-07
-0.0027279,-0.0005495,1,6.6e-08,2e-09,1.52e-07
-0.0027344,-0.00057455,1,6.8e-08,2e-09,1.52e-07
-0.0027329,-0.00060017,1,7e-08,2e-09,1.52e-07
-0.0027233,-0.0006263,1,7.2e-08,2e-09,1.52e-07
-0.0027053,-0.00065286,1,7.4e-08,2e-09,1.52e-07
-0.0026787,-0.00067978,1,7.6e-08,2e-09,1.52e-07
-0.0026434,-0.00070693,1,7.8e-08,2e-09,1.52e-07
-0.0025992,-0.00073424,1,8e-08,2e-09,1.52e-07
-0.002546,-0.00076158,1,8.2e-08,2e-09,1.52e-07
-0.0024839,-0.00078883,1,8.4e-08,2e-09,1.52e-07
-0.0024127,-0.00081585,1,8.6e-08,2e-09,1.52e-07
-0.0023326,-0.00084252,1,8.8e-08,2e-09,1.52e-07
-0.0022435,-0.0008687,1,9e-08,2e-09,1.52e-07
-0.0021457,-0.00089421,1,9.2e-08,2e-09,1.52e-07
-0.0020393,-0.00091893,1,9.4e-08,2e-09,1.52e-07
-0.0019244,-0.00094267,1,9.6e-08,2e-09,1.52e-07
-0.0018015,-0.0009653,1,9.8e-08,2e-09,1.52e-07
-0.0016709,-0.00098666,1,1e-07,2e-09,1.52e-07
-0.0015331,-0.0010066,1,1.02e-07,2e-09,1.52e-07
-0.0013884,-0.0010249,1,1.04e-07,2e-09,1.52e-07
-0.0012375,-0.0010416,1,1.06e-07,2e-09,1.52e-07
-0.0010809,-0.0010564,1,1.08e-07,2e-09,1.52e-07
-0.00091946,-0.0010692,1,1.1e-07,2e-09,1.52e-07
-0.00075371,-0.0010799,1,1.12e-07,2e-09,1.52e-07
-0.00058446,-0.0010886,1,1.14e-07,2e-09,1.52e-07
-0.00041251,-0.0010949,1,1.16e-07,2e-09,1.52e-07
-0.00023866,-0.001099,1,1.18e-07,2e-09,1.52e-07
-6.375e-05,-0.0011008,1,1.2e-07,2e-09,1.52e-07
0.00011138,-0.0011002,1,1.22e-07,2e-09,1.52e-07
0.00028587,-0.0010973,1,1.24e-07,2e-09,1.52e-07
0.0004589,-0.0010921,1,1.26e-07,2e-09,1.52e-07
0.00062963,-0.0010846,1,1.28e-07,2e-09,1.52e-07
0.00079726,-0.0010749,1,1.3e-07,2e-09,1.52e-07
0.00096102,-0.0010631,1,1.32e-07,2e-09,1.52e-07
0.0011202,-0.0010493,1,1.34e-07,2e-09,1.52e-07
0.001274,-0.0010336,1,1.36e-07,2e-09,1.52e-07
0.001422,-0.0010161,1,1.38e-07,2e-09,1.52e-07
0.0015634,-0.00099699,1,1.4e-07,2e-09,1.52e-07
0.0016978,-0.00097634,1,1.42e-07,2e-09,1.52e-07
0.0018247,-0.00095434,1,1.44e-07,2e-09,1.52e-07
0.0019438,-0.00093113,1,1.46e-07,2e-09,1.52e-07
0.0020546,-0.00090689,1,1.48e-07,2e-09,1.52e-07
0.0021569,-0.00088176,1,1.5e-07,2e-09,1.52e-07
0.0022505,-0.0008559,1,1.52e-07,2e-09,1.52e-07
0.0023353,-0.00082946,1,1.54e-07,2e-09,1.52e-07
0.0024111,-0.00080259,1,1.56e-07,2e-09,1.52e-07
0.0024779,-0.00077543,1,1.58e-07,2e-09,1.52e-07
0.0025358,-0.00074811,1,1.6e-07,2e-09,1.52e-07
0.0025846,-0.00072077,1,1.62e-07,2e-09,1.52e-07
0.0026246,-0.00069352,1,1.64e-07,2e-09,1.52e-07
0.0026557,-0.00066645,1,1.66e-07,2e-09,1.52e-07
0.0026782,-0.0006397,1,1.68e-07,2e-09,1.52e-07
0.0026922,-0.00061333,1,1.7e-07,2e-09,1.52e-07
0.002698,-0.00058743,1,1.72e-07,2e-09,1.52e-07
0.0026957,-0.00056208,1,1.74e-07,2e-09,1.52e-07
0.0026857,-0.00053733,1,1.76e-07,2e-09,1.52e-07
0.0026681,-0.00051324,1,1.78e-07,2e-09,1.52e-07
0.0026434,-0.00048986,1,1.8e-07,2e-09,1.52e-07
0.0026119,-0.00046723,1,1.82e-07,2e-09,1.52e-07
0.0025737,-0.00044538,1,1.84e-07,2e-09,1.52e-07
0.0025294,-0.00042434,1,1.86e-07,2e-09,1.52e-07
0.0024792,-0.00040412,1,1.88e-07,2e-09,1.52e-07
0.0024234,-0.00038474,1,1.9e-07,2e-09,1.52e-07
0.0023624,-0.00036621,1,1.92e-07,2e-09,1.52e-07
0.0022965,-0.00034853,1,1.94e-07,2e-09,1.52e-07
0.002226,-0.00033171,1,1.96e-07,2e-09,1.52e-07
0.0021512,-0.00031575,1,1.98e-07,2e-09,1.52e-07
0.0020724,-0.00030063,1,2e-07,2e-09,1.52e-07
0.0019899,-0.00028636,1,2.02e-07,2e-09,1.52e-07
0.0019039,-0.00027291,1,2.04e-07,2e-09,1.52e-07
0.0018148,-0.00026029,1,2.06e-07,2e-09,1.52e-07
0.0017227,-0.00024847,1,2.08e-07,2e-09,1.52e-07
0.001628,-0.00023745,1,2.1e-07,2e-09,1.52e-07
0.0015308,-0.00022722,1,2.12e-07,2e-09,1.52e-07
0.0014314,-0.00021775,1,2.14e-07,2e-09,1.52e-07
0.0013299,-0.00020904,1,2.16e-07,2e-09,1.52e-07
0.0012267,-0.00020107,1,2.18e-07,2e-09,1.52e-07
0.0011218,-0.00019383,1,2.2e-07,2e-09,1.52e-07
0.0010154,-0.0001873,1,2.22e-07,2e-09,1.52e-07
0.00090769,-0.00018148,1,2.24e-07,2e-09,1.52e-07
0.00079887,-0.00017635,1,2.26e-07,2e-09,1.52e-07
0.00068906,-0.00017191,1,2.28e-07,2e-09,1.52e-07
0.00057841,-0.00016814,1,2.3e-07,2e-09,1.52e-07
0.00046706,-0.00016504,1,2.32e-07,2e-09,1.52e-07
0.00035514,-0.0001626,1,2.34e-07,2e-09,1.52e-07
0.00024279,-0.00016081,1,2.36e-07,2e-09,1.52e-07
0.00013012,-0.00015968,1,2.38e-07,2e-09,1.52e-07
1.7487e-05,-0.00027089,1,0,4e-09,1.52e-07
-9.629e-05,-0.0002712,1,2e-09,4e-09,1.52e-07
-0.00021,-0.00027261,1,4e-09,4e-09,1.52e-07
-0.00032352,-0.00027513,1,6e-09,4e-09,1.52e-07
-0.00043673,-0.00027876,1,8e-09,4e-09,1.52e-07
-0.00054949,-0.00028352,1,1e-08,4e-09,1.52e-07
-0.00066167,-0.00028941,1,1.2e-08,4e-09,1.52e-07
-0.00077313,-0.00029645,1,1.4e-08,4e-09,1.52e-07
-0.00088374,-0.00030465,1,1.6e-08,4e-09,1.52e-07
-0.00099334,-0.00031402,1,1.8e-08,4e-09,1.52e-07
-0.0011018,-0.00032459,1,2e-08,4e-09,1.52e-07
-0.0012089,-0.00033637,1,2.2e-08,4e-09,1.52e-07
-0.0013145,-0.00034939,1,2.4e-08,4e-09,1.52e-07
-0.0014184,-0.00036366,1,2.6e-08,4e-09,1.52e-07
-0.0015204,-0.00037921,1,2.8e-08,4e-09,1.52e-07
-0.0016204,-0.00039607,1,3e-08,4e-09,1.52e-07
-0.001718,-0.00041426,1,3.2e-08,4e-09,1.52e-07
-0.0018131,-0.0004338,1,3.4e-08,4e-09,1.52e-07
-0.0019054,-0.00045471,1,3.6e-08,4e-09,1.52e-07
-0.0019947,-0.00047702,1,3.8e-08,4e-09,1.52e-07
-0.0020807,-0.00050075,1,4e-08,4e-09,1.52e-07
-0.0021632,-0.00052591,1,4.2e-08,4e-09,1.52e-07
-0.0022418,-0.00055253,1,4.4e-08,4e-09,1.52e-07
-0.0023162,-0.0005806,1,4.6e-08,4e-09,1.52e-07
-0.0023862,-0.00061014,1,4.8e-08,4e-09,1.52e-07
-0.0024514,-0.00064115,1,5e-08,4e-09,1.52e-07
-0.0025115,-0.00067362,1,5.2e-08,4e-09,1.52e-07
-0.0025662,-0.00070755,1,5.4e-08,4e-09,1.52e-07
-0.0026151,-0.00074291,1,5.6e-08,4e-09,1.52e-07
-0.0026579,-0.00077968,1,5.8e-08,4e-09,1.52e-07
-0.0026942,-0.00081782,1,6e-08,4e-09,1.52e-07
-0.0027238,-0.00085728,1,6.2e-08,4e-09,1.52e-07
-0.0027462,-0.000898,1,6.4e-08,4e-09,1.52e-07
-0.0027613,-0.00093991,1,6.6e-08,4e-09,1.52e-07
-0.0027686,-0.00098293,1,6.8e-08,4e-09,1.52e-07
-0.0027679,-0.0010269,1,7e-08,4e-09,1.52e-07
-0.0027589,-0.0010718,1,7.2e-08,4e-09,1.52e-07
-0.0027414,-0.0011175,1,7.4e-08,4e-09,1.52e-07
-0.0027152,-0.0011638,1,7.6e-08,4e-09,1.52e-07
-0.0026801,-0.0012105,1,7.8e-08,4e-09,1.52e-07
-0.002636,-0.0012574,1,8e-08,4e-09,1.52e-07
-0.0025828,-0.0013045,1,8.2e-08,4e-09,1.52e-07
-0.0025204,-0.0013514,1,8.4e-08,4e-09,1.52e-07
-0.0024489,-0.0013979,1,8.6e-08,4e-09,1.52e-07
-0.0023682,-0.0014438,1,8.8e-08,4e-09,1.52e-07
-0.0022783,-0.0014889,1,9e-08,4e-09,1.52e-07
-0.0021795,-0.0015329,1,9.2e-08,4e-09,1.52e-07
-0.0020718,-0.0015754,1,9.4e-08,4e-09,1.52e-07
-0.0019556,-0.0016164,1,9.6e-08,4e-09,1.52e-07
-0.0018311,-0.0016554,1,9.8e-08,4e-09,1.52e-07
-0.0016987,-0.0016922,1,1e-07,4e-09,1.52e-07
-0.0015588,-0.0017265,1,1.02e-07,4e-09,1.52e-07
-0.0014119,-0.0017582,1,1.04e-07,4e-09,1.52e-07
-0.0012586,-0.0017868,1,1.06e-07,4e-09,1.52e-07
-0.0010995,-0.0018123,1,1.08e-07,4e-09,1.52e-07
-0.00093526,-0.0018344,1,1.1e-07,4e-09,1.52e-07
-0.00076667,-0.001853,1,1.12e-07,4e-09,1.52e-07
-0.00059448,-0.0018678,1,1.14e-07,4e-09,1.52e-07
-0.00041949,-0.0018787,1,1.16e-07,4e-09,1.52e-07
-0.00024255,-0.0018857,1,1.18e-07,4e-09,1.52e-07
-6.4511e-05,-0.0018887,1,1.2e-07,4e-09,1.52e-07
0.00011375,-0.0018876,1,1.22e-07,4e-09,1.52e-07
0.00029136,-0.0018825,1,1.24e-07,4e-09,1.52e-07
0.00046745,-0.0018734,1,1.26e-07,4e-09,1.52e-07
0.00064118,-0.0018605,1,1.28e-07,4e-09,1.52e-07
0.0008117,-0.0018437,1,1.3e-07,4e-09,1.52e-07
0.00097824,-0.0018233,1,1.32e-07,4e-09,1.52e-07
0.00114,-0.0017993,1,1.34e-07,4e-09,1.52e-07
0.0012964,-0.0017721,1,1.36e-07,4e-09,1.52e-07
0.0014466,-0.0017419,1,1.38e-07,4e-09,1.52e-07
0.0015902,-0.0017088,1,1.4e-07,4e-09,1.52e-07
0.0017265,-0.0016731,1,1.42e-07,4e-09,1.52e-07
0.0018552,-0.0016351,1,1.44e-07,4e-09,1.52e-07
0.0019757,-0.001595,1,1.46e-07,4e-09,1.52e-07
0.0020878,-0.0015532,1,1.48e-07,4e-09,1.52e-07
0.0021912,-0.0015098,1,1.5e-07,4e-09,1.52e-07
0.0022857,-0.0014652,1,1.52e-07,4e-09,1.52e-07
0.0023712,-0.0014196,1,1.54e-07,4e-09,1.52e-07
0.0024475,-0.0013733,1,1.56e-07,4e-09,1.52e-07
0.0025146,-0.0013265,1,1.58e-07,4e-09,1.52e-07
0.0025726,-0.0012795,1,1.6e-07,4e-09,1.52e-07
0.0026214,-0.0012325,1,1.62e-07,4e-09,1.52e-07
0.0026612,-0.0011856,1,1.64e-07,4e-09,1.52e-07
0.002692,-0.0011391,1,1.66e-07,4e-09,1.52e-07
0.002714,-0.0010931,1,1.68e-07,4e-09,1.52e-07
0.0027275,-0.0010478,1,1.7e-07,4e-09,1.52e-07
0.0027326,-0.0010033,1,1.72e-07,4e-09,1.52e-07
0.0027295,-0.00095978,1,1.74e-07,4e-09,1.52e-07
0.0027186,-0.00091731,1,1.76e-07,4e-09,1.52e-07
0.0027002,-0.000876,1,1.78e-07,4e-09,1.52e-07
0.0026745,-0.00083591,1,1.8e-07,4e-09,1.52e-07
0.0026419,-0.00079713,1,1.82e-07,4e-09,1.52e-07
0.0026027,-0.0007597,1,1.84e-07,4e-09,1.52e-07
0.0025573,-0.00072365,1,1.86e-07,4e-09,1.52e-07
0.0025059,-0.00068904,1,1.88e-07,4e-09,1.52e-07
0.002449,-0.00065587,1,1.9e-07,4e-09,1.52e-07
0.0023869,-0.00062417,1,1.92e-07,4e-09,1.52e-07
0.0023198,-0.00059393,1,1.94e-07,4e-09,1.52e-07
0.0022481,-0.00056517,1,1.96e-07,4e-09,1.52e-07
0.0021722,-0.00053788,1,1.98e-07,4e-09,1.52e-07
0.0020922,-0.00051204,1,2e-07,4e-09,1.52e-07
0.0020086,-0.00048765,1,2.02e-07,4e-09,1.52e-07
0.0019215,-0.00046468,1,2.04e-07,4e-09,1.52e-07
0.0018313,-0.00044313,1,2.06e-07,4e-09,1.52e-07
0.0017381,-0.00042296,1,2.08e-07,4e-09,1.52e-07
0.0016423,-0.00040415,1,2.1e-07,4e-09,1.52e-07
0.0015441,-0.00038669,1,2.12e-07,4e-09,1.52e-07
0.0014437,-0.00037054,1,2.14e-07,4e-09,1.52e-07
0.0013412,-0.00035568,1,2.16e-07,4e-09,1.52e-07
0.0012369,-0.0003421,1,2.18e-07,4e-09,1.52e-07
0.0011311,-0.00032976,1,2.2e-07,4e-09,1.52e-07
0.0010237,-0.00031864,1,2.22e-07,4e-09,1.52e-07
0.00091508,-0.00030873,1,2.24e-07,4e-09,1.52e-07
0.00080533,-0.0003,1,2.26e-07,4e-09,1.52e-07
0.0006946,-0.00029244,1,2.28e-07,4e-09,1.52e-07
0.00058305,-0.00028603,1,2.3e-07,4e-09,1.52e-07
0.0004708,-0.00028076,1,2.32e-07,4e-09,1.52e-07
0.00035799,-0.00027663,1,2.34e-07,4e-09,1.52e-07
0.00024475,-0.0002736,1,2.36e-07,4e-09,1.52e-07
0.00013121,-0.00027169,1,2.38e-07,4e-09,1.52e-07
1.7778e-05,-0.00038229,1,0,6e-09,1.52e-07
-9.7333e-05,-0.00038274,1,2e-09,6e-09,1.52e-07
-0.00021238,-0.00038475,1,4e-09,6e-09,1.52e-07
-0.00032725,-0.00038834,1,6e-09,6e-09,1.52e-07
-0.00044181,-0.00039351,1,8e-09,6e-09,1.52e-07
-0.00055593,-0.00040026,1,1e-08,6e-09,1.52e-07
-0.00066948,-0.00040862,1,1.2e-08,6e-09,1.52e-07
-0.00078234,-0.00041861,1,1.4e-08,6e-09,1.52e-07
-0.00089436,-0.00043024,1,1.6e-08,6e-09,1.52e-07
-0.0010054,-0.00044353,1,1.8e-08,6e-09,1.52e-07
-0.0011153,-0.00045853,1,2e-08,6e-09,1.52e-07
-0.0012239,-0.00047524,1,2.2e-08,6e-09,1.52e-07
-0.001331,-0.00049371,1,2.4e-08,6e-09,1.52e-07
-0.0014364,-0.00051396,1,2.6e-08,6e-09,1.52e-07
-0.00154,-0.00053604,1,2.8e-08,6e-09,1.52e-07
-0.0016415,-0.00055996,1,3e-08,6e-09,1.52e-07
-0.0017408,-0.00058578,1,3.2e-08,6e-09,1.52e-07
-0.0018375,-0.00061352,1,3.4e-08,6e-09,1.52e-07
-0.0019315,-0.00064322,1,3.6e-08,6e-09,1.52e-07
-0.0020225,-0.0006749,1,3.8e-08,6e-09,1.52e-07
-0.0021103,-0.00070861,1,4e-08,6e-09,1.52e-07
-0.0021944,-0.00074437,1,4.2e-08,6e-09,1.52e-07
-0.0022748,-0.0007822,1,4.4e-08,6e-09,1.52e-07
-0.002351,-0.00082211,1,4.6e-08,6e-09,1.52e-07
-0.0024227,-0.00086412,1,4.8e-08,6e-09,1.52e-07
-0.0024897,-0.00090824,1,5e-08,6e-09,1.52e-07
-0.0025516,-0.00095446,1,5.2e-08,6e-09,1.52e-07
-0.002608,-0.0010028,1,5.4e-08,6e-09,1.52e-07
-0.0026586,-0.0010531,1,5.6e-08,6e-09,1.52e-07
-0.0027031,-0.0011055,1,5.8e-08,6e-09,1.52e-07
-0.002741,-0.0011599,1,6e-08,6e-09,1.52e-07
-0.0027722,-0.0012162,1,6.2e-08,6e-09,1.52e-07
-0.0027961,-0.0012743,1,6.4e-08,6e-09,1.52e-07
-0.0028125,-0.0013341,1,6.6e-08,6e-09,1.52e-07
-0.0028211,-0.0013955,1,6.8e-08,6e-09,1.52e-07
-0.0028215,-0.0014584,0.99999,7e-08,6e-09,1.52e-07
-0.0028135,-0.0015226,0.99999,7.2e-08,6e-09,1.52e-07
-0.0027968,-0.0015879,0.99999,7.4e-08,6e-09,1.52e-07
-0.0027712,-0.0016541,0.99999,7.6e-08,6e-09,1.52e-07
-0.0027366,-0.0017209,0.99999,7.8e-08,6e-09,1.52e-07
-0.0026927,-0.0017882,0.99999,8e-08,6e-09,1.52e-07
-0.0026394,-0.0018556,0.99999,8.2e-08,6e-09,1.52e-07
-0.0025767,-0.0019228,0.99999,8.4e-08,6e-09,1.52e-07
-0.0025046,-0.0019896,0.99999,8.6e-08,6e-09,1.52e-07
-0.002423,-0.0020555,0.99999,8.8e-08,6e-09,1.52e-07
-0.0023319,-0.0021202,1,9e-08,6e-09,1.52e-07
-0.0022316,-0.0021834,1,9.2e-08,6e-09,1.52e-07
-0.0021221,-0.0022446,1,9.4e-08,6e-09,1.52e-07
-0.0020037,-0.0023034,1,9.6e-08,6e-09,1.52e-07
-0.0018767,-0.0023595,1,9.8e-08,6e-09,1.52e-07
-0.0017414,-0.0024125,1,1e-07,6e-09,1.52e-07
-0.0015984,-0.0024619,1,1.02e-07,6e-09,1.52e-07
-0.0014481,-0.0025075,1,1.04e-07,6e-09,1.52e-07
-0.0012911,-0.0025487,1,1.06e-07,6e-09,1.52e-07
