"m:0","m:1","m:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0034544,-8.086e-06,0.99999,1,8.33e-09,8.33e-09,1.19e-07,1.52e-07
-0.0035629,-8.125e-06,0.99999,1,8.568e-09,8.568e-09,1.19e-07,1.52e-07
-0.0036714,-8.164e-06,0.99999,1,8.806e-09,8.806e-09,1.19e-07,1.52e-07
-0.00378,-8.203e-06,0.99999,1,9.044e-09,9.044e-09,1.19e-07,1.52e-07
-0.0038885,-8.242e-06,0.99999,1,9.282e-09,9.282e-09,1.19e-07,1.52e-07
-0.0039971,-8.281e-06,0.99999,1,9.52e-09,9.52e-09,1.19e-07,1.52e-07
-0.0041056,-8.32e-06,0.99999,1,9.758e-09,9.758e-09,1.19e-07,1.52e-07
-0.0042142,-8.3589e-06,0.99999,1,9.996e-09,9.996e-09,1.19e-07,1.52e-07
-0.0043281,-8.4072e-06,0.99999,1,1.0234e-08,1.0234e-08,1.19e-07,1.52e-07
-0.0044421,-8.4557e-06,0.99999,1,1.0472e-08,1.0472e-08,1.19e-07,1.52e-07
-0.0045561,-8.5042e-06,0.99999,1,1.071e-08,1.071e-08,1.19e-07,1.52e-07
-0.0046701,-8.5526e-06,0.99999,1,1.0948e-08,1.0948e-08,1.19e-07,1.52e-07
-0.0047841,-8.6011e-06,0.99999,1,1.1186e-08,1.1186e-08,1.19e-07,1.52e-07
-0.0048981,-8.6495e-06,0.99999,1,1.1424e-08,1.1424e-08,1.19e-07,1.52e-07
-0.0050121,-8.698e-06,0.99999,1,1.1662e-08,1.1662e-08,1.19e-07,1.52e-07
-0.005126,-8.7465e-06,0.99999,1,1.19e-08,1.19e-08,1.19e-07,1.52e-07
-0.0052441,-8.801e-06,0.99999,1,1.2138e-08,1.2138e-08,1.19e-07,1.52e-07
-0.0053651,-8.86e-06,0.99999,1,1.2376e-08,1.2376e-08,1.19e-07,1.52e-07
-0.005486,-8.9189e-06,0.99998,1,1.2614e-08,1.2614e-08,1.19e-07,1.52e-07
-0.005607,-8.9779e-06,0.99998,1,1.2852e-08,1.2852e-08,1.19e-07,1.52e-07
-0.005728,-9.0369e-06,0.99998,1,1.309e-08,1.309e-08,1.19e-07,1.52e-07
-0.005849,-9.0958e-06,0.99998,1,1.3328e-08,1.3328e-08,1.19e-07,1.52e-07
-0.0059699,-9.1548e-06,0.99998,1,1.3566e-08,1.3566e-08,1.19e-07,1.52e-07
-0.0060909,-9.2138e-06,0.99998,1,1.3804e-08,1.3804e-08,1.19e-07,1.52e-07
-0.0062134,-9.2749e-06,0.99998,1,1.4042e-08,1.4042e-08,1.19e-07,1.52e-07
-0.0063431,-9.346e-06,0.99998,1,1.428e-08,1.428e-08,1.19e-07,1.52e-07
-0.0064729,-9.417e-06,0.99998,1,1.4518e-08,1.4518e-08,1.19e-07,1.52e-07
-0.0066026,-9.4881e-06,0.99998,1,1.4756e-08,1.4756e-08,1.19e-07,1.52e-07
-0.0067323,-9.5592e-06,0.99998,1,1.4994e-08,1.4994e-08,1.19e-07,1.52e-07
-0.006862,-9.6303e-06,0.99998,1,1.5232e-08,1.5232e-08,1.19e-07,1.52e-07
-0.0069918,-9.7014e-06,0.99998,1,1.547e-08,1.547e-08,1.19e-07,1.52e-07
-0.0071215,-9.7725e-06,0.99997,1,1.5708e-08,1.5708e-08,1.19e-07,1.52e-07
-0.0072512,-9.8435e-06,0.99997,1,1.5946e-08,1.5946e-08,1.19e-07,1.52e-07
-0.0073893,-9.9254e-06,0.99997,1,1.6184e-08,1.6184e-08,1.19e-07,1.52e-07
-0.0075299,-1.001e-05,0.99997,1,1.6422e-08,1.6422e-08,1.19e-07,1.52e-07
-0.0076705,-1.0095e-05,0.99997,1,1.666e-08,1.666e-08,1.19e-07,1.52e-07
-0.0078111,-1.018e-05,0.99997,1,1.6898e-08,1.6898e-08,1.19e-07,1.52e-07
-0.0079517,-1.0265e-05,0.99997,1,1.7136e-08,1.7136e-08,1.19e-07,1.52e-07
-0.0080923,-1.035e-05,0.99997,1,1.7374e-08,1.7374e-08,1.19e-07,1.52e-07
-0.0082329,-1.0435e-05,0.99997,1,1.7612e-08,1.7612e-08,1.19e-07,1.52e-07
-0.0083735,-1.052e-05,0.99996,1,1.785e-08,1.785e-08,1.19e-07,1.52e-07
-0.008519,-1.0611e-05,0.99996,1,1.8088e-08,1.8088e-08,1.19e-07,1.52e-07
-0.008673,-1.0712e-05,0.99996,1,1.8326e-08,1.8326e-08,1.19e-07,1.52e-07
-0.008827,-1.0814e-05,0.99996,1,1.8564e-08,1.8564e-08,1.19e-07,1.52e-07
-0.008981,-1.0915e-05,0.99996,1,1.8802e-08,1.8802e-08,1.19e-07,1.52e-07
-0.009135,-1.1016e-05,0.99996,1,1.904e-08,1.904e-08,1.19e-07,1.52e-07
-0.009289,-1.1118e-05,0.99996,1,1.9278e-08,1.9278e-08,1.19e-07,1.52e-07
-0.009443,-1.1219e-05,0.99996,1,1.9516e-08,1.9516e-08,1.19e-07,1.52e-07
-0.009597,-1.132e-05,0.99995,1,1.9754e-08,1.9754e-08,1.19e-07,1.52e-07
-0.009751,-1.1421e-05,0.99995,1,1.9992e-08,1.9992e-08,1.19e-07,1.52e-07
-0.0099209,-1.1541e-05,0.99995,1,2.023e-08,2.023e-08,1.19e-07,1.52e-07
-0.010091,-1.1661e-05,0.99995,1,2.0468e-08,2.0468e-08,1.19e-07,1.52e-07
-0.010262,-1.1781e-05,0.99995,1,2.0706e-08,2.0706e-08,1.19e-07,1.52e-07
-0.010432,-1.1901e-05,0.99995,1,2.0944e-08,2.0944e-08,1.19e-07,1.52e-07
-0.010603,-1.2022e-05,0.99994,1,2.1182e-08,2.1182e-08,1.19e-07,1.52e-07
-0.010773,-1.2142e-05,0.99994,1,2.142e-08,2.142e-08,1.19e-07,1.52e-07
-0.010944,-1.2262e-05,0.99994,1,2.1658e-08,2.1658e-08,1.19e-07,1.52e-07
-0.011114,-1.2382e-05,0.99994,1,2.1896e-08,2.1896e-08,1.19e-07,1.52e-07
-0.011296,-1.2515e-05,0.99994,1,2.2134e-08,2.2134e-08,1.19e-07,1.52e-07
-0.011487,-1.2658e-05,0.99993,1,2.2372e-08,2.2372e-08,1.19e-07,1.52e-07
-0.011678,-1.2801e-05,0.99993,1,2.261e-08,2.261e-08,1.19e-07,1.52e-07
-0.011869,-1.2944e-05,0.99993,1,2.2848e-08,2.2848e-08,1.19e-07,1.52e-07
-0.01206,-1.3087e-05,0.99993,1,2.3086e-08,2.3086e-08,1.19e-07,1.52e-07
-0.01225,-1.323e-05,0.99992,1,2.3324e-08,2.3324e-08,1.19e-07,1.52e-07
-0.012441,-1.3373e-05,0.99992,1,2.3562e-08,2.3562e-08,1.19e-07,1.52e-07
-0.012632,-1.3515e-05,0.99992,1,2.38e-08,2.38e-08,1.19e-07,1.52e-07
-0.012827,-1.3663e-05,0.99992,1,2.4038e-08,2.4038e-08,1.19e-07,1.52e-07
-0.013043,-1.3833e-05,0.99991,1,2.4276e-08,2.4276e-08,1.19e-07,1.52e-07
-0.013258,-1.4004e-05,0.99991,1,2.4514e-08,2.4514e-08,1.19e-07,1.52e-07
-0.013474,-1.4174e-05,0.99991,1,2.4752e-08,2.4752e-08,1.19e-07,1.52e-07
-0.01369,-1.4345e-05,0.99991,1,2.499e-08,2.499e-08,1.19e-07,1.52e-07
-0.013906,-1.4515e-05,0.9999,1,2.5228e-08,2.5228e-08,1.19e-07,1.52e-07
-0.014122,-1.4686e-05,0.9999,1,2.5466e-08,2.5466e-08,1.19e-07,1.52e-07
-0.014337,-1.4856e-05,0.9999,1,2.5704e-08,2.5704e-08,1.19e-07,1.52e-07
-0.014553,-1.5027e-05,0.99989,1,2.5942e-08,2.5942e-08,1.19e-07,1.52e-07
-0.014792,-1.5222e-05,0.99989,1,2.618e-08,2.618e-08,1.19e-07,1.52e-07
-0.015039,-1.5426e-05,0.99989,1,2.6418e-08,2.6418e-08,1.19e-07,1.52e-07
-0.015286,-1.563e-05,0.99988,1,2.6656e-08,2.6656e-08,1.19e-07,1.52e-07
-0.015532,-1.5834e-05,0.99988,1,2.6894e-08,2.6894e-08,1.19e-07,1.52e-07
-0.015779,-1.6037e-05,0.99987,1,2.7132e-08,2.7132e-08,1.19e-07,1.52e-07
-0.016026,-1.6241e-05,0.99987,1,2.737e-08,2.737e-08,1.19e-07,1.52e-07
-0.016272,-1.6445e-05,0.99987,1,2.7608e-08,2.7608e-08,1.19e-07,1.52e-07
-0.016519,-1.6649e-05,0.99986,1,2.7846e-08,2.7846e-08,1.19e-07,1.52e-07
-0.016779,-1.6867e-05,0.99986,1,2.8084e-08,2.8084e-08,1.19e-07,1.52e-07
-0.017064,-1.7112e-05,0.99985,1,2.8322e-08,2.8322e-08,1.19e-07,1.52e-07
-0.017349,-1.7357e-05,0.99985,1,2.856e-08,2.856e-08,1.19e-07,1.52e-07
-0.017634,-1.7603e-05,0.99984,1,2.8798e-08,2.8798e-08,1.19e-07,1.52e-07
-0.017918,-1.7848e-05,0.99984,1,2.9036e-08,2.9036e-08,1.19e-07,1.52e-07
-0.018203,-1.8093e-05,0.99983,1,2.9274e-08,2.9274e-08,1.19e-07,1.52e-07
-0.018488,-1.8338e-05,0.99983,1,2.9512e-08,2.9512e-08,1.19e-07,1.52e-07
-0.018773,-1.8583e-05,0.99982,1,2.975e-08,2.975e-08,1.19e-07,1.52e-07
-0.019058,-1.8828e-05,0.99982,1,2.9988e-08,2.9988e-08,1.19e-07,1.52e-07
-0.019387,-1.9121e-05,0.99981,1,3.0226e-08,3.0226e-08,1.19e-07,1.52e-07
-0.01972,-1.9416e-05,0.9998,1,3.0464e-08,3.0464e-08,1.19e-07,1.52e-07
-0.020052,-1.9711e-05,0.9998,1,3.0702e-08,3.0702e-08,1.19e-07,1.52e-07
-0.020384,-2.0007e-05,0.99979,1,3.094e-08,3.094e-08,1.19e-07,1.52e-07
-0.020716,-2.0302e-05,0.99978,1,3.1178e-08,3.1178e-08,1.19e-07,1.52e-07
-0.021048,-2.0597e-05,0.99978,1,3.1416e-08,3.1416e-08,1.19e-07,1.52e-07
-0.021381,-2.0893e-05,0.99977,1,3.1654e-08,3.1654e-08,1.19e-07,1.52e-07
-0.021713,-2.1188e-05,0.99976,1,3.1892e-08,3.1892e-08,1.19e-07,1.52e-07
-0.022077,-2.1518e-05,0.99976,1,3.213e-08,3.213e-08,1.19e-07,1.52e-07
-0.022468,-2.1876e-05,0.99975,1,3.2368e-08,3.2368e-08,1.19e-07,1.52e-07
-0.022859,-2.2235e-05,0.99974,1,3.2606e-08,3.2606e-08,1.19e-07,1.52e-07
-0.023251,-2.2593e-05,0.99973,1,3.2844e-08,3.2844e-08,1.19e-07,1.52e-07
-0.023642,-2.2952e-05,0.99972,1,3.3082e-08,3.3082e-08,1.19e-07,1.52e-07
-0.024033,-2.331e-05,0.99971,1,3.332e-08,3.332e-08,1.19e-07,1.52e-07
-0.024424,-2.3669e-05,0.9997,1,3.3558e-08,3.3558e-08,1.19e-07,1.52e-07
-0.024815,-2.4027e-05,0.99969,1,3.3796e-08,3.3796e-08,1.19e-07,1.52e-07
-0.025217,-2.4397e-05,0.99968,1,3.4034e-08,3.4034e-08,1.19e-07,1.52e-07
-0.025681,-2.4834e-05,0.99967,1,3.4272e-08,3.4272e-08,1.19e-07,1.52e-07
-0.026146,-2.5272e-05,0.99966,1,3.451e-08,3.451e-08,1.19e-07,1.52e-07
-0.026611,-2.5709e-05,0.99964,1,3.4748e-08,3.4748e-08,1.19e-07,1.52e-07
-0.027076,-2.6146e-05,0.99963,1,3.4986e-08,3.4986e-08,1.19e-07,1.52e-07
-0.02754,-2.6584e-05,0.99962,1,3.5224e-08,3.5224e-08,1.19e-07,1.52e-07
-0.028005,-2.7021e-05,0.99961,1,3.5462e-08,3.5462e-08,1.19e-07,1.52e-07
-0.02847,-2.7458e-05,0.99959,1,3.57e-08,3.57e-08,1.19e-07,1.52e-07
-0.028935,-2.7895e-05,0.99958,1,3.5938e-08,3.5938e-08,1.19e-07,1.52e-07
-0.029468,-2.8406e-05,0.99956,1,3.6176e-08,3.6176e-08,1.19e-07,1.52e-07
-0.030025,-2.8944e-05,0.99955,1,3.6414e-08,3.6414e-08,1.19e-07,1.52e-07
-0.030582,-2.9481e-05,0.99953,1,3.6652e-08,3.6652e-08,1.19e-07,1.52e-07
-0.031139,-3.0018e-05,0.99951,1,3.689e-08,3.689e-08,1.19e-07,1.52e-07
-0.031696,-3.0555e-05,0.99949,1,3.7128e-08,3.7128e-08,1.19e-07,1.52e-07
-0.032252,-3.1092e-05,0.99948,1,3.7366e-08,3.7366e-08,1.19e-07,1.52e-07
-0.032809,-3.1629e-05,0.99946,1,3.7604e-08,3.7604e-08,1.19e-07,1.52e-07
-0.033366,-3.2167e-05,0.99944,1,3.7842e-08,3.7842e-08,1.19e-07,1.52e-07
-0.033962,-3.2746e-05,0.99942,1,3.808e-08,3.808e-08,1.19e-07,1.52e-07
-0.034635,-3.341e-05,0.9994,1,3.8318e-08,3.8318e-08,1.19e-07,1.52e-07
-0.035308,-3.4074e-05,0.99937,1,3.8556e-08,3.8556e-08,1.19e-07,1.52e-07
-0.035981,-3.4738e-05,0.99935,1,3.8794e-08,3.8794e-08,1.19e-07,1.52e-07
-0.036654,-3.5401e-05,0.99932,1,3.9032e-08,3.9032e-08,1.19e-07,1.52e-07
-0.037326,-3.6065e-05,0.9993,1,3.927e-08,3.927e-08,1.19e-07,1.52e-07
-0.037999,-3.6729e-05,0.99927,1,3.9508e-08,3.9508e-08,1.19e-07,1.52e-07
-0.038672,-3.7393e-05,0.99925,1,3.9746e-08,3.9746e-08,1.19e-07,1.52e-07
-0.039345,-3.8056e-05,0.99923,1,3.9984e-08,3.9984e-08,1.19e-07,1.52e-07
-0.040154,-3.8871e-05,0.99919,1,4.0222e-08,4.0222e-08,1.19e-07,1.52e-07
-0.040973,-3.9697e-05,0.99916,1,4.046e-08,4.046e-08,1.19e-07,1.52e-07
-0.041791,-4.0523e-05,0.99912,1,4.0698e-08,4.0698e-08,1.19e-07,1.52e-07
-0.04261,-4.1349e-05,0.99909,1,4.0936e-08,4.0936e-08,1.19e-07,1.52e-07
-0.043429,-4.2175e-05,0.99905,1,4.1174e-08,4.1174e-08,1.19e-07,1.52e-07
-0.044248,-4.3e-05,0.99902,1,4.1412e-08,4.1412e-08,1.19e-07,1.52e-07
-0.045067,-4.3826e-05,0.99898,1,4.165e-08,4.165e-08,1.19e-07,1.52e-07
-0.045885,-4.4652e-05,0.99895,1,4.1888e-08,4.1888e-08,1.19e-07,1.52e-07
-0.046802,-4.5588e-05,0.9989,1,4.2126e-08,4.2126e-08,1.19e-07,1.52e-07
-0.047805,-4.6622e-05,0.99885,1,4.2364e-08,4.2364e-08,1.19e-07,1.52e-07
-0.048808,-4.7656e-05,0.9988,1,4.2602e-08,4.2602e-08,1.19e-07,1.52e-07
-0.049811,-4.869e-05,0.99875,1,4.284e-08,4.284e-08,1.19e-07,1.52e-07
-0.050814,-4.9725e-05,0.9987,1,4.3078e-08,4.3078e-08,1.19e-07,1.52e-07
-0.051817,-5.0759e-05,0.99865,1,4.3316e-08,4.3316e-08,1.19e-07,1.52e-07
-0.05282,-5.1793e-05,0.9986,1,4.3554e-08,4.3554e-08,1.19e-07,1.52e-07
-0.053823,-5.2827e-05,0.99855,1,4.3792e-08,4.3792e-08,1.19e-07,1.52e-07
-0.054856,-5.3895e-05,0.99849,1,4.403e-08,4.403e-08,1.19e-07,1.52e-07
-0.056092,-5.5198e-05,0.99842,1,4.4268e-08,4.4268e-08,1.19e-07,1.52e-07
-0.057329,-5.6502e-05,0.99834,1,4.4506e-08,4.4506e-08,1.19e-07,1.52e-07
-0.058565,-5.7805e-05,0.99827,1,4.4744e-08,4.4744e-08,1.19e-07,1.52e-07
-0.059801,-5.9108e-05,0.9982,1,4.4982e-08,4.4982e-08,1.19e-07,1.52e-07
-0.061038,-6.0412e-05,0.99812,1,4.522e-08,4.522e-08,1.19e-07,1.52e-07
-0.062274,-6.1715e-05,0.99805,1,4.5458e-08,4.5458e-08,1.19e-07,1.52e-07
-0.06351,-6.3018e-05,0.99797,1,4.5696e-08,4.5696e-08,1.19e-07,1.52e-07
-0.064747,-6.4321e-05,0.9979,1,4.5934e-08,4.5934e-08,1.19e-07,1.52e-07
-0.066197,-6.5877e-05,0.9978,1,4.6172e-08,4.6172e-08,1.19e-07,1.52e-07
-0.067729,-6.7529e-05,0.99769,1,4.641e-08,4.641e-08,1.19e-07,1.52e-07
-0.069261,-6.9182e-05,0.99758,1,4.6648e-08,4.6648e-08,1.19e-07,1.52e-07
-0.070793,-7.0834e-05,0.99747,1,4.6886e-08,4.6886e-08,1.19e-07,1.52e-07
-0.072325,-7.2486e-05,0.99736,1,4.7124e-08,4.7124e-08,1.19e-07,1.52e-07
-0.073857,-7.4139e-05,0.99725,1,4.7362e-08,4.7362e-08,1.19e-07,1.52e-07
-0.075389,-7.5791e-05,0.99714,1,4.76e-08,4.76e-08,1.19e-07,1.52e-07
-0.076921,-7.7443e-05,0.99703,1,4.7838e-08,4.7838e-08,1.19e-07,1.52e-07
-0.078573,-7.9241e-05,0.9969,1,4.8076e-08,4.8076e-08,1.19e-07,1.52e-07
-0.08048,-8.1347e-05,0.99674,1,4.8314e-08,4.8314e-08,1.19e-07,1.52e-07
-0.082387,-8.3454e-05,0.99657,1,4.8552e-08,4.8552e-08,1.19e-07,1.52e-07
-0.084294,-8.556e-05,0.99641,1,4.879e-08,4.879e-08,1.19e-07,1.52e-07
-0.086201,-8.7666e-05,0.99624,1,4.9028e-08,4.9028e-08,1.19e-07,1.52e-07
-0.088108,-8.9773e-05,0.99608,1,4.9266e-08,4.9266e-08,1.19e-07,1.52e-07
-0.090015,-9.1879e-05,0.99592,1,4.9504e-08,4.9504e-08,1.19e-07,1.52e-07
-0.091922,-9.3986e-05,0.99575,1,4.9742e-08,4.9742e-08,1.19e-07,1.52e-07
-0.093829,-9.6092e-05,0.99559,1,4.998e-08,4.998e-08,1.19e-07,1.52e-07
-0.096172,-9.8743e-05,0.99534,1,5.0218e-08,5.0218e-08,1.19e-07,1.52e-07
-0.098555,-0.00010144,0.99509,1,5.0456e-08,5.0456e-08,1.19e-07,1.52e-07
-0.10094,-0.00010414,0.99485,1,5.0694e-08,5.0694e-08,1.19e-07,1.52e-07
-0.10332,-0.00010684,0.9946,1,5.0932e-08,5.0932e-08,1.19e-07,1.52e-07
-0.1057,-0.00010954,0.99435,1,5.117e-08,5.117e-08,1.19e-07,1.52e-07
-0.10809,-0.00011224,0.9941,1,5.1408e-08,5.1408e-08,1.19e-07,1.52e-07
-0.11047,-0.00011494,0.99385,1,5.1646e-08,5.1646e-08,1.19e-07,1.52e-07
-0.11285,-0.00011764,0.9936,1,5.1884e-08,5.1884e-08,1.19e-07,1.52e-07
-0.11555,-0.00012074,0.99328,1,5.2122e-08,5.2122e-08,1.19e-07,1.52e-07
-0.11853,-0.00012422,0.9929,1,5.236e-08,5.236e-08,1.19e-07,1.52e-07
-0.12152,-0.00012769,0.99252,1,5.2598e-08,5.2598e-08,1.19e-07,1.52e-07
-0.1245,-0.00013117,0.99214,1,5.2836e-08,5.2836e-08,1.19e-07,1.52e-07
-0.12749,-0.00013464,0.99176,1,5.3074e-08,5.3074e-08,1.19e-07,1.52e-07
-0.13048,-0.00013812,0.99138,1,5.3312e-08,5.3312e-08,1.19e-07,1.52e-07
-0.13346,-0.0001416,0.991,1,5.355e-08,5.355e-08,1.19e-07,1.52e-07
-0.13645,-0.00014507,0.99061,1,5.3788e-08,5.3788e-08,1.19e-07,1.52e-07
-0.13952,-0.00014866,0.99021,1,5.4026e-08,5.4026e-08,1.19e-07,1.52e-07
-0.14326,-0.00015315,0.98962,1,5.4264e-08,5.4264e-08,1.19e-07,1.52e-07
-0.14701,-0.00015764,0.98904,1,5.4502e-08,5.4502e-08,1.19e-07,1.52e-07
-0.15076,-0.00016213,0.98845,1,5.474e-08,5.474e-08,1.19e-07,1.52e-07
-0.15451,-0.00016662,0.98786,1,5.4978e-08,5.4978e-08,1.19e-07,1.52e-07
-0.15825,-0.00017111,0.98727,1,5.5216e-08,5.5216e-08,1.19e-07,1.52e-07
-0.162,-0.0001756,0.98669,1,5.5454e-08,5.5454e-08,1.19e-07,1.52e-07
-0.16575,-0.00018009,0.9861,1,5.5692e-08,5.5692e-08,1.19e-07,1.52e-07
-0.1695,-0.00018458,0.98551,1,5.593e-08,5.593e-08,1.19e-07,1.52e-07
-0.17392,-0.00019001,0.98469,1,5.6168e-08,5.6168e-08,1.19e-07,1.52e-07
-0.17862,-0.00019582,0.98378,1,5.6406e-08,5.6406e-08,1.19e-07,1.52e-07
-0.18332,-0.00020163,0.98287,1,5.6644e-08,5.6644e-08,1.19e-07,1.52e-07
-0.18802,-0.00020744,0.98196,1,5.6882e-08,5.6882e-08,1.19e-07,1.52e-07
-0.19273,-0.00021326,0.98104,1,5.712e-08,5.712e-08,1.19e-07,1.52e-07
-0.19743,-0.00021907,0.98013,1,5.7358e-08,5.7358e-08,1.19e-07,1.52e-07
-0.20213,-0.00022488,0.97922,1,5.7596e-08,5.7596e-08,1.19e-07,1.52e-07
-0.20684,-0.0002307,0.97831,1,5.7834e-08,5.7834e-08,1.19e-07,1.52e-07
-0.2119,-0.00023703,0.97724,1,5.8072e-08,5.8072e-08,1.19e-07,1.52e-07
-0.21778,-0.00024455,0.97582,1,5.831e-08,5.831e-08,1.19e-07,1.52e-07
-0.22367,-0.00025207,0.97439,1,5.8548e-08,5.8548e-08,1.19e-07,1.52e-07
-0.22956,-0.0002596,0.97297,1,5.8786e-08,5.8786e-08,1.19e-07,1.52e-07
-0.23544,-0.00026712,0.97155,1,5.9024e-08,5.9024e-08,1.19e-07,1.52e-07
-0.24133,-0.00027465,0.97012,1,5.9262e-08,5.9262e-08,1.19e-07,1.52e-07
-0.24722,-0.00028217,0.9687,1,5.95e-08,5.95e-08,1.19e-07,1.52e-07
-0.25311,-0.00028969,0.96728,1,5.9738e-08,5.9738e-08,1.19e-07,1.52e-07
-0.25899,-0.00029722,0.96585,1,5.9976e-08,5.9976e-08,1.19e-07,1.52e-07
-0.26617,-0.00030671,0.96371,1,6.0214e-08,6.0214e-08,1.19e-07,1.52e-07
-0.2735,-0.00031642,0.96148,1,6.0452e-08,6.0452e-08,1.19e-07,1.52e-07
-0.28083,-0.00032612,0.95926,1,6.069e-08,6.069e-08,1.19e-07,1.52e-07
-0.28815,-0.00033583,0.95703,1,6.0928e-08,6.0928e-08,1.19e-07,1.52e-07
-0.29548,-0.00034554,0.95481,1,6.1166e-08,6.1166e-08,1.19e-07,1.52e-07
-0.3028,-0.00035525,0.95258,1,6.1404e-08,6.1404e-08,1.19e-07,1.52e-07
-0.31013,-0.00036496,0.95036,1,6.1642e-08,6.1642e-08,1.19e-07,1.52e-07
-0.31746,-0.00037467,0.94813,1,6.188e-08,6.188e-08,1.19e-07,1.52e-07
-0.32562,-0.00038573,0.94529,1,6.2118e-08,6.2118e-08,1.19e-07,1.52e-07
-0.33463,-0.00039816,0.94182,1,6.2356e-08,6.2356e-08,1.19e-07,1.52e-07
-0.34364,-0.00041059,0.93835,1,6.2594e-08,6.2594e-08,1.19e-07,1.52e-07
-0.35266,-0.00042302,0.93488,1,6.2832e-08,6.2832e-08,1.19e-07,1.52e-07
-0.36167,-0.00043545,0.93141,1,6.307e-08,6.307e-08,1.19e-07,1.52e-07
-0.37068,-0.00044788,0.92793,1,6.3308e-08,6.3308e-08,1.19e-07,1.52e-07
-0.3797,-0.00046031,0.92446,1,6.3546e-08,6.3546e-08,1.19e-07,1.52e-07
-0.38871,-0.00047274,0.92099,1,6.3784e-08,6.3784e-08,1.19e-07,1.52e-07
-0.39789,-0.00048547,0.91734,1,6.4022e-08,6.4022e-08,1.19e-07,1.52e-07
-0.40876,-0.00050114,0.91197,1,6.426e-08,6.426e-08,1.19e-07,1.52e-07
-0.41963,-0.00051681,0.90659,1,6.4498e-08,6.4498e-08,1.19e-07,1.52e-07
-0.4305,-0.00053248,0.90122,1,6.4736e-08,6.4736e-08,1.19e-07,1.52e-07
-0.44137,-0.00054816,0.89584,1,6.4974e-08,6.4974e-08,1.19e-07,1.52e-07
