"m:0","m:1","m:2","Points:0","Points:1","Points:2"
-6.535e-06,-0.00010034,1,0,0,1.52e-07
-0.00019347,-0.00010052,1,2e-09,0,1.52e-07
-0.00038028,-0.00010111,1,4e-09,0,1.52e-07
-0.00056673,-0.00010211,1,6e-09,0,1.52e-07
-0.0007526,-0.00010352,1,8e-09,0,1.52e-07
-0.00093765,-0.00010534,1,1e-08,0,1.52e-07
-0.0011216,-0.00010759,1,1.2e-08,0,1.52e-07
-0.0013043,-0.00011026,1,1.4e-08,0,1.52e-07
-0.0014855,-0.00011336,1,1.6e-08,0,1.52e-07
-0.0016648,-0.00011689,1,1.8e-08,0,1.52e-07
-0.001842,-0.00012087,1,2e-08,0,1.52e-07
-0.0020169,-0.00012531,1,2.2e-08,0,1.52e-07
-0.0021891,-0.0001302,1,2.4e-08,0,1.52e-07
-0.0023583,-0.00013556,1,2.6e-08,0,1.52e-07
-0.0025241,-0.00014141,1,2.8e-08,0,1.52e-07
-0.0026863,-0.00014773,1,3e-08,0,1.52e-07
-0.0028445,-0.00015456,1,3.2e-08,0,1.52e-07
-0.0029982,-0.0001619,1,3.4e-08,0,1.52e-07
-0.0031472,-0.00016976,1,3.6e-08,0,1.52e-07
-0.0032909,-0.00017814,0.99999,3.8e-08,0,1.52e-07
-0.003429,-0.00018707,0.99999,4e-08,0,1.52e-07
-0.0035609,-0.00019653,0.99999,4.2e-08,0,1.52e-07
-0.0036864,-0.00020655,0.99999,4.4e-08,0,1.52e-07
-0.0038048,-0.00021713,0.99999,4.6e-08,0,1.52e-07
-0.0039157,-0.00022827,0.99999,4.8e-08,0,1.52e-07
-0.0040185,-0.00023998,0.99999,5e-08,0,1.52e-07
-0.0041129,-0.00025227,0.99999,5.2e-08,0,1.52e-07
-0.0041982,-0.00026512,0.99999,5.4e-08,0,1.52e-07
-0.0042739,-0.00027853,0.99999,5.6e-08,0,1.52e-07
-0.0043396,-0.0002925,0.99999,5.8e-08,0,1.52e-07
-0.0043947,-0.00030701,0.99999,6e-08,0,1.52e-07
-0.0044387,-0.00032205,0.99999,6.2e-08,0,1.52e-07
-0.0044712,-0.0003376,0.99999,6.4e-08,0,1.52e-07
-0.0044916,-0.00035364,0.99999,6.6e-08,0,1.52e-07
-0.0044996,-0.00037012,0.99999,6.8e-08,0,1.52e-07
-0.0044947,-0.00038703,0.99999,7e-08,0,1.52e-07
-0.0044765,-0.00040431,0.99999,7.2e-08,0,1.52e-07
-0.0044447,-0.00042191,0.99999,7.4e-08,0,1.52e-07
-0.0043989,-0.00043978,0.99999,7.6e-08,0,1.52e-07
-0.0043389,-0.00045786,0.99999,7.8e-08,0,1.52e-07
-0.0042644,-0.00047608,0.99999,8e-08,0,1.52e-07
-0.0041753,-0.00049435,0.99999,8.2e-08,0,1.52e-07
-0.0040713,-0.0005126,0.99999,8.4e-08,0,1.52e-07
-0.0039525,-0.00053073,0.99999,8.6e-08,0,1.52e-07
-0.0038189,-0.00054865,0.99999,8.8e-08,0,1.52e-07
-0.0036706,-0.00056626,0.99999,9e-08,0,1.52e-07
-0.0035078,-0.00058344,0.99999,9.2e-08,0,1.52e-07
-0.0033308,-0.0006001,0.99999,9.4e-08,0,1.52e-07
-0.0031401,-0.00061611,0.99999,9.6e-08,0,1.52e-07
-0.0029362,-0.00063136,1,9.8e-08,0,1.52e-07
-0.0027197,-0.00064575,1,1e-07,0,1.52e-07
-0.0024914,-0.00065915,1,1.02e-07,0,1.52e-07
-0.002252,-0.00067148,1,1.04e-07,0,1.52e-07
-0.0020026,-0.00068261,1,1.06e-07,0,1.52e-07
-0.0017441,-0.00069246,1,1.08e-07,0,1.52e-07
-0.0014777,-0.00070094,1,1.1e-07,0,1.52e-07
-0.0012045,-0.00070798,1,1.12e-07,0,1.52e-07
-0.00092586,-0.00071352,1,1.14e-07,0,1.52e-07
-0.00064299,-0.0007175,1,1.16e-07,0,1.52e-07
-0.00035726,-0.00071988,1,1.18e-07,0,1.52e-07
-7.0058e-05,-0.00072066,1,1.2e-07,0,1.52e-07
0.00021724,-0.00071982,1,1.22e-07,0,1.52e-07
0.00050325,-0.00071736,1,1.24e-07,0,1.52e-07
0.00078659,-0.00071331,1,1.26e-07,0,1.52e-07
0.0010659,-0.00070772,1,1.28e-07,0,1.52e-07
0.0013399,-0.00070061,1,1.3e-07,0,1.52e-07
0.0016074,-0.00069208,1,1.32e-07,0,1.52e-07
0.0018671,-0.00068218,1,1.34e-07,0,1.52e-07
0.0021179,-0.00067102,1,1.36e-07,0,1.52e-07
0.0023588,-0.00065866,1,1.38e-07,0,1.52e-07
0.0025889,-0.00064523,1,1.4e-07,0,1.52e-07
0.0028074,-0.00063083,1,1.42e-07,0,1.52e-07
0.0030133,-0.00061557,1,1.44e-07,0,1.52e-07
0.0032063,-0.00059956,0.99999,1.46e-07,0,1.52e-07
0.0033856,-0.00058291,0.99999,1.48e-07,0,1.52e-07
0.0035509,-0.00056573,0.99999,1.5e-07,0,1.52e-07
0.0037018,-0.00054815,0.99999,1.52e-07,0,1.52e-07
0.0038381,-0.00053026,0.99999,1.54e-07,0,1.52e-07
0.0039597,-0.00051216,0.99999,1.56e-07,0,1.52e-07
0.0040666,-0.00049395,0.99999,1.58e-07,0,1.52e-07
0.0041586,-0.00047573,0.99999,1.6e-07,0,1.52e-07
0.0042361,-0.00045756,0.99999,1.62e-07,0,1.52e-07
0.0042991,-0.00043954,0.99999,1.64e-07,0,1.52e-07
0.004348,-0.00042172,0.99999,1.66e-07,0,1.52e-07
0.0043829,-0.00040417,0.99999,1.68e-07,0,1.52e-07
0.0044042,-0.00038696,0.99999,1.7e-07,0,1.52e-07
0.0044122,-0.00037011,0.99999,1.72e-07,0,1.52e-07
0.0044074,-0.00035368,0.99999,1.74e-07,0,1.52e-07
0.0043901,-0.0003377,0.99999,1.76e-07,0,1.52e-07
0.0043608,-0.00032221,0.99999,1.78e-07,0,1.52e-07
0.00432,-0.00030723,0.99999,1.8e-07,0,1.52e-07
0.004268,-0.00029276,0.99999,1.82e-07,0,1.52e-07
0.0042055,-0.00027885,0.99999,1.84e-07,0,1.52e-07
0.0041329,-0.00026548,0.99999,1.86e-07,0,1.52e-07
0.0040507,-0.00025267,0.99999,1.88e-07,0,1.52e-07
0.0039594,-0.00024042,0.99999,1.9e-07,0,1.52e-07
0.0038596,-0.00022874,0.99999,1.92e-07,0,1.52e-07
0.0037517,-0.00021762,0.99999,1.94e-07,0,1.52e-07
0.0036362,-0.00020706,0.99999,1.96e-07,0,1.52e-07
0.0035137,-0.00019706,0.99999,1.98e-07,0,1.52e-07
0.0033845,-0.0001876,0.99999,2e-07,0,1.52e-07
0.0032492,-0.00017869,0.99999,2.02e-07,0,1.52e-07
0.0031081,-0.0001703,1,2.04e-07,0,1.52e-07
0.0029618,-0.00016244,1,2.06e-07,0,1.52e-07
0.0028105,-0.0001551,1,2.08e-07,0,1.52e-07
0.0026547,-0.00014826,1,2.1e-07,0,1.52e-07
0.0024948,-0.00014191,1,2.12e-07,0,1.52e-07
0.002331,-0.00013605,1,2.14e-07,0,1.52e-07
0.0021639,-0.00013066,1,2.16e-07,0,1.52e-07
0.0019936,-0.00012575,1,2.18e-07,0,1.52e-07
0.0018204,-0.00012128,1,2.2e-07,0,1.52e-07
0.0016448,-0.00011727,1,2.22e-07,0,1.52e-07
0.0014669,-0.0001137,1,2.24e-07,0,1.52e-07
0.001287,-0.00011056,1,2.26e-07,0,1.52e-07
0.0011055,-0.00010785,1,2.28e-07,0,1.52e-07
0.00092241,-0.00010556,1,2.3e-07,0,1.52e-07
0.00073814,-0.00010369,1,2.32e-07,0,1.52e-07
0.00055288,-0.00010224,1,2.34e-07,0,1.52e-07
0.00036687,-0.0001012,1,2.36e-07,0,1.52e-07
0.00018032,-0.00010056,1,2.38e-07,0,1.52e-07
-6.524e-06,-0.00028703,1,0,2e-09,1.52e-07
-0.00019424,-0.00028761,1,2e-09,2e-09,1.52e-07
-0.00038184,-0.00028934,1,4e-09,2e-09,1.52e-07
-0.00056907,-0.00029222,1,6e-09,2e-09,1.52e-07
-0.00075572,-0.00029628,1,8e-09,2e-09,1.52e-07
-0.00094157,-0.0003015,1,1e-08,2e-09,1.52e-07
-0.0011264,-0.0003079,1,1.2e-08,2e-09,1.52e-07
-0.0013099,-0.0003155,1,1.4e-08,2e-09,1.52e-07
-0.0014919,-0.00032432,1,1.6e-08,2e-09,1.52e-07
-0.001672,-0.00033437,1,1.8e-08,2e-09,1.52e-07
-0.0018501,-0.00034567,1,2e-08,2e-09,1.52e-07
-0.0020258,-0.00035824,1,2.2e-08,2e-09,1.52e-07
-0.0021989,-0.00037212,1,2.4e-08,2e-09,1.52e-07
-0.002369,-0.00038731,1,2.6e-08,2e-09,1.52e-07
-0.0025358,-0.00040386,1,2.8e-08,2e-09,1.52e-07
-0.0026989,-0.00042178,1,3e-08,2e-09,1.52e-07
-0.002858,-0.0004411,1,3.2e-08,2e-09,1.52e-07
-0.0030127,-0.00046186,1,3.4e-08,2e-09,1.52e-07
-0.0031627,-0.00048408,0.99999,3.6e-08,2e-09,1.52e-07
-0.0033074,-0.00050778,0.99999,3.8e-08,2e-09,1.52e-07
-0.0034465,-0.000533,0.99999,4e-08,2e-09,1.52e-07
-0.0035795,-0.00055975,0.99999,4.2e-08,2e-09,1.52e-07
-0.003706,-0.00058807,0.99999,4.4e-08,2e-09,1.52e-07
-0.0038255,-0.00061795,0.99999,4.6e-08,2e-09,1.52e-07
-0.0039374,-0.00064943,0.99999,4.8e-08,2e-09,1.52e-07
-0.0040414,-0.00068252,0.99999,5e-08,2e-09,1.52e-07
-0.0041368,-0.00071721,0.99999,5.2e-08,2e-09,1.52e-07
-0.0042232,-0.0007535,0.99999,5.4e-08,2e-09,1.52e-07
-0.0043,-0.00079138,0.99999,5.6e-08,2e-09,1.52e-07
-0.0043667,-0.00083084,0.99999,5.8e-08,2e-09,1.52e-07
-0.0044228,-0.00087183,0.99999,6e-08,2e-09,1.52e-07
-0.0044678,-0.00091432,0.99999,6.2e-08,2e-09,1.52e-07
-0.0045012,-0.00095825,0.99999,6.4e-08,2e-09,1.52e-07
-0.0045225,-0.0010036,0.99999,6.6e-08,2e-09,1.52e-07
-0.0045312,-0.0010501,0.99999,6.8e-08,2e-09,1.52e-07
-0.0045271,-0.0010979,0.99999,7e-08,2e-09,1.52e-07
-0.0045095,-0.0011468,0.99999,7.2e-08,2e-09,1.52e-07
-0.0044783,-0.0011965,0.99999,7.4e-08,2e-09,1.52e-07
-0.0044329,-0.0012471,0.99999,7.6e-08,2e-09,1.52e-07
-0.0043732,-0.0012982,0.99999,7.8e-08,2e-09,1.52e-07
-0.0042989,-0.0013498,0.99999,8e-08,2e-09,1.52e-07
-0.0042098,-0.0014015,0.99999,8.2e-08,2e-09,1.52e-07
-0.0041057,-0.0014532,0.99999,8.4e-08,2e-09,1.52e-07
-0.0039866,-0.0015045,0.99999,8.6e-08,2e-09,1.52e-07
-0.0038524,-0.0015553,0.99999,8.8e-08,2e-09,1.52e-07
-0.0037034,-0.0016052,0.99999,9e-08,2e-09,1.52e-07
-0.0035397,-0.0016539,0.99999,9.2e-08,2e-09,1.52e-07
-0.0033616,-0.0017011,0.99999,9.4e-08,2e-09,1.52e-07
-0.0031696,-0.0017466,0.99999,9.6e-08,2e-09,1.52e-07
-0.0029642,-0.0017898,0.99999,9.8e-08,2e-09,1.52e-07
-0.0027459,-0.0018307,0.99999,1e-07,2e-09,1.52e-07
-0.0025156,-0.0018687,1,1.02e-07,2e-09,1.52e-07
-0.0022741,-0.0019037,1,1.04e-07,2e-09,1.52e-07
-0.0020224,-0.0019353,1,1.06e-07,2e-09,1.52e-07
-0.0017614,-0.0019633,1,1.08e-07,2e-09,1.52e-07
-0.0014923,-0.0019874,1,1.1e-07,2e-09,1.52e-07
-0.0012164,-0.0020074,1,1.12e-07,2e-09,1.52e-07
-0.00093482,-0.0020232,1,1.14e-07,2e-09,1.52e-07
-0.00064898,-0.0020345,1,1.16e-07,2e-09,1.52e-07
-0.00036024,-0.0020413,1,1.18e-07,2e-09,1.52e-07
-6.9984e-05,-0.0020435,1,1.2e-07,2e-09,1.52e-07
0.00022036,-0.0020411,1,1.22e-07,2e-09,1.52e-07
0.00050938,-0.0020342,1,1.24e-07,2e-09,1.52e-07
0.00079568,-0.0020227,1,1.26e-07,2e-09,1.52e-07
0.0010779,-0.0020068,1,1.28e-07,2e-09,1.52e-07
0.0013547,-0.0019866,1,1.3e-07,2e-09,1.52e-07
0.0016248,-0.0019623,1,1.32e-07,2e-09,1.52e-07
0.0018869,-0.0019342,1,1.34e-07,2e-09,1.52e-07
0.0021401,-0.0019025,1,1.36e-07,2e-09,1.52e-07
0.0023832,-0.0018674,1,1.38e-07,2e-09,1.52e-07
0.0026152,-0.0018292,0.99999,1.4e-07,2e-09,1.52e-07
0.0028353,-0.0017883,0.99999,1.42e-07,2e-09,1.52e-07
0.0030429,-0.001745,0.99999,1.44e-07,2e-09,1.52e-07
0.0032371,-0.0016995,0.99999,1.46e-07,2e-09,1.52e-07
0.0034176,-0.0016522,0.99999,1.48e-07,2e-09,1.52e-07
0.0035837,-0.0016035,0.99999,1.5e-07,2e-09,1.52e-07
0.0037354,-0.0015536,0.99999,1.52e-07,2e-09,1.52e-07
0.0038722,-0.0015028,0.99999,1.54e-07,2e-09,1.52e-07
0.0039941,-0.0014514,0.99999,1.56e-07,2e-09,1.52e-07
0.004101,-0.0013998,0.99999,1.58e-07,2e-09,1.52e-07
0.0041931,-0.0013481,0.99999,1.6e-07,2e-09,1.52e-07
0.0042704,-0.0012966,0.99999,1.62e-07,2e-09,1.52e-07
0.0043331,-0.0012455,0.99999,1.64e-07,2e-09,1.52e-07
0.0043815,-0.001195,0.99999,1.66e-07,2e-09,1.52e-07
0.0044159,-0.0011453,0.99999,1.68e-07,2e-09,1.52e-07
0.0044365,-0.0010965,0.99999,1.7e-07,2e-09,1.52e-07
0.0044438,-0.0010488,0.99999,1.72e-07,2e-09,1.52e-07
0.0044382,-0.0010023,0.99999,1.74e-07,2e-09,1.52e-07
0.0044201,-0.00095703,0.99999,1.76e-07,2e-09,1.52e-07
0.0043898,-0.00091317,0.99999,1.78e-07,2e-09,1.52e-07
0.004348,-0.00087076,0.99999,1.8e-07,2e-09,1.52e-07
0.004295,-0.00082984,0.99999,1.82e-07,2e-09,1.52e-07
0.0042315,-0.00079047,0.99999,1.84e-07,2e-09,1.52e-07
0.0041578,-0.00075266,0.99999,1.86e-07,2e-09,1.52e-07
0.0040745,-0.00071644,0.99999,1.88e-07,2e-09,1.52e-07
0.0039822,-0.00068183,0.99999,1.9e-07,2e-09,1.52e-07
0.0038813,-0.00064881,0.99999,1.92e-07,2e-09,1.52e-07
0.0037723,-0.00061739,0.99999,1.94e-07,2e-09,1.52e-07
0.0036558,-0.00058756,0.99999,1.96e-07,2e-09,1.52e-07
0.0035322,-0.0005593,0.99999,1.98e-07,2e-09,1.52e-07
0.003402,-0.0005326,0.99999,2e-07,2e-09,1.52e-07
0.0032657,-0.00050743,0.99999,2.02e-07,2e-09,1.52e-07
0.0031236,-0.00048377,1,2.04e-07,2e-09,1.52e-07
0.0029763,-0.00046159,1,2.06e-07,2e-09,1.52e-07
0.002824,-0.00044088,1,2.08e-07,2e-09,1.52e-07
0.0026673,-0.00042158,1,2.1e-07,2e-09,1.52e-07
0.0025064,-0.0004037,1,2.12e-07,2e-09,1.52e-07
0.0023418,-0.00038718,1,2.14e-07,2e-09,1.52e-07
0.0021737,-0.00037201,1,2.16e-07,2e-09,1.52e-07
0.0020025,-0.00035816,1,2.18e-07,2e-09,1.52e-07
0.0018285,-0.0003456,1,2.2e-07,2e-09,1.52e-07
0.001652,-0.00033431,1,2.22e-07,2e-09,1.52e-07
0.0014733,-0.00032428,1,2.24e-07,2e-09,1.52e-07
0.0012926,-0.00031547,1,2.26e-07,2e-09,1.52e-07
0.0011102,-0.00030787,1,2.28e-07,2e-09,1.52e-07
0.00092635,-0.00030148,1,2.3e-07,2e-09,1.52e-07
0.00074129,-0.00029626,1,2.32e-07,2e-09,1.52e-07
0.00055524,-0.00029221,1,2.34e-07,2e-09,1.52e-07
0.00036844,-0.00028933,1,2.36e-07,2e-09,1.52e-07
0.00018111,-0.00028761,1,2.38e-07,2e-09,1.52e-07
-6.5362e-06,-0.00047337,1,0,4e-09,1.52e-07
-0.00019578,-0.00047435,1,2e-09,4e-09,1.52e-07
-0.00038491,-0.00047722,1,4e-09,4e-09,1.52e-07
-0.00057367,-0.000482,1,6e-09,4e-09,1.52e-07
-0.00076187,-0.0004887,1,8e-09,4e-09,1.52e-07
-0.00094928,-0.00049733,1,1e-08,4e-09,1.52e-07
-0.0011356,-0.00050792,1,1.2e-08,4e-09,1.52e-07
-0.0013208,-0.00052047,1,1.4e-08,4e-09,1.52e-07
-0.0015043,-0.00053503,1,1.6e-08,4e-09,1.52e-07
-0.0016862,-0.00055162,1,1.8e-08,4e-09,1.52e-07
-0.0018659,-0.00057027,1,2e-08,4e-09,1.52e-07
-0.0020433,-0.00059102,1,2.2e-08,4e-09,1.52e-07
-0.0022181,-0.00061392,1,2.4e-08,4e-09,1.52e-07
-0.00239,-0.000639,1,2.6e-08,4e-09,1.52e-07
-0.0025586,-0.0006663,1,2.8e-08,4e-09,1.52e-07
-0.0027235,-0.00069588,1,3e-08,4e-09,1.52e-07
-0.0028845,-0.00072778,1,3.2e-08,4e-09,1.52e-07
-0.0030412,-0.00076205,1,3.4e-08,4e-09,1.52e-07
-0.003193,-0.00079873,0.99999,3.6e-08,4e-09,1.52e-07
-0.0033397,-0.00083788,0.99999,3.8e-08,4e-09,1.52e-07
-0.0034809,-0.00087952,0.99999,4e-08,4e-09,1.52e-07
-0.0036159,-0.00092372,0.99999,4.2e-08,4e-09,1.52e-07
-0.0037445,-0.0009705,0.99999,4.4e-08,4e-09,1.52e-07
-0.003866,-0.0010199,0.99999,4.6e-08,4e-09,1.52e-07
-0.0039801,-0.0010719,0.99999,4.8e-08,4e-09,1.52e-07
-0.0040861,-0.0011267,0.99999,5e-08,4e-09,1.52e-07
-0.0041837,-0.001184,0.99999,5.2e-08,4e-09,1.52e-07
-0.0042721,-0.0012441,0.99999,5.4e-08,4e-09,1.52e-07
-0.004351,-0.0013068,0.99999,5.6e-08,4e-09,1.52e-07
-0.0044198,-0.0013721,0.99999,5.8e-08,4e-09,1.52e-07
-0.0044778,-0.00144,0.99999,6e-08,4e-09,1.52e-07
-0.0045248,-0.0015104,0.99999,6.2e-08,4e-09,1.52e-07
-0.00456,-0.0015832,0.99999,6.4e-08,4e-09,1.52e-07
-0.004583,-0.0016584,0.99999,6.6e-08,4e-09,1.52e-07
-0.0045934,-0.0017357,0.99999,6.8e-08,4e-09,1.52e-07
-0.0045907,-0.001815,0.99999,7e-08,4e-09,1.52e-07
-0.0045745,-0.0018961,0.99999,7.2e-08,4e-09,1.52e-07
-0.0045443,-0.0019788,0.99999,7.4e-08,4e-09,1.52e-07
-0.0044999,-0.0020629,0.99999,7.6e-08,4e-09,1.52e-07
-0.0044408,-0.0021479,0.99999,7.8e-08,4e-09,1.52e-07
-0.0043669,-0.0022337,0.99999,8e-08,4e-09,1.52e-07
-0.0042778,-0.0023199,0.99999,8.2e-08,4e-09,1.52e-07
-0.0041734,-0.0024059,0.99999,8.4e-08,4e-09,1.52e-07
-0.0040537,-0.0024915,0.99999,8.6e-08,4e-09,1.52e-07
-0.0039186,-0.0025762,0.99999,8.8e-08,4e-09,1.52e-07
-0.0037682,-0.0026594,0.99999,9e-08,4e-09,1.52e-07
-0.0036027,-0.0027408,0.99999,9.2e-08,4e-09,1.52e-07
-0.0034224,-0.0028196,0.99999,9.4e-08,4e-09,1.52e-07
-0.0032278,-0.0028955,0.99999,9.6e-08,4e-09,1.52e-07
-0.0030193,-0.0029679,0.99999,9.8e-08,4e-09,1.52e-07
-0.0027977,-0.0030361,0.99999,1e-07,4e-09,1.52e-07
-0.0025635,-0.0030998,0.99999,1.02e-07,4e-09,1.52e-07
-0.0023178,-0.0031583,0.99999,1.04e-07,4e-09,1.52e-07
-0.0020614,-0.0032112,0.99999,1.06e-07,4e-09,1.52e-07
-0.0017955,-0.0032581,0.99999,1.08e-07,4e-09,1.52e-07
-0.0015212,-0.0032985,0.99999,1.1e-07,4e-09,1.52e-07
-0.0012398,-0.003332,0.99999,1.12e-07,4e-09,1.52e-07
-0.00095254,-0.0033584,0.99999,1.14e-07,4e-09,1.52e-07
-0.00066084,-0.0033774,0.99999,1.16e-07,4e-09,1.52e-07
-0.00036613,-0.0033888,0.99999,1.18e-07,4e-09,1.52e-07
-6.9856e-05,-0.0033925,0.99999,1.2e-07,4e-09,1.52e-07
0.00022652,-0.0033885,0.99999,1.22e-07,4e-09,1.52e-07
0.00052151,-0.0033768,0.99999,1.24e-07,4e-09,1.52e-07
0.00081366,-0.0033575,0.99999,1.26e-07,4e-09,1.52e-07
0.0011016,-0.0033309,0.99999,1.28e-07,4e-09,1.52e-07
0.0013838,-0.0032971,0.99999,1.3e-07,4e-09,1.52e-07
0.0016591,-0.0032565,0.99999,1.32e-07,4e-09,1.52e-07
0.0019262,-0.0032094,0.99999,1.34e-07,4e-09,1.52e-07
0.0021839,-0.0031563,0.99999,1.36e-07,4e-09,1.52e-07
0.0024312,-0.0030975,0.99999,1.38e-07,4e-09,1.52e-07
0.0026671,-0.0030337,0.99999,1.4e-07,4e-09,1.52e-07
0.0028907,-0.0029653,0.99999,1.42e-07,4e-09,1.52e-07
0.0031012,-0.0028928,0.99999,1.44e-07,4e-09,1.52e-07
0.003298,-0.0028168,0.99999,1.46e-07,4e-09,1.52e-07
0.0034806,-0.0027379,0.99999,1.48e-07,4e-09,1.52e-07
0.0036486,-0.0026565,0.99999,1.5e-07,4e-09,1.52e-07
0.0038015,-0.0025732,0.99999,1.52e-07,4e-09,1.52e-07
0.0039393,-0.0024885,0.99999,1.54e-07,4e-09,1.52e-07
0.0040618,-0.0024028,0.99999,1.56e-07,4e-09,1.52e-07
0.004169,-0.0023168,0.99999,1.58e-07,4e-09,1.52e-07
0.004261,-0.0022306,0.99999,1.6e-07,4e-09,1.52e-07
0.004338,-0.0021449,0.99999,1.62e-07,4e-09,1.52e-07
0.0044,-0.0020599,0.99999,1.64e-07,4e-09,1.52e-07
0.0044475,-0.0019759,0.99999,1.66e-07,4e-09,1.52e-07
0.0044808,-0.0018932,0.99999,1.68e-07,4e-09,1.52e-07
0.0045001,-0.0018122,0.99999,1.7e-07,4e-09,1.52e-07
0.004506,-0.0017329,0.99999,1.72e-07,4e-09,1.52e-07
0.0044987,-0.0016557,0.99999,1.74e-07,4e-09,1.52e-07
0.0044788,-0.0015807,0.99999,1.76e-07,4e-09,1.52e-07
0.0044467,-0.0015079,0.99999,1.78e-07,4e-09,1.52e-07
0.004403,-0.0014376,0.99999,1.8e-07,4e-09,1.52e-07
0.004348,-0.0013698,0.99999,1.82e-07,4e-09,1.52e-07
0.0042824,-0.0013046,0.99999,1.84e-07,4e-09,1.52e-07
0.0042067,-0.001242,0.99999,1.86e-07,4e-09,1.52e-07
0.0041213,-0.0011821,0.99999,1.88e-07,4e-09,1.52e-07
0.0040269,-0.0011248,0.99999,1.9e-07,4e-09,1.52e-07
0.0039239,-0.0010702,0.99999,1.92e-07,4e-09,1.52e-07
0.0038128,-0.0010183,0.99999,1.94e-07,4e-09,1.52e-07
0.0036942,-0.00096897,0.99999,1.96e-07,4e-09,1.52e-07
0.0035686,-0.00092228,0.99999,1.98e-07,4e-09,1.52e-07
0.0034363,-0.00087818,0.99999,2e-07,4e-09,1.52e-07
0.003298,-0.00083662,0.99999,2.02e-07,4e-09,1.52e-07
0.0031539,-0.00079757,0.99999,2.04e-07,4e-09,1.52e-07
0.0030046,-0.00076097,1,2.06e-07,4e-09,1.52e-07
0.0028505,-0.00072679,1,2.08e-07,4e-09,1.52e-07
0.0026919,-0.00069497,1,2.1e-07,4e-09,1.52e-07
0.0025292,-0.00066547,1,2.12e-07,4e-09,1.52e-07
0.0023627,-0.00063824,1,2.14e-07,4e-09,1.52e-07
0.0021929,-0.00061323,1,2.16e-07,4e-09,1.52e-07
0.00202,-0.0005904,1,2.18e-07,4e-09,1.52e-07
0.0018443,-0.00056971,1,2.2e-07,4e-09,1.52e-07
0.0016661,-0.00055112,1,2.22e-07,4e-09,1.52e-07
0.0014857,-0.00053459,1,2.24e-07,4e-09,1.52e-07
0.0013034,-0.0005201,1,2.26e-07,4e-09,1.52e-07
0.0011194,-0.0005076,1,2.28e-07,4e-09,1.52e-07
0.00093402,-0.00049707,1,2.3e-07,4e-09,1.52e-07
0.0007474,-0.00048849,1,2.32e-07,4e-09,1.52e-07
0.00055981,-0.00048185,1,2.34e-07,4e-09,1.52e-07
0.00037148,-0.00047712,1,2.36e-07,4e-09,1.52e-07
0.00018262,-0.0004743,1,2.38e-07,4e-09,1.52e-07
-6.5758e-06,-0.00065914,1,0,6e-09,1.52e-07
-0.0001981,-0.00066051,1,2e-09,6e-09,1.52e-07
-0.0003895,-0.00066454,1,4e-09,6e-09,1.52e-07
-0.00058056,-0.00067122,1,6e-09,6e-09,1.52e-07
-0.00077106,-0.00068059,1,8e-09,6e-09,1.52e-07
-0.00096079,-0.00069264,1,1e-08,6e-09,1.52e-07
-0.0011495,-0.00070743,1,1.2e-08,6e-09,1.52e-07
-0.001337,-0.00072497,1,1.4e-08,6e-09,1.52e-07
-0.001523,-0.00074531,1,1.6e-08,6e-09,1.52e-07
-0.0017073,-0.00076848,1,1.8e-08,6e-09,1.52e-07
-0.0018895,-0.00079453,1,2e-08,6e-09,1.52e-07
-0.0020695,-0.00082353,1,2.2e-08,6e-09,1.52e-07
-0.0022469,-0.00085553,1,2.4e-08,6e-09,1.52e-07
-0.0024213,-0.00089058,1,2.6e-08,6e-09,1.52e-07
-0.0025926,-0.00092875,1,2.8e-08,6e-09,1.52e-07
-0.0027603,-0.0009701,1,3e-08,6e-09,1.52e-07
-0.0029241,-0.0010147,1,3.2e-08,6e-09,1.52e-07
-0.0030836,-0.0010626,0.99999,3.4e-08,6e-09,1.52e-07
-0.0032384,-0.001114,0.99999,3.6e-08,6e-09,1.52e-07
-0.0033881,-0.0011687,0.99999,3.8e-08,6e-09,1.52e-07
-0.0035322,-0.001227,0.99999,4e-08,6e-09,1.52e-07
-0.0036704,-0.0012889,0.99999,4.2e-08,6e-09,1.52e-07
-0.003802,-0.0013545,0.99999,4.4e-08,6e-09,1.52e-07
-0.0039267,-0.0014237,0.99999,4.6e-08,6e-09,1.52e-07
-0.0040439,-0.0014967,0.99999,4.8e-08,6e-09,1.52e-07
-0.0041532,-0.0015734,0.99999,5e-08,6e-09,1.52e-07
-0.0042539,-0.001654,0.99999,5.2e-08,6e-09,1.52e-07
-0.0043455,-0.0017383,0.99999,5.4e-08,6e-09,1.52e-07
-0.0044275,-0.0018264,0.99999,5.6e-08,6e-09,1.52e-07
-0.0044994,-0.0019182,0.99999,5.8e-08,6e-09,1.52e-07
-0.0045605,-0.0020138,0.99999,6e-08,6e-09,1.52e-07
-0.0046104,-0.0021129,0.99999,6.2e-08,6e-09,1.52e-07
-0.0046484,-0.0022155,0.99999,6.4e-08,6e-09,1.52e-07
-0.0046741,-0.0023214,0.99999,6.6e-08,6e-09,1.52e-07
-0.004687,-0.0024304,0.99999,6.8e-08,6e-09,1.52e-07
-0.0046865,-0.0025424,0.99999,7e-08,6e-09,1.52e-07
-0.0046723,-0.002657,0.99999,7.2e-08,6e-09,1.52e-07
-0.0046439,-0.0027739,0.99999,7.4e-08,6e-09,1.52e-07
-0.0046008,-0.0028928,0.99999,7.6e-08,6e-09,1.52e-07
