"B_demag.region2_zrange260_:0","B_demag.region2_zrange260_:1","B_demag.region2_zrange260_:2","Points:0","Points:1","Points:2"
1.8254e-05,1.8443e-05,0.015905,0,0,0
5.4931e-05,1.8635e-05,0.015904,1e-09,0,0
9.1552e-05,1.8835e-05,0.015902,2e-09,0,0
0.00012808,1.904e-05,0.015899,3e-09,0,0
0.00016447,1.9253e-05,0.015894,4e-09,0,0
0.0002007,1.9471e-05,0.015889,5e-09,0,0
0.00023672,1.9695e-05,0.015882,6e-09,0,0
0.00027249,1.9926e-05,0.015874,7e-09,0,0
0.00030799,2.0162e-05,0.015866,8e-09,0,0
0.00034317,2.0404e-05,0.015856,9e-09,0,0
0.00037799,2.0651e-05,0.015845,1e-08,0,0
0.00041243,2.0904e-05,0.015833,1.1e-08,0,0
0.00044644,2.1161e-05,0.01582,1.2e-08,0,0
0.00047999,2.1424e-05,0.015806,1.3e-08,0,0
0.00051304,2.1692e-05,0.01579,1.4e-08,0,0
0.00054557,2.1964e-05,0.015774,1.5e-08,0,0
0.00057753,2.2241e-05,0.015757,1.6e-08,0,0
0.0006089,2.2521e-05,0.015739,1.7e-08,0,0
0.00063964,2.2806e-05,0.01572,1.8e-08,0,0
0.00066972,2.3095e-05,0.0157,1.9e-08,0,0
0.00069911,2.3388e-05,0.015679,2e-08,0,0
0.00072778,2.3683e-05,0.015657,2.1e-08,0,0
0.0007557,2.3982e-05,0.015634,2.2e-08,0,0
0.00078283,2.4285e-05,0.015611,2.3e-08,0,0
0.00080916,2.4589e-05,0.015586,2.4e-08,0,0
0.00083465,2.4897e-05,0.015561,2.5e-08,0,0
0.00085927,2.5206e-05,0.015535,2.6e-08,0,0
0.00088301,2.5518e-05,0.015508,2.7e-08,0,0
0.00090584,2.5832e-05,0.015481,2.8e-08,0,0
0.00092773,2.6147e-05,0.015452,2.9e-08,0,0
0.00094867,2.6464e-05,0.015423,3e-08,0,0
0.00096862,2.6781e-05,0.015393,3.1e-08,0,0
0.00098757,2.71e-05,0.015363,3.2e-08,0,0
0.0010055,2.7419e-05,0.015332,3.3e-08,0,0
0.0010224,2.7738e-05,0.0153,3.4e-08,0,0
0.0010382,2.8057e-05,0.015268,3.5e-08,0,0
0.001053,2.8376e-05,0.015236,3.6e-08,0,0
0.0010667,2.8694e-05,0.015202,3.7e-08,0,0
0.0010793,2.9012e-05,0.015169,3.8e-08,0,0
0.0010908,2.9328e-05,0.015135,3.9e-08,0,0
0.0011012,2.9642e-05,0.0151,4e-08,0,0
0.0011104,2.9955e-05,0.015065,4.1e-08,0,0
0.0011186,3.0265e-05,0.01503,4.2e-08,0,0
0.0011255,3.0572e-05,0.014994,4.3e-08,0,0
0.0011314,3.0877e-05,0.014959,4.4e-08,0,0
0.0011361,3.1178e-05,0.014923,4.5e-08,0,0
0.0011396,3.1475e-05,0.014886,4.6e-08,0,0
0.001142,3.1768e-05,0.01485,4.7e-08,0,0
0.0011433,3.2056e-05,0.014813,4.8e-08,0,0
0.0011434,3.2338e-05,0.014777,4.9e-08,0,0
0.0011424,3.2615e-05,0.01474,5e-08,0,0
0.0011403,3.2886e-05,0.014703,5.1e-08,0,0
0.001137,3.3151e-05,0.014666,5.2e-08,0,0
0.0011326,3.3408e-05,0.01463,5.3e-08,0,0
0.0011272,3.3657e-05,0.014593,5.4e-08,0,0
0.0011206,3.3899e-05,0.014556,5.5e-08,0,0
0.001113,3.4132e-05,0.01452,5.6e-08,0,0
0.0011043,3.4355e-05,0.014484,5.7e-08,0,0
0.0010945,3.4569e-05,0.014448,5.8e-08,0,0
0.0010837,3.4773e-05,0.014412,5.9e-08,0,0
0.0010719,3.4967e-05,0.014377,6e-08,0,0
0.0010591,3.5149e-05,0.014341,6.1e-08,0,0
0.0010453,3.5321e-05,0.014307,6.2e-08,0,0
0.0010306,3.548e-05,0.014272,6.3e-08,0,0
0.0010149,3.5628e-05,0.014238,6.4e-08,0,0
0.00099822,3.5763e-05,0.014205,6.5e-08,0,0
0.00098067,3.5886e-05,0.014172,6.6e-08,0,0
0.00096222,3.5996e-05,0.01414,6.7e-08,0,0
0.00094291,3.6094e-05,0.014108,6.8e-08,0,0
0.00092274,3.6178e-05,0.014077,6.9e-08,0,0
0.00090174,3.625e-05,0.014046,7e-08,0,0
0.00087992,3.6308e-05,0.014016,7.1e-08,0,0
0.00085732,3.6353e-05,0.013987,7.2e-08,0,0
0.00083394,3.6386e-05,0.013958,7.3e-08,0,0
0.00080981,3.6405e-05,0.013931,7.4e-08,0,0
0.00078495,3.6412e-05,0.013904,7.5e-08,0,0
0.00075938,3.6406e-05,0.013878,7.6e-08,0,0
0.00073313,3.6388e-05,0.013852,7.7e-08,0,0
0.00070622,3.6357e-05,0.013828,7.8e-08,0,0
0.00067867,3.6314e-05,0.013804,7.9e-08,0,0
0.0006505,3.6258e-05,0.013782,8e-08,0,0
0.00062175,3.6191e-05,0.01376,8.1e-08,0,0
0.00059242,3.6113e-05,0.013739,8.2e-08,0,0
0.00056256,3.6022e-05,0.01372,8.3e-08,0,0
0.00053218,3.5921e-05,0.013701,8.4e-08,0,0
0.00050132,3.5808e-05,0.013683,8.5e-08,0,0
0.00046999,3.5685e-05,0.013667,8.6e-08,0,0
0.00043823,3.5551e-05,0.013651,8.7e-08,0,0
0.00040607,3.5406e-05,0.013637,8.8e-08,0,0
0.00037353,3.5252e-05,0.013624,8.9e-08,0,0
0.00034065,3.5087e-05,0.013611,9e-08,0,0
0.00030744,3.4912e-05,0.0136,9.1e-08,0,0
0.00027396,3.4728e-05,0.01359,9.2e-08,0,0
0.00024021,3.4535e-05,0.013581,9.3e-08,0,0
0.00020625,3.4332e-05,0.013574,9.4e-08,0,0
0.00017209,3.412e-05,0.013567,9.5e-08,0,0
0.00013777,3.39e-05,0.013562,9.6e-08,0,0
0.00010332,3.3671e-05,0.013558,9.7e-08,0,0
6.8769e-05,3.3434e-05,0.013555,9.8e-08,0,0
3.4157e-05,3.3189e-05,0.013553,9.9e-08,0,0
-4.8662e-07,3.2937e-05,0.013552,1e-07,0,0
-3.513e-05,3.2677e-05,0.013553,1.01e-07,0,0
-6.9741e-05,3.2409e-05,0.013555,1.02e-07,0,0
-0.00010429,3.2135e-05,0.013558,1.03e-07,0,0
-0.00013873,3.1854e-05,0.013562,1.04e-07,0,0
-0.00017305,3.1567e-05,0.013567,1.05e-07,0,0
-0.00020721,3.1273e-05,0.013574,1.06e-07,0,0
-0.00024117,3.0974e-05,0.013581,1.07e-07,0,0
-0.00027491,3.067e-05,0.01359,1.08e-07,0,0
-0.00030839,3.036e-05,0.0136,1.09e-07,0,0
-0.00034159,3.0046e-05,0.013611,1.1e-07,0,0
-0.00037447,2.9728e-05,0.013624,1.11e-07,0,0
-0.000407,2.9405e-05,0.013637,1.12e-07,0,0
-0.00043916,2.908e-05,0.013651,1.13e-07,0,0
-0.00047091,2.8751e-05,0.013667,1.14e-07,0,0
-0.00050223,2.8419e-05,0.013683,1.15e-07,0,0
-0.00053308,2.8085e-05,0.013701,1.16e-07,0,0
-0.00056345,2.7749e-05,0.01372,1.17e-07,0,0
-0.00059331,2.7412e-05,0.013739,1.18e-07,0,0
-0.00062262,2.7074e-05,0.01376,1.19e-07,0,0
-0.00065136,2.6735e-05,0.013782,1.2e-07,0,0
-0.00067952,2.6397e-05,0.013804,1.21e-07,0,0
-0.00070706,2.6059e-05,0.013828,1.22e-07,0,0
-0.00073396,2.5723e-05,0.013852,1.23e-07,0,0
-0.0007602,2.5387e-05,0.013878,1.24e-07,0,0
-0.00078575,2.5054e-05,0.013904,1.25e-07,0,0
-0.0008106,2.4724e-05,0.013931,1.26e-07,0,0
-0.00083471,2.4397e-05,0.013958,1.27e-07,0,0
-0.00085808,2.4073e-05,0.013987,1.28e-07,0,0
-0.00088067,2.3753e-05,0.014016,1.29e-07,0,0
-0.00090247,2.3437e-05,0.014046,1.3e-07,0,0
-0.00092346,2.3126e-05,0.014077,1.31e-07,0,0
-0.00094361,2.2821e-05,0.014108,1.32e-07,0,0
-0.00096292,2.2521e-05,0.01414,1.33e-07,0,0
-0.00098134,2.2227e-05,0.014172,1.34e-07,0,0
-0.00099888,2.1939e-05,0.014205,1.35e-07,0,0
-0.0010155,2.1657e-05,0.014238,1.36e-07,0,0
-0.0010312,2.1382e-05,0.014272,1.37e-07,0,0
-0.0010459,2.1113e-05,0.014307,1.38e-07,0,0
-0.0010597,2.0852e-05,0.014341,1.39e-07,0,0
-0.0010725,2.0597e-05,0.014377,1.4e-07,0,0
-0.0010843,2.0349e-05,0.014412,1.41e-07,0,0
-0.0010951,2.0108e-05,0.014448,1.42e-07,0,0
-0.0011048,1.9875e-05,0.014484,1.43e-07,0,0
-0.0011135,1.9648e-05,0.01452,1.44e-07,0,0
-0.0011211,1.9428e-05,0.014556,1.45e-07,0,0
-0.0011277,1.9216e-05,0.014593,1.46e-07,0,0
-0.0011331,1.901e-05,0.01463,1.47e-07,0,0
-0.0011375,1.8811e-05,0.014666,1.48e-07,0,0
-0.0011407,1.8619e-05,0.014703,1.49e-07,0,0
-0.0011429,1.8434e-05,0.01474,1.5e-07,0,0
-0.0011439,1.8255e-05,0.014777,1.51e-07,0,0
-0.0011437,1.8083e-05,0.014813,1.52e-07,0,0
-0.0011424,1.7918e-05,0.01485,1.53e-07,0,0
-0.00114,1.7759e-05,0.014886,1.54e-07,0,0
-0.0011365,1.7607e-05,0.014923,1.55e-07,0,0
-0.0011318,1.7462e-05,0.014959,1.56e-07,0,0
-0.0011259,1.7323e-05,0.014994,1.57e-07,0,0
-0.0011189,1.7191e-05,0.01503,1.58e-07,0,0
-0.0011108,1.7066e-05,0.015065,1.59e-07,0,0
-0.0011015,1.6947e-05,0.0151,1.6e-07,0,0
-0.0010911,1.6836e-05,0.015135,1.61e-07,0,0
-0.0010796,1.6731e-05,0.015169,1.62e-07,0,0
-0.001067,1.6633e-05,0.015202,1.63e-07,0,0
-0.0010533,1.6542e-05,0.015236,1.64e-07,0,0
-0.0010386,1.6458e-05,0.015268,1.65e-07,0,0
-0.0010227,1.6381e-05,0.0153,1.66e-07,0,0
-0.0010058,1.6311e-05,0.015332,1.67e-07,0,0
-0.00098786,1.6248e-05,0.015363,1.68e-07,0,0
-0.0009689,1.6193e-05,0.015393,1.69e-07,0,0
-0.00094894,1.6145e-05,0.015423,1.7e-07,0,0
-0.000928,1.6104e-05,0.015452,1.71e-07,0,0
-0.00090611,1.6071e-05,0.015481,1.72e-07,0,0
-0.00088327,1.6045e-05,0.015508,1.73e-07,0,0
-0.00085953,1.6027e-05,0.015535,1.74e-07,0,0
-0.0008349,1.6017e-05,0.015561,1.75e-07,0,0
-0.0008094,1.6014e-05,0.015586,1.76e-07,0,0
-0.00078307,1.6019e-05,0.015611,1.77e-07,0,0
-0.00075593,1.6031e-05,0.015634,1.78e-07,0,0
-0.00072801,1.6052e-05,0.015657,1.79e-07,0,0
-0.00069934,1.608e-05,0.015679,1.8e-07,0,0
-0.00066995,1.6116e-05,0.0157,1.81e-07,0,0
-0.00063986,1.616e-05,0.01572,1.82e-07,0,0
-0.00060912,1.6211e-05,0.015739,1.83e-07,0,0
-0.00057775,1.627e-05,0.015757,1.84e-07,0,0
-0.00054578,1.6338e-05,0.015774,1.85e-07,0,0
-0.00051325,1.6412e-05,0.01579,1.86e-07,0,0
-0.00048019,1.6495e-05,0.015806,1.87e-07,0,0
-0.00044664,1.6586e-05,0.01582,1.88e-07,0,0
-0.00041263,1.6684e-05,0.015833,1.89e-07,0,0
-0.00037819,1.679e-05,0.015845,1.9e-07,0,0
-0.00034336,1.6903e-05,0.015856,1.91e-07,0,0
-0.00030818,1.7024e-05,0.015866,1.92e-07,0,0
-0.00027269,1.7153e-05,0.015874,1.93e-07,0,0
-0.00023691,1.7289e-05,0.015882,1.94e-07,0,0
-0.00020089,1.7432e-05,0.015889,1.95e-07,0,0
-0.00016466,1.7583e-05,0.015894,1.96e-07,0,0
-0.00012827,1.7741e-05,0.015899,1.97e-07,0,0
-9.1742e-05,1.7906e-05,0.015902,1.98e-07,0,0
-5.5121e-05,1.8078e-05,0.015904,1.99e-07,0,0
-1.8443e-05,1.8257e-05,0.015905,2e-07,0,0
1.8075e-05,5.512e-05,0.015904,0,1e-09,0
5.4766e-05,5.5327e-05,0.015903,1e-09,1e-09,0
9.14e-05,5.5553e-05,0.015901,2e-09,1e-09,0
0.00012794,5.58e-05,0.015898,3e-09,1e-09,0
0.00016435,5.6066e-05,0.015893,4e-09,1e-09,0
0.00020059,5.6353e-05,0.015888,5e-09,1e-09,0
0.00023662,5.6658e-05,0.015881,6e-09,1e-09,0
0.0002724,5.6983e-05,0.015873,7e-09,1e-09,0
0.00030791,5.7327e-05,0.015864,8e-09,1e-09,0
0.0003431,5.769e-05,0.015855,9e-09,1e-09,0
0.00037794,5.8071e-05,0.015844,1e-08,1e-09,0
0.00041238,5.8471e-05,0.015832,1.1e-08,1e-09,0
