"B_demag.region2:0","B_demag.region2:1","B_demag.region2:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.3907e-11,-2.1834e-05,-0.00026279,1,1.353e-08,1.275e-07,1.1353e-07,1.96e-07
-7.3393e-11,-2.1768e-05,-0.00026272,1,1.3585e-08,1.275e-07,1.1358e-07,1.96e-07
-7.288e-11,-2.1701e-05,-0.00026264,1,1.364e-08,1.275e-07,1.1364e-07,1.96e-07
-7.2366e-11,-2.1635e-05,-0.00026257,1,1.3695e-08,1.275e-07,1.1369e-07,1.96e-07
-7.1852e-11,-2.1569e-05,-0.0002625,1,1.375e-08,1.275e-07,1.1375e-07,1.96e-07
-7.1339e-11,-2.1502e-05,-0.00026243,1,1.3805e-08,1.275e-07,1.138e-07,1.96e-07
-7.0825e-11,-2.1436e-05,-0.00026236,1,1.386e-08,1.275e-07,1.1386e-07,1.96e-07
-7.0311e-11,-2.137e-05,-0.00026229,1,1.3915e-08,1.275e-07,1.1391e-07,1.96e-07
-6.9798e-11,-2.1303e-05,-0.00026221,1,1.397e-08,1.275e-07,1.1397e-07,1.96e-07
-6.9157e-11,-2.1235e-05,-0.00026214,1,1.4025e-08,1.275e-07,1.1402e-07,1.96e-07
-6.8365e-11,-2.1165e-05,-0.00026208,1,1.408e-08,1.275e-07,1.1408e-07,1.96e-07
-6.7572e-11,-2.1095e-05,-0.00026201,1,1.4135e-08,1.275e-07,1.1413e-07,1.96e-07
-6.678e-11,-2.1025e-05,-0.00026194,1,1.419e-08,1.275e-07,1.1419e-07,1.96e-07
-6.5987e-11,-2.0955e-05,-0.00026187,1,1.4245e-08,1.275e-07,1.1424e-07,1.96e-07
-6.5195e-11,-2.0885e-05,-0.0002618,1,1.43e-08,1.275e-07,1.143e-07,1.96e-07
-6.4403e-11,-2.0815e-05,-0.00026174,1,1.4355e-08,1.275e-07,1.1435e-07,1.96e-07
-6.361e-11,-2.0745e-05,-0.00026167,1,1.441e-08,1.275e-07,1.1441e-07,1.96e-07
-6.2818e-11,-2.0675e-05,-0.0002616,1,1.4465e-08,1.275e-07,1.1446e-07,1.96e-07
-6.2025e-11,-2.0605e-05,-0.00026153,1,1.452e-08,1.275e-07,1.1452e-07,1.96e-07
-6.1233e-11,-2.0535e-05,-0.00026146,1,1.4575e-08,1.275e-07,1.1457e-07,1.96e-07
-6.0441e-11,-2.0465e-05,-0.0002614,1,1.463e-08,1.275e-07,1.1463e-07,1.96e-07
-5.9648e-11,-2.0395e-05,-0.00026133,1,1.4685e-08,1.275e-07,1.1468e-07,1.96e-07
-5.8856e-11,-2.0325e-05,-0.00026126,1,1.474e-08,1.275e-07,1.1474e-07,1.96e-07
-5.8063e-11,-2.0255e-05,-0.00026119,1,1.4795e-08,1.275e-07,1.1479e-07,1.96e-07
-5.7271e-11,-2.0185e-05,-0.00026112,1,1.485e-08,1.275e-07,1.1485e-07,1.96e-07
-5.6478e-11,-2.0115e-05,-0.00026106,1,1.4905e-08,1.275e-07,1.149e-07,1.96e-07
-5.5686e-11,-2.0045e-05,-0.00026099,1,1.496e-08,1.275e-07,1.1496e-07,1.96e-07
-5.4794e-11,-1.9974e-05,-0.00026092,1,1.5015e-08,1.275e-07,1.1501e-07,1.96e-07
-5.3635e-11,-1.99e-05,-0.00026086,1,1.507e-08,1.275e-07,1.1507e-07,1.96e-07
-5.2476e-11,-1.9826e-05,-0.00026079,1,1.5125e-08,1.275e-07,1.1512e-07,1.96e-07
-5.1317e-11,-1.9753e-05,-0.00026073,1,1.518e-08,1.275e-07,1.1518e-07,1.96e-07
-5.0159e-11,-1.9679e-05,-0.00026066,1,1.5235e-08,1.275e-07,1.1523e-07,1.96e-07
-4.9e-11,-1.9606e-05,-0.0002606,1,1.529e-08,1.275e-07,1.1529e-07,1.96e-07
-4.7841e-11,-1.9532e-05,-0.00026054,1,1.5345e-08,1.275e-07,1.1534e-07,1.96e-07
-4.6682e-11,-1.9458e-05,-0.00026047,1,1.54e-08,1.275e-07,1.154e-07,1.96e-07
-4.5524e-11,-1.9385e-05,-0.00026041,1,1.5455e-08,1.275e-07,1.1545e-07,1.96e-07
-4.4365e-11,-1.9311e-05,-0.00026034,1,1.551e-08,1.275e-07,1.1551e-07,1.96e-07
-4.3206e-11,-1.9238e-05,-0.00026028,1,1.5565e-08,1.275e-07,1.1556e-07,1.96e-07
-4.2047e-11,-1.9164e-05,-0.00026021,1,1.562e-08,1.275e-07,1.1562e-07,1.96e-07
-4.0889e-11,-1.909e-05,-0.00026015,1,1.5675e-08,1.275e-07,1.1567e-07,1.96e-07
-3.973e-11,-1.9017e-05,-0.00026009,1,1.573e-08,1.275e-07,1.1573e-07,1.96e-07
-3.8571e-11,-1.8943e-05,-0.00026002,1,1.5785e-08,1.275e-07,1.1578e-07,1.96e-07
-3.7412e-11,-1.887e-05,-0.00025996,1,1.584e-08,1.275e-07,1.1584e-07,1.96e-07
-3.6254e-11,-1.8796e-05,-0.00025989,1,1.5895e-08,1.275e-07,1.1589e-07,1.96e-07
-3.5095e-11,-1.8723e-05,-0.00025983,1,1.595e-08,1.275e-07,1.1595e-07,1.96e-07
-3.3879e-11,-1.8649e-05,-0.00025977,1,1.6005e-08,1.275e-07,1.16e-07,1.96e-07
-3.2093e-11,-1.8572e-05,-0.00025971,1,1.606e-08,1.275e-07,1.1606e-07,1.96e-07
-3.0307e-11,-1.8495e-05,-0.00025965,1,1.6115e-08,1.275e-07,1.1611e-07,1.96e-07
-2.8521e-11,-1.8418e-05,-0.00025959,1,1.617e-08,1.275e-07,1.1617e-07,1.96e-07
-2.6734e-11,-1.8341e-05,-0.00025953,1,1.6225e-08,1.275e-07,1.1622e-07,1.96e-07
-2.4948e-11,-1.8264e-05,-0.00025947,1,1.628e-08,1.275e-07,1.1628e-07,1.96e-07
-2.3162e-11,-1.8187e-05,-0.00025941,1,1.6335e-08,1.275e-07,1.1633e-07,1.96e-07
-2.1376e-11,-1.811e-05,-0.00025935,1,1.639e-08,1.275e-07,1.1639e-07,1.96e-07
-1.959e-11,-1.8033e-05,-0.00025929,1,1.6445e-08,1.275e-07,1.1644e-07,1.96e-07
-1.7804e-11,-1.7956e-05,-0.00025923,1,1.65e-08,1.275e-07,1.165e-07,1.96e-07
-1.6017e-11,-1.7879e-05,-0.00025917,1,1.6555e-08,1.275e-07,1.1655e-07,1.96e-07
-1.4231e-11,-1.7802e-05,-0.00025911,1,1.661e-08,1.275e-07,1.1661e-07,1.96e-07
-1.2445e-11,-1.7725e-05,-0.00025905,1,1.6665e-08,1.275e-07,1.1666e-07,1.96e-07
-1.0659e-11,-1.7648e-05,-0.00025899,1,1.672e-08,1.275e-07,1.1672e-07,1.96e-07
-8.8729e-12,-1.7571e-05,-0.00025893,1,1.6775e-08,1.275e-07,1.1677e-07,1.96e-07
-7.0867e-12,-1.7494e-05,-0.00025887,1,1.683e-08,1.275e-07,1.1683e-07,1.96e-07
-5.3004e-12,-1.7417e-05,-0.00025881,1,1.6885e-08,1.275e-07,1.1688e-07,1.96e-07
-3.5144e-12,-1.734e-05,-0.00025875,1,1.694e-08,1.275e-07,1.1694e-07,1.96e-07
-1.7281e-12,-1.7263e-05,-0.00025869,1,1.6995e-08,1.275e-07,1.1699e-07,1.96e-07
8.769e-13,-1.7184e-05,-0.00025863,1,1.705e-08,1.275e-07,1.1705e-07,1.96e-07
3.5642e-12,-1.7103e-05,-0.00025857,1,1.7105e-08,1.275e-07,1.171e-07,1.96e-07
6.2512e-12,-1.7023e-05,-0.00025852,1,1.716e-08,1.275e-07,1.1716e-07,1.96e-07
8.9385e-12,-1.6943e-05,-0.00025846,1,1.7215e-08,1.275e-07,1.1721e-07,1.96e-07
1.1625e-11,-1.6863e-05,-0.00025841,1,1.727e-08,1.275e-07,1.1727e-07,1.96e-07
1.4313e-11,-1.6783e-05,-0.00025835,1,1.7325e-08,1.275e-07,1.1732e-07,1.96e-07
1.7e-11,-1.6703e-05,-0.0002583,1,1.738e-08,1.275e-07,1.1738e-07,1.96e-07
1.9687e-11,-1.6623e-05,-0.00025824,1,1.7435e-08,1.275e-07,1.1743e-07,1.96e-07
2.2374e-11,-1.6543e-05,-0.00025819,1,1.749e-08,1.275e-07,1.1749e-07,1.96e-07
2.5061e-11,-1.6462e-05,-0.00025813,1,1.7545e-08,1.275e-07,1.1754e-07,1.96e-07
2.7749e-11,-1.6382e-05,-0.00025808,1,1.76e-08,1.275e-07,1.176e-07,1.96e-07
3.0436e-11,-1.6302e-05,-0.00025802,1,1.7655e-08,1.275e-07,1.1765e-07,1.96e-07
3.3123e-11,-1.6222e-05,-0.00025796,1,1.771e-08,1.275e-07,1.1771e-07,1.96e-07
3.581e-11,-1.6142e-05,-0.00025791,1,1.7765e-08,1.275e-07,1.1776e-07,1.96e-07
3.8497e-11,-1.6062e-05,-0.00025785,1,1.782e-08,1.275e-07,1.1782e-07,1.96e-07
4.1185e-11,-1.5982e-05,-0.0002578,1,1.7875e-08,1.275e-07,1.1787e-07,1.96e-07
4.3872e-11,-1.5902e-05,-0.00025774,1,1.793e-08,1.275e-07,1.1793e-07,1.96e-07
4.6559e-11,-1.5821e-05,-0.00025769,1,1.7985e-08,1.275e-07,1.1798e-07,1.96e-07
4.9953e-11,-1.5739e-05,-0.00025763,1,1.804e-08,1.275e-07,1.1804e-07,1.96e-07
5.3614e-11,-1.5656e-05,-0.00025758,1,1.8095e-08,1.275e-07,1.1809e-07,1.96e-07
5.7274e-11,-1.5573e-05,-0.00025753,1,1.815e-08,1.275e-07,1.1815e-07,1.96e-07
6.0934e-11,-1.549e-05,-0.00025748,1,1.8205e-08,1.275e-07,1.182e-07,1.96e-07
6.4594e-11,-1.5407e-05,-0.00025743,1,1.826e-08,1.275e-07,1.1826e-07,1.96e-07
6.8254e-11,-1.5324e-05,-0.00025738,1,1.8315e-08,1.275e-07,1.1831e-07,1.96e-07
7.1914e-11,-1.5241e-05,-0.00025733,1,1.837e-08,1.275e-07,1.1837e-07,1.96e-07
7.5574e-11,-1.5158e-05,-0.00025728,1,1.8425e-08,1.275e-07,1.1842e-07,1.96e-07
7.9234e-11,-1.5075e-05,-0.00025723,1,1.848e-08,1.275e-07,1.1848e-07,1.96e-07
8.2894e-11,-1.4992e-05,-0.00025718,1,1.8535e-08,1.275e-07,1.1853e-07,1.96e-07
8.6554e-11,-1.4908e-05,-0.00025713,1,1.859e-08,1.275e-07,1.1859e-07,1.96e-07
9.0215e-11,-1.4825e-05,-0.00025708,1,1.8645e-08,1.275e-07,1.1864e-07,1.96e-07
9.3875e-11,-1.4742e-05,-0.00025703,1,1.87e-08,1.275e-07,1.187e-07,1.96e-07
9.7535e-11,-1.4659e-05,-0.00025698,1,1.8755e-08,1.275e-07,1.1875e-07,1.96e-07
1.0119e-10,-1.4576e-05,-0.00025692,1,1.881e-08,1.275e-07,1.1881e-07,1.96e-07
1.0485e-10,-1.4493e-05,-0.00025687,1,1.8865e-08,1.275e-07,1.1886e-07,1.96e-07
1.0851e-10,-1.441e-05,-0.00025682,1,1.892e-08,1.275e-07,1.1892e-07,1.96e-07
1.1218e-10,-1.4327e-05,-0.00025677,1,1.8975e-08,1.275e-07,1.1897e-07,1.96e-07
1.1613e-10,-1.4242e-05,-0.00025672,1,1.903e-08,1.275e-07,1.1903e-07,1.96e-07
1.2032e-10,-1.4157e-05,-0.00025668,1,1.9085e-08,1.275e-07,1.1908e-07,1.96e-07
1.2451e-10,-1.4071e-05,-0.00025663,1,1.914e-08,1.275e-07,1.1914e-07,1.96e-07
1.287e-10,-1.3985e-05,-0.00025659,1,1.9195e-08,1.275e-07,1.1919e-07,1.96e-07
1.3289e-10,-1.3899e-05,-0.00025654,1,1.925e-08,1.275e-07,1.1925e-07,1.96e-07
1.3709e-10,-1.3814e-05,-0.0002565,1,1.9305e-08,1.275e-07,1.193e-07,1.96e-07
1.4128e-10,-1.3728e-05,-0.00025645,1,1.936e-08,1.275e-07,1.1936e-07,1.96e-07
1.4547e-10,-1.3642e-05,-0.0002564,1,1.9415e-08,1.275e-07,1.1941e-07,1.96e-07
1.4966e-10,-1.3556e-05,-0.00025636,1,1.947e-08,1.275e-07,1.1947e-07,1.96e-07
1.5386e-10,-1.347e-05,-0.00025631,1,1.9525e-08,1.275e-07,1.1952e-07,1.96e-07
1.5805e-10,-1.3385e-05,-0.00025627,1,1.958e-08,1.275e-07,1.1958e-07,1.96e-07
1.6224e-10,-1.3299e-05,-0.00025622,1,1.9635e-08,1.275e-07,1.1963e-07,1.96e-07
1.6643e-10,-1.3213e-05,-0.00025617,1,1.969e-08,1.275e-07,1.1969e-07,1.96e-07
1.7062e-10,-1.3127e-05,-0.00025613,1,1.9745e-08,1.275e-07,1.1974e-07,1.96e-07
1.7482e-10,-1.3042e-05,-0.00025608,1,1.98e-08,1.275e-07,1.198e-07,1.96e-07
1.7901e-10,-1.2956e-05,-0.00025604,1,1.9855e-08,1.275e-07,1.1985e-07,1.96e-07
1.832e-10,-1.287e-05,-0.00025599,1,1.991e-08,1.275e-07,1.1991e-07,1.96e-07
1.8739e-10,-1.2784e-05,-0.00025595,1,1.9965e-08,1.275e-07,1.1996e-07,1.96e-07
1.9173e-10,-1.2698e-05,-0.0002559,1,2.002e-08,1.275e-07,1.2002e-07,1.96e-07
1.9631e-10,-1.2609e-05,-0.00025586,1,2.0075e-08,1.275e-07,1.2008e-07,1.96e-07
2.0089e-10,-1.2521e-05,-0.00025582,1,2.013e-08,1.275e-07,1.2013e-07,1.96e-07
2.0547e-10,-1.2433e-05,-0.00025578,1,2.0185e-08,1.275e-07,1.2018e-07,1.96e-07
2.1006e-10,-1.2345e-05,-0.00025574,1,2.024e-08,1.275e-07,1.2024e-07,1.96e-07
2.1464e-10,-1.2257e-05,-0.0002557,1,2.0295e-08,1.275e-07,1.2029e-07,1.96e-07
2.1922e-10,-1.2168e-05,-0.00025566,1,2.035e-08,1.275e-07,1.2035e-07,1.96e-07
2.238e-10,-1.208e-05,-0.00025562,1,2.0405e-08,1.275e-07,1.204e-07,1.96e-07
2.2839e-10,-1.1992e-05,-0.00025558,1,2.046e-08,1.275e-07,1.2046e-07,1.96e-07
2.3297e-10,-1.1904e-05,-0.00025554,1,2.0515e-08,1.275e-07,1.2051e-07,1.96e-07
2.3755e-10,-1.1815e-05,-0.0002555,1,2.057e-08,1.275e-07,1.2057e-07,1.96e-07
2.4213e-10,-1.1727e-05,-0.00025546,1,2.0625e-08,1.275e-07,1.2062e-07,1.96e-07
2.4671e-10,-1.1639e-05,-0.00025542,1,2.068e-08,1.275e-07,1.2068e-07,1.96e-07
2.513e-10,-1.1551e-05,-0.00025538,1,2.0735e-08,1.275e-07,1.2073e-07,1.96e-07
2.5588e-10,-1.1463e-05,-0.00025533,1,2.079e-08,1.275e-07,1.2079e-07,1.96e-07
2.6046e-10,-1.1374e-05,-0.00025529,1,2.0845e-08,1.275e-07,1.2084e-07,1.96e-07
2.6504e-10,-1.1286e-05,-0.00025525,1,2.09e-08,1.275e-07,1.209e-07,1.96e-07
2.6962e-10,-1.1198e-05,-0.00025521,1,2.0955e-08,1.275e-07,1.2095e-07,1.96e-07
2.7419e-10,-1.1109e-05,-0.00025517,1,2.101e-08,1.275e-07,1.2101e-07,1.96e-07
2.7866e-10,-1.1019e-05,-0.00025514,1,2.1065e-08,1.275e-07,1.2106e-07,1.96e-07
2.8314e-10,-1.0929e-05,-0.0002551,1,2.112e-08,1.275e-07,1.2112e-07,1.96e-07
2.8761e-10,-1.0838e-05,-0.00025507,1,2.1175e-08,1.275e-07,1.2117e-07,1.96e-07
2.9209e-10,-1.0748e-05,-0.00025503,1,2.123e-08,1.275e-07,1.2123e-07,1.96e-07
2.9656e-10,-1.0657e-05,-0.000255,1,2.1285e-08,1.275e-07,1.2128e-07,1.96e-07
3.0104e-10,-1.0567e-05,-0.00025496,1,2.134e-08,1.275e-07,1.2134e-07,1.96e-07
3.0551e-10,-1.0477e-05,-0.00025493,1,2.1395e-08,1.275e-07,1.2139e-07,1.96e-07
3.0999e-10,-1.0386e-05,-0.00025489,1,2.145e-08,1.275e-07,1.2145e-07,1.96e-07
3.1446e-10,-1.0296e-05,-0.00025486,1,2.1505e-08,1.275e-07,1.215e-07,1.96e-07
3.1894e-10,-1.0206e-05,-0.00025482,1,2.156e-08,1.275e-07,1.2156e-07,1.96e-07
3.2341e-10,-1.0115e-05,-0.00025479,1,2.1615e-08,1.275e-07,1.2161e-07,1.96e-07
3.2789e-10,-1.0025e-05,-0.00025475,1,2.167e-08,1.275e-07,1.2167e-07,1.96e-07
3.3236e-10,-9.9345e-06,-0.00025472,1,2.1725e-08,1.275e-07,1.2172e-07,1.96e-07
3.3684e-10,-9.8441e-06,-0.00025468,1,2.178e-08,1.275e-07,1.2178e-07,1.96e-07
3.4131e-10,-9.7537e-06,-0.00025465,1,2.1835e-08,1.275e-07,1.2184e-07,1.96e-07
3.4579e-10,-9.6633e-06,-0.00025461,1,2.189e-08,1.275e-07,1.2189e-07,1.96e-07
3.5026e-10,-9.5729e-06,-0.00025458,1,2.1945e-08,1.275e-07,1.2194e-07,1.96e-07
3.5474e-10,-9.4826e-06,-0.00025454,1,2.2e-08,1.275e-07,1.22e-07,1.96e-07
3.5859e-10,-9.3903e-06,-0.00025451,1,2.2055e-08,1.275e-07,1.2205e-07,1.96e-07
3.6244e-10,-9.2981e-06,-0.00025448,1,2.211e-08,1.275e-07,1.2211e-07,1.96e-07
3.6629e-10,-9.2058e-06,-0.00025445,1,2.2165e-08,1.275e-07,1.2216e-07,1.96e-07
3.7014e-10,-9.1136e-06,-0.00025442,1,2.222e-08,1.275e-07,1.2222e-07,1.96e-07
3.7399e-10,-9.0214e-06,-0.00025439,1,2.2275e-08,1.275e-07,1.2227e-07,1.96e-07
3.7784e-10,-8.9291e-06,-0.00025436,1,2.233e-08,1.275e-07,1.2233e-07,1.96e-07
3.8169e-10,-8.8369e-06,-0.00025433,1,2.2385e-08,1.275e-07,1.2238e-07,1.96e-07
3.8554e-10,-8.7446e-06,-0.0002543,1,2.244e-08,1.275e-07,1.2244e-07,1.96e-07
3.8939e-10,-8.6524e-06,-0.00025428,1,2.2495e-08,1.275e-07,1.2249e-07,1.96e-07
3.9324e-10,-8.5601e-06,-0.00025425,1,2.255e-08,1.275e-07,1.2255e-07,1.96e-07
3.9709e-10,-8.4679e-06,-0.00025422,1,2.2605e-08,1.275e-07,1.226e-07,1.96e-07
4.0095e-10,-8.3757e-06,-0.00025419,1,2.266e-08,1.275e-07,1.2266e-07,1.96e-07
4.048e-10,-8.2834e-06,-0.00025416,1,2.2715e-08,1.275e-07,1.2271e-07,1.96e-07
4.0865e-10,-8.1912e-06,-0.00025413,1,2.277e-08,1.275e-07,1.2277e-07,1.96e-07
4.125e-10,-8.0989e-06,-0.0002541,1,2.2825e-08,1.275e-07,1.2282e-07,1.96e-07
4.1635e-10,-8.0067e-06,-0.00025407,1,2.288e-08,1.275e-07,1.2288e-07,1.96e-07
4.202e-10,-7.9145e-06,-0.00025404,1,2.2935e-08,1.275e-07,1.2293e-07,1.96e-07
4.2405e-10,-7.8222e-06,-0.00025401,1,2.299e-08,1.275e-07,1.2299e-07,1.96e-07
4.2654e-10,-7.7287e-06,-0.00025398,1,2.3045e-08,1.275e-07,1.2304e-07,1.96e-07
4.2872e-10,-7.6349e-06,-0.00025396,1,2.31e-08,1.275e-07,1.231e-07,1.96e-07
4.309e-10,-7.5411e-06,-0.00025394,1,2.3155e-08,1.275e-07,1.2315e-07,1.96e-07
4.3308e-10,-7.4473e-06,-0.00025391,1,2.321e-08,1.275e-07,1.2321e-07,1.96e-07
4.3526e-10,-7.3536e-06,-0.00025389,1,2.3265e-08,1.275e-07,1.2326e-07,1.96e-07
4.3744e-10,-7.2598e-06,-0.00025387,1,2.332e-08,1.275e-07,1.2332e-07,1.96e-07
4.3963e-10,-7.166e-06,-0.00025384,1,2.3375e-08,1.275e-07,1.2337e-07,1.96e-07
4.4181e-10,-7.0722e-06,-0.00025382,1,2.343e-08,1.275e-07,1.2343e-07,1.96e-07
4.4399e-10,-6.9784e-06,-0.00025379,1,2.3485e-08,1.275e-07,1.2348e-07,1.96e-07
4.4617e-10,-6.8846e-06,-0.00025377,1,2.354e-08,1.275e-07,1.2354e-07,1.96e-07
4.4835e-10,-6.7908e-06,-0.00025375,1,2.3595e-08,1.275e-07,1.236e-07,1.96e-07
4.5054e-10,-6.697e-06,-0.00025372,1,2.365e-08,1.275e-07,1.2365e-07,1.96e-07
4.5272e-10,-6.6033e-06,-0.0002537,1,2.3705e-08,1.275e-07,1.237e-07,1.96e-07
4.549e-10,-6.5095e-06,-0.00025367,1,2.376e-08,1.275e-07,1.2376e-07,1.96e-07
4.5708e-10,-6.4157e-06,-0.00025365,1,2.3815e-08,1.275e-07,1.2381e-07,1.96e-07
4.5926e-10,-6.3219e-06,-0.00025363,1,2.387e-08,1.275e-07,1.2387e-07,1.96e-07
4.6145e-10,-6.2281e-06,-0.0002536,1,2.3925e-08,1.275e-07,1.2392e-07,1.96e-07
4.6363e-10,-6.1343e-06,-0.00025358,1,2.398e-08,1.275e-07,1.2398e-07,1.96e-07
4.6483e-10,-6.0398e-06,-0.00025356,1,2.4035e-08,1.275e-07,1.2403e-07,1.96e-07
4.6547e-10,-5.9448e-06,-0.00025354,1,2.409e-08,1.275e-07,1.2409e-07,1.96e-07
4.6611e-10,-5.8498e-06,-0.00025352,1,2.4145e-08,1.275e-07,1.2414e-07,1.96e-07
4.6675e-10,-5.7548e-06,-0.00025351,1,2.42e-08,1.275e-07,1.242e-07,1.96e-07
4.6739e-10,-5.6598e-06,-0.00025349,1,2.4255e-08,1.275e-07,1.2425e-07,1.96e-07
4.6804e-10,-5.5648e-06,-0.00025347,1,2.431e-08,1.275e-07,1.2431e-07,1.96e-07
4.6868e-10,-5.4698e-06,-0.00025345,1,2.4365e-08,1.275e-07,1.2436e-07,1.96e-07
4.6932e-10,-5.3748e-06,-0.00025343,1,2.442e-08,1.275e-07,1.2442e-07,1.96e-07
4.6996e-10,-5.2798e-06,-0.00025342,1,2.4475e-08,1.275e-07,1.2447e-07,1.96e-07
4.706e-10,-5.1848e-06,-0.0002534,1,2.453e-08,1.275e-07,1.2453e-07,1.96e-07
4.7124e-10,-5.0898e-06,-0.00025338,1,2.4585e-08,1.275e-07,1.2459e-07,1.96e-07
4.7189e-10,-4.9948e-06,-0.00025336,1,2.464e-08,1.275e-07,1.2464e-07,1.96e-07
4.7253e-10,-4.8998e-06,-0.00025334,1,2.4695e-08,1.275e-07,1.2469e-07,1.96e-07
4.7317e-10,-4.8048e-06,-0.00025333,1,2.475e-08,1.275e-07,1.2475e-07,1.96e-07
4.7381e-10,-4.7098e-06,-0.00025331,1,2.4805e-08,1.275e-07,1.248e-07,1.96e-07
4.7445e-10,-4.6148e-06,-0.00025329,1,2.486e-08,1.275e-07,1.2486e-07,1.96e-07
4.7509e-10,-4.5198e-06,-0.00025327,1,2.4915e-08,1.275e-07,1.2491e-07,1.96e-07
4.7573e-10,-4.4248e-06,-0.00025325,1,2.497e-08,1.275e-07,1.2497e-07,1.96e-07
4.7599e-10,-4.3294e-06,-0.00025324,1,2.5025e-08,1.275e-07,1.2502e-07,1.96e-07
4.7578e-10,-4.2336e-06,-0.00025323,1,2.508e-08,1.275e-07,1.2508e-07,1.96e-07
4.7557e-10,-4.1377e-06,-0.00025321,1,2.5135e-08,1.275e-07,1.2513e-07,1.96e-07
4.7536e-10,-4.0418e-06,-0.0002532,1,2.519e-08,1.275e-07,1.2519e-07,1.96e-07
4.7515e-10,-3.946e-06,-0.00025319,1,2.5245e-08,1.275e-07,1.2524e-07,1.96e-07
4.7494e-10,-3.8501e-06,-0.00025318,1,2.53e-08,1.275e-07,1.253e-07,1.96e-07
4.7473e-10,-3.7543e-06,-0.00025317,1,2.5355e-08,1.275e-07,1.2536e-07,1.96e-07
4.7452e-10,-3.6584e-06,-0.00025315,1,2.541e-08,1.275e-07,1.2541e-07,1.96e-07
4.7431e-10,-3.5625e-06,-0.00025314,1,2.5465e-08,1.275e-07,1.2546e-07,1.96e-07
4.741e-10,-3.4667e-06,-0.00025313,1,2.552e-08,1.275e-07,1.2552e-07,1.96e-07
4.7389e-10,-3.3708e-06,-0.00025312,1,2.5575e-08,1.275e-07,1.2557e-07,1.96e-07
4.7368e-10,-3.275e-06,-0.00025311,1,2.563e-08,1.275e-07,1.2563e-07,1.96e-07
4.7347e-10,-3.1791e-06,-0.00025309,1,2.5685e-08,1.275e-07,1.2568e-07,1.96e-07
4.7326e-10,-3.0832e-06,-0.00025308,1,2.574e-08,1.275e-07,1.2574e-07,1.96e-07
4.7305e-10,-2.9874e-06,-0.00025307,1,2.5795e-08,1.275e-07,1.2579e-07,1.96e-07
4.7284e-10,-2.8915e-06,-0.00025306,1,2.585e-08,1.275e-07,1.2585e-07,1.96e-07
4.7263e-10,-2.7957e-06,-0.00025305,1,2.5905e-08,1.275e-07,1.259e-07,1.96e-07
4.7242e-10,-2.6998e-06,-0.00025303,1,2.596e-08,1.275e-07,1.2596e-07,1.96e-07
4.7219e-10,-2.6038e-06,-0.00025302,1,2.6015e-08,1.275e-07,1.2601e-07,1.96e-07
4.7188e-10,-2.5074e-06,-0.00025302,1,2.607e-08,1.275e-07,1.2607e-07,1.96e-07
4.7157e-10,-2.411e-06,-0.00025301,1,2.6125e-08,1.275e-07,1.2612e-07,1.96e-07
4.7127e-10,-2.3146e-06,-0.00025301,1,2.618e-08,1.275e-07,1.2618e-07,1.96e-07
4.7096e-10,-2.2183e-06,-0.000253,1,2.6235e-08,1.275e-07,1.2623e-07,1.96e-07
4.7065e-10,-2.1219e-06,-0.00025299,1,2.629e-08,1.275e-07,1.2629e-07,1.96e-07
4.7034e-10,-2.0255e-06,-0.00025299,1,2.6345e-08,1.275e-07,1.2635e-07,1.96e-07
4.7004e-10,-1.9291e-06,-0.00025298,1,2.64e-08,1.275e-07,1.264e-07,1.96e-07
4.6973e-10,-1.8328e-06,-0.00025298,1,2.6455e-08,1.275e-07,1.2645e-07,1.96e-07
4.6942e-10,-1.7364e-06,-0.00025297,1,2.651e-08,1.275e-07,1.2651e-07,1.96e-07
4.6912e-10,-1.64e-06,-0.00025296,1,2.6565e-08,1.275e-07,1.2656e-07,1.96e-07
4.6881e-10,-1.5436e-06,-0.00025296,1,2.662e-08,1.275e-07,1.2662e-07,1.96e-07
4.685e-10,-1.4472e-06,-0.00025295,1,2.6675e-08,1.275e-07,1.2667e-07,1.96e-07
4.6819e-10,-1.3508e-06,-0.00025295,1,2.673e-08,1.275e-07,1.2673e-07,1.96e-07
4.6789e-10,-1.2545e-06,-0.00025294,1,2.6785e-08,1.275e-07,1.2678e-07,1.96e-07
4.6758e-10,-1.1581e-06,-0.00025293,1,2.684e-08,1.275e-07,1.2684e-07,1.96e-07
4.6727e-10,-1.0617e-06,-0.00025293,1,2.6895e-08,1.275e-07,1.2689e-07,1.96e-07
4.6697e-10,-9.6533e-07,-0.00025292,1,2.695e-08,1.275e-07,1.2695e-07,1.96e-07
4.6669e-10,-8.6894e-07,-0.00025292,1,2.7005e-08,1.275e-07,1.27e-07,1.96e-07
4.6668e-10,-7.7239e-07,-0.00025292,1,2.706e-08,1.275e-07,1.2706e-07,1.96e-07
4.6667e-10,-6.7583e-07,-0.00025292,1,2.7115e-08,1.275e-07,1.2712e-07,1.96e-07
4.6666e-10,-5.7928e-07,-0.00025292,1,2.717e-08,1.275e-07,1.2717e-07,1.96e-07
4.6665e-10,-4.8274e-07,-0.00025292,1,2.7225e-08,1.275e-07,1.2722e-07,1.96e-07
4.6664e-10,-3.8619e-07,-0.00025292,1,2.728e-08,1.275e-07,1.2728e-07,1.96e-07
