"B_demag.region2_zrange0_:0","B_demag.region2_zrange0_:1","B_demag.region2_zrange0_:2","Points:0","Points:1","Points:2"
-1.5397e-05,-1.5262e-05,0.015925,0,0,0
-4.6038e-05,-1.5133e-05,0.015924,1e-09,0,0
-7.6631e-05,-1.5011e-05,0.015922,2e-09,0,0
-0.00010715,-1.4894e-05,0.015919,3e-09,0,0
-0.00013755,-1.4784e-05,0.015916,4e-09,0,0
-0.00016782,-1.468e-05,0.015911,5e-09,0,0
-0.00019791,-1.4582e-05,0.015906,6e-09,0,0
-0.0002278,-1.4491e-05,0.015899,7e-09,0,0
-0.00025746,-1.4405e-05,0.015892,8e-09,0,0
-0.00028686,-1.4327e-05,0.015884,9e-09,0,0
-0.00031596,-1.4254e-05,0.015875,1e-08,0,0
-0.00034474,-1.4188e-05,0.015865,1.1e-08,0,0
-0.00037317,-1.4129e-05,0.015855,1.2e-08,0,0
-0.00040121,-1.4076e-05,0.015843,1.3e-08,0,0
-0.00042884,-1.4029e-05,0.015831,1.4e-08,0,0
-0.00045603,-1.3989e-05,0.015818,1.5e-08,0,0
-0.00048276,-1.3956e-05,0.015804,1.6e-08,0,0
-0.00050899,-1.3929e-05,0.015789,1.7e-08,0,0
-0.00053469,-1.3908e-05,0.015773,1.8e-08,0,0
-0.00055984,-1.3894e-05,0.015757,1.9e-08,0,0
-0.00058442,-1.3886e-05,0.01574,2e-08,0,0
-0.0006084,-1.3884e-05,0.015722,2.1e-08,0,0
-0.00063175,-1.3889e-05,0.015703,2.2e-08,0,0
-0.00065444,-1.39e-05,0.015684,2.3e-08,0,0
-0.00067647,-1.3917e-05,0.015664,2.4e-08,0,0
-0.00069779,-1.3941e-05,0.015643,2.5e-08,0,0
-0.00071839,-1.397e-05,0.015622,2.6e-08,0,0
-0.00073825,-1.4006e-05,0.0156,2.7e-08,0,0
-0.00075734,-1.4048e-05,0.015577,2.8e-08,0,0
-0.00077565,-1.4095e-05,0.015554,2.9e-08,0,0
-0.00079315,-1.4149e-05,0.01553,3e-08,0,0
-0.00080984,-1.4208e-05,0.015506,3.1e-08,0,0
-0.00082568,-1.4273e-05,0.015481,3.2e-08,0,0
-0.00084067,-1.4344e-05,0.015455,3.3e-08,0,0
-0.00085478,-1.442e-05,0.015429,3.4e-08,0,0
-0.00086801,-1.4501e-05,0.015403,3.5e-08,0,0
-0.00088033,-1.4588e-05,0.015376,3.6e-08,0,0
-0.00089174,-1.468e-05,0.015349,3.7e-08,0,0
-0.00090223,-1.4777e-05,0.015321,3.8e-08,0,0
-0.00091178,-1.488e-05,0.015293,3.9e-08,0,0
-0.00092039,-1.4987e-05,0.015265,4e-08,0,0
-0.00092805,-1.5099e-05,0.015236,4.1e-08,0,0
-0.00093474,-1.5216e-05,0.015207,4.2e-08,0,0
-0.00094047,-1.5338e-05,0.015178,4.3e-08,0,0
-0.00094523,-1.5464e-05,0.015148,4.4e-08,0,0
-0.00094902,-1.5595e-05,0.015119,4.5e-08,0,0
-0.00095183,-1.573e-05,0.015089,4.6e-08,0,0
-0.00095367,-1.587e-05,0.015059,4.7e-08,0,0
-0.00095454,-1.6014e-05,0.015029,4.8e-08,0,0
-0.00095443,-1.6162e-05,0.014999,4.9e-08,0,0
-0.00095336,-1.6315e-05,0.014968,5e-08,0,0
-0.00095132,-1.6472e-05,0.014938,5.1e-08,0,0
-0.00094833,-1.6634e-05,0.014908,5.2e-08,0,0
-0.00094439,-1.68e-05,0.014878,5.3e-08,0,0
-0.00093951,-1.697e-05,0.014847,5.4e-08,0,0
-0.00093371,-1.7145e-05,0.014817,5.5e-08,0,0
-0.00092698,-1.7324e-05,0.014787,5.6e-08,0,0
-0.00091935,-1.7507e-05,0.014757,5.7e-08,0,0
-0.00091083,-1.7696e-05,0.014728,5.8e-08,0,0
-0.00090144,-1.7889e-05,0.014698,5.9e-08,0,0
-0.00089119,-1.8086e-05,0.014669,6e-08,0,0
-0.00088009,-1.8289e-05,0.01464,6.1e-08,0,0
-0.00086817,-1.8496e-05,0.014611,6.2e-08,0,0
-0.00085544,-1.8709e-05,0.014583,6.3e-08,0,0
-0.00084192,-1.8926e-05,0.014555,6.4e-08,0,0
-0.00082764,-1.9149e-05,0.014527,6.5e-08,0,0
-0.0008126,-1.9377e-05,0.0145,6.6e-08,0,0
-0.00079684,-1.9609e-05,0.014473,6.7e-08,0,0
-0.00078037,-1.9847e-05,0.014447,6.8e-08,0,0
-0.00076321,-2.009e-05,0.014421,6.9e-08,0,0
-0.00074538,-2.0337e-05,0.014395,7e-08,0,0
-0.0007269,-2.0589e-05,0.014371,7.1e-08,0,0
-0.00070779,-2.0845e-05,0.014346,7.2e-08,0,0
-0.00068808,-2.1106e-05,0.014323,7.3e-08,0,0
-0.00066778,-2.137e-05,0.0143,7.4e-08,0,0
-0.00064691,-2.1638e-05,0.014277,7.5e-08,0,0
-0.00062549,-2.1908e-05,0.014256,7.6e-08,0,0
-0.00060355,-2.2182e-05,0.014235,7.7e-08,0,0
-0.00058109,-2.2458e-05,0.014214,7.8e-08,0,0
-0.00055815,-2.2736e-05,0.014195,7.9e-08,0,0
-0.00053474,-2.3015e-05,0.014176,8e-08,0,0
-0.00051088,-2.3296e-05,0.014158,8.1e-08,0,0
-0.00048659,-2.3577e-05,0.014141,8.2e-08,0,0
-0.0004619,-2.3858e-05,0.014125,8.3e-08,0,0
-0.00043681,-2.4139e-05,0.014109,8.4e-08,0,0
-0.00041136,-2.4418e-05,0.014094,8.5e-08,0,0
-0.00038556,-2.4697e-05,0.014081,8.6e-08,0,0
-0.00035944,-2.4974e-05,0.014068,8.7e-08,0,0
-0.00033301,-2.5249e-05,0.014056,8.8e-08,0,0
-0.0003063,-2.5521e-05,0.014045,8.9e-08,0,0
-0.00027933,-2.579e-05,0.014034,9e-08,0,0
-0.00025212,-2.6055e-05,0.014025,9.1e-08,0,0
-0.0002247,-2.6317e-05,0.014017,9.2e-08,0,0
-0.00019709,-2.6575e-05,0.01401,9.3e-08,0,0
-0.00016931,-2.6828e-05,0.014003,9.4e-08,0,0
-0.00014139,-2.7077e-05,0.013998,9.5e-08,0,0
-0.00011334,-2.732e-05,0.013993,9.6e-08,0,0
