"B_demag.region2_zrange0_:0","B_demag.region2_zrange0_:1","B_demag.region2_zrange0_:2","Points:0","Points:1","Points:2"
-1.3612e-05,-1.3503e-05,0.015926,0,0,0
-4.0715e-05,-1.3397e-05,0.015925,1e-09,0,0
-6.7776e-05,-1.3296e-05,0.015923,2e-09,0,0
-9.4769e-05,-1.3201e-05,0.015921,3e-09,0,0
-0.00012166,-1.3112e-05,0.015918,4e-09,0,0
-0.00014844,-1.3028e-05,0.015914,5e-09,0,0
-0.00017506,-1.295e-05,0.015909,6e-09,0,0
-0.0002015,-1.2878e-05,0.015903,7e-09,0,0
-0.00022774,-1.2811e-05,0.015897,8e-09,0,0
-0.00025375,-1.275e-05,0.01589,9e-09,0,0
-0.00027949,-1.2695e-05,0.015882,1e-08,0,0
-0.00030496,-1.2645e-05,0.015874,1.1e-08,0,0
-0.00033011,-1.2601e-05,0.015864,1.2e-08,0,0
-0.00035492,-1.2563e-05,0.015854,1.3e-08,0,0
-0.00037937,-1.2531e-05,0.015843,1.4e-08,0,0
-0.00040344,-1.2504e-05,0.015832,1.5e-08,0,0
-0.00042709,-1.2484e-05,0.01582,1.6e-08,0,0
-0.0004503,-1.2469e-05,0.015807,1.7e-08,0,0
-0.00047305,-1.2459e-05,0.015793,1.8e-08,0,0
-0.00049531,-1.2456e-05,0.015779,1.9e-08,0,0
-0.00051707,-1.2458e-05,0.015764,2e-08,0,0
-0.00053829,-1.2466e-05,0.015748,2.1e-08,0,0
-0.00055896,-1.2479e-05,0.015732,2.2e-08,0,0
-0.00057906,-1.2498e-05,0.015715,2.3e-08,0,0
-0.00059856,-1.2522e-05,0.015697,2.4e-08,0,0
-0.00061743,-1.2552e-05,0.015679,2.5e-08,0,0
-0.00063567,-1.2587e-05,0.01566,2.6e-08,0,0
-0.00065326,-1.2627e-05,0.015641,2.7e-08,0,0
-0.00067016,-1.2673e-05,0.015621,2.8e-08,0,0
-0.00068638,-1.2724e-05,0.015601,2.9e-08,0,0
-0.00070188,-1.2779e-05,0.01558,3e-08,0,0
-0.00071665,-1.284e-05,0.015559,3.1e-08,0,0
-0.00073067,-1.2906e-05,0.015537,3.2e-08,0,0
-0.00074394,-1.2977e-05,0.015515,3.3e-08,0,0
-0.00075643,-1.3052e-05,0.015492,3.4e-08,0,0
-0.00076814,-1.3132e-05,0.015469,3.5e-08,0,0
-0.00077904,-1.3217e-05,0.015445,3.6e-08,0,0
-0.00078913,-1.3306e-05,0.015422,3.7e-08,0,0
-0.0007984,-1.3399e-05,0.015397,3.8e-08,0,0
-0.00080684,-1.3497e-05,0.015373,3.9e-08,0,0
-0.00081444,-1.3599e-05,0.015348,4e-08,0,0
-0.00082118,-1.3704e-05,0.015323,4.1e-08,0,0
