"B_demag.region2_zrange0_:0","B_demag.region2_zrange0_:1","B_demag.region2_zrange0_:2","Points:0","Points:1","Points:2"
-6.5704e-06,-6.5216e-06,0.015914,0,0,0
-1.9656e-05,-6.4761e-06,0.015914,1e-09,0,0
-3.2723e-05,-6.4336e-06,0.015913,2e-09,0,0
-4.5757e-05,-6.394e-06,0.015912,3e-09,0,0
-5.8745e-05,-6.3573e-06,0.01591,4e-09,0,0
-7.1674e-05,-6.3236e-06,0.015909,5e-09,0,0
-8.4532e-05,-6.2928e-06,0.015906,6e-09,0,0
-9.7306e-05,-6.2651e-06,0.015904,7e-09,0,0
-0.00010998,-6.2404e-06,0.015901,8e-09,0,0
-0.00012255,-6.2186e-06,0.015898,9e-09,0,0
-0.00013499,-6.1999e-06,0.015894,1e-08,0,0
-0.0001473,-6.1841e-06,0.01589,1.1e-08,0,0
-0.00015946,-6.1714e-06,0.015886,1.2e-08,0,0
-0.00017146,-6.1616e-06,0.015881,1.3e-08,0,0
-0.00018329,-6.1549e-06,0.015876,1.4e-08,0,0
-0.00019493,-6.1511e-06,0.015871,1.5e-08,0,0
-0.00020638,-6.1503e-06,0.015865,1.6e-08,0,0
-0.00021762,-6.1524e-06,0.015859,1.7e-08,0,0
-0.00022864,-6.1575e-06,0.015853,1.8e-08,0,0
-0.00023942,-6.1655e-06,0.015846,1.9e-08,0,0
-0.00024997,-6.1764e-06,0.015839,2e-08,0,0
-0.00026026,-6.1902e-06,0.015832,2.1e-08,0,0
-0.00027028,-6.2068e-06,0.015825,2.2e-08,0,0
-0.00028003,-6.2263e-06,0.015817,2.3e-08,0,0
-0.0002895,-6.2485e-06,0.015809,2.4e-08,0,0
-0.00029866,-6.2735e-06,0.0158,2.5e-08,0,0
-0.00030752,-6.3012e-06,0.015792,2.6e-08,0,0
-0.00031607,-6.3315e-06,0.015783,2.7e-08,0,0
-0.00032428,-6.3645e-06,0.015774,2.8e-08,0,0
-0.00033217,-6.4001e-06,0.015764,2.9e-08,0,0
-0.00033971,-6.4382e-06,0.015755,3e-08,0,0
-0.00034689,-6.4788e-06,0.015745,3.1e-08,0,0
-0.00035372,-6.5218e-06,0.015735,3.2e-08,0,0
-0.00036018,-6.5672e-06,0.015724,3.3e-08,0,0
-0.00036626,-6.6149e-06,0.015714,3.4e-08,0,0
-0.00037196,-6.6648e-06,0.015703,3.5e-08,0,0
-0.00037727,-6.717e-06,0.015692,3.6e-08,0,0
-0.00038218,-6.7712e-06,0.015681,3.7e-08,0,0
-0.00038668,-6.8274e-06,0.01567,3.8e-08,0,0
-0.00039078,-6.8857e-06,0.015658,3.9e-08,0,0
-0.00039447,-6.9458e-06,0.015647,4e-08,0,0
-0.00039774,-7.0077e-06,0.015635,4.1e-08,0,0
-0.00040058,-7.0714e-06,0.015623,4.2e-08,0,0
-0.00040299,-7.1367e-06,0.015611,4.3e-08,0,0
-0.00040498,-7.2035e-06,0.015599,4.4e-08,0,0
-0.00040653,-7.2718e-06,0.015587,4.5e-08,0,0
-0.00040765,-7.3416e-06,0.015575,4.6e-08,0,0
-0.00040833,-7.4126e-06,0.015563,4.7e-08,0,0
-0.00040857,-7.4848e-06,0.015551,4.8e-08,0,0
-0.00040837,-7.5581e-06,0.015538,4.9e-08,0,0
-0.00040773,-7.6325e-06,0.015526,5e-08,0,0
-0.00040665,-7.7078e-06,0.015513,5.1e-08,0,0
-0.00040513,-7.7839e-06,0.015501,5.2e-08,0,0
-0.00040317,-7.8608e-06,0.015489,5.3e-08,0,0
-0.00040078,-7.9384e-06,0.015476,5.4e-08,0,0
-0.00039796,-8.0165e-06,0.015464,5.5e-08,0,0
-0.00039471,-8.0951e-06,0.015452,5.6e-08,0,0
-0.00039103,-8.1742e-06,0.015439,5.7e-08,0,0
-0.00038694,-8.2536e-06,0.015427,5.8e-08,0,0
-0.00038244,-8.3334e-06,0.015415,5.9e-08,0,0
-0.00037752,-8.4133e-06,0.015403,6e-08,0,0
-0.00037222,-8.4935e-06,0.015391,6.1e-08,0,0
-0.00036651,-8.5739e-06,0.015379,6.2e-08,0,0
-0.00036043,-8.6544e-06,0.015367,6.3e-08,0,0
-0.00035398,-8.735e-06,0.015356,6.4e-08,0,0
-0.00034717,-8.8159e-06,0.015344,6.5e-08,0,0
-0.00034001,-8.8969e-06,0.015333,6.6e-08,0,0
-0.00033251,-8.9782e-06,0.015322,6.7e-08,0,0
-0.00032468,-9.0599e-06,0.015311,6.8e-08,0,0
-0.00031655,-9.142e-06,0.0153,6.9e-08,0,0
-0.00030813,-9.2247e-06,0.01529,7e-08,0,0
-0.00029943,-9.3081e-06,0.015279,7.1e-08,0,0
-0.00029046,-9.3926e-06,0.015269,7.2e-08,0,0
-0.00028126,-9.4782e-06,0.015259,7.3e-08,0,0
-0.00027182,-9.5653e-06,0.01525,7.4e-08,0,0
-0.00026218,-9.6542e-06,0.015241,7.5e-08,0,0
-0.00025235,-9.7451e-06,0.015231,7.6e-08,0,0
-0.00024235,-9.8385e-06,0.015223,7.7e-08,0,0
-0.0002322,-9.9346e-06,0.015214,7.8e-08,0,0
-0.00022192,-1.0034e-05,0.015206,7.9e-08,0,0
-0.00021153,-1.0137e-05,0.015198,8e-08,0,0
-0.00020105,-1.0243e-05,0.01519,8.1e-08,0,0
-0.00019049,-1.0354e-05,0.015183,8.2e-08,0,0
-0.00017987,-1.047e-05,0.015176,8.3e-08,0,0
-0.00016921,-1.059e-05,0.01517,8.4e-08,0,0
-0.00015853,-1.0715e-05,0.015163,8.5e-08,0,0
-0.00014783,-1.0845e-05,0.015158,8.6e-08,0,0
-0.00013713,-1.098e-05,0.015152,8.7e-08,0,0
-0.00012644,-1.112e-05,0.015147,8.8e-08,0,0
-0.00011577,-1.1265e-05,0.015142,8.9e-08,0,0
-0.00010512,-1.1415e-05,0.015138,9e-08,0,0
-9.4503e-05,-1.1569e-05,0.015134,9.1e-08,0,0
-8.3918e-05,-1.1726e-05,0.01513,9.2e-08,0,0
-7.3366e-05,-1.1887e-05,0.015127,9.3e-08,0,0
-6.2847e-05,-1.205e-05,0.015124,9.4e-08,0,0
-5.236e-05,-1.2215e-05,0.015122,9.5e-08,0,0
-4.1901e-05,-1.2381e-05,0.01512,9.6e-08,0,0
-3.1465e-05,-1.2547e-05,0.015119,9.7e-08,0,0
-2.1049e-05,-1.2713e-05,0.015118,9.8e-08,0,0
-1.0645e-05,-1.2876e-05,0.015117,9.9e-08,0,0
-2.4731e-07,-1.3038e-05,0.015117,1e-07,0,0
1.0151e-05,-1.3196e-05,0.015117,1.01e-07,0,0
2.0556e-05,-1.3349e-05,0.015118,1.02e-07,0,0
3.0974e-05,-1.3497e-05,0.015119,1.03e-07,0,0
4.1412e-05,-1.3639e-05,0.01512,1.04e-07,0,0
5.1875e-05,-1.3774e-05,0.015122,1.05e-07,0,0
6.2367e-05,-1.3901e-05,0.015124,1.06e-07,0,0
7.289e-05,-1.4019e-05,0.015127,1.07e-07,0,0
8.3447e-05,-1.4129e-05,0.01513,1.08e-07,0,0
9.4039e-05,-1.4228e-05,0.015134,1.09e-07,0,0
0.00010466,-1.4317e-05,0.015138,1.1e-07,0,0
0.00011532,-1.4395e-05,0.015142,1.11e-07,0,0
0.000126,-1.4462e-05,0.015147,1.12e-07,0,0
0.00013669,-1.4518e-05,0.015152,1.13e-07,0,0
0.0001474,-1.4563e-05,0.015158,1.14e-07,0,0
0.00015811,-1.4597e-05,0.015163,1.15e-07,0,0
0.0001688,-1.4619e-05,0.01517,1.16e-07,0,0
0.00017947,-1.4631e-05,0.015176,1.17e-07,0,0
0.0001901,-1.4633e-05,0.015183,1.18e-07,0,0
0.00020067,-1.4624e-05,0.01519,1.19e-07,0,0
0.00021116,-1.4605e-05,0.015198,1.2e-07,0,0
0.00022156,-1.4578e-05,0.015206,1.21e-07,0,0
0.00023185,-1.4541e-05,0.015214,1.22e-07,0,0
0.00024201,-1.4497e-05,0.015223,1.23e-07,0,0
0.00025202,-1.4445e-05,0.015231,1.24e-07,0,0
0.00026186,-1.4386e-05,0.015241,1.25e-07,0,0
0.00027151,-1.432e-05,0.01525,1.26e-07,0,0
0.00028095,-1.4248e-05,0.015259,1.27e-07,0,0
0.00029017,-1.4171e-05,0.015269,1.28e-07,0,0
0.00029914,-1.4088e-05,0.015279,1.29e-07,0,0
0.00030785,-1.4001e-05,0.01529,1.3e-07,0,0
0.00031629,-1.3909e-05,0.0153,1.31e-07,0,0
0.00032443,-1.3814e-05,0.015311,1.32e-07,0,0
0.00033226,-1.3715e-05,0.015322,1.33e-07,0,0
0.00033976,-1.3612e-05,0.015333,1.34e-07,0,0
0.00034693,-1.3507e-05,0.015344,1.35e-07,0,0
