"B_demag.region2_zrange0_:0","B_demag.region2_zrange0_:1","B_demag.region2_zrange0_:2","Points:0","Points:1","Points:2"
-9.3254e-06,-9.2565e-06,0.015914,0,0,0
-2.7899e-05,-9.1915e-06,0.015914,1e-09,0,0
-4.6444e-05,-9.1304e-06,0.015913,2e-09,0,0
-6.4943e-05,-9.0734e-06,0.015911,3e-09,0,0
-8.3377e-05,-9.0204e-06,0.015909,4e-09,0,0
-0.00010173,-8.9714e-06,0.015907,5e-09,0,0
-0.00011997,-8.9265e-06,0.015903,6e-09,0,0
-0.0001381,-8.8857e-06,0.0159,7e-09,0,0
-0.00015609,-8.849e-06,0.015896,8e-09,0,0
-0.00017392,-8.8164e-06,0.015891,9e-09,0,0
-0.00019157,-8.7879e-06,0.015886,1e-08,0,0
-0.00020903,-8.7635e-06,0.01588,1.1e-08,0,0
-0.00022628,-8.7432e-06,0.015874,1.2e-08,0,0
-0.0002433,-8.7271e-06,0.015867,1.3e-08,0,0
-0.00026008,-8.715e-06,0.01586,1.4e-08,0,0
-0.00027659,-8.707e-06,0.015852,1.5e-08,0,0
-0.00029282,-8.7031e-06,0.015844,1.6e-08,0,0
-0.00030875,-8.7033e-06,0.015835,1.7e-08,0,0
-0.00032437,-8.7075e-06,0.015826,1.8e-08,0,0
-0.00033966,-8.7157e-06,0.015817,1.9e-08,0,0
-0.0003546,-8.7279e-06,0.015807,2e-08,0,0
-0.00036918,-8.744e-06,0.015796,2.1e-08,0,0
-0.00038338,-8.764e-06,0.015785,2.2e-08,0,0
-0.00039719,-8.7879e-06,0.015774,2.3e-08,0,0
-0.00041059,-8.8157e-06,0.015762,2.4e-08,0,0
-0.00042357,-8.8472e-06,0.01575,2.5e-08,0,0
-0.00043611,-8.8824e-06,0.015738,2.6e-08,0,0
-0.0004482,-8.9213e-06,0.015725,2.7e-08,0,0
-0.00045983,-8.9639e-06,0.015712,2.8e-08,0,0
-0.00047098,-9.01e-06,0.015698,2.9e-08,0,0
-0.00048165,-9.0595e-06,0.015684,3e-08,0,0
-0.00049181,-9.1125e-06,0.01567,3.1e-08,0,0
-0.00050146,-9.1689e-06,0.015655,3.2e-08,0,0
-0.00051059,-9.2285e-06,0.01564,3.3e-08,0,0
-0.00051918,-9.2913e-06,0.015625,3.4e-08,0,0
-0.00052724,-9.3572e-06,0.01561,3.5e-08,0,0
-0.00053474,-9.4262e-06,0.015594,3.6e-08,0,0
-0.00054167,-9.4981e-06,0.015578,3.7e-08,0,0
-0.00054804,-9.5728e-06,0.015562,3.8e-08,0,0
-0.00055383,-9.6503e-06,0.015545,3.9e-08,0,0
-0.00055904,-9.7304e-06,0.015529,4e-08,0,0
-0.00056366,-9.8131e-06,0.015512,4.1e-08,0,0
-0.00056768,-9.8982e-06,0.015495,4.2e-08,0,0
-0.0005711,-9.9857e-06,0.015478,4.3e-08,0,0
-0.00057392,-1.0075e-05,0.01546,4.4e-08,0,0
-0.00057612,-1.0167e-05,0.015443,4.5e-08,0,0
-0.00057772,-1.0261e-05,0.015425,4.6e-08,0,0
-0.0005787,-1.0357e-05,0.015408,4.7e-08,0,0
-0.00057907,-1.0455e-05,0.01539,4.8e-08,0,0
-0.00057883,-1.0554e-05,0.015372,4.9e-08,0,0
-0.00057797,-1.0655e-05,0.015354,5e-08,0,0
-0.0005765,-1.0758e-05,0.015337,5.1e-08,0,0
-0.00057443,-1.0862e-05,0.015319,5.2e-08,0,0
-0.00057174,-1.0967e-05,0.015301,5.3e-08,0,0
-0.00056846,-1.1074e-05,0.015283,5.4e-08,0,0
-0.00056457,-1.1182e-05,0.015265,5.5e-08,0,0
-0.0005601,-1.1291e-05,0.015248,5.6e-08,0,0
-0.00055505,-1.1401e-05,0.01523,5.7e-08,0,0
-0.00054942,-1.1513e-05,0.015212,5.8e-08,0,0
-0.00054323,-1.1625e-05,0.015195,5.9e-08,0,0
-0.00053648,-1.1739e-05,0.015178,6e-08,0,0
-0.00052919,-1.1853e-05,0.01516,6.1e-08,0,0
-0.00052137,-1.1969e-05,0.015143,6.2e-08,0,0
-0.00051304,-1.2086e-05,0.015127,6.3e-08,0,0
