"B_demag.region2_zrange51_:0","B_demag.region2_zrange51_:1","B_demag.region2_zrange51_:2","Points:0","Points:1","Points:2"
1.7367e-06,1.7373e-06,-0.0077443,0,0,0
5.2088e-06,1.7381e-06,-0.0077442,1e-09,0,0
8.6755e-06,1.7396e-06,-0.007744,2e-09,0,0
1.2133e-05,1.7418e-06,-0.0077437,3e-09,0,0
1.5578e-05,1.7448e-06,-0.0077433,4e-09,0,0
1.9007e-05,1.7485e-06,-0.0077428,5e-09,0,0
2.2416e-05,1.7529e-06,-0.0077421,6e-09,0,0
2.5801e-05,1.758e-06,-0.0077414,7e-09,0,0
2.916e-05,1.7638e-06,-0.0077406,8e-09,0,0
3.2488e-05,1.7703e-06,-0.0077397,9e-09,0,0
3.5782e-05,1.7776e-06,-0.0077387,1e-08,0,0
3.9038e-05,1.7855e-06,-0.0077376,1.1e-08,0,0
4.2254e-05,1.7942e-06,-0.0077364,1.2e-08,0,0
4.5425e-05,1.8035e-06,-0.0077351,1.3e-08,0,0
4.8548e-05,1.8135e-06,-0.0077338,1.4e-08,0,0
5.162e-05,1.8242e-06,-0.0077323,1.5e-08,0,0
5.4638e-05,1.8355e-06,-0.0077307,1.6e-08,0,0
5.7598e-05,1.8475e-06,-0.007729,1.7e-08,0,0
6.0496e-05,1.8601e-06,-0.0077273,1.8e-08,0,0
6.3331e-05,1.8733e-06,-0.0077255,1.9e-08,0,0
6.6098e-05,1.8872e-06,-0.0077235,2e-08,0,0
6.8795e-05,1.9017e-06,-0.0077215,2.1e-08,0,0
7.1418e-05,1.9168e-06,-0.0077194,2.2e-08,0,0
7.3964e-05,1.9325e-06,-0.0077173,2.3e-08,0,0
7.6432e-05,1.9487e-06,-0.007715,2.4e-08,0,0
7.8816e-05,1.9656e-06,-0.0077127,2.5e-08,0,0
8.1116e-05,1.9829e-06,-0.0077103,2.6e-08,0,0
8.3328e-05,2.0009e-06,-0.0077078,2.7e-08,0,0
8.5449e-05,2.0193e-06,-0.0077053,2.8e-08,0,0
8.7477e-05,2.0383e-06,-0.0077026,2.9e-08,0,0
8.9409e-05,2.0577e-06,-0.0077,3e-08,0,0
9.1244e-05,2.0777e-06,-0.0076972,3.1e-08,0,0
9.2978e-05,2.0981e-06,-0.0076944,3.2e-08,0,0
9.4609e-05,2.1189e-06,-0.0076915,3.3e-08,0,0
9.6135e-05,2.1402e-06,-0.0076886,3.4e-08,0,0
9.7554e-05,2.1619e-06,-0.0076856,3.5e-08,0,0
9.8865e-05,2.184e-06,-0.0076826,3.6e-08,0,0
0.00010006,2.2064e-06,-0.0076795,3.7e-08,0,0
0.00010115,2.2292e-06,-0.0076764,3.8e-08,0,0
0.00010212,2.2523e-06,-0.0076732,3.9e-08,0,0
