"B_demag.region2_zrange51_:0","B_demag.region2_zrange51_:1","B_demag.region2_zrange51_:2","Points:0","Points:1","Points:2"
6.0754e-06,6.0749e-06,-0.0071665,0,0,0
1.8217e-05,6.0772e-06,-0.0071661,1e-09,0,0
3.0339e-05,6.0818e-06,-0.0071654,2e-09,0,0
4.2429e-05,6.0887e-06,-0.0071643,3e-09,0,0
5.4474e-05,6.0978e-06,-0.0071628,4e-09,0,0
6.6461e-05,6.1092e-06,-0.0071609,5e-09,0,0
7.8376e-05,6.1229e-06,-0.0071587,6e-09,0,0
9.0208e-05,6.1388e-06,-0.0071562,7e-09,0,0
0.00010194,6.1569e-06,-0.0071532,8e-09,0,0
0.00011357,6.1773e-06,-0.0071499,9e-09,0,0
0.00012508,6.1998e-06,-0.0071463,1e-08,0,0
0.00013645,6.2246e-06,-0.0071423,1.1e-08,0,0
0.00014767,6.2515e-06,-0.007138,1.2e-08,0,0
0.00015874,6.2805e-06,-0.0071333,1.3e-08,0,0
0.00016964,6.3116e-06,-0.0071282,1.4e-08,0,0
0.00018035,6.3448e-06,-0.0071229,1.5e-08,0,0
0.00019087,6.3801e-06,-0.0071172,1.6e-08,0,0
0.00020119,6.4174e-06,-0.0071111,1.7e-08,0,0
0.00021128,6.4568e-06,-0.0071048,1.8e-08,0,0
0.00022115,6.498e-06,-0.0070981,1.9e-08,0,0
0.00023078,6.5413e-06,-0.0070911,2e-08,0,0
0.00024015,6.5864e-06,-0.0070839,2.1e-08,0,0
0.00024927,6.6334e-06,-0.0070763,2.2e-08,0,0
0.00025811,6.6822e-06,-0.0070684,2.3e-08,0,0
0.00026668,6.7328e-06,-0.0070602,2.4e-08,0,0
0.00027494,6.7851e-06,-0.0070518,2.5e-08,0,0
0.00028291,6.8391e-06,-0.0070431,2.6e-08,0,0
0.00029057,6.8948e-06,-0.0070341,2.7e-08,0,0
0.0002979,6.952e-06,-0.0070249,2.8e-08,0,0
0.0003049,7.0109e-06,-0.0070154,2.9e-08,0,0
0.00031157,7.0712e-06,-0.0070057,3e-08,0,0
0.00031788,7.1329e-06,-0.0069957,3.1e-08,0,0
0.00032384,7.1961e-06,-0.0069856,3.2e-08,0,0
0.00032944,7.2606e-06,-0.0069752,3.3e-08,0,0
0.00033467,7.3263e-06,-0.0069646,3.4e-08,0,0
0.00033952,7.3933e-06,-0.0069538,3.5e-08,0,0
0.00034398,7.4613e-06,-0.0069428,3.6e-08,0,0
0.00034805,7.5305e-06,-0.0069317,3.7e-08,0,0
0.00035173,7.6007e-06,-0.0069203,3.8e-08,0,0
0.000355,7.6719e-06,-0.0069088,3.9e-08,0,0
0.00035786,7.7439e-06,-0.0068972,4e-08,0,0
0.0003603,7.8167e-06,-0.0068854,4.1e-08,0,0
0.00036233,7.8903e-06,-0.0068735,4.2e-08,0,0
0.00036393,7.9645e-06,-0.0068614,4.3e-08,0,0
0.00036511,8.0393e-06,-0.0068493,4.4e-08,0,0
0.00036586,8.1146e-06,-0.006837,4.5e-08,0,0
0.00036617,8.1903e-06,-0.0068246,4.6e-08,0,0
0.00036606,8.2664e-06,-0.0068121,4.7e-08,0,0
0.0003655,8.3427e-06,-0.0067996,4.8e-08,0,0
0.00036451,8.4192e-06,-0.0067869,4.9e-08,0,0
0.00036308,8.4959e-06,-0.0067742,5e-08,0,0
0.00036122,8.5725e-06,-0.0067614,5.1e-08,0,0
0.00035893,8.649e-06,-0.0067485,5.2e-08,0,0
0.00035622,8.7254e-06,-0.0067355,5.3e-08,0,0
0.00035309,8.8015e-06,-0.0067225,5.4e-08,0,0
0.00034956,8.8773e-06,-0.0067094,5.5e-08,0,0
0.00034565,8.9526e-06,-0.0066962,5.6e-08,0,0
0.00034137,9.0274e-06,-0.0066829,5.7e-08,0,0
0.00033676,9.1016e-06,-0.0066695,5.8e-08,0,0
0.00033185,9.1751e-06,-0.0066561,5.9e-08,0,0
0.00032669,9.2479e-06,-0.0066426,6e-08,0,0
0.00032129,9.3198e-06,-0.0066291,6.1e-08,0,0
0.00031572,9.3908e-06,-0.0066156,6.2e-08,0,0
0.00030999,9.4609e-06,-0.0066022,6.3e-08,0,0
0.00030413,9.5301e-06,-0.0065888,6.4e-08,0,0
0.00029815,9.5982e-06,-0.0065755,6.5e-08,0,0
0.00029204,9.6652e-06,-0.0065624,6.6e-08,0,0
0.00028582,9.7312e-06,-0.0065495,6.7e-08,0,0
0.00027946,9.796e-06,-0.0065369,6.8e-08,0,0
0.00027297,9.8596e-06,-0.0065245,6.9e-08,0,0
0.00026632,9.922e-06,-0.0065124,7e-08,0,0
0.00025951,9.983e-06,-0.0065006,7.1e-08,0,0
0.00025253,1.0043e-05,-0.0064891,7.2e-08,0,0
0.00024537,1.0101e-05,-0.006478,7.3e-08,0,0
0.00023803,1.0157e-05,-0.0064672,7.4e-08,0,0
0.00023051,1.0212e-05,-0.0064567,7.5e-08,0,0
0.00022281,1.0266e-05,-0.0064466,7.6e-08,0,0
0.00021492,1.0317e-05,-0.0064369,7.7e-08,0,0
0.00020684,1.0367e-05,-0.0064275,7.8e-08,0,0
0.00019859,1.0415e-05,-0.0064185,7.9e-08,0,0
0.00019016,1.0461e-05,-0.0064099,8e-08,0,0
0.00018155,1.0505e-05,-0.0064017,8.1e-08,0,0
0.00017277,1.0547e-05,-0.0063939,8.2e-08,0,0
0.00016384,1.0587e-05,-0.0063865,8.3e-08,0,0
0.00015474,1.0625e-05,-0.0063795,8.4e-08,0,0
0.00014549,1.0661e-05,-0.0063729,8.5e-08,0,0
0.00013611,1.0695e-05,-0.0063668,8.6e-08,0,0
0.00012658,1.0726e-05,-0.006361,8.7e-08,0,0
0.00011694,1.0755e-05,-0.0063557,8.8e-08,0,0
0.00010717,1.0782e-05,-0.0063508,8.9e-08,0,0
9.7298e-05,1.0806e-05,-0.0063463,9e-08,0,0
8.7326e-05,1.0828e-05,-0.0063423,9.1e-08,0,0
7.7265e-05,1.0848e-05,-0.0063387,9.2e-08,0,0
6.7125e-05,1.0865e-05,-0.0063356,9.3e-08,0,0
5.6916e-05,1.088e-05,-0.0063329,9.4e-08,0,0
4.6648e-05,1.0893e-05,-0.0063306,9.5e-08,0,0
3.6332e-05,1.0903e-05,-0.0063288,9.6e-08,0,0
2.5978e-05,1.091e-05,-0.0063275,9.7e-08,0,0
1.5598e-05,1.0915e-05,-0.0063266,9.8e-08,0,0
5.2012e-06,1.0918e-05,-0.0063261,9.9e-08,0,0
-5.2009e-06,1.0918e-05,-0.0063261,1e-07,0,0
-1.5598e-05,1.0915e-05,-0.0063266,1.01e-07,0,0
-2.5978e-05,1.091e-05,-0.0063275,1.02e-07,0,0
-3.6332e-05,1.0903e-05,-0.0063288,1.03e-07,0,0
-4.6648e-05,1.0893e-05,-0.0063306,1.04e-07,0,0
-5.6916e-05,1.0881e-05,-0.0063329,1.05e-07,0,0
-6.7125e-05,1.0866e-05,-0.0063356,1.06e-07,0,0
-7.7265e-05,1.0849e-05,-0.0063387,1.07e-07,0,0
-8.7326e-05,1.0829e-05,-0.0063423,1.08e-07,0,0
-9.7298e-05,1.0807e-05,-0.0063463,1.09e-07,0,0
-0.00010717,1.0782e-05,-0.0063508,1.1e-07,0,0
-0.00011694,1.0756e-05,-0.0063557,1.11e-07,0,0
-0.00012658,1.0727e-05,-0.006361,1.12e-07,0,0
-0.00013611,1.0695e-05,-0.0063668,1.13e-07,0,0
-0.00014549,1.0662e-05,-0.0063729,1.14e-07,0,0
-0.00015474,1.0626e-05,-0.0063795,1.15e-07,0,0
-0.00016384,1.0588e-05,-0.0063865,1.16e-07,0,0
-0.00017277,1.0548e-05,-0.0063939,1.17e-07,0,0
-0.00018155,1.0506e-05,-0.0064017,1.18e-07,0,0
-0.00019016,1.0462e-05,-0.0064099,1.19e-07,0,0
-0.00019859,1.0416e-05,-0.0064185,1.2e-07,0,0
-0.00020685,1.0368e-05,-0.0064275,1.21e-07,0,0
-0.00021492,1.0318e-05,-0.0064369,1.22e-07,0,0
-0.00022281,1.0266e-05,-0.0064466,1.23e-07,0,0
-0.00023051,1.0213e-05,-0.0064567,1.24e-07,0,0
-0.00023803,1.0158e-05,-0.0064672,1.25e-07,0,0
-0.00024537,1.0101e-05,-0.006478,1.26e-07,0,0
-0.00025253,1.0043e-05,-0.0064891,1.27e-07,0,0
-0.00025951,9.9835e-06,-0.0065006,1.28e-07,0,0
-0.00026632,9.9225e-06,-0.0065124,1.29e-07,0,0
-0.00027297,9.8601e-06,-0.0065245,1.3e-07,0,0
-0.00027946,9.7966e-06,-0.0065369,1.31e-07,0,0
-0.00028582,9.7318e-06,-0.0065496,1.32e-07,0,0
-0.00029204,9.6658e-06,-0.0065624,1.33e-07,0,0
-0.00029815,9.5987e-06,-0.0065755,1.34e-07,0,0
-0.00030413,9.5306e-06,-0.0065888,1.35e-07,0,0
-0.00030999,9.4615e-06,-0.0066022,1.36e-07,0,0
-0.00031572,9.3915e-06,-0.0066156,1.37e-07,0,0
-0.00032129,9.3205e-06,-0.0066291,1.38e-07,0,0
-0.00032668,9.2486e-06,-0.0066426,1.39e-07,0,0
-0.00033185,9.1759e-06,-0.0066561,1.4e-07,0,0
-0.00033676,9.1025e-06,-0.0066695,1.41e-07,0,0
-0.00034137,9.0283e-06,-0.0066829,1.42e-07,0,0
-0.00034565,8.9536e-06,-0.0066962,1.43e-07,0,0
-0.00034956,8.8783e-06,-0.0067094,1.44e-07,0,0
