"B_demag.region2_zrange51_:0","B_demag.region2_zrange51_:1","B_demag.region2_zrange51_:2","Points:0","Points:1","Points:2"
4.7251e-06,4.7249e-06,-0.0073733,0,0,0
1.4169e-05,4.7267e-06,-0.007373,1e-09,0,0
2.3597e-05,4.7304e-06,-0.0073725,2e-09,0,0
3.3001e-05,4.7359e-06,-0.0073716,3e-09,0,0
4.237e-05,4.7433e-06,-0.0073705,4e-09,0,0
5.1694e-05,4.7525e-06,-0.0073691,5e-09,0,0
6.0964e-05,4.7635e-06,-0.0073674,6e-09,0,0
7.0169e-05,4.7764e-06,-0.0073654,7e-09,0,0
7.9299e-05,4.7911e-06,-0.0073632,8e-09,0,0
8.8346e-05,4.8076e-06,-0.0073606,9e-09,0,0
9.7299e-05,4.8259e-06,-0.0073578,1e-08,0,0
0.00010615,4.8459e-06,-0.0073548,1.1e-08,0,0
0.00011489,4.8678e-06,-0.0073515,1.2e-08,0,0
0.0001235,4.8914e-06,-0.0073479,1.3e-08,0,0
0.00013198,4.9167e-06,-0.007344,1.4e-08,0,0
0.00014033,4.9437e-06,-0.0073399,1.5e-08,0,0
0.00014852,4.9724e-06,-0.0073355,1.6e-08,0,0
0.00015655,5.0027e-06,-0.0073309,1.7e-08,0,0
0.00016442,5.0347e-06,-0.007326,1.8e-08,0,0
0.00017211,5.0683e-06,-0.0073209,1.9e-08,0,0
0.00017961,5.1035e-06,-0.0073156,2e-08,0,0
0.00018692,5.1402e-06,-0.00731,2.1e-08,0,0
0.00019403,5.1785e-06,-0.0073042,2.2e-08,0,0
0.00020093,5.2183e-06,-0.0072981,2.3e-08,0,0
0.00020761,5.2595e-06,-0.0072919,2.4e-08,0,0
0.00021407,5.3021e-06,-0.0072854,2.5e-08,0,0
0.00022029,5.3461e-06,-0.0072787,2.6e-08,0,0
0.00022627,5.3915e-06,-0.0072719,2.7e-08,0,0
0.000232,5.4381e-06,-0.0072648,2.8e-08,0,0
0.00023747,5.4861e-06,-0.0072575,2.9e-08,0,0
0.00024269,5.5352e-06,-0.0072501,3e-08,0,0
0.00024763,5.5855e-06,-0.0072424,3.1e-08,0,0
0.0002523,5.637e-06,-0.0072346,3.2e-08,0,0
0.00025669,5.6896e-06,-0.0072267,3.3e-08,0,0
0.0002608,5.7432e-06,-0.0072186,3.4e-08,0,0
0.0002646,5.7978e-06,-0.0072103,3.5e-08,0,0
0.00026812,5.8534e-06,-0.0072019,3.6e-08,0,0
0.00027132,5.9099e-06,-0.0071933,3.7e-08,0,0
0.00027422,5.9672e-06,-0.0071846,3.8e-08,0,0
0.00027681,6.0253e-06,-0.0071758,3.9e-08,0,0
0.00027908,6.0841e-06,-0.0071669,4e-08,0,0
0.00028103,6.1436e-06,-0.0071579,4.1e-08,0,0
0.00028265,6.2037e-06,-0.0071488,4.2e-08,0,0
0.00028394,6.2644e-06,-0.0071396,4.3e-08,0,0
0.00028491,6.3256e-06,-0.0071303,4.4e-08,0,0
0.00028554,6.3873e-06,-0.0071209,4.5e-08,0,0
0.00028583,6.4493e-06,-0.0071114,4.6e-08,0,0
0.00028578,6.5116e-06,-0.0071019,4.7e-08,0,0
0.0002854,6.5743e-06,-0.0070924,4.8e-08,0,0
0.00028467,6.6371e-06,-0.0070827,4.9e-08,0,0
0.0002836,6.7e-06,-0.0070731,5e-08,0,0
0.00028218,6.763e-06,-0.0070633,5.1e-08,0,0
0.00028042,6.8259e-06,-0.0070536,5.2e-08,0,0
0.00027832,6.8888e-06,-0.0070438,5.3e-08,0,0
0.00027588,6.9516e-06,-0.007034,5.4e-08,0,0
0.0002731,7.0141e-06,-0.0070242,5.5e-08,0,0
0.00026999,7.0763e-06,-0.0070143,5.6e-08,0,0
0.00026654,7.1381e-06,-0.0070044,5.7e-08,0,0
0.00026278,7.1995e-06,-0.0069945,5.8e-08,0,0
0.0002587,7.2604e-06,-0.0069846,5.9e-08,0,0
0.00025433,7.3207e-06,-0.0069746,6e-08,0,0
0.00024968,7.3803e-06,-0.0069646,6.1e-08,0,0
0.00024477,7.4391e-06,-0.0069545,6.2e-08,0,0
