"m_zrange130_:0","m_zrange130_:1","m_zrange130_:2","Points:0","Points:1","Points:2"
-0.0031005,-0.10384,0.99459,1.53e-07,0,0
-0.0030356,-0.10318,0.99466,1.54e-07,0,0
-0.0029717,-0.10243,0.99474,1.55e-07,0,0
-0.0029089,-0.10158,0.99482,1.56e-07,0,0
-0.0028472,-0.10064,0.99492,1.57e-07,0,0
-0.0027867,-0.099611,0.99502,1.58e-07,0,0
-0.0027274,-0.098494,0.99513,1.59e-07,0,0
-0.0026692,-0.097291,0.99525,1.6e-07,0,0
-0.0026124,-0.096004,0.99538,1.61e-07,0,0
-0.0025568,-0.094633,0.99551,1.62e-07,0,0
-0.0025025,-0.093182,0.99565,1.63e-07,0,0
-0.0024495,-0.091652,0.99579,1.64e-07,0,0
-0.0023979,-0.090045,0.99593,1.65e-07,0,0
-0.0023477,-0.088364,0.99609,1.66e-07,0,0
-0.0022988,-0.086609,0.99624,1.67e-07,0,0
-0.0022513,-0.084783,0.9964,1.68e-07,0,0
-0.0022052,-0.082889,0.99656,1.69e-07,0,0
-0.0021605,-0.080928,0.99672,1.7e-07,0,0
-0.0021172,-0.078902,0.99688,1.71e-07,0,0
-0.0020754,-0.076813,0.99704,1.72e-07,0,0
-0.002035,-0.074663,0.99721,1.73e-07,0,0
-0.001996,-0.072456,0.99737,1.74e-07,0,0
-0.0019585,-0.070192,0.99753,1.75e-07,0,0
-0.0019224,-0.067873,0.99769,1.76e-07,0,0
-0.0018878,-0.065503,0.99785,1.77e-07,0,0
-0.0018546,-0.063082,0.99801,1.78e-07,0,0
-0.0018229,-0.060613,0.99816,1.79e-07,0,0
-0.0017927,-0.058099,0.99831,1.8e-07,0,0
-0.0017639,-0.055541,0.99845,1.81e-07,0,0
-0.0017365,-0.052942,0.9986,1.82e-07,0,0
-0.0017106,-0.050303,0.99873,1.83e-07,0,0
-0.0016862,-0.047627,0.99886,1.84e-07,0,0
-0.0016632,-0.044916,0.99899,1.85e-07,0,0
-0.0016417,-0.042173,0.99911,1.86e-07,0,0
-0.0016216,-0.039398,0.99922,1.87e-07,0,0
-0.0016029,-0.036594,0.99933,1.88e-07,0,0
-0.0015857,-0.033764,0.99943,1.89e-07,0,0
-0.00157,-0.03091,0.99952,1.9e-07,0,0
-0.0015557,-0.028033,0.99961,1.91e-07,0,0
-0.0015428,-0.025137,0.99968,1.92e-07,0,0
-0.0015314,-0.022222,0.99975,1.93e-07,0,0
-0.0015213,-0.019291,0.99981,1.94e-07,0,0
-0.0015128,-0.016347,0.99987,1.95e-07,0,0
-0.0015056,-0.01339,0.99991,1.96e-07,0,0
-0.0014999,-0.010425,0.99994,1.97e-07,0,0
-0.0014956,-0.0074514,0.99997,1.98e-07,0,0
-0.0014928,-0.004473,0.99999,1.99e-07,0,0
-0.0014913,-0.0014914,1,2e-07,0,0
-0.004473,0.0014927,0.99999,0,1e-09,0
-0.0044773,0.0044772,0.99998,1e-09,1e-09,0
-0.0044858,0.0074585,0.99996,2e-09,1e-09,0
-0.0044987,0.010435,0.99994,3e-09,1e-09,0
-0.0045158,0.013403,0.9999,4e-09,1e-09,0
-0.0045373,0.016362,0.99986,5e-09,1e-09,0
-0.004563,0.01931,0.9998,6e-09,1e-09,0
-0.004593,0.022243,0.99974,7e-09,1e-09,0
-0.0046274,0.025161,0.99967,8e-09,1e-09,0
-0.004666,0.028061,0.9996,9e-09,1e-09,0
-0.004709,0.03094,0.99951,1e-08,1e-09,0
-0.0047562,0.033797,0.99942,1.1e-08,1e-09,0
-0.0048078,0.03663,0.99932,1.2e-08,1e-09,0
-0.0048638,0.039437,0.99921,1.3e-08,1e-09,0
-0.004924,0.042214,0.9991,1.4e-08,1e-09,0
-0.0049887,0.044961,0.99898,1.5e-08,1e-09,0
-0.0050576,0.047675,0.99885,1.6e-08,1e-09,0
-0.0051309,0.050354,0.99872,1.7e-08,1e-09,0
-0.0052086,0.052995,0.99858,1.8e-08,1e-09,0
-0.0052907,0.055598,0.99844,1.9e-08,1e-09,0
-0.0053771,0.058158,0.99829,2e-08,1e-09,0
-0.0054679,0.060676,0.99814,2.1e-08,1e-09,0
-0.005563,0.063147,0.99799,2.2e-08,1e-09,0
-0.0056625,0.065571,0.99783,2.3e-08,1e-09,0
-0.0057664,0.067944,0.99767,2.4e-08,1e-09,0
-0.0058746,0.070266,0.99751,2.5e-08,1e-09,0
-0.0059872,0.072533,0.99735,2.6e-08,1e-09,0
-0.0061041,0.074743,0.99718,2.7e-08,1e-09,0
-0.0062253,0.076896,0.99702,2.8e-08,1e-09,0
-0.0063509,0.078987,0.99686,2.9e-08,1e-09,0
-0.0064807,0.081016,0.99669,3e-08,1e-09,0
-0.0066148,0.082981,0.99653,3.1e-08,1e-09,0
-0.0067532,0.084878,0.99637,3.2e-08,1e-09,0
-0.0068957,0.086707,0.99621,3.3e-08,1e-09,0
-0.0070424,0.088464,0.99605,3.4e-08,1e-09,0
-0.0071932,0.090149,0.9959,3.5e-08,1e-09,0
-0.0073482,0.091758,0.99575,3.6e-08,1e-09,0
-0.0075071,0.093291,0.99561,3.7e-08,1e-09,0
-0.00767,0.094745,0.99547,3.8e-08,1e-09,0
-0.0078368,0.096118,0.99534,3.9e-08,1e-09,0
-0.0080075,0.097408,0.99521,4e-08,1e-09,0
-0.0081819,0.098614,0.99509,4.1e-08,1e-09,0
-0.00836,0.099733,0.99498,4.2e-08,1e-09,0
-0.0085416,0.10076,0.99487,4.3e-08,1e-09,0
-0.0087268,0.10171,0.99478,4.4e-08,1e-09,0
-0.0089153,0.10256,0.99469,4.5e-08,1e-09,0
-0.009107,0.10331,0.99461,4.6e-08,1e-09,0
-0.0093019,0.10397,0.99454,4.7e-08,1e-09,0
-0.0094998,0.10454,0.99448,4.8e-08,1e-09,0
-0.0097005,0.10501,0.99442,4.9e-08,1e-09,0
-0.009904,0.10537,0.99438,5e-08,1e-09,0
-0.01011,0.10564,0.99435,5.1e-08,1e-09,0
-0.010318,0.10581,0.99433,5.2e-08,1e-09,0
-0.010529,0.10587,0.99432,5.3e-08,1e-09,0
-0.010741,0.10583,0.99433,5.4e-08,1e-09,0
-0.010956,0.10568,0.99434,5.5e-08,1e-09,0
-0.011172,0.10543,0.99436,5.6e-08,1e-09,0
-0.011389,0.10507,0.9944,5.7e-08,1e-09,0
-0.011607,0.1046,0.99445,5.8e-08,1e-09,0
-0.011827,0.10403,0.9945,5.9e-08,1e-09,0
-0.012047,0.10334,0.99457,6e-08,1e-09,0
-0.012267,0.10255,0.99465,6.1e-08,1e-09,0
-0.012488,0.10165,0.99474,6.2e-08,1e-09,0
-0.012708,0.10064,0.99484,6.3e-08,1e-09,0
-0.012928,0.099522,0.99495,6.4e-08,1e-09,0
-0.013147,0.098294,0.99507,6.5e-08,1e-09,0
-0.013365,0.096957,0.9952,6.6e-08,1e-09,0
-0.013582,0.095512,0.99534,6.7e-08,1e-09,0
-0.013797,0.09396,0.99548,6.8e-08,1e-09,0
-0.01401,0.092301,0.99563,6.9e-08,1e-09,0
-0.014221,0.090537,0.99579,7e-08,1e-09,0
-0.01443,0.088667,0.99596,7.1e-08,1e-09,0
-0.014635,0.086695,0.99613,7.2e-08,1e-09,0
-0.014837,0.084621,0.9963,7.3e-08,1e-09,0
-0.015036,0.082446,0.99648,7.4e-08,1e-09,0
-0.01523,0.080174,0.99666,7.5e-08,1e-09,0
-0.015421,0.077804,0.99685,7.6e-08,1e-09,0
-0.015606,0.075341,0.99704,7.7e-08,1e-09,0
-0.015787,0.072786,0.99722,7.8e-08,1e-09,0
-0.015962,0.070141,0.99741,7.9e-08,1e-09,0
-0.016132,0.067409,0.9976,8e-08,1e-09,0
-0.016296,0.064593,0.99778,8.1e-08,1e-09,0
-0.016454,0.061696,0.99796,8.2e-08,1e-09,0
-0.016605,0.058722,0.99814,8.3e-08,1e-09,0
-0.016749,0.055673,0.99831,8.4e-08,1e-09,0
-0.016886,0.052553,0.99848,8.5e-08,1e-09,0
-0.017016,0.049365,0.99864,8.6e-08,1e-09,0
-0.017137,0.046114,0.99879,8.7e-08,1e-09,0
-0.017251,0.042804,0.99893,8.8e-08,1e-09,0
-0.017357,0.039437,0.99907,8.9e-08,1e-09,0
-0.017454,0.036019,0.9992,9e-08,1e-09,0
-0.017543,0.032554,0.99932,9.1e-08,1e-09,0
-0.017623,0.029047,0.99942,9.2e-08,1e-09,0
-0.017694,0.025501,0.99952,9.3e-08,1e-09,0
-0.017756,0.021921,0.9996,9.4e-08,1e-09,0
-0.017808,0.018312,0.99967,9.5e-08,1e-09,0
-0.017851,0.014679,0.99973,9.6e-08,1e-09,0
-0.017885,0.011026,0.99978,9.7e-08,1e-09,0
-0.017909,0.0073591,0.99981,9.8e-08,1e-09,0
-0.017924,0.003682,0.99983,9.9e-08,1e-09,0
-0.017928,2.3266e-08,0.99984,1e-07,1e-09,0
-0.017924,-0.003682,0.99983,1.01e-07,1e-09,0
-0.017909,-0.007359,0.99981,1.02e-07,1e-09,0
-0.017885,-0.011026,0.99978,1.03e-07,1e-09,0
-0.017851,-0.014679,0.99973,1.04e-07,1e-09,0
-0.017808,-0.018312,0.99967,1.05e-07,1e-09,0
-0.017756,-0.021921,0.9996,1.06e-07,1e-09,0
-0.017694,-0.025501,0.99952,1.07e-07,1e-09,0
-0.017623,-0.029047,0.99942,1.08e-07,1e-09,0
-0.017543,-0.032554,0.99932,1.09e-07,1e-09,0
-0.017454,-0.036019,0.9992,1.1e-07,1e-09,0
-0.017357,-0.039437,0.99907,1.11e-07,1e-09,0
-0.017251,-0.042804,0.99893,1.12e-07,1e-09,0
-0.017137,-0.046114,0.99879,1.13e-07,1e-09,0
-0.017016,-0.049365,0.99864,1.14e-07,1e-09,0
-0.016886,-0.052553,0.99848,1.15e-07,1e-09,0
-0.016749,-0.055673,0.99831,1.16e-07,1e-09,0
-0.016605,-0.058722,0.99814,1.17e-07,1e-09,0
-0.016454,-0.061696,0.99796,1.18e-07,1e-09,0
-0.016296,-0.064593,0.99778,1.19e-07,1e-09,0
-0.016132,-0.067409,0.9976,1.2e-07,1e-09,0
-0.015962,-0.070141,0.99741,1.21e-07,1e-09,0
-0.015787,-0.072785,0.99722,1.22e-07,1e-09,0
-0.015606,-0.075341,0.99704,1.23e-07,1e-09,0
-0.015421,-0.077804,0.99685,1.24e-07,1e-09,0
-0.01523,-0.080174,0.99666,1.25e-07,1e-09,0
-0.015036,-0.082446,0.99648,1.26e-07,1e-09,0
-0.014837,-0.084621,0.9963,1.27e-07,1e-09,0
-0.014635,-0.086695,0.99613,1.28e-07,1e-09,0
-0.01443,-0.088667,0.99596,1.29e-07,1e-09,0
-0.014221,-0.090537,0.99579,1.3e-07,1e-09,0
-0.01401,-0.092301,0.99563,1.31e-07,1e-09,0
-0.013797,-0.09396,0.99548,1.32e-07,1e-09,0
-0.013582,-0.095512,0.99534,1.33e-07,1e-09,0
-0.013365,-0.096957,0.9952,1.34e-07,1e-09,0
-0.013147,-0.098294,0.99507,1.35e-07,1e-09,0
-0.012928,-0.099522,0.99495,1.36e-07,1e-09,0
-0.012708,-0.10064,0.99484,1.37e-07,1e-09,0
-0.012488,-0.10165,0.99474,1.38e-07,1e-09,0
-0.012267,-0.10255,0.99465,1.39e-07,1e-09,0
-0.012047,-0.10334,0.99457,1.4e-07,1e-09,0
-0.011827,-0.10403,0.9945,1.41e-07,1e-09,0
-0.011607,-0.1046,0.99445,1.42e-07,1e-09,0
-0.011389,-0.10507,0.9944,1.43e-07,1e-09,0
-0.011172,-0.10543,0.99436,1.44e-07,1e-09,0
-0.010956,-0.10568,0.99434,1.45e-07,1e-09,0
-0.010741,-0.10583,0.99433,1.46e-07,1e-09,0
-0.010529,-0.10587,0.99432,1.47e-07,1e-09,0
-0.010318,-0.10581,0.99433,1.48e-07,1e-09,0
-0.01011,-0.10564,0.99435,1.49e-07,1e-09,0
-0.009904,-0.10537,0.99438,1.5e-07,1e-09,0
-0.0097005,-0.10501,0.99442,1.51e-07,1e-09,0
-0.0094998,-0.10454,0.99448,1.52e-07,1e-09,0
-0.0093019,-0.10397,0.99454,1.53e-07,1e-09,0
-0.009107,-0.10331,0.99461,1.54e-07,1e-09,0
-0.0089153,-0.10256,0.99469,1.55e-07,1e-09,0
-0.0087268,-0.10171,0.99478,1.56e-07,1e-09,0
-0.0085416,-0.10076,0.99487,1.57e-07,1e-09,0
-0.00836,-0.099733,0.99498,1.58e-07,1e-09,0
-0.0081819,-0.098614,0.99509,1.59e-07,1e-09,0
-0.0080075,-0.097408,0.99521,1.6e-07,1e-09,0
-0.0078368,-0.096118,0.99534,1.61e-07,1e-09,0
-0.00767,-0.094745,0.99547,1.62e-07,1e-09,0
-0.0075071,-0.093291,0.99561,1.63e-07,1e-09,0
-0.0073482,-0.091758,0.99575,1.64e-07,1e-09,0
-0.0071932,-0.090149,0.9959,1.65e-07,1e-09,0
-0.0070424,-0.088464,0.99605,1.66e-07,1e-09,0
-0.0068957,-0.086707,0.99621,1.67e-07,1e-09,0
-0.0067532,-0.084878,0.99637,1.68e-07,1e-09,0
-0.0066148,-0.082981,0.99653,1.69e-07,1e-09,0
-0.0064807,-0.081016,0.99669,1.7e-07,1e-09,0
-0.0063509,-0.078987,0.99686,1.71e-07,1e-09,0
-0.0062253,-0.076896,0.99702,1.72e-07,1e-09,0
-0.0061041,-0.074744,0.99718,1.73e-07,1e-09,0
-0.0059872,-0.072533,0.99735,1.74e-07,1e-09,0
-0.0058746,-0.070266,0.99751,1.75e-07,1e-09,0
-0.0057664,-0.067944,0.99767,1.76e-07,1e-09,0
-0.0056625,-0.065571,0.99783,1.77e-07,1e-09,0
-0.005563,-0.063147,0.99799,1.78e-07,1e-09,0
-0.0054679,-0.060676,0.99814,1.79e-07,1e-09,0
-0.0053771,-0.058159,0.99829,1.8e-07,1e-09,0
-0.0052907,-0.055598,0.99844,1.81e-07,1e-09,0
-0.0052086,-0.052995,0.99858,1.82e-07,1e-09,0
-0.0051309,-0.050354,0.99872,1.83e-07,1e-09,0
-0.0050576,-0.047675,0.99885,1.84e-07,1e-09,0
-0.0049887,-0.044961,0.99898,1.85e-07,1e-09,0
-0.004924,-0.042214,0.9991,1.86e-07,1e-09,0
-0.0048638,-0.039437,0.99921,1.87e-07,1e-09,0
-0.0048078,-0.03663,0.99932,1.88e-07,1e-09,0
-0.0047562,-0.033797,0.99942,1.89e-07,1e-09,0
-0.004709,-0.03094,0.99951,1.9e-07,1e-09,0
-0.004666,-0.028061,0.9996,1.91e-07,1e-09,0
-0.0046274,-0.025161,0.99967,1.92e-07,1e-09,0
-0.004593,-0.022243,0.99974,1.93e-07,1e-09,0
-0.004563,-0.01931,0.9998,1.94e-07,1e-09,0
-0.0045373,-0.016362,0.99986,1.95e-07,1e-09,0
-0.0045158,-0.013403,0.9999,1.96e-07,1e-09,0
-0.0044987,-0.010435,0.99994,1.97e-07,1e-09,0
-0.0044858,-0.0074586,0.99996,1.98e-07,1e-09,0
-0.0044773,-0.0044773,0.99998,1.99e-07,1e-09,0
-0.004473,-0.0014928,0.99999,2e-07,1e-09,0
-0.0074515,0.0014956,0.99997,0,2e-09,0
-0.0074586,0.0044858,0.99996,1e-09,2e-09,0
-0.0074729,0.0074728,0.99994,2e-09,2e-09,0
-0.0074943,0.010455,0.99992,3e-09,2e-09,0
-0.0075229,0.013429,0.99988,4e-09,2e-09,0
-0.0075586,0.016394,0.99984,5e-09,2e-09,0
-0.0076015,0.019347,0.99978,6e-09,2e-09,0
-0.0076516,0.022286,0.99972,7e-09,2e-09,0
-0.0077088,0.02521,0.99965,8e-09,2e-09,0
-0.0077732,0.028115,0.99957,9e-09,2e-09,0
-0.0078448,0.031,0.99949,1e-08,2e-09,0
-0.0079236,0.033863,0.9994,1.1e-08,2e-09,0
-0.0080096,0.036702,0.99929,1.2e-08,2e-09,0
-0.0081029,0.039514,0.99919,1.3e-08,2e-09,0
-0.0082034,0.042298,0.99907,1.4e-08,2e-09,0
-0.0083111,0.04505,0.99895,1.5e-08,2e-09,0
-0.0084261,0.04777,0.99882,1.6e-08,2e-09,0
-0.0085483,0.050455,0.99869,1.7e-08,2e-09,0
-0.0086778,0.053102,0.99855,1.8e-08,2e-09,0
-0.0088146,0.055711,0.99841,1.9e-08,2e-09,0
-0.0089586,0.058277,0.99826,2e-08,2e-09,0
-0.00911,0.0608,0.99811,2.1e-08,2e-09,0
-0.0092686,0.063278,0.99795,2.2e-08,2e-09,0
-0.0094345,0.065707,0.99779,2.3e-08,2e-09,0
-0.0096077,0.068087,0.99763,2.4e-08,2e-09,0
-0.0097881,0.070414,0.99747,2.5e-08,2e-09,0
-0.0099758,0.072687,0.9973,2.6e-08,2e-09,0
-0.010171,0.074904,0.99714,2.7e-08,2e-09,0
-0.010373,0.077062,0.99697,2.8e-08,2e-09,0
-0.010582,0.079159,0.99681,2.9e-08,2e-09,0
-0.010799,0.081194,0.99664,3e-08,2e-09,0
-0.011022,0.083164,0.99647,3.1e-08,2e-09,0
-0.011253,0.085068,0.99631,3.2e-08,2e-09,0
-0.011491,0.086902,0.99615,3.3e-08,2e-09,0
-0.011735,0.088665,0.99599,3.4e-08,2e-09,0
-0.011987,0.090355,0.99584,3.5e-08,2e-09,0
-0.012245,0.091971,0.99569,3.6e-08,2e-09,0
-0.01251,0.093509,0.99554,3.7e-08,2e-09,0
-0.012782,0.094968,0.9954,3.8e-08,2e-09,0
-0.01306,0.096347,0.99526,3.9e-08,2e-09,0
-0.013345,0.097642,0.99513,4e-08,2e-09,0
-0.013636,0.098853,0.99501,4.1e-08,2e-09,0
-0.013933,0.099978,0.99489,4.2e-08,2e-09,0
-0.014236,0.10101,0.99478,4.3e-08,2e-09,0
-0.014545,0.10196,0.99468,4.4e-08,2e-09,0
-0.014859,0.10281,0.99459,4.5e-08,2e-09,0
-0.015179,0.10357,0.99451,4.6e-08,2e-09,0
-0.015504,0.10424,0.99443,4.7e-08,2e-09,0
-0.015834,0.10481,0.99437,4.8e-08,2e-09,0
-0.016169,0.10528,0.99431,4.9e-08,2e-09,0
-0.016508,0.10565,0.99427,5e-08,2e-09,0
-0.016852,0.10592,0.99423,5.1e-08,2e-09,0
-0.0172,0.10609,0.99421,5.2e-08,2e-09,0
-0.017551,0.10616,0.99419,5.3e-08,2e-09,0
-0.017905,0.10612,0.99419,5.4e-08,2e-09,0
-0.018263,0.10598,0.9942,5.5e-08,2e-09,0
-0.018623,0.10573,0.99422,5.6e-08,2e-09,0
-0.018986,0.10537,0.99425,5.7e-08,2e-09,0
-0.01935,0.1049,0.99429,5.8e-08,2e-09,0
-0.019716,0.10433,0.99435,5.9e-08,2e-09,0
-0.020084,0.10365,0.99441,6e-08,2e-09,0
-0.020451,0.10286,0.99449,6.1e-08,2e-09,0
-0.020819,0.10195,0.99457,6.2e-08,2e-09,0
-0.021187,0.10094,0.99467,6.3e-08,2e-09,0
-0.021554,0.099825,0.99477,6.4e-08,2e-09,0
-0.02192,0.098595,0.99489,6.5e-08,2e-09,0
-0.022284,0.097257,0.99501,6.6e-08,2e-09,0
-0.022646,0.09581,0.99514,6.7e-08,2e-09,0
