"B_demag.region2_zrange460_:0","B_demag.region2_zrange460_:1","B_demag.region2_zrange460_:2","Points:0","Points:1","Points:2"
-1.3224e-05,-1.3225e-05,-0.0082872,0,0,0
-3.9661e-05,-1.3232e-05,-0.0082865,1e-09,0,0
-6.6061e-05,-1.3246e-05,-0.0082852,2e-09,0,0
-9.2399e-05,-1.3266e-05,-0.0082833,3e-09,0,0
-0.00011865,-1.3294e-05,-0.0082807,4e-09,0,0
-0.00014479,-1.3328e-05,-0.0082774,5e-09,0,0
-0.0001708,-1.3369e-05,-0.0082735,6e-09,0,0
-0.00019664,-1.3417e-05,-0.0082689,7e-09,0,0
-0.00022231,-1.3471e-05,-0.0082637,8e-09,0,0
-0.00024776,-1.3533e-05,-0.0082579,9e-09,0,0
-0.00027298,-1.3601e-05,-0.0082514,1e-08,0,0
-0.00029795,-1.3675e-05,-0.0082444,1.1e-08,0,0
-0.00032263,-1.3757e-05,-0.0082366,1.2e-08,0,0
-0.00034701,-1.3844e-05,-0.0082283,1.3e-08,0,0
-0.00037107,-1.3938e-05,-0.0082194,1.4e-08,0,0
-0.00039477,-1.4039e-05,-0.0082098,1.5e-08,0,0
-0.0004181,-1.4146e-05,-0.0081997,1.6e-08,0,0
-0.00044103,-1.4259e-05,-0.008189,1.7e-08,0,0
-0.00046355,-1.4378e-05,-0.0081777,1.8e-08,0,0
-0.00048562,-1.4504e-05,-0.0081658,1.9e-08,0,0
-0.00050723,-1.4635e-05,-0.0081534,2e-08,0,0
-0.00052835,-1.4772e-05,-0.0081404,2.1e-08,0,0
-0.00054896,-1.4915e-05,-0.0081269,2.2e-08,0,0
-0.00056905,-1.5064e-05,-0.0081129,2.3e-08,0,0
-0.00058859,-1.5218e-05,-0.0080983,2.4e-08,0,0
-0.00060756,-1.5378e-05,-0.0080832,2.5e-08,0,0
-0.00062594,-1.5543e-05,-0.0080677,2.6e-08,0,0
-0.00064371,-1.5713e-05,-0.0080516,2.7e-08,0,0
-0.00066085,-1.5888e-05,-0.0080351,2.8e-08,0,0
-0.00067734,-1.6068e-05,-0.0080182,2.9e-08,0,0
-0.00069317,-1.6253e-05,-0.0080008,3e-08,0,0
-0.00070832,-1.6443e-05,-0.007983,3.1e-08,0,0
-0.00072276,-1.6637e-05,-0.0079648,3.2e-08,0,0
-0.00073649,-1.6835e-05,-0.0079462,3.3e-08,0,0
-0.00074948,-1.7038e-05,-0.0079272,3.4e-08,0,0
-0.00076172,-1.7245e-05,-0.0079079,3.5e-08,0,0
-0.0007732,-1.7455e-05,-0.0078882,3.6e-08,0,0
-0.0007839,-1.7669e-05,-0.0078682,3.7e-08,0,0
-0.0007938,-1.7886e-05,-0.0078479,3.8e-08,0,0
-0.0008029,-1.8107e-05,-0.0078274,3.9e-08,0,0
-0.00081118,-1.8331e-05,-0.0078066,4e-08,0,0
-0.00081864,-1.8558e-05,-0.0077855,4.1e-08,0,0
-0.00082525,-1.8787e-05,-0.0077642,4.2e-08,0,0
-0.00083101,-1.9019e-05,-0.0077427,4.3e-08,0,0
-0.00083591,-1.9253e-05,-0.0077211,4.4e-08,0,0
-0.00083995,-1.949e-05,-0.0076993,4.5e-08,0,0
-0.00084311,-1.9728e-05,-0.0076773,4.6e-08,0,0
-0.00084539,-1.9968e-05,-0.0076553,4.7e-08,0,0
-0.00084678,-2.0209e-05,-0.0076332,4.8e-08,0,0
-0.00084729,-2.0451e-05,-0.007611,4.9e-08,0,0
-0.00084691,-2.0694e-05,-0.0075888,5e-08,0,0
-0.00084564,-2.0938e-05,-0.0075667,5.1e-08,0,0
-0.00084349,-2.1183e-05,-0.0075446,5.2e-08,0,0
-0.00084045,-2.1428e-05,-0.0075225,5.3e-08,0,0
-0.00083654,-2.1672e-05,-0.0075005,5.4e-08,0,0
-0.00083177,-2.1917e-05,-0.0074787,5.5e-08,0,0
-0.00082615,-2.2161e-05,-0.0074571,5.6e-08,0,0
-0.00081969,-2.2405e-05,-0.0074356,5.7e-08,0,0
-0.00081243,-2.2647e-05,-0.0074144,5.8e-08,0,0
-0.00080438,-2.2889e-05,-0.0073934,5.9e-08,0,0
-0.00079557,-2.3129e-05,-0.0073726,6e-08,0,0
-0.00078602,-2.3367e-05,-0.0073522,6.1e-08,0,0
-0.00077576,-2.3603e-05,-0.0073321,6.2e-08,0,0
-0.00076481,-2.3838e-05,-0.0073122,6.3e-08,0,0
-0.00075319,-2.4069e-05,-0.0072927,6.4e-08,0,0
-0.00074092,-2.4298e-05,-0.0072734,6.5e-08,0,0
-0.00072801,-2.4523e-05,-0.0072545,6.6e-08,0,0
-0.00071446,-2.4745e-05,-0.0072359,6.7e-08,0,0
-0.00070028,-2.4964e-05,-0.0072175,6.8e-08,0,0
-0.00068548,-2.5179e-05,-0.0071996,6.9e-08,0,0
-0.00067006,-2.5389e-05,-0.0071819,7e-08,0,0
-0.00065403,-2.5595e-05,-0.0071646,7.1e-08,0,0
-0.00063739,-2.5796e-05,-0.0071477,7.2e-08,0,0
-0.00062015,-2.5992e-05,-0.0071312,7.3e-08,0,0
-0.00060232,-2.6184e-05,-0.007115,7.4e-08,0,0
-0.0005839,-2.6369e-05,-0.0070993,7.5e-08,0,0
-0.00056492,-2.655e-05,-0.0070841,7.6e-08,0,0
-0.00054537,-2.6724e-05,-0.0070693,7.7e-08,0,0
-0.00052528,-2.6893e-05,-0.007055,7.8e-08,0,0
-0.00050465,-2.7055e-05,-0.0070413,7.9e-08,0,0
-0.00048351,-2.7211e-05,-0.007028,8e-08,0,0
-0.00046188,-2.736e-05,-0.0070153,8.1e-08,0,0
-0.00043976,-2.7502e-05,-0.0070032,8.2e-08,0,0
-0.00041719,-2.7638e-05,-0.0069916,8.3e-08,0,0
-0.00039419,-2.7767e-05,-0.0069806,8.4e-08,0,0
-0.00037077,-2.7888e-05,-0.0069703,8.5e-08,0,0
-0.00034695,-2.8002e-05,-0.0069605,8.6e-08,0,0
-0.00032277,-2.8108e-05,-0.0069514,8.7e-08,0,0
-0.00029824,-2.8207e-05,-0.006943,8.8e-08,0,0
-0.0002734,-2.8297e-05,-0.0069352,8.9e-08,0,0
-0.00024826,-2.838e-05,-0.0069281,9e-08,0,0
-0.00022285,-2.8455e-05,-0.0069217,9.1e-08,0,0
-0.00019721,-2.8522e-05,-0.0069159,9.2e-08,0,0
-0.00017135,-2.8581e-05,-0.0069109,9.3e-08,0,0
-0.0001453,-2.8631e-05,-0.0069065,9.4e-08,0,0
-0.0001191,-2.8673e-05,-0.0069029,9.5e-08,0,0
-9.2768e-05,-2.8707e-05,-0.0069,9.6e-08,0,0
-6.6335e-05,-2.8732e-05,-0.0068979,9.7e-08,0,0
-3.9829e-05,-2.8749e-05,-0.0068964,9.8e-08,0,0
-1.3281e-05,-2.8758e-05,-0.0068957,9.9e-08,0,0
1.3283e-05,-2.8758e-05,-0.0068957,1e-07,0,0
3.9831e-05,-2.8749e-05,-0.0068964,1.01e-07,0,0
6.6337e-05,-2.8732e-05,-0.0068979,1.02e-07,0,0
9.277e-05,-2.8707e-05,-0.0069,1.03e-07,0,0
0.0001191,-2.8673e-05,-0.0069029,1.04e-07,0,0
0.00014531,-2.8631e-05,-0.0069065,1.05e-07,0,0
0.00017135,-2.8581e-05,-0.0069109,1.06e-07,0,0
0.00019721,-2.8522e-05,-0.0069159,1.07e-07,0,0
0.00022286,-2.8455e-05,-0.0069217,1.08e-07,0,0
0.00024826,-2.838e-05,-0.0069281,1.09e-07,0,0
0.0002734,-2.8298e-05,-0.0069352,1.1e-07,0,0
0.00029825,-2.8207e-05,-0.006943,1.11e-07,0,0
0.00032277,-2.8108e-05,-0.0069514,1.12e-07,0,0
0.00034695,-2.8002e-05,-0.0069605,1.13e-07,0,0
0.00037077,-2.7888e-05,-0.0069703,1.14e-07,0,0
0.00039419,-2.7767e-05,-0.0069806,1.15e-07,0,0
0.0004172,-2.7639e-05,-0.0069916,1.16e-07,0,0
0.00043977,-2.7503e-05,-0.0070032,1.17e-07,0,0
0.00046188,-2.7361e-05,-0.0070153,1.18e-07,0,0
0.00048351,-2.7212e-05,-0.007028,1.19e-07,0,0
0.00050465,-2.7056e-05,-0.0070413,1.2e-07,0,0
0.00052528,-2.6894e-05,-0.007055,1.21e-07,0,0
0.00054537,-2.6726e-05,-0.0070693,1.22e-07,0,0
0.00056492,-2.6552e-05,-0.0070841,1.23e-07,0,0
0.00058391,-2.6371e-05,-0.0070993,1.24e-07,0,0
0.00060232,-2.6186e-05,-0.007115,1.25e-07,0,0
