"B_demag.region2_zrange460_:0","B_demag.region2_zrange460_:1","B_demag.region2_zrange460_:2","Points:0","Points:1","Points:2"
-1.1201e-05,-1.12e-05,-0.0083079,0,0,0
-3.3591e-05,-1.1206e-05,-0.0083074,1e-09,0,0
-5.5949e-05,-1.1218e-05,-0.0083063,2e-09,0,0
-7.8256e-05,-1.1236e-05,-0.0083046,3e-09,0,0
-0.00010049,-1.126e-05,-0.0083025,4e-09,0,0
-0.00012263,-1.129e-05,-0.0082997,5e-09,0,0
-0.00014466,-1.1325e-05,-0.0082965,6e-09,0,0
-0.00016655,-1.1367e-05,-0.0082927,7e-09,0,0
-0.00018829,-1.1414e-05,-0.0082884,8e-09,0,0
-0.00020986,-1.1468e-05,-0.0082835,9e-09,0,0
-0.00023123,-1.1527e-05,-0.0082781,1e-08,0,0
-0.00025238,-1.1592e-05,-0.0082722,1.1e-08,0,0
-0.0002733,-1.1662e-05,-0.0082658,1.2e-08,0,0
-0.00029396,-1.1738e-05,-0.0082589,1.3e-08,0,0
-0.00031435,-1.182e-05,-0.0082514,1.4e-08,0,0
-0.00033444,-1.1907e-05,-0.0082435,1.5e-08,0,0
-0.00035422,-1.2e-05,-0.0082351,1.6e-08,0,0
-0.00037367,-1.2099e-05,-0.0082261,1.7e-08,0,0
-0.00039276,-1.2202e-05,-0.0082167,1.8e-08,0,0
-0.00041149,-1.2311e-05,-0.0082069,1.9e-08,0,0
-0.00042982,-1.2426e-05,-0.0081965,2e-08,0,0
-0.00044775,-1.2545e-05,-0.0081857,2.1e-08,0,0
-0.00046525,-1.2669e-05,-0.0081744,2.2e-08,0,0
-0.0004823,-1.2799e-05,-0.0081627,2.3e-08,0,0
-0.00049889,-1.2933e-05,-0.0081506,2.4e-08,0,0
-0.00051501,-1.3072e-05,-0.0081381,2.5e-08,0,0
-0.00053062,-1.3216e-05,-0.0081251,2.6e-08,0,0
-0.00054573,-1.3364e-05,-0.0081118,2.7e-08,0,0
-0.0005603,-1.3517e-05,-0.008098,2.8e-08,0,0
-0.00057434,-1.3674e-05,-0.0080839,2.9e-08,0,0
-0.00058781,-1.3835e-05,-0.0080694,3e-08,0,0
-0.0006007,-1.4e-05,-0.0080546,3.1e-08,0,0
-0.000613,-1.4169e-05,-0.0080394,3.2e-08,0,0
-0.0006247,-1.4343e-05,-0.0080239,3.3e-08,0,0
-0.00063578,-1.4519e-05,-0.0080081,3.4e-08,0,0
-0.00064623,-1.47e-05,-0.007992,3.5e-08,0,0
-0.00065604,-1.4883e-05,-0.0079756,3.6e-08,0,0
-0.00066518,-1.507e-05,-0.0079589,3.7e-08,0,0
-0.00067366,-1.526e-05,-0.007942,3.8e-08,0,0
-0.00068146,-1.5453e-05,-0.0079249,3.9e-08,0,0
-0.00068856,-1.5649e-05,-0.0079075,4e-08,0,0
-0.00069497,-1.5847e-05,-0.0078899,4.1e-08,0,0
-0.00070067,-1.6048e-05,-0.0078722,4.2e-08,0,0
-0.00070564,-1.6251e-05,-0.0078542,4.3e-08,0,0
-0.00070989,-1.6455e-05,-0.0078362,4.4e-08,0,0
-0.00071341,-1.6662e-05,-0.007818,4.5e-08,0,0
-0.00071618,-1.6871e-05,-0.0077997,4.6e-08,0,0
-0.00071821,-1.708e-05,-0.0077813,4.7e-08,0,0
-0.00071949,-1.7292e-05,-0.0077628,4.8e-08,0,0
-0.00072001,-1.7504e-05,-0.0077443,4.9e-08,0,0
-0.00071978,-1.7717e-05,-0.0077257,5e-08,0,0
-0.00071879,-1.7931e-05,-0.0077072,5.1e-08,0,0
-0.00071703,-1.8145e-05,-0.0076886,5.2e-08,0,0
-0.00071452,-1.836e-05,-0.0076702,5.3e-08,0,0
