"B_demag.region2_zrange460_:0","B_demag.region2_zrange460_:1","B_demag.region2_zrange460_:2","Points:0","Points:1","Points:2"
-3.8332e-06,-3.833e-06,-0.008142,0,0,0
-1.1495e-05,-3.8352e-06,-0.0081419,1e-09,0,0
-1.9145e-05,-3.8397e-06,-0.0081415,2e-09,0,0
-2.6779e-05,-3.8464e-06,-0.008141,3e-09,0,0
-3.4389e-05,-3.8553e-06,-0.0081403,4e-09,0,0
-4.1967e-05,-3.8665e-06,-0.0081394,5e-09,0,0
-4.9508e-05,-3.8798e-06,-0.0081383,6e-09,0,0
-5.7003e-05,-3.8954e-06,-0.0081371,7e-09,0,0
-6.4447e-05,-3.9132e-06,-0.0081357,8e-09,0,0
-7.1833e-05,-3.9332e-06,-0.0081341,9e-09,0,0
-7.9154e-05,-3.9554e-06,-0.0081324,1e-08,0,0
-8.6402e-05,-3.9797e-06,-0.0081304,1.1e-08,0,0
-9.3572e-05,-4.0061e-06,-0.0081284,1.2e-08,0,0
-0.00010066,-4.0347e-06,-0.0081261,1.3e-08,0,0
-0.00010765,-4.0655e-06,-0.0081237,1.4e-08,0,0
-0.00011454,-4.0983e-06,-0.0081211,1.5e-08,0,0
-0.00012133,-4.1332e-06,-0.0081183,1.6e-08,0,0
-0.00012801,-4.1701e-06,-0.0081154,1.7e-08,0,0
-0.00013457,-4.2091e-06,-0.0081124,1.8e-08,0,0
-0.000141,-4.2501e-06,-0.0081091,1.9e-08,0,0
-0.00014731,-4.293e-06,-0.0081058,2e-08,0,0
-0.00015347,-4.3379e-06,-0.0081022,2.1e-08,0,0
-0.0001595,-4.3848e-06,-0.0080986,2.2e-08,0,0
-0.00016537,-4.4335e-06,-0.0080947,2.3e-08,0,0
-0.00017109,-4.4841e-06,-0.0080908,2.4e-08,0,0
-0.00017665,-4.5366e-06,-0.0080867,2.5e-08,0,0
-0.00018204,-4.5908e-06,-0.0080825,2.6e-08,0,0
-0.00018726,-4.6468e-06,-0.0080781,2.7e-08,0,0
-0.00019229,-4.7045e-06,-0.0080736,2.8e-08,0,0
-0.00019715,-4.7639e-06,-0.008069,2.9e-08,0,0
-0.00020182,-4.825e-06,-0.0080642,3e-08,0,0
-0.00020629,-4.8876e-06,-0.0080594,3.1e-08,0,0
-0.00021056,-4.9518e-06,-0.0080544,3.2e-08,0,0
-0.00021462,-5.0175e-06,-0.0080493,3.3e-08,0,0
-0.00021848,-5.0846e-06,-0.0080441,3.4e-08,0,0
-0.00022212,-5.1531e-06,-0.0080388,3.5e-08,0,0
-0.00022554,-5.223e-06,-0.0080334,3.6e-08,0,0
-0.00022874,-5.2942e-06,-0.008028,3.7e-08,0,0
-0.00023171,-5.3666e-06,-0.0080224,3.8e-08,0,0
-0.00023445,-5.4402e-06,-0.0080168,3.9e-08,0,0
-0.00023696,-5.5149e-06,-0.008011,4e-08,0,0
-0.00023922,-5.5907e-06,-0.0080052,4.1e-08,0,0
-0.00024124,-5.6675e-06,-0.0079994,4.2e-08,0,0
-0.00024302,-5.7452e-06,-0.0079935,4.3e-08,0,0
-0.00024455,-5.8237e-06,-0.0079875,4.4e-08,0,0
-0.00024582,-5.903e-06,-0.0079815,4.5e-08,0,0
-0.00024684,-5.9831e-06,-0.0079754,4.6e-08,0,0
-0.0002476,-6.0637e-06,-0.0079693,4.7e-08,0,0
-0.0002481,-6.145e-06,-0.0079632,4.8e-08,0,0
-0.00024834,-6.2267e-06,-0.007957,4.9e-08,0,0
-0.00024832,-6.3089e-06,-0.0079508,5e-08,0,0
-0.00024803,-6.3913e-06,-0.0079446,5.1e-08,0,0
-0.00024748,-6.4741e-06,-0.0079384,5.2e-08,0,0
-0.00024666,-6.557e-06,-0.0079322,5.3e-08,0,0
-0.00024557,-6.6399e-06,-0.007926,5.4e-08,0,0
-0.00024421,-6.7229e-06,-0.0079198,5.5e-08,0,0
-0.00024259,-6.8058e-06,-0.0079137,5.6e-08,0,0
-0.0002407,-6.8885e-06,-0.0079075,5.7e-08,0,0
