"B_demag.region2_zrange460_:0","B_demag.region2_zrange460_:1","B_demag.region2_zrange460_:2","Points:0","Points:1","Points:2"
-1.1944e-06,-1.1949e-06,-0.008055,0,0,0
-3.582e-06,-1.1957e-06,-0.0080549,1e-09,0,0
-5.9664e-06,-1.1971e-06,-0.0080548,2e-09,0,0
-8.3456e-06,-1.1993e-06,-0.0080546,3e-09,0,0
-1.0717e-05,-1.2022e-06,-0.0080544,4e-09,0,0
-1.308e-05,-1.2058e-06,-0.0080542,5e-09,0,0
-1.543e-05,-1.2102e-06,-0.0080538,6e-09,0,0
-1.7767e-05,-1.2152e-06,-0.0080535,7e-09,0,0
-2.0088e-05,-1.221e-06,-0.008053,8e-09,0,0
-2.239e-05,-1.2274e-06,-0.0080526,9e-09,0,0
-2.4673e-05,-1.2345e-06,-0.008052,1e-08,0,0
-2.6933e-05,-1.2424e-06,-0.0080514,1.1e-08,0,0
-2.9169e-05,-1.2509e-06,-0.0080508,1.2e-08,0,0
-3.1379e-05,-1.2601e-06,-0.0080501,1.3e-08,0,0
-3.356e-05,-1.27e-06,-0.0080494,1.4e-08,0,0
-3.5711e-05,-1.2806e-06,-0.0080486,1.5e-08,0,0
-3.7829e-05,-1.2919e-06,-0.0080477,1.6e-08,0,0
-3.9913e-05,-1.3038e-06,-0.0080469,1.7e-08,0,0
-4.196e-05,-1.3164e-06,-0.0080459,1.8e-08,0,0
-4.3969e-05,-1.3297e-06,-0.0080449,1.9e-08,0,0
-4.5937e-05,-1.3436e-06,-0.0080439,2e-08,0,0
-4.7863e-05,-1.3582e-06,-0.0080428,2.1e-08,0,0
-4.9745e-05,-1.3734e-06,-0.0080417,2.2e-08,0,0
-5.158e-05,-1.3892e-06,-0.0080405,2.3e-08,0,0
-5.3368e-05,-1.4056e-06,-0.0080393,2.4e-08,0,0
-5.5105e-05,-1.4227e-06,-0.0080381,2.5e-08,0,0
-5.6791e-05,-1.4403e-06,-0.0080368,2.6e-08,0,0
-5.8423e-05,-1.4586e-06,-0.0080354,2.7e-08,0,0
-5.9999e-05,-1.4774e-06,-0.0080341,2.8e-08,0,0
-6.1519e-05,-1.4967e-06,-0.0080327,2.9e-08,0,0
-6.298e-05,-1.5166e-06,-0.0080312,3e-08,0,0
-6.438e-05,-1.537e-06,-0.0080297,3.1e-08,0,0
-6.5719e-05,-1.5579e-06,-0.0080282,3.2e-08,0,0
-6.6994e-05,-1.5793e-06,-0.0080266,3.3e-08,0,0
-6.8204e-05,-1.6012e-06,-0.0080251,3.4e-08,0,0
-6.9347e-05,-1.6236e-06,-0.0080234,3.5e-08,0,0
-7.0422e-05,-1.6464e-06,-0.0080218,3.6e-08,0,0
-7.1428e-05,-1.6696e-06,-0.0080201,3.7e-08,0,0
-7.2362e-05,-1.6933e-06,-0.0080184,3.8e-08,0,0
-7.3225e-05,-1.7173e-06,-0.0080167,3.9e-08,0,0
-7.4014e-05,-1.7417e-06,-0.0080149,4e-08,0,0
-7.4728e-05,-1.7665e-06,-0.0080132,4.1e-08,0,0
-7.5367e-05,-1.7916e-06,-0.0080114,4.2e-08,0,0
-7.5929e-05,-1.817e-06,-0.0080095,4.3e-08,0,0
-7.6414e-05,-1.8427e-06,-0.0080077,4.4e-08,0,0
-7.6819e-05,-1.8687e-06,-0.0080059,4.5e-08,0,0
-7.7145e-05,-1.8948e-06,-0.008004,4.6e-08,0,0
-7.7391e-05,-1.9212e-06,-0.0080021,4.7e-08,0,0
-7.7555e-05,-1.9478e-06,-0.0080002,4.8e-08,0,0
-7.7638e-05,-1.9745e-06,-0.0079983,4.9e-08,0,0
-7.7638e-05,-2.0014e-06,-0.0079964,5e-08,0,0
-7.7556e-05,-2.0283e-06,-0.0079945,5.1e-08,0,0
-7.739e-05,-2.0554e-06,-0.0079926,5.2e-08,0,0
-7.7141e-05,-2.0825e-06,-0.0079907,5.3e-08,0,0
-7.6808e-05,-2.1097e-06,-0.0079888,5.4e-08,0,0
-7.6391e-05,-2.1369e-06,-0.0079869,5.5e-08,0,0
-7.589e-05,-2.1641e-06,-0.007985,5.6e-08,0,0
