"m_zrange285_:0","m_zrange285_:1","m_zrange285_:2","Points:0","Points:1","Points:2"
-0.00051493,-3.1256e-05,-1,5.9e-08,0,0
-0.00051458,-3.2172e-05,-1,6e-08,0,0
-0.00051362,-3.3097e-05,-1,6.1e-08,0,0
-0.00051202,-3.4027e-05,-1,6.2e-08,0,0
-0.00050979,-3.4965e-05,-1,6.3e-08,0,0
-0.00050691,-3.5907e-05,-1,6.4e-08,0,0
-0.00050337,-3.6854e-05,-1,6.5e-08,0,0
-0.00049915,-3.7801e-05,-1,6.6e-08,0,0
-0.00049425,-3.8751e-05,-1,6.7e-08,0,0
-0.00048865,-3.9701e-05,-1,6.8e-08,0,0
-0.00048237,-4.0647e-05,-1,6.9e-08,0,0
-0.00047539,-4.1591e-05,-1,7e-08,0,0
-0.00046769,-4.2524e-05,-1,7.1e-08,0,0
-0.0004593,-4.3453e-05,-1,7.2e-08,0,0
-0.0004502,-4.4375e-05,-1,7.3e-08,0,0
-0.0004404,-4.5279e-05,-1,7.4e-08,0,0
-0.00042991,-4.6171e-05,-1,7.5e-08,0,0
-0.00041871,-4.705e-05,-1,7.6e-08,0,0
-0.00040683,-4.7911e-05,-1,7.7e-08,0,0
-0.00039426,-4.8752e-05,-1,7.8e-08,0,0
-0.00038102,-4.9569e-05,-1,7.9e-08,0,0
-0.00036713,-5.0366e-05,-1,8e-08,0,0
-0.0003526,-5.114e-05,-1,8.1e-08,0,0
-0.00033743,-5.1885e-05,-1,8.2e-08,0,0
-0.00032166,-5.2599e-05,-1,8.3e-08,0,0
-0.0003053,-5.3284e-05,-1,8.4e-08,0,0
-0.00028839,-5.3934e-05,-1,8.5e-08,0,0
-0.00027094,-5.455e-05,-1,8.6e-08,0,0
-0.00025299,-5.5129e-05,-1,8.7e-08,0,0
-0.00023456,-5.567e-05,-1,8.8e-08,0,0
-0.0002157,-5.6171e-05,-1,8.9e-08,0,0
-0.00019642,-5.6635e-05,-1,9e-08,0,0
-0.00017677,-5.7054e-05,-1,9.1e-08,0,0
-0.00015678,-5.7429e-05,-1,9.2e-08,0,0
-0.00013649,-5.7762e-05,-1,9.3e-08,0,0
-0.00011594,-5.8045e-05,-1,9.4e-08,0,0
-9.5162e-05,-5.8285e-05,-1,9.5e-08,0,0
-7.4205e-05,-5.8475e-05,-1,9.6e-08,0,0
-5.3103e-05,-5.8621e-05,-1,9.7e-08,0,0
-3.1899e-05,-5.8718e-05,-1,9.8e-08,0,0
-1.0633e-05,-5.8767e-05,-1,9.9e-08,0,0
1.0652e-05,-5.8766e-05,-1,1e-07,0,0
3.1921e-05,-5.8716e-05,-1,1.01e-07,0,0
5.3122e-05,-5.8618e-05,-1,1.02e-07,0,0
7.4224e-05,-5.8472e-05,-1,1.03e-07,0,0
9.5182e-05,-5.828e-05,-1,1.04e-07,0,0
0.00011596,-5.8039e-05,-1,1.05e-07,0,0
0.00013651,-5.7753e-05,-1,1.06e-07,0,0
0.00015679,-5.7424e-05,-1,1.07e-07,0,0
0.00017678,-5.7048e-05,-1,1.08e-07,0,0
0.00019643,-5.6629e-05,-1,1.09e-07,0,0
0.00021571,-5.6166e-05,-1,1.1e-07,0,0
0.00023458,-5.5663e-05,-1,1.11e-07,0,0
0.000253,-5.512e-05,-1,1.12e-07,0,0
0.00027096,-5.4539e-05,-1,1.13e-07,0,0
0.00028841,-5.3921e-05,-1,1.14e-07,0,0
0.00030532,-5.3271e-05,-1,1.15e-07,0,0
0.00032168,-5.2587e-05,-1,1.16e-07,0,0
0.00033745,-5.1872e-05,-1,1.17e-07,0,0
0.00035262,-5.1129e-05,-1,1.18e-07,0,0
0.00036715,-5.0358e-05,-1,1.19e-07,0,0
0.00038104,-4.956e-05,-1,1.2e-07,0,0
0.00039428,-4.8743e-05,-1,1.21e-07,0,0
0.00040684,-4.7903e-05,-1,1.22e-07,0,0
0.00041872,-4.704e-05,-1,1.23e-07,0,0
0.00042992,-4.6162e-05,-1,1.24e-07,0,0
0.00044042,-4.5267e-05,-1,1.25e-07,0,0
0.00045021,-4.4363e-05,-1,1.26e-07,0,0
0.00045931,-4.3446e-05,-1,1.27e-07,0,0
0.0004677,-4.2519e-05,-1,1.28e-07,0,0
0.00047539,-4.1584e-05,-1,1.29e-07,0,0
0.00048238,-4.0641e-05,-1,1.3e-07,0,0
0.00048866,-3.9698e-05,-1,1.31e-07,0,0
0.00049425,-3.8748e-05,-1,1.32e-07,0,0
0.00049915,-3.78e-05,-1,1.33e-07,0,0
0.00050337,-3.6853e-05,-1,1.34e-07,0,0
0.00050692,-3.5905e-05,-1,1.35e-07,0,0
0.0005098,-3.4958e-05,-1,1.36e-07,0,0
0.00051203,-3.4022e-05,-1,1.37e-07,0,0
0.00051363,-3.3093e-05,-1,1.38e-07,0,0
0.00051459,-3.2168e-05,-1,1.39e-07,0,0
0.00051494,-3.1256e-05,-1,1.4e-07,0,0
0.00051469,-3.0351e-05,-1,1.41e-07,0,0
0.00051386,-2.9457e-05,-1,1.42e-07,0,0
0.00051246,-2.8575e-05,-1,1.43e-07,0,0
0.00051052,-2.7708e-05,-1,1.44e-07,0,0
0.00050805,-2.6852e-05,-1,1.45e-07,0,0
0.00050506,-2.6012e-05,-1,1.46e-07,0,0
0.00050157,-2.5188e-05,-1,1.47e-07,0,0
0.00049761,-2.4381e-05,-1,1.48e-07,0,0
0.00049319,-2.3591e-05,-1,1.49e-07,0,0
0.00048833,-2.2816e-05,-1,1.5e-07,0,0
0.00048304,-2.2058e-05,-1,1.51e-07,0,0
0.00047735,-2.1321e-05,-1,1.52e-07,0,0
0.00047128,-2.0599e-05,-1,1.53e-07,0,0
0.00046484,-1.9897e-05,-1,1.54e-07,0,0
0.00045805,-1.921e-05,-1,1.55e-07,0,0
0.00045092,-1.8542e-05,-1,1.56e-07,0,0
0.00044349,-1.7897e-05,-1,1.57e-07,0,0
0.00043576,-1.7266e-05,-1,1.58e-07,0,0
0.00042774,-1.6658e-05,-1,1.59e-07,0,0
0.00041947,-1.6066e-05,-1,1.6e-07,0,0
0.00041094,-1.5495e-05,-1,1.61e-07,0,0
0.00040218,-1.4942e-05,-1,1.62e-07,0,0
0.00039321,-1.4405e-05,-1,1.63e-07,0,0
0.00038403,-1.3889e-05,-1,1.64e-07,0,0
0.00037465,-1.339e-05,-1,1.65e-07,0,0
0.0003651,-1.2911e-05,-1,1.66e-07,0,0
0.00035538,-1.2447e-05,-1,1.67e-07,0,0
0.00034551,-1.2003e-05,-1,1.68e-07,0,0
0.0003355,-1.1576e-05,-1,1.69e-07,0,0
0.00032535,-1.1165e-05,-1,1.7e-07,0,0
0.00031509,-1.0772e-05,-1,1.71e-07,0,0
0.00030472,-1.0396e-05,-1,1.72e-07,0,0
0.00029424,-1.0037e-05,-1,1.73e-07,0,0
0.00028367,-9.6924e-06,-1,1.74e-07,0,0
0.00027302,-9.3651e-06,-1,1.75e-07,0,0
0.00026229,-9.0531e-06,-1,1.76e-07,0,0
0.00025149,-8.755e-06,-1,1.77e-07,0,0
0.00024063,-8.4745e-06,-1,1.78e-07,0,0
0.00022971,-8.207e-06,-1,1.79e-07,0,0
0.00021874,-7.9544e-06,-1,1.8e-07,0,0
0.00020773,-7.7144e-06,-1,1.81e-07,0,0
0.00019667,-7.4902e-06,-1,1.82e-07,0,0
0.00018558,-7.2792e-06,-1,1.83e-07,0,0
0.00017445,-7.0813e-06,-1,1.84e-07,0,0
0.0001633,-6.8978e-06,-1,1.85e-07,0,0
0.00015212,-6.7283e-06,-1,1.86e-07,0,0
0.00014093,-6.5742e-06,-1,1.87e-07,0,0
0.00012971,-6.4287e-06,-1,1.88e-07,0,0
0.00011847,-6.2969e-06,-1,1.89e-07,0,0
0.00010723,-6.1774e-06,-1,1.9e-07,0,0
9.597e-05,-6.0697e-06,-1,1.91e-07,0,0
8.4699e-05,-5.9738e-06,-1,1.92e-07,0,0
7.342e-05,-5.8911e-06,-1,1.93e-07,0,0
6.2134e-05,-5.8201e-06,-1,1.94e-07,0,0
5.0844e-05,-5.7623e-06,-1,1.95e-07,0,0
3.955e-05,-5.7155e-06,-1,1.96e-07,0,0
2.8252e-05,-5.679e-06,-1,1.97e-07,0,0
1.6951e-05,-5.6561e-06,-1,1.98e-07,0,0
5.6492e-06,-5.6422e-06,-1,1.99e-07,0,0
-5.6658e-06,-1.6945e-05,-1,0,1e-09,0
-1.6992e-05,-1.6982e-05,-1,1e-09,1e-09,0
-2.8317e-05,-1.7051e-05,-1,2e-09,1e-09,0
-3.9637e-05,-1.7158e-05,-1,3e-09,1e-09,0
-5.0956e-05,-1.7298e-05,-1,4e-09,1e-09,0
-6.2269e-05,-1.7475e-05,-1,5e-09,1e-09,0
-7.358e-05,-1.7686e-05,-1,6e-09,1e-09,0
-8.4882e-05,-1.7933e-05,-1,7e-09,1e-09,0
-9.6176e-05,-1.8218e-05,-1,8e-09,1e-09,0
-0.00010746,-1.8538e-05,-1,9e-09,1e-09,0
-0.00011873,-1.8894e-05,-1,1e-08,1e-09,0
-0.00012999,-1.929e-05,-1,1.1e-08,1e-09,0
-0.00014123,-1.9723e-05,-1,1.2e-08,1e-09,0
-0.00015245,-2.0195e-05,-1,1.3e-08,1e-09,0
-0.00016366,-2.0707e-05,-1,1.4e-08,1e-09,0
-0.00017484,-2.1255e-05,-1,1.5e-08,1e-09,0
-0.00018599,-2.1845e-05,-1,1.6e-08,1e-09,0
-0.00019711,-2.2475e-05,-1,1.7e-08,1e-09,0
-0.00020819,-2.3148e-05,-1,1.8e-08,1e-09,0
-0.00021923,-2.3864e-05,-1,1.9e-08,1e-09,0
-0.00023023,-2.4622e-05,-1,2e-08,1e-09,0
-0.00024118,-2.5424e-05,-1,2.1e-08,1e-09,0
-0.00025207,-2.6271e-05,-1,2.2e-08,1e-09,0
-0.0002629,-2.716e-05,-1,2.3e-08,1e-09,0
-0.00027366,-2.8099e-05,-1,2.4e-08,1e-09,0
-0.00028434,-2.9085e-05,-1,2.5e-08,1e-09,0
-0.00029495,-3.0119e-05,-1,2.6e-08,1e-09,0
-0.00030545,-3.1198e-05,-1,2.7e-08,1e-09,0
-0.00031586,-3.2329e-05,-1,2.8e-08,1e-09,0
-0.00032616,-3.351e-05,-1,2.9e-08,1e-09,0
-0.00033633,-3.4741e-05,-1,3e-08,1e-09,0
-0.00034638,-3.6022e-05,-1,3.1e-08,1e-09,0
-0.00035628,-3.7359e-05,-1,3.2e-08,1e-09,0
-0.00036604,-3.8747e-05,-1,3.3e-08,1e-09,0
-0.00037562,-4.019e-05,-1,3.4e-08,1e-09,0
-0.00038503,-4.1686e-05,-1,3.5e-08,1e-09,0
-0.00039425,-4.3236e-05,-1,3.6e-08,1e-09,0
-0.00040327,-4.4843e-05,-1,3.7e-08,1e-09,0
-0.00041206,-4.6507e-05,-1,3.8e-08,1e-09,0
-0.00042063,-4.8225e-05,-1,3.9e-08,1e-09,0
-0.00042894,-5.0001e-05,-1,4e-08,1e-09,0
-0.00043699,-5.183e-05,-1,4.1e-08,1e-09,0
-0.00044476,-5.3717e-05,-1,4.2e-08,1e-09,0
-0.00045224,-5.5664e-05,-1,4.3e-08,1e-09,0
-0.0004594,-5.7667e-05,-1,4.4e-08,1e-09,0
-0.00046622,-5.972e-05,-1,4.5e-08,1e-09,0
-0.0004727,-6.183e-05,-1,4.6e-08,1e-09,0
-0.00047881,-6.3998e-05,-1,4.7e-08,1e-09,0
-0.00048453,-6.6221e-05,-1,4.8e-08,1e-09,0
-0.00048985,-6.85e-05,-1,4.9e-08,1e-09,0
-0.00049475,-7.0828e-05,-1,5e-08,1e-09,0
-0.00049921,-7.3205e-05,-1,5.1e-08,1e-09,0
-0.0005032,-7.5633e-05,-1,5.2e-08,1e-09,0
-0.00050672,-7.8106e-05,-1,5.3e-08,1e-09,0
-0.00050973,-8.0628e-05,-1,5.4e-08,1e-09,0
-0.00051224,-8.3193e-05,-1,5.5e-08,1e-09,0
-0.00051421,-8.5801e-05,-1,5.6e-08,1e-09,0
-0.00051563,-8.8446e-05,-1,5.7e-08,1e-09,0
-0.00051648,-9.1125e-05,-1,5.8e-08,1e-09,0
-0.00051675,-9.3842e-05,-1,5.9e-08,1e-09,0
-0.00051642,-9.6589e-05,-1,6e-08,1e-09,0
-0.00051547,-9.9364e-05,-1,6.1e-08,1e-09,0
-0.00051389,-0.00010216,-1,6.2e-08,1e-09,0
-0.00051167,-0.00010498,-1,6.3e-08,1e-09,0
-0.0005088,-0.00010781,-1,6.4e-08,1e-09,0
-0.00050526,-0.00011065,-1,6.5e-08,1e-09,0
-0.00050105,-0.0001135,-1,6.6e-08,1e-09,0
-0.00049614,-0.00011636,-1,6.7e-08,1e-09,0
-0.00049055,-0.00011921,-1,6.8e-08,1e-09,0
-0.00048426,-0.00012205,-1,6.9e-08,1e-09,0
-0.00047726,-0.00012488,-1,7e-08,1e-09,0
-0.00046956,-0.0001277,-1,7.1e-08,1e-09,0
-0.00046115,-0.00013049,-1,7.2e-08,1e-09,0
-0.00045203,-0.00013325,-1,7.3e-08,1e-09,0
-0.0004422,-0.00013597,-1,7.4e-08,1e-09,0
-0.00043167,-0.00013865,-1,7.5e-08,1e-09,0
-0.00042045,-0.00014129,-1,7.6e-08,1e-09,0
-0.00040852,-0.00014388,-1,7.7e-08,1e-09,0
-0.00039592,-0.0001464,-1,7.8e-08,1e-09,0
-0.00038264,-0.00014887,-1,7.9e-08,1e-09,0
-0.0003687,-0.00015126,-1,8e-08,1e-09,0
-0.00035411,-0.00015358,-1,8.1e-08,1e-09,0
-0.00033888,-0.00015582,-1,8.2e-08,1e-09,0
-0.00032305,-0.00015796,-1,8.3e-08,1e-09,0
-0.00030663,-0.00016002,-1,8.4e-08,1e-09,0
-0.00028965,-0.00016197,-1,8.5e-08,1e-09,0
-0.00027214,-0.00016382,-1,8.6e-08,1e-09,0
-0.00025411,-0.00016557,-1,8.7e-08,1e-09,0
-0.0002356,-0.00016719,-1,8.8e-08,1e-09,0
-0.00021666,-0.0001687,-1,8.9e-08,1e-09,0
-0.0001973,-0.00017009,-1,9e-08,1e-09,0
-0.00017756,-0.00017135,-1,9.1e-08,1e-09,0
-0.00015748,-0.00017248,-1,9.2e-08,1e-09,0
-0.0001371,-0.00017348,-1,9.3e-08,1e-09,0
-0.00011646,-0.00017433,-1,9.4e-08,1e-09,0
-9.5592e-05,-0.00017505,-1,9.5e-08,1e-09,0
-7.454e-05,-0.00017563,-1,9.6e-08,1e-09,0
-5.3342e-05,-0.00017606,-1,9.7e-08,1e-09,0
-3.2043e-05,-0.00017635,-1,9.8e-08,1e-09,0
-1.068e-05,-0.0001765,-1,9.9e-08,1e-09,0
1.0701e-05,-0.0001765,-1,1e-07,1e-09,0
3.2065e-05,-0.00017636,-1,1.01e-07,1e-09,0
5.3363e-05,-0.00017606,-1,1.02e-07,1e-09,0
7.4562e-05,-0.00017563,-1,1.03e-07,1e-09,0
9.5612e-05,-0.00017505,-1,1.04e-07,1e-09,0
0.00011648,-0.00017433,-1,1.05e-07,1e-09,0
0.00013712,-0.00017347,-1,1.06e-07,1e-09,0
0.0001575,-0.00017247,-1,1.07e-07,1e-09,0
0.00017757,-0.00017135,-1,1.08e-07,1e-09,0
0.00019731,-0.00017008,-1,1.09e-07,1e-09,0
0.00021667,-0.0001687,-1,1.1e-07,1e-09,0
0.00023562,-0.00016718,-1,1.11e-07,1e-09,0
0.00025412,-0.00016556,-1,1.12e-07,1e-09,0
0.00027215,-0.00016381,-1,1.13e-07,1e-09,0
0.00028967,-0.00016196,-1,1.14e-07,1e-09,0
0.00030665,-0.00016001,-1,1.15e-07,1e-09,0
0.00032307,-0.00015795,-1,1.16e-07,1e-09,0
0.0003389,-0.0001558,-1,1.17e-07,1e-09,0
0.00035412,-0.00015357,-1,1.18e-07,1e-09,0
0.00036871,-0.00015126,-1,1.19e-07,1e-09,0
0.00038266,-0.00014886,-1,1.2e-07,1e-09,0
0.00039593,-0.0001464,-1,1.21e-07,1e-09,0
0.00040854,-0.00014387,-1,1.22e-07,1e-09,0
0.00042046,-0.00014128,-1,1.23e-07,1e-09,0
0.00043168,-0.00013864,-1,1.24e-07,1e-09,0
0.00044221,-0.00013596,-1,1.25e-07,1e-09,0
0.00045203,-0.00013323,-1,1.26e-07,1e-09,0
0.00046115,-0.00013048,-1,1.27e-07,1e-09,0
0.00046956,-0.00012769,-1,1.28e-07,1e-09,0
0.00047726,-0.00012487,-1,1.29e-07,1e-09,0
0.00048426,-0.00012204,-1,1.3e-07,1e-09,0
0.00049055,-0.0001192,-1,1.31e-07,1e-09,0
0.00049615,-0.00011635,-1,1.32e-07,1e-09,0
0.00050105,-0.0001135,-1,1.33e-07,1e-09,0
0.00050527,-0.00011065,-1,1.34e-07,1e-09,0
0.00050881,-0.0001078,-1,1.35e-07,1e-09,0
0.00051168,-0.00010497,-1,1.36e-07,1e-09,0
0.0005139,-0.00010216,-1,1.37e-07,1e-09,0
0.00051548,-9.9361e-05,-1,1.38e-07,1e-09,0
0.00051643,-9.659e-05,-1,1.39e-07,1e-09,0
0.00051676,-9.3845e-05,-1,1.4e-07,1e-09,0
0.00051649,-9.113e-05,-1,1.41e-07,1e-09,0
0.00051563,-8.8446e-05,-1,1.42e-07,1e-09,0
0.00051421,-8.5797e-05,-1,1.43e-07,1e-09,0
0.00051224,-8.3189e-05,-1,1.44e-07,1e-09,0
0.00050974,-8.0622e-05,-1,1.45e-07,1e-09,0
0.00050672,-7.8101e-05,-1,1.46e-07,1e-09,0
0.0005032,-7.5626e-05,-1,1.47e-07,1e-09,0
0.00049921,-7.3199e-05,-1,1.48e-07,1e-09,0
0.00049475,-7.0822e-05,-1,1.49e-07,1e-09,0
0.00048986,-6.8499e-05,-1,1.5e-07,1e-09,0
0.00048454,-6.6223e-05,-1,1.51e-07,1e-09,0
0.00047881,-6.4002e-05,-1,1.52e-07,1e-09,0
0.00047271,-6.1837e-05,-1,1.53e-07,1e-09,0
0.00046623,-5.9725e-05,-1,1.54e-07,1e-09,0
0.0004594,-5.7665e-05,-1,1.55e-07,1e-09,0
0.00045224,-5.5668e-05,-1,1.56e-07,1e-09,0
0.00044476,-5.372e-05,-1,1.57e-07,1e-09,0
0.000437,-5.1835e-05,-1,1.58e-07,1e-09,0
0.00042894,-5.0001e-05,-1,1.59e-07,1e-09,0
0.00042063,-4.8223e-05,-1,1.6e-07,1e-09,0
0.00041206,-4.6504e-05,-1,1.61e-07,1e-09,0
0.00040327,-4.484e-05,-1,1.62e-07,1e-09,0
0.00039426,-4.3234e-05,-1,1.63e-07,1e-09,0
0.00038504,-4.1683e-05,-1,1.64e-07,1e-09,0
0.00037563,-4.0188e-05,-1,1.65e-07,1e-09,0
0.00036604,-3.8747e-05,-1,1.66e-07,1e-09,0
0.00035629,-3.7357e-05,-1,1.67e-07,1e-09,0
0.00034638,-3.6021e-05,-1,1.68e-07,1e-09,0
0.00033633,-3.474e-05,-1,1.69e-07,1e-09,0
0.00032616,-3.3507e-05,-1,1.7e-07,1e-09,0
0.00031586,-3.2326e-05,-1,1.71e-07,1e-09,0
0.00030545,-3.1194e-05,-1,1.72e-07,1e-09,0
0.00029495,-3.0115e-05,-1,1.73e-07,1e-09,0
0.00028435,-2.9084e-05,-1,1.74e-07,1e-09,0
0.00027366,-2.8099e-05,-1,1.75e-07,1e-09,0
0.0002629,-2.7161e-05,-1,1.76e-07,1e-09,0
0.00025207,-2.6268e-05,-1,1.77e-07,1e-09,0
0.00024118,-2.5424e-05,-1,1.78e-07,1e-09,0
0.00023023,-2.4623e-05,-1,1.79e-07,1e-09,0
0.00021923,-2.3865e-05,-1,1.8e-07,1e-09,0
0.00020819,-2.3149e-05,-1,1.81e-07,1e-09,0
0.0001971,-2.2476e-05,-1,1.82e-07,1e-09,0
0.00018598,-2.1845e-05,-1,1.83e-07,1e-09,0
0.00017483,-2.1253e-05,-1,1.84e-07,1e-09,0
0.00016365,-2.0703e-05,-1,1.85e-07,1e-09,0
0.00015245,-2.0194e-05,-1,1.86e-07,1e-09,0
0.00014123,-1.9723e-05,-1,1.87e-07,1e-09,0
0.00012998,-1.9291e-05,-1,1.88e-07,1e-09,0
0.00011873,-1.8895e-05,-1,1.89e-07,1e-09,0
0.00010745,-1.8539e-05,-1,1.9e-07,1e-09,0
9.617e-05,-1.8217e-05,-1,1.91e-07,1e-09,0
8.4877e-05,-1.7934e-05,-1,1.92e-07,1e-09,0
7.3573e-05,-1.7684e-05,-1,1.93e-07,1e-09,0
6.2264e-05,-1.7472e-05,-1,1.94e-07,1e-09,0
5.0949e-05,-1.7296e-05,-1,1.95e-07,1e-09,0
3.9631e-05,-1.7156e-05,-1,1.96e-07,1e-09,0
2.831e-05,-1.7051e-05,-1,1.97e-07,1e-09,0
1.6986e-05,-1.6981e-05,-1,1.98e-07,1e-09,0
5.6596e-06,-1.6945e-05,-1,1.99e-07,1e-09,0
-5.6903e-06,-2.8246e-05,-1,0,2e-09,0
-1.7061e-05,-2.8306e-05,-1,1e-09,2e-09,0
-2.8433e-05,-2.8423e-05,-1,2e-09,2e-09,0
-3.9801e-05,-2.8597e-05,-1,3e-09,2e-09,0
-5.1167e-05,-2.8834e-05,-1,4e-09,2e-09,0
-6.2528e-05,-2.9125e-05,-1,5e-09,2e-09,0
-7.3887e-05,-2.9479e-05,-1,6e-09,2e-09,0
-8.5236e-05,-2.9892e-05,-1,7e-09,2e-09,0
-9.6579e-05,-3.0366e-05,-1,8e-09,2e-09,0
-0.00010791,-3.09e-05,-1,9e-09,2e-09,0
-0.00011923,-3.1494e-05,-1,1e-08,2e-09,0
-0.00013054,-3.2153e-05,-1,1.1e-08,2e-09,0
-0.00014184,-3.2877e-05,-1,1.2e-08,2e-09,0
-0.00015311,-3.3663e-05,-1,1.3e-08,2e-09,0
-0.00016437,-3.4515e-05,-1,1.4e-08,2e-09,0
-0.0001756,-3.5433e-05,-1,1.5e-08,2e-09,0
-0.0001868,-3.6417e-05,-1,1.6e-08,2e-09,0
-0.00019797,-3.747e-05,-1,1.7e-08,2e-09,0
-0.00020911,-3.8591e-05,-1,1.8e-08,2e-09,0
-0.00022021,-3.9784e-05,-1,1.9e-08,2e-09,0
-0.00023127,-4.1049e-05,-1,2e-08,2e-09,0
-0.00024228,-4.2387e-05,-1,2.1e-08,2e-09,0
-0.00025323,-4.3799e-05,-1,2.2e-08,2e-09,0
-0.00026412,-4.5285e-05,-1,2.3e-08,2e-09,0
-0.00027494,-4.685e-05,-1,2.4e-08,2e-09,0
-0.00028569,-4.8494e-05,-1,2.5e-08,2e-09,0
-0.00029635,-5.0216e-05,-1,2.6e-08,2e-09,0
-0.00030693,-5.202e-05,-1,2.7e-08,2e-09,0
-0.0003174,-5.3906e-05,-1,2.8e-08,2e-09,0
-0.00032776,-5.5879e-05,-1,2.9e-08,2e-09,0
-0.00033801,-5.7933e-05,-1,3e-08,2e-09,0
-0.00034812,-6.0075e-05,-1,3.1e-08,2e-09,0
-0.0003581,-6.2305e-05,-1,3.2e-08,2e-09,0
-0.00036792,-6.4623e-05,-1,3.3e-08,2e-09,0
-0.00037758,-6.7029e-05,-1,3.4e-08,2e-09,0
-0.00038706,-6.9529e-05,-1,3.5e-08,2e-09,0
-0.00039635,-7.2119e-05,-1,3.6e-08,2e-09,0
-0.00040545,-7.4801e-05,-1,3.7e-08,2e-09,0
-0.00041432,-7.7573e-05,-1,3.8e-08,2e-09,0
-0.00042296,-8.0446e-05,-1,3.9e-08,2e-09,0
-0.00043135,-8.341e-05,-1,4e-08,2e-09,0
-0.00043947,-8.6466e-05,-1,4.1e-08,2e-09,0
-0.00044732,-8.9622e-05,-1,4.2e-08,2e-09,0
-0.00045487,-9.2868e-05,-1,4.3e-08,2e-09,0
-0.00046211,-9.6211e-05,-1,4.4e-08,2e-09,0
-0.000469,-9.9648e-05,-1,4.5e-08,2e-09,0
-0.00047555,-0.00010318,-1,4.6e-08,2e-09,0
-0.00048174,-0.0001068,-1,4.7e-08,2e-09,0
-0.00048753,-0.00011051,-1,4.8e-08,2e-09,0
-0.00049292,-0.00011431,-1,4.9e-08,2e-09,0
-0.00049789,-0.0001182,-1,5e-08,2e-09,0
