"m_zrange285_:0","m_zrange285_:1","m_zrange285_:2","Points:0","Points:1","Points:2"
0.0018315,-6.6275e-05,-1,1.65e-07,0,0
0.0017844,-6.3872e-05,-1,1.66e-07,0,0
0.0017365,-6.1554e-05,-1,1.67e-07,0,0
0.001688,-5.9323e-05,-1,1.68e-07,0,0
0.0016387,-5.7182e-05,-1,1.69e-07,0,0
0.0015889,-5.5129e-05,-1,1.7e-07,0,0
0.0015385,-5.3159e-05,-1,1.71e-07,0,0
0.0014875,-5.127e-05,-1,1.72e-07,0,0
0.0014361,-4.9468e-05,-1,1.73e-07,0,0
0.0013843,-4.7744e-05,-1,1.74e-07,0,0
0.0013321,-4.6102e-05,-1,1.75e-07,0,0
0.0012795,-4.4538e-05,-1,1.76e-07,0,0
0.0012266,-4.3049e-05,-1,1.77e-07,0,0
0.0011735,-4.1636e-05,-1,1.78e-07,0,0
0.0011201,-4.0303e-05,-1,1.79e-07,0,0
0.0010664,-3.9041e-05,-1,1.8e-07,0,0
0.0010126,-3.785e-05,-1,1.81e-07,0,0
0.00095856,-3.6727e-05,-1,1.82e-07,0,0
0.00090437,-3.5671e-05,-1,1.83e-07,0,0
0.00085006,-3.4688e-05,-1,1.84e-07,0,0
0.00079563,-3.3765e-05,-1,1.85e-07,0,0
0.0007411,-3.2915e-05,-1,1.86e-07,0,0
0.00068647,-3.2132e-05,-1,1.87e-07,0,0
0.00063177,-3.1412e-05,-1,1.88e-07,0,0
0.00057701,-3.0754e-05,-1,1.89e-07,0,0
0.00052219,-3.016e-05,-1,1.9e-07,0,0
0.00046732,-2.9627e-05,-1,1.91e-07,0,0
0.00041242,-2.9153e-05,-1,1.92e-07,0,0
0.00035749,-2.8745e-05,-1,1.93e-07,0,0
0.00030253,-2.8393e-05,-1,1.94e-07,0,0
0.00024756,-2.8101e-05,-1,1.95e-07,0,0
0.00019256,-2.7864e-05,-1,1.96e-07,0,0
0.00013756,-2.7688e-05,-1,1.97e-07,0,0
8.254e-05,-2.757e-05,-1,1.98e-07,0,0
2.752e-05,-2.7516e-05,-1,1.99e-07,0,0
-2.7561e-05,-8.2534e-05,-1,0,1e-09,0
-8.2699e-05,-8.2711e-05,-1,1e-09,1e-09,0
-0.00013783,-8.306e-05,-1,2e-09,1e-09,0
-0.00019296,-8.3584e-05,-1,3e-09,1e-09,0
-0.00024807,-8.4285e-05,-1,4e-09,1e-09,0
-0.00030316,-8.5164e-05,-1,5e-09,1e-09,0
-0.00035823,-8.6215e-05,-1,6e-09,1e-09,0
-0.00041328,-8.7452e-05,-1,7e-09,1e-09,0
-0.0004683,-8.8866e-05,-1,8e-09,1e-09,0
-0.00052329,-9.0469e-05,-1,9e-09,1e-09,0
-0.00057823,-9.2254e-05,-1,1e-08,1e-09,0
-0.00063313,-9.4231e-05,-1,1.1e-08,1e-09,0
-0.00068796,-9.6392e-05,-1,1.2e-08,1e-09,0
-0.00074271,-9.8751e-05,-1,1.3e-08,1e-09,0
-0.00079737,-0.0001013,-1,1.4e-08,1e-09,0
-0.00085194,-0.00010405,-1,1.5e-08,1e-09,0
-0.00090639,-0.00010701,-1,1.6e-08,1e-09,0
-0.0009607,-0.00011016,-1,1.7e-08,1e-09,0
-0.0010149,-0.00011352,-1,1.8e-08,1e-09,0
-0.0010689,-0.0001171,-1,1.9e-08,1e-09,0
-0.0011226,-0.0001209,-1,2e-08,1e-09,0
-0.0011762,-0.00012492,-1,2.1e-08,1e-09,0
-0.0012295,-0.00012915,-1,2.2e-08,1e-09,0
-0.0012826,-0.00013362,-1,2.3e-08,1e-09,0
-0.0013353,-0.00013831,-1,2.4e-08,1e-09,0
-0.0013877,-0.00014324,-1,2.5e-08,1e-09,0
-0.0014397,-0.00014841,-1,2.6e-08,1e-09,0
-0.0014912,-0.00015382,-1,2.7e-08,1e-09,0
-0.0015423,-0.00015949,-1,2.8e-08,1e-09,0
-0.0015929,-0.0001654,-1,2.9e-08,1e-09,0
-0.0016429,-0.00017157,-1,3e-08,1e-09,0
-0.0016923,-0.000178,-1,3.1e-08,1e-09,0
-0.0017411,-0.00018469,-1,3.2e-08,1e-09,0
-0.0017891,-0.00019164,-1,3.3e-08,1e-09,0
-0.0018364,-0.00019887,-1,3.4e-08,1e-09,0
-0.0018828,-0.00020637,-1,3.5e-08,1e-09,0
-0.0019282,-0.00021414,-1,3.6e-08,1e-09,0
-0.0019728,-0.00022218,-1,3.7e-08,1e-09,0
-0.0020162,-0.0002305,-1,3.8e-08,1e-09,0
-0.0020586,-0.00023911,-1,3.9e-08,1e-09,0
-0.0020997,-0.000248,-1,4e-08,1e-09,0
-0.0021396,-0.00025717,-1,4.1e-08,1e-09,0
-0.0021781,-0.00026662,-1,4.2e-08,1e-09,0
-0.0022152,-0.00027635,-1,4.3e-08,1e-09,0
-0.0022508,-0.00028636,-1,4.4e-08,1e-09,0
-0.0022847,-0.00029664,-1,4.5e-08,1e-09,0
-0.002317,-0.0003072,-1,4.6e-08,1e-09,0
-0.0023475,-0.00031803,-1,4.7e-08,1e-09,0
-0.0023761,-0.00032913,-1,4.8e-08,1e-09,0
-0.0024027,-0.00034048,-1,4.9e-08,1e-09,0
-0.0024272,-0.0003521,-1,5e-08,1e-09,0
-0.0024496,-0.00036396,-1,5.1e-08,1e-09,0
-0.0024698,-0.00037605,-1,5.2e-08,1e-09,0
-0.0024876,-0.00038839,-1,5.3e-08,1e-09,0
-0.002503,-0.00040095,-1,5.4e-08,1e-09,0
-0.0025158,-0.00041373,-1,5.5e-08,1e-09,0
-0.002526,-0.0004267,-1,5.6e-08,1e-09,0
-0.0025336,-0.00043985,-1,5.7e-08,1e-09,0
-0.0025383,-0.0004532,-1,5.8e-08,1e-09,0
-0.0025401,-0.00046668,-1,5.9e-08,1e-09,0
-0.002539,-0.00048031,-1,6e-08,1e-09,0
-0.0025348,-0.00049406,-1,6.1e-08,1e-09,0
-0.0025275,-0.00050793,-1,6.2e-08,1e-09,0
-0.002517,-0.00052189,-1,6.3e-08,1e-09,0
-0.0025032,-0.00053591,-1,6.4e-08,1e-09,0
-0.0024862,-0.00054998,-1,6.5e-08,1e-09,0
-0.0024657,-0.00056407,-1,6.6e-08,1e-09,0
-0.0024419,-0.00057816,-1,6.7e-08,1e-09,0
-0.0024146,-0.00059222,-1,6.8e-08,1e-09,0
-0.0023838,-0.00060624,-1,6.9e-08,1e-09,0
-0.0023495,-0.00062018,-1,7e-08,1e-09,0
-0.0023117,-0.00063402,-1,7.1e-08,1e-09,0
-0.0022703,-0.00064773,-1,7.2e-08,1e-09,0
-0.0022255,-0.00066129,-1,7.3e-08,1e-09,0
-0.0021771,-0.00067466,-1,7.4e-08,1e-09,0
-0.0021252,-0.00068783,-1,7.5e-08,1e-09,0
-0.0020699,-0.00070075,-1,7.6e-08,1e-09,0
-0.0020111,-0.0007134,-1,7.7e-08,1e-09,0
-0.001949,-0.00072576,-1,7.8e-08,1e-09,0
-0.0018835,-0.00073779,-1,7.9e-08,1e-09,0
-0.0018148,-0.00074946,-1,8e-08,1e-09,0
-0.0017429,-0.00076075,-1,8.1e-08,1e-09,0
-0.0016679,-0.00077164,-1,8.2e-08,1e-09,0
-0.00159,-0.00078209,-1,8.3e-08,1e-09,0
-0.0015092,-0.00079208,-1,8.4e-08,1e-09,0
-0.0014256,-0.00080158,-1,8.5e-08,1e-09,0
-0.0013394,-0.00081057,-1,8.6e-08,1e-09,0
-0.0012507,-0.00081902,-1,8.7e-08,1e-09,0
-0.0011597,-0.00082692,-1,8.8e-08,1e-09,0
-0.0010665,-0.00083424,-1,8.9e-08,1e-09,0
-0.00097121,-0.00084095,-1,9e-08,1e-09,0
-0.0008741,-0.00084705,-1,9.1e-08,1e-09,0
-0.00077531,-0.00085251,-1,9.2e-08,1e-09,0
-0.00067502,-0.00085732,-1,9.3e-08,1e-09,0
-0.00057342,-0.00086148,-1,9.4e-08,1e-09,0
-0.0004707,-0.00086496,-1,9.5e-08,1e-09,0
-0.00036706,-0.00086775,-1,9.6e-08,1e-09,0
-0.0002627,-0.00086986,-1,9.7e-08,1e-09,0
-0.00015782,-0.00087126,-1,9.8e-08,1e-09,0
-5.2638e-05,-0.00087197,-1,9.9e-08,1e-09,0
5.2653e-05,-0.00087197,-1,1e-07,1e-09,0
0.00015784,-0.00087127,-1,1.01e-07,1e-09,0
0.00026271,-0.00086987,-1,1.02e-07,1e-09,0
0.00036707,-0.00086776,-1,1.03e-07,1e-09,0
0.00047071,-0.00086497,-1,1.04e-07,1e-09,0
0.00057343,-0.0008615,-1,1.05e-07,1e-09,0
0.00067502,-0.00085734,-1,1.06e-07,1e-09,0
0.00077532,-0.00085253,-1,1.07e-07,1e-09,0
0.00087411,-0.00084707,-1,1.08e-07,1e-09,0
0.00097121,-0.00084097,-1,1.09e-07,1e-09,0
0.0010665,-0.00083426,-1,1.1e-07,1e-09,0
0.0011597,-0.00082695,-1,1.11e-07,1e-09,0
0.0012507,-0.00081906,-1,1.12e-07,1e-09,0
0.0013394,-0.0008106,-1,1.13e-07,1e-09,0
0.0014256,-0.00080162,-1,1.14e-07,1e-09,0
0.0015092,-0.00079212,-1,1.15e-07,1e-09,0
0.00159,-0.00078213,-1,1.16e-07,1e-09,0
0.0016679,-0.00077168,-1,1.17e-07,1e-09,0
0.0017429,-0.0007608,-1,1.18e-07,1e-09,0
0.0018148,-0.0007495,-1,1.19e-07,1e-09,0
0.0018835,-0.00073783,-1,1.2e-07,1e-09,0
0.001949,-0.0007258,-1,1.21e-07,1e-09,0
0.0020111,-0.00071344,-1,1.22e-07,1e-09,0
0.0020699,-0.00070079,-1,1.23e-07,1e-09,0
0.0021252,-0.00068787,-1,1.24e-07,1e-09,0
0.0021771,-0.00067471,-1,1.25e-07,1e-09,0
0.0022255,-0.00066133,-1,1.26e-07,1e-09,0
0.0022703,-0.00064777,-1,1.27e-07,1e-09,0
0.0023117,-0.00063406,-1,1.28e-07,1e-09,0
0.0023495,-0.00062022,-1,1.29e-07,1e-09,0
0.0023838,-0.00060628,-1,1.3e-07,1e-09,0
0.0024146,-0.00059227,-1,1.31e-07,1e-09,0
0.0024419,-0.00057821,-1,1.32e-07,1e-09,0
0.0024657,-0.00056412,-1,1.33e-07,1e-09,0
0.0024862,-0.00055002,-1,1.34e-07,1e-09,0
0.0025032,-0.00053595,-1,1.35e-07,1e-09,0
0.002517,-0.00052193,-1,1.36e-07,1e-09,0
0.0025275,-0.00050798,-1,1.37e-07,1e-09,0
0.0025348,-0.00049412,-1,1.38e-07,1e-09,0
0.002539,-0.00048036,-1,1.39e-07,1e-09,0
0.0025401,-0.00046673,-1,1.4e-07,1e-09,0
0.0025383,-0.00045324,-1,1.41e-07,1e-09,0
0.0025336,-0.0004399,-1,1.42e-07,1e-09,0
0.002526,-0.00042674,-1,1.43e-07,1e-09,0
0.0025158,-0.00041377,-1,1.44e-07,1e-09,0
0.002503,-0.00040099,-1,1.45e-07,1e-09,0
0.0024876,-0.00038844,-1,1.46e-07,1e-09,0
0.0024698,-0.0003761,-1,1.47e-07,1e-09,0
0.0024496,-0.00036399,-1,1.48e-07,1e-09,0
0.0024272,-0.00035212,-1,1.49e-07,1e-09,0
0.0024027,-0.00034051,-1,1.5e-07,1e-09,0
0.002376,-0.00032915,-1,1.51e-07,1e-09,0
0.0023475,-0.00031806,-1,1.52e-07,1e-09,0
0.002317,-0.00030723,-1,1.53e-07,1e-09,0
0.0022847,-0.00029667,-1,1.54e-07,1e-09,0
0.0022508,-0.00028638,-1,1.55e-07,1e-09,0
0.0022152,-0.00027637,-1,1.56e-07,1e-09,0
0.0021781,-0.00026664,-1,1.57e-07,1e-09,0
0.0021396,-0.00025719,-1,1.58e-07,1e-09,0
0.0020997,-0.00024803,-1,1.59e-07,1e-09,0
0.0020586,-0.00023914,-1,1.6e-07,1e-09,0
0.0020162,-0.00023053,-1,1.61e-07,1e-09,0
0.0019728,-0.00022221,-1,1.62e-07,1e-09,0
0.0019283,-0.00021416,-1,1.63e-07,1e-09,0
0.0018828,-0.00020638,-1,1.64e-07,1e-09,0
0.0018364,-0.00019889,-1,1.65e-07,1e-09,0
0.0017891,-0.00019166,-1,1.66e-07,1e-09,0
0.0017411,-0.00018471,-1,1.67e-07,1e-09,0
0.0016923,-0.00017802,-1,1.68e-07,1e-09,0
0.0016429,-0.00017159,-1,1.69e-07,1e-09,0
0.0015929,-0.00016542,-1,1.7e-07,1e-09,0
0.0015423,-0.00015951,-1,1.71e-07,1e-09,0
0.0014912,-0.00015384,-1,1.72e-07,1e-09,0
0.0014397,-0.00014843,-1,1.73e-07,1e-09,0
0.0013877,-0.00014325,-1,1.74e-07,1e-09,0
0.0013353,-0.00013832,-1,1.75e-07,1e-09,0
0.0012826,-0.00013362,-1,1.76e-07,1e-09,0
0.0012295,-0.00012916,-1,1.77e-07,1e-09,0
0.0011762,-0.00012492,-1,1.78e-07,1e-09,0
0.0011227,-0.00012091,-1,1.79e-07,1e-09,0
0.0010689,-0.00011712,-1,1.8e-07,1e-09,0
0.0010149,-0.00011354,-1,1.81e-07,1e-09,0
0.00096073,-0.00011018,-1,1.82e-07,1e-09,0
0.00090641,-0.00010702,-1,1.83e-07,1e-09,0
0.00085197,-0.00010406,-1,1.84e-07,1e-09,0
0.0007974,-0.00010131,-1,1.85e-07,1e-09,0
0.00074274,-9.8752e-05,-1,1.86e-07,1e-09,0
0.00068798,-9.64e-05,-1,1.87e-07,1e-09,0
0.00063315,-9.4235e-05,-1,1.88e-07,1e-09,0
0.00057826,-9.2262e-05,-1,1.89e-07,1e-09,0
0.00052332,-9.0477e-05,-1,1.9e-07,1e-09,0
0.00046833,-8.8874e-05,-1,1.91e-07,1e-09,0
0.0004133,-8.7457e-05,-1,1.92e-07,1e-09,0
0.00035825,-8.622e-05,-1,1.93e-07,1e-09,0
0.00030318,-8.5165e-05,-1,1.94e-07,1e-09,0
0.00024808,-8.4284e-05,-1,1.95e-07,1e-09,0
0.00019297,-8.3585e-05,-1,1.96e-07,1e-09,0
0.00013785,-8.3056e-05,-1,1.97e-07,1e-09,0
8.2712e-05,-8.2709e-05,-1,1.98e-07,1e-09,0
2.7577e-05,-8.2531e-05,-1,1.99e-07,1e-09,0
-2.7677e-05,-0.00013755,-1,0,2e-09,0
-8.3049e-05,-0.00013784,-1,1e-09,2e-09,0
-0.00013842,-0.00013842,-1,2e-09,2e-09,0
-0.00019377,-0.0001393,-1,3e-09,2e-09,0
-0.00024912,-0.00014047,-1,4e-09,2e-09,0
-0.00030445,-0.00014194,-1,5e-09,2e-09,0
-0.00035976,-0.00014369,-1,6e-09,2e-09,0
-0.00041505,-0.00014575,-1,7e-09,2e-09,0
-0.00047032,-0.00014812,-1,8e-09,2e-09,0
-0.00052555,-0.00015079,-1,9e-09,2e-09,0
-0.00058075,-0.00015377,-1,1e-08,2e-09,0
-0.00063589,-0.00015706,-1,1.1e-08,2e-09,0
-0.00069097,-0.00016067,-1,1.2e-08,2e-09,0
-0.00074599,-0.00016461,-1,1.3e-08,2e-09,0
-0.00080092,-0.00016886,-1,1.4e-08,2e-09,0
-0.00085574,-0.00017345,-1,1.5e-08,2e-09,0
-0.00091046,-0.00017838,-1,1.6e-08,2e-09,0
-0.00096506,-0.00018365,-1,1.7e-08,2e-09,0
-0.0010195,-0.00018926,-1,1.8e-08,2e-09,0
-0.0010738,-0.00019523,-1,1.9e-08,2e-09,0
-0.0011279,-0.00020156,-1,2e-08,2e-09,0
-0.0011817,-0.00020826,-1,2.1e-08,2e-09,0
-0.0012353,-0.00021533,-1,2.2e-08,2e-09,0
-0.0012887,-0.00022278,-1,2.3e-08,2e-09,0
-0.0013417,-0.00023061,-1,2.4e-08,2e-09,0
-0.0013944,-0.00023884,-1,2.5e-08,2e-09,0
-0.0014467,-0.00024747,-1,2.6e-08,2e-09,0
-0.0014986,-0.00025651,-1,2.7e-08,2e-09,0
-0.00155,-0.00026596,-1,2.8e-08,2e-09,0
-0.001601,-0.00027583,-1,2.9e-08,2e-09,0
-0.0016513,-0.00028613,-1,3e-08,2e-09,0
-0.0017011,-0.00029685,-1,3.1e-08,2e-09,0
-0.0017502,-0.00030803,-1,3.2e-08,2e-09,0
-0.0017986,-0.00031964,-1,3.3e-08,2e-09,0
-0.0018462,-0.0003317,-1,3.4e-08,2e-09,0
-0.0018929,-0.00034422,-1,3.5e-08,2e-09,0
-0.0019388,-0.00035719,-1,3.6e-08,2e-09,0
-0.0019837,-0.00037061,-1,3.7e-08,2e-09,0
-0.0020275,-0.00038452,-1,3.8e-08,2e-09,0
-0.0020703,-0.00039889,-1,3.9e-08,2e-09,0
-0.0021118,-0.00041373,-1,4e-08,2e-09,0
-0.002152,-0.00042904,-1,4.1e-08,2e-09,0
-0.0021909,-0.00044482,-1,4.2e-08,2e-09,0
-0.0022284,-0.00046106,-1,4.3e-08,2e-09,0
-0.0022643,-0.00047778,-1,4.4e-08,2e-09,0
-0.0022986,-0.00049496,-1,4.5e-08,2e-09,0
-0.0023313,-0.00051259,-1,4.6e-08,2e-09,0
-0.0023621,-0.00053068,-1,4.7e-08,2e-09,0
-0.002391,-0.00054921,-1,4.8e-08,2e-09,0
-0.002418,-0.00056818,-1,4.9e-08,2e-09,0
-0.0024429,-0.00058758,-1,5e-08,2e-09,0
-0.0024656,-0.00060739,-1,5.1e-08,2e-09,0
-0.0024861,-0.00062762,-1,5.2e-08,2e-09,0
-0.0025042,-0.00064822,-1,5.3e-08,2e-09,0
-0.0025199,-0.00066921,-1,5.4e-08,2e-09,0
-0.002533,-0.00069054,-1,5.5e-08,2e-09,0
-0.0025435,-0.00071222,-1,5.6e-08,2e-09,0
-0.0025512,-0.00073421,-1,5.7e-08,2e-09,0
-0.0025562,-0.00075649,-1,5.8e-08,2e-09,0
-0.0025582,-0.00077903,-1,5.9e-08,2e-09,0
-0.0025573,-0.00080181,-1,6e-08,2e-09,0
-0.0025532,-0.0008248,-1,6.1e-08,2e-09,0
-0.0025461,-0.00084797,-1,6.2e-08,2e-09,0
-0.0025357,-0.0008713,-1,6.3e-08,2e-09,0
-0.002522,-0.00089473,-1,6.4e-08,2e-09,0
-0.002505,-0.00091824,-1,6.5e-08,2e-09,0
-0.0024845,-0.00094179,-1,6.6e-08,2e-09,0
-0.0024607,-0.00096534,-1,6.7e-08,2e-09,0
-0.0024333,-0.00098885,-1,6.8e-08,2e-09,0
-0.0024025,-0.0010123,-1,6.9e-08,2e-09,0
-0.0023681,-0.0010356,-1,7e-08,2e-09,0
