"m_zrange285_:0","m_zrange285_:1","m_zrange285_:2","Points:0","Points:1","Points:2"
-0.0016002,-6.8908e-05,-1,4.5e-08,0,0
-0.0016225,-7.1348e-05,-1,4.6e-08,0,0
-0.0016436,-7.3847e-05,-1,4.7e-08,0,0
-0.0016633,-7.6415e-05,-1,4.8e-08,0,0
-0.0016816,-7.9046e-05,-1,4.9e-08,0,0
-0.0016985,-8.1732e-05,-1,5e-08,0,0
-0.0017139,-8.4478e-05,-1,5.1e-08,0,0
-0.0017277,-8.7278e-05,-1,5.2e-08,0,0
-0.0017399,-9.0134e-05,-1,5.3e-08,0,0
-0.0017504,-9.3041e-05,-1,5.4e-08,0,0
-0.001759,-9.5999e-05,-1,5.5e-08,0,0
-0.0017659,-9.8999e-05,-1,5.6e-08,0,0
-0.0017709,-0.00010204,-1,5.7e-08,0,0
-0.0017739,-0.00010513,-1,5.8e-08,0,0
-0.0017749,-0.00010826,-1,5.9e-08,0,0
-0.0017739,-0.00011142,-1,6e-08,0,0
-0.0017707,-0.00011461,-1,6.1e-08,0,0
-0.0017654,-0.00011783,-1,6.2e-08,0,0
-0.0017579,-0.00012106,-1,6.3e-08,0,0
-0.0017481,-0.00012432,-1,6.4e-08,0,0
-0.001736,-0.00012758,-1,6.5e-08,0,0
-0.0017215,-0.00013086,-1,6.6e-08,0,0
-0.0017047,-0.00013413,-1,6.7e-08,0,0
-0.0016855,-0.00013739,-1,6.8e-08,0,0
-0.0016638,-0.00014065,-1,6.9e-08,0,0
-0.0016397,-0.00014389,-1,7e-08,0,0
-0.0016132,-0.00014711,-1,7.1e-08,0,0
-0.0015842,-0.0001503,-1,7.2e-08,0,0
-0.0015527,-0.00015345,-1,7.3e-08,0,0
-0.0015188,-0.00015656,-1,7.4e-08,0,0
-0.0014825,-0.00015963,-1,7.5e-08,0,0
-0.0014438,-0.00016264,-1,7.6e-08,0,0
-0.0014027,-0.00016559,-1,7.7e-08,0,0
-0.0013592,-0.00016847,-1,7.8e-08,0,0
-0.0013135,-0.00017127,-1,7.9e-08,0,0
-0.0012654,-0.00017399,-1,8e-08,0,0
-0.0012152,-0.00017663,-1,8.1e-08,0,0
-0.0011629,-0.00017917,-1,8.2e-08,0,0
-0.0011085,-0.00018161,-1,8.3e-08,0,0
-0.0010521,-0.00018394,-1,8.4e-08,0,0
-0.00099373,-0.00018615,-1,8.5e-08,0,0
-0.00093359,-0.00018825,-1,8.6e-08,0,0
-0.00087173,-0.00019023,-1,8.7e-08,0,0
-0.00080825,-0.00019207,-1,8.8e-08,0,0
-0.00074324,-0.00019378,-1,8.9e-08,0,0
-0.00067684,-0.00019535,-1,9e-08,0,0
-0.00060914,-0.00019678,-1,9.1e-08,0,0
-0.00054028,-0.00019805,-1,9.2e-08,0,0
-0.00047038,-0.00019918,-1,9.3e-08,0,0
-0.00039957,-0.00020015,-1,9.4e-08,0,0
-0.00032799,-0.00020097,-1,9.5e-08,0,0
-0.00025576,-0.00020162,-1,9.6e-08,0,0
-0.00018305,-0.00020211,-1,9.7e-08,0,0
-0.00010997,-0.00020244,-1,9.8e-08,0,0
-3.6685e-05,-0.00020261,-1,9.9e-08,0,0
3.6676e-05,-0.00020261,-1,1e-07,0,0
0.00010996,-0.00020244,-1,1.01e-07,0,0
0.00018303,-0.00020211,-1,1.02e-07,0,0
0.00025575,-0.00020162,-1,1.03e-07,0,0
0.00032797,-0.00020096,-1,1.04e-07,0,0
0.00039956,-0.00020015,-1,1.05e-07,0,0
0.00047036,-0.00019918,-1,1.06e-07,0,0
0.00054026,-0.00019806,-1,1.07e-07,0,0
0.00060912,-0.00019678,-1,1.08e-07,0,0
0.00067681,-0.00019536,-1,1.09e-07,0,0
0.00074322,-0.00019379,-1,1.1e-07,0,0
0.00080823,-0.00019208,-1,1.11e-07,0,0
0.00087172,-0.00019023,-1,1.12e-07,0,0
0.00093358,-0.00018826,-1,1.13e-07,0,0
0.00099372,-0.00018616,-1,1.14e-07,0,0
0.001052,-0.00018394,-1,1.15e-07,0,0
0.0011085,-0.00018161,-1,1.16e-07,0,0
0.0011629,-0.00017917,-1,1.17e-07,0,0
0.0012152,-0.00017663,-1,1.18e-07,0,0
0.0012654,-0.000174,-1,1.19e-07,0,0
0.0013135,-0.00017127,-1,1.2e-07,0,0
0.0013592,-0.00016846,-1,1.21e-07,0,0
0.0014027,-0.00016558,-1,1.22e-07,0,0
0.0014438,-0.00016263,-1,1.23e-07,0,0
0.0014825,-0.00015962,-1,1.24e-07,0,0
0.0015188,-0.00015656,-1,1.25e-07,0,0
0.0015527,-0.00015344,-1,1.26e-07,0,0
0.0015842,-0.00015029,-1,1.27e-07,0,0
0.0016132,-0.00014709,-1,1.28e-07,0,0
0.0016397,-0.00014388,-1,1.29e-07,0,0
0.0016638,-0.00014063,-1,1.3e-07,0,0
0.0016855,-0.00013738,-1,1.31e-07,0,0
0.0017047,-0.00013411,-1,1.32e-07,0,0
0.0017215,-0.00013084,-1,1.33e-07,0,0
0.001736,-0.00012756,-1,1.34e-07,0,0
0.0017481,-0.0001243,-1,1.35e-07,0,0
0.0017579,-0.00012105,-1,1.36e-07,0,0
0.0017654,-0.00011781,-1,1.37e-07,0,0
0.0017707,-0.0001146,-1,1.38e-07,0,0
0.0017739,-0.00011141,-1,1.39e-07,0,0
0.0017749,-0.00010825,-1,1.4e-07,0,0
0.0017739,-0.00010513,-1,1.41e-07,0,0
0.0017709,-0.00010204,-1,1.42e-07,0,0
0.0017659,-9.8991e-05,-1,1.43e-07,0,0
0.001759,-9.5988e-05,-1,1.44e-07,0,0
0.0017503,-9.3031e-05,-1,1.45e-07,0,0
0.0017399,-9.0124e-05,-1,1.46e-07,0,0
0.0017277,-8.7267e-05,-1,1.47e-07,0,0
0.0017139,-8.4464e-05,-1,1.48e-07,0,0
0.0016985,-8.1721e-05,-1,1.49e-07,0,0
0.0016816,-7.9035e-05,-1,1.5e-07,0,0
0.0016633,-7.6407e-05,-1,1.51e-07,0,0
0.0016436,-7.3844e-05,-1,1.52e-07,0,0
0.0016225,-7.1343e-05,-1,1.53e-07,0,0
0.0016002,-6.8902e-05,-1,1.54e-07,0,0
0.0015767,-6.6525e-05,-1,1.55e-07,0,0
0.0015521,-6.4211e-05,-1,1.56e-07,0,0
0.0015264,-6.1963e-05,-1,1.57e-07,0,0
0.0014996,-5.9779e-05,-1,1.58e-07,0,0
0.0014719,-5.7662e-05,-1,1.59e-07,0,0
0.0014433,-5.5609e-05,-1,1.6e-07,0,0
0.0014139,-5.3618e-05,-1,1.61e-07,0,0
0.0013836,-5.1698e-05,-1,1.62e-07,0,0
0.0013526,-4.9838e-05,-1,1.63e-07,0,0
0.0013209,-4.8043e-05,-1,1.64e-07,0,0
0.0012886,-4.6312e-05,-1,1.65e-07,0,0
0.0012556,-4.464e-05,-1,1.66e-07,0,0
0.0012221,-4.3032e-05,-1,1.67e-07,0,0
0.0011881,-4.1488e-05,-1,1.68e-07,0,0
0.0011536,-4e-05,-1,1.69e-07,0,0
0.0011186,-3.8575e-05,-1,1.7e-07,0,0
0.0010833,-3.7205e-05,-1,1.71e-07,0,0
0.0010475,-3.5896e-05,-1,1.72e-07,0,0
0.0010115,-3.4647e-05,-1,1.73e-07,0,0
0.00097506,-3.3448e-05,-1,1.74e-07,0,0
0.00093838,-3.2307e-05,-1,1.75e-07,0,0
0.00090145,-3.1224e-05,-1,1.76e-07,0,0
0.00086428,-3.0194e-05,-1,1.77e-07,0,0
0.0008269,-2.9213e-05,-1,1.78e-07,0,0
0.00078934,-2.8283e-05,-1,1.79e-07,0,0
0.0007516,-2.7405e-05,-1,1.8e-07,0,0
0.00071372,-2.6579e-05,-1,1.81e-07,0,0
0.0006757,-2.5804e-05,-1,1.82e-07,0,0
0.00063756,-2.5073e-05,-1,1.83e-07,0,0
0.00059932,-2.439e-05,-1,1.84e-07,0,0
0.00056099,-2.3754e-05,-1,1.85e-07,0,0
0.00052257,-2.3163e-05,-1,1.86e-07,0,0
0.00048409,-2.2617e-05,-1,1.87e-07,0,0
0.00044554,-2.212e-05,-1,1.88e-07,0,0
0.00040695,-2.1663e-05,-1,1.89e-07,0,0
0.0003683,-2.1249e-05,-1,1.9e-07,0,0
0.00032962,-2.0877e-05,-1,1.91e-07,0,0
0.00029091,-2.0548e-05,-1,1.92e-07,0,0
0.00025217,-2.0262e-05,-1,1.93e-07,0,0
0.00021341,-2.0017e-05,-1,1.94e-07,0,0
0.00017464,-1.9814e-05,-1,1.95e-07,0,0
0.00013584,-1.9652e-05,-1,1.96e-07,0,0
9.704e-05,-1.9532e-05,-1,1.97e-07,0,0
5.8227e-05,-1.9451e-05,-1,1.98e-07,0,0
1.9412e-05,-1.9411e-05,-1,1.99e-07,0,0
-1.9445e-05,-5.8225e-05,-1,0,1e-09,0
-5.834e-05,-5.8346e-05,-1,1e-09,1e-09,0
-9.7232e-05,-5.8589e-05,-1,2e-09,1e-09,0
-0.00013612,-5.8953e-05,-1,3e-09,1e-09,0
-0.00017499,-5.944e-05,-1,4e-09,1e-09,0
-0.00021385,-6.0052e-05,-1,5e-09,1e-09,0
-0.00025269,-6.0787e-05,-1,6e-09,1e-09,0
-0.00029151,-6.1645e-05,-1,7e-09,1e-09,0
-0.00033031,-6.2632e-05,-1,8e-09,1e-09,0
-0.00036907,-6.3744e-05,-1,9e-09,1e-09,0
-0.0004078,-6.4981e-05,-1,1e-08,1e-09,0
-0.00044649,-6.6351e-05,-1,1.1e-08,1e-09,0
-0.00048512,-6.7852e-05,-1,1.2e-08,1e-09,0
-0.0005237,-6.9487e-05,-1,1.3e-08,1e-09,0
-0.0005622,-7.1257e-05,-1,1.4e-08,1e-09,0
-0.00060062,-7.3169e-05,-1,1.5e-08,1e-09,0
-0.00063896,-7.5221e-05,-1,1.6e-08,1e-09,0
-0.00067719,-7.7412e-05,-1,1.7e-08,1e-09,0
-0.00071532,-7.9751e-05,-1,1.8e-08,1e-09,0
-0.00075331,-8.2234e-05,-1,1.9e-08,1e-09,0
-0.00079114,-8.4871e-05,-1,2e-08,1e-09,0
-0.00082881,-8.7656e-05,-1,2.1e-08,1e-09,0
-0.00086629,-9.0598e-05,-1,2.2e-08,1e-09,0
-0.00090356,-9.3696e-05,-1,2.3e-08,1e-09,0
-0.00094061,-9.6956e-05,-1,2.4e-08,1e-09,0
-0.00097739,-0.00010038,-1,2.5e-08,1e-09,0
-0.0010139,-0.00010397,-1,2.6e-08,1e-09,0
-0.0010501,-0.00010772,-1,2.7e-08,1e-09,0
-0.0010859,-0.00011165,-1,2.8e-08,1e-09,0
-0.0011214,-0.00011576,-1,2.9e-08,1e-09,0
-0.0011565,-0.00012004,-1,3e-08,1e-09,0
-0.0011911,-0.0001245,-1,3.1e-08,1e-09,0
-0.0012253,-0.00012914,-1,3.2e-08,1e-09,0
-0.0012589,-0.00013396,-1,3.3e-08,1e-09,0
-0.001292,-0.00013898,-1,3.4e-08,1e-09,0
-0.0013245,-0.00014418,-1,3.5e-08,1e-09,0
-0.0013563,-0.00014957,-1,3.6e-08,1e-09,0
-0.0013874,-0.00015515,-1,3.7e-08,1e-09,0
-0.0014178,-0.00016093,-1,3.8e-08,1e-09,0
-0.0014474,-0.0001669,-1,3.9e-08,1e-09,0
-0.0014761,-0.00017307,-1,4e-08,1e-09,0
-0.0015039,-0.00017943,-1,4.1e-08,1e-09,0
-0.0015308,-0.00018599,-1,4.2e-08,1e-09,0
-0.0015566,-0.00019274,-1,4.3e-08,1e-09,0
-0.0015814,-0.00019969,-1,4.4e-08,1e-09,0
-0.001605,-0.00020683,-1,4.5e-08,1e-09,0
-0.0016275,-0.00021416,-1,4.6e-08,1e-09,0
-0.0016487,-0.00022168,-1,4.7e-08,1e-09,0
-0.0016685,-0.00022938,-1,4.8e-08,1e-09,0
-0.001687,-0.00023728,-1,4.9e-08,1e-09,0
-0.001704,-0.00024535,-1,5e-08,1e-09,0
-0.0017195,-0.00025359,-1,5.1e-08,1e-09,0
-0.0017334,-0.000262,-1,5.2e-08,1e-09,0
-0.0017457,-0.00027058,-1,5.3e-08,1e-09,0
-0.0017562,-0.00027931,-1,5.4e-08,1e-09,0
-0.001765,-0.00028819,-1,5.5e-08,1e-09,0
-0.001772,-0.00029721,-1,5.6e-08,1e-09,0
-0.001777,-0.00030637,-1,5.7e-08,1e-09,0
-0.0017801,-0.00031564,-1,5.8e-08,1e-09,0
-0.0017812,-0.00032504,-1,5.9e-08,1e-09,0
-0.0017802,-0.00033453,-1,6e-08,1e-09,0
-0.0017771,-0.00034411,-1,6.1e-08,1e-09,0
-0.0017719,-0.00035377,-1,6.2e-08,1e-09,0
-0.0017644,-0.0003635,-1,6.3e-08,1e-09,0
-0.0017546,-0.00037327,-1,6.4e-08,1e-09,0
-0.0017425,-0.00038308,-1,6.5e-08,1e-09,0
-0.0017281,-0.00039291,-1,6.6e-08,1e-09,0
-0.0017112,-0.00040274,-1,6.7e-08,1e-09,0
-0.001692,-0.00041256,-1,6.8e-08,1e-09,0
-0.0016703,-0.00042235,-1,6.9e-08,1e-09,0
-0.0016462,-0.00043208,-1,7e-08,1e-09,0
-0.0016196,-0.00044175,-1,7.1e-08,1e-09,0
-0.0015905,-0.00045134,-1,7.2e-08,1e-09,0
-0.001559,-0.00046082,-1,7.3e-08,1e-09,0
-0.001525,-0.00047018,-1,7.4e-08,1e-09,0
-0.0014886,-0.00047939,-1,7.5e-08,1e-09,0
-0.0014498,-0.00048844,-1,7.6e-08,1e-09,0
-0.0014085,-0.0004973,-1,7.7e-08,1e-09,0
-0.0013649,-0.00050595,-1,7.8e-08,1e-09,0
-0.001319,-0.00051438,-1,7.9e-08,1e-09,0
-0.0012708,-0.00052256,-1,8e-08,1e-09,0
-0.0012204,-0.00053048,-1,8.1e-08,1e-09,0
-0.0011679,-0.00053812,-1,8.2e-08,1e-09,0
-0.0011132,-0.00054545,-1,8.3e-08,1e-09,0
-0.0010566,-0.00055245,-1,8.4e-08,1e-09,0
-0.00099806,-0.00055912,-1,8.5e-08,1e-09,0
-0.00093767,-0.00056543,-1,8.6e-08,1e-09,0
-0.00087555,-0.00057137,-1,8.7e-08,1e-09,0
-0.0008118,-0.00057691,-1,8.8e-08,1e-09,0
-0.00074653,-0.00058205,-1,8.9e-08,1e-09,0
-0.00067984,-0.00058677,-1,9e-08,1e-09,0
-0.00061185,-0.00059105,-1,9.1e-08,1e-09,0
-0.00054268,-0.00059489,-1,9.2e-08,1e-09,0
-0.00047248,-0.00059827,-1,9.3e-08,1e-09,0
-0.00040136,-0.0006012,-1,9.4e-08,1e-09,0
-0.00032946,-0.00060364,-1,9.5e-08,1e-09,0
-0.00025691,-0.00060561,-1,9.6e-08,1e-09,0
-0.00018387,-0.00060708,-1,9.7e-08,1e-09,0
-0.00011047,-0.00060807,-1,9.8e-08,1e-09,0
-3.6848e-05,-0.00060856,-1,9.9e-08,1e-09,0
3.6843e-05,-0.00060856,-1,1e-07,1e-09,0
0.00011046,-0.00060807,-1,1.01e-07,1e-09,0
0.00018386,-0.00060708,-1,1.02e-07,1e-09,0
0.0002569,-0.0006056,-1,1.03e-07,1e-09,0
0.00032944,-0.00060364,-1,1.04e-07,1e-09,0
0.00040134,-0.00060119,-1,1.05e-07,1e-09,0
0.00047246,-0.00059828,-1,1.06e-07,1e-09,0
0.00054267,-0.0005949,-1,1.07e-07,1e-09,0
0.00061183,-0.00059105,-1,1.08e-07,1e-09,0
0.00067981,-0.00058677,-1,1.09e-07,1e-09,0
0.0007465,-0.00058205,-1,1.1e-07,1e-09,0
0.00081179,-0.00057691,-1,1.11e-07,1e-09,0
0.00087554,-0.00057137,-1,1.12e-07,1e-09,0
0.00093766,-0.00056544,-1,1.13e-07,1e-09,0
0.00099805,-0.00055913,-1,1.14e-07,1e-09,0
0.0010566,-0.00055245,-1,1.15e-07,1e-09,0
0.0011132,-0.00054545,-1,1.16e-07,1e-09,0
0.0011679,-0.00053812,-1,1.17e-07,1e-09,0
0.0012204,-0.00053049,-1,1.18e-07,1e-09,0
0.0012708,-0.00052257,-1,1.19e-07,1e-09,0
0.001319,-0.00051438,-1,1.2e-07,1e-09,0
0.0013649,-0.00050594,-1,1.21e-07,1e-09,0
0.0014085,-0.00049729,-1,1.22e-07,1e-09,0
0.0014498,-0.00048843,-1,1.23e-07,1e-09,0
0.0014886,-0.00047938,-1,1.24e-07,1e-09,0
0.001525,-0.00047017,-1,1.25e-07,1e-09,0
0.001559,-0.00046081,-1,1.26e-07,1e-09,0
0.0015905,-0.00045133,-1,1.27e-07,1e-09,0
0.0016196,-0.00044174,-1,1.28e-07,1e-09,0
0.0016462,-0.00043207,-1,1.29e-07,1e-09,0
0.0016703,-0.00042233,-1,1.3e-07,1e-09,0
0.001692,-0.00041255,-1,1.31e-07,1e-09,0
0.0017112,-0.00040273,-1,1.32e-07,1e-09,0
0.0017281,-0.00039289,-1,1.33e-07,1e-09,0
0.0017425,-0.00038307,-1,1.34e-07,1e-09,0
0.0017546,-0.00037326,-1,1.35e-07,1e-09,0
0.0017643,-0.00036348,-1,1.36e-07,1e-09,0
0.0017719,-0.00035376,-1,1.37e-07,1e-09,0
0.0017771,-0.00034409,-1,1.38e-07,1e-09,0
0.0017802,-0.00033451,-1,1.39e-07,1e-09,0
0.0017812,-0.00032502,-1,1.4e-07,1e-09,0
0.0017801,-0.00031563,-1,1.41e-07,1e-09,0
0.001777,-0.00030635,-1,1.42e-07,1e-09,0
0.001772,-0.0002972,-1,1.43e-07,1e-09,0
0.001765,-0.00028818,-1,1.44e-07,1e-09,0
0.0017562,-0.0002793,-1,1.45e-07,1e-09,0
0.0017457,-0.00027057,-1,1.46e-07,1e-09,0
0.0017334,-0.00026199,-1,1.47e-07,1e-09,0
0.0017195,-0.00025358,-1,1.48e-07,1e-09,0
0.001704,-0.00024534,-1,1.49e-07,1e-09,0
0.001687,-0.00023727,-1,1.5e-07,1e-09,0
0.0016685,-0.00022938,-1,1.51e-07,1e-09,0
0.0016486,-0.00022167,-1,1.52e-07,1e-09,0
0.0016275,-0.00021415,-1,1.53e-07,1e-09,0
0.001605,-0.00020683,-1,1.54e-07,1e-09,0
0.0015814,-0.00019969,-1,1.55e-07,1e-09,0
0.0015566,-0.00019274,-1,1.56e-07,1e-09,0
0.0015308,-0.00018598,-1,1.57e-07,1e-09,0
0.0015039,-0.00017943,-1,1.58e-07,1e-09,0
0.0014761,-0.00017307,-1,1.59e-07,1e-09,0
0.0014474,-0.0001669,-1,1.6e-07,1e-09,0
0.0014178,-0.00016093,-1,1.61e-07,1e-09,0
0.0013874,-0.00015515,-1,1.62e-07,1e-09,0
0.0013563,-0.00014957,-1,1.63e-07,1e-09,0
0.0013245,-0.00014418,-1,1.64e-07,1e-09,0
0.001292,-0.00013897,-1,1.65e-07,1e-09,0
0.0012589,-0.00013396,-1,1.66e-07,1e-09,0
0.0012253,-0.00012913,-1,1.67e-07,1e-09,0
0.0011911,-0.00012449,-1,1.68e-07,1e-09,0
0.0011565,-0.00012003,-1,1.69e-07,1e-09,0
0.0011214,-0.00011575,-1,1.7e-07,1e-09,0
0.001086,-0.00011165,-1,1.71e-07,1e-09,0
0.0010501,-0.00010772,-1,1.72e-07,1e-09,0
0.0010139,-0.00010396,-1,1.73e-07,1e-09,0
0.0009774,-0.00010038,-1,1.74e-07,1e-09,0
0.00094061,-9.6954e-05,-1,1.75e-07,1e-09,0
0.00090356,-9.3695e-05,-1,1.76e-07,1e-09,0
0.00086629,-9.0597e-05,-1,1.77e-07,1e-09,0
0.00082881,-8.7654e-05,-1,1.78e-07,1e-09,0
0.00079115,-8.487e-05,-1,1.79e-07,1e-09,0
0.00075331,-8.2236e-05,-1,1.8e-07,1e-09,0
0.00071532,-7.9753e-05,-1,1.81e-07,1e-09,0
0.00067721,-7.7417e-05,-1,1.82e-07,1e-09,0
0.00063898,-7.5225e-05,-1,1.83e-07,1e-09,0
0.00060064,-7.3174e-05,-1,1.84e-07,1e-09,0
0.00056221,-7.1265e-05,-1,1.85e-07,1e-09,0
0.00052371,-6.9493e-05,-1,1.86e-07,1e-09,0
0.00048513,-6.7858e-05,-1,1.87e-07,1e-09,0
0.0004465,-6.6353e-05,-1,1.88e-07,1e-09,0
0.00040782,-6.4982e-05,-1,1.89e-07,1e-09,0
0.00036909,-6.3742e-05,-1,1.9e-07,1e-09,0
0.00033032,-6.2627e-05,-1,1.91e-07,1e-09,0
0.00029152,-6.1642e-05,-1,1.92e-07,1e-09,0
0.0002527,-6.0783e-05,-1,1.93e-07,1e-09,0
0.00021386,-6.0049e-05,-1,1.94e-07,1e-09,0
0.000175,-5.944e-05,-1,1.95e-07,1e-09,0
0.00013613,-5.8954e-05,-1,1.96e-07,1e-09,0
9.7241e-05,-5.8588e-05,-1,1.97e-07,1e-09,0
5.8349e-05,-5.8348e-05,-1,1.98e-07,1e-09,0
1.9452e-05,-5.8225e-05,-1,1.99e-07,1e-09,0
-1.9527e-05,-9.7036e-05,-1,0,2e-09,0
-5.8583e-05,-9.7238e-05,-1,1e-09,2e-09,0
-9.7637e-05,-9.7644e-05,-1,2e-09,2e-09,0
-0.00013669,-9.8252e-05,-1,3e-09,2e-09,0
-0.00017572,-9.9063e-05,-1,4e-09,2e-09,0
-0.00021475,-0.00010008,-1,5e-09,2e-09,0
-0.00025376,-0.00010131,-1,6e-09,2e-09,0
-0.00029274,-0.00010274,-1,7e-09,2e-09,0
-0.00033171,-0.00010439,-1,8e-09,2e-09,0
-0.00037064,-0.00010624,-1,9e-09,2e-09,0
-0.00040954,-0.0001083,-1,1e-08,2e-09,0
-0.0004484,-0.00011059,-1,1.1e-08,2e-09,0
-0.00048721,-0.0001131,-1,1.2e-08,2e-09,0
-0.00052597,-0.00011582,-1,1.3e-08,2e-09,0
-0.00056466,-0.00011878,-1,1.4e-08,2e-09,0
-0.00060327,-0.00012197,-1,1.5e-08,2e-09,0
-0.00064179,-0.00012539,-1,1.6e-08,2e-09,0
-0.00068021,-0.00012905,-1,1.7e-08,2e-09,0
-0.00071853,-0.00013295,-1,1.8e-08,2e-09,0
-0.00075672,-0.0001371,-1,1.9e-08,2e-09,0
-0.00079475,-0.00014149,-1,2e-08,2e-09,0
-0.00083262,-0.00014614,-1,2.1e-08,2e-09,0
-0.00087032,-0.00015105,-1,2.2e-08,2e-09,0
-0.0009078,-0.00015622,-1,2.3e-08,2e-09,0
-0.00094506,-0.00016166,-1,2.4e-08,2e-09,0
-0.00098207,-0.00016737,-1,2.5e-08,2e-09,0
-0.0010188,-0.00017336,-1,2.6e-08,2e-09,0
-0.0010552,-0.00017963,-1,2.7e-08,2e-09,0
-0.0010913,-0.00018618,-1,2.8e-08,2e-09,0
-0.001127,-0.00019303,-1,2.9e-08,2e-09,0
-0.0011623,-0.00020018,-1,3e-08,2e-09,0
-0.0011972,-0.00020762,-1,3.1e-08,2e-09,0
-0.0012316,-0.00021537,-1,3.2e-08,2e-09,0
-0.0012655,-0.00022343,-1,3.3e-08,2e-09,0
-0.0012988,-0.0002318,-1,3.4e-08,2e-09,0
-0.0013315,-0.00024048,-1,3.5e-08,2e-09,0
-0.0013636,-0.00024948,-1,3.6e-08,2e-09,0
-0.001395,-0.0002588,-1,3.7e-08,2e-09,0
-0.0014256,-0.00026845,-1,3.8e-08,2e-09,0
-0.0014555,-0.00027842,-1,3.9e-08,2e-09,0
-0.0014845,-0.00028871,-1,4e-08,2e-09,0
-0.0015125,-0.00029934,-1,4.1e-08,2e-09,0
-0.0015397,-0.00031029,-1,4.2e-08,2e-09,0
-0.0015658,-0.00032157,-1,4.3e-08,2e-09,0
-0.0015908,-0.00033317,-1,4.4e-08,2e-09,0
-0.0016147,-0.00034509,-1,4.5e-08,2e-09,0
-0.0016374,-0.00035734,-1,4.6e-08,2e-09,0
-0.0016588,-0.0003699,-1,4.7e-08,2e-09,0
-0.0016789,-0.00038277,-1,4.8e-08,2e-09,0
-0.0016976,-0.00039595,-1,4.9e-08,2e-09,0
-0.0017149,-0.00040943,-1,5e-08,2e-09,0
-0.0017306,-0.0004232,-1,5.1e-08,2e-09,0
-0.0017447,-0.00043726,-1,5.2e-08,2e-09,0
-0.0017572,-0.00045158,-1,5.3e-08,2e-09,0
-0.001768,-0.00046618,-1,5.4e-08,2e-09,0
-0.001777,-0.00048101,-1,5.5e-08,2e-09,0
-0.0017841,-0.00049609,-1,5.6e-08,2e-09,0
-0.0017893,-0.00051139,-1,5.7e-08,2e-09,0
-0.0017926,-0.00052689,-1,5.8e-08,2e-09,0
-0.0017938,-0.00054259,-1,5.9e-08,2e-09,0
-0.001793,-0.00055845,-1,6e-08,2e-09,0
-0.00179,-0.00057447,-1,6.1e-08,2e-09,0
-0.0017848,-0.00059061,-1,6.2e-08,2e-09,0
-0.0017774,-0.00060687,-1,6.3e-08,2e-09,0
-0.0017677,-0.00062321,-1,6.4e-08,2e-09,0
-0.0017556,-0.00063961,-1,6.5e-08,2e-09,0
-0.0017412,-0.00065603,-1,6.6e-08,2e-09,0
